Gene = 4930558C23Rik
index = 55
Annotated 5SS: [136]
Annotated 3SS: [15785]
SMsplice 5SS: [  136 15660]
SMsplice 3SS: [15554 15785]
top_k =  1000
Partition function (log Z): -13.261452717318226

Sorted 5' Splice Sites (High to Low Probability):
Position 136: 0.8429341395421931
Position 2650: 0.36551799432964177
Position 276: 0.2817608383731655
Position 2279: 0.20870401793111604
Position 7161: 0.08352245474192195
Position 353: 0.07883546863057743
Position 6388: 0.05285691313583434
Position 85: 0.02216437880197647
Position 2234: 0.016377345209725808
Position 2085: 0.012731403015152236
Position 2442: 0.010261194227144232
Position 2906: 0.00926695991089081
Position 2940: 0.008797972817794571
Position 669: 0.006902071256136364
Position 333: 0.006367200251453152
Position 5337: 0.0058160594440395015
Position 2259: 0.005603656299965035
Position 9319: 0.005032715624826321
Position 1588: 0.004694877271972554
Position 1862: 0.0032785362942245695
Position 2228: 0.0029300281688725044
Position 1866: 0.002501045841251345
Position 380: 0.002331133591538198
Position 976: 0.0023143007746251874
Position 2526: 0.0018805287034662076
Position 3840: 0.0016960613993735143
Position 1376: 0.0013899754495428358
Position 55: 0.001295149572340252
Position 182: 0.0011924227237933294
Position 1508: 0.0010483133670804038
Position 4560: 0.0010190038338820334
Position 2898: 0.0010138111769461115
Position 1394: 0.000996598777920516
Position 1013: 0.0009030015957156907
Position 1758: 0.0007663099842422747
Position 2224: 0.0005189847039498249
Position 435: 0.0005143124821317635
Position 140: 0.0004623956452352034
Position 2501: 0.00042406849690413084
Position 2146: 0.00031975225713371257
Position 1530: 0.00031488643437098656
Position 2733: 0.00015638655594467943
Position 117: 0.00015505318901821202
Position 115: 0.0001471832012803251
Position 2654: 0.00014635035370891977
Position 2052: 0.00014067362512616582
Position 3078: 0.00013992675471308864
Position 504: 0.00013563727495166075
Position 1514: 0.00012876988675036727
Position 1985: 8.68396099369914e-05
Position 2636: 3.260104716080782e-05
Position 375: 2.9842195675742702e-05
Position 19: 2.7666374411521283e-05
Position 40: 1.9882219424134204e-05
Position 1406: 1.811961000472418e-05
Position 102: 1.6885933753372476e-05
Position 1261: 1.6605922394079964e-05
Position 1435: 1.2768711648601587e-05
Position 3: 1.1654518121745923e-05
Position 357: 1.0123666855146215e-05
Position 58: 9.588891525144341e-06
Position 31: 8.518282413286933e-06
Position 158: 5.03187842571887e-06
Position 161: 4.790744816614438e-06
Position 3732: 4.688844253915046e-06
Position 154: 3.777762184686992e-06
Position 165: 2.665786105704772e-06
Position 10: 2.1465035269527897e-06
Position 194: 8.864451658343401e-07
Position 252: 4.787466340757983e-07
Position 169: 4.3498391107468564e-07
Position 499: 4.3255732265899807e-07
Position 186: 4.211986745401761e-07
Position 188: 3.384827396168143e-07
Position 411: 2.5316628226484735e-07
Position 1146: 2.096806050570661e-07
Position 263: 1.7894099811634236e-07
Position 1168: 1.220244135561082e-07
Position 446: 1.0949070540595306e-07
Position 710: 7.763072435744557e-08
Position 1230: 6.96490807121613e-08
Position 384: 5.2535363929656214e-08
Position 423: 4.7358499499441135e-08
Position 1017: 4.5312830294822836e-08
Position 683: 4.0984727015201245e-08
Position 775: 2.869914370700828e-08
Position 280: 2.784012844250866e-08
Position 416: 2.6284342596459262e-08
Position 1006: 1.7361260174498236e-08
Position 455: 1.5408976837916383e-08
Position 534: 1.289446985628255e-08
Position 616: 1.2811063722496249e-08
Position 1109: 9.418586303392726e-09
Position 933: 9.025333173070573e-09
Position 1036: 8.71089840036665e-09
Position 316: 7.200959364245497e-09
Position 524: 2.68516054643307e-09
Position 494: 1.0271584864706187e-09
Position 231: 3.639011761538268e-13
Position 261: 4.824997521614176e-15
Position 373: 3.579674939515936e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 2172: 0.2506433131696052
Position 261: 0.21379053060921946
Position 2598: 0.19392252014635478
Position 11921: 0.16413744140679487
Position 15785: 0.13355828665147165
Position 10736: 0.11109712744516527
Position 16348: 0.08949833756601855
Position 7034: 0.08656897836433548
Position 2353: 0.08429715845499292
Position 9490: 0.08277146298099965
Position 11918: 0.07866238245539135
Position 6279: 0.07184617385204407
Position 2557: 0.05871763294501232
Position 2391: 0.042257789177861035
Position 2819: 0.04144068352208353
Position 5538: 0.03585405670192417
Position 11151: 0.03559082170457317
Position 8212: 0.019752552440252952
Position 213: 0.017191978873050538
Position 5235: 0.014914805320475712
Position 6956: 0.01472618552209141
Position 8603: 0.013875290620803062
Position 180: 0.012970415411994734
Position 12937: 0.012294518266325202
Position 1313: 0.009615235772492316
Position 1984: 0.00950564554703103
Position 9227: 0.00934101351582078
Position 4293: 0.009181835980778126
Position 6467: 0.007737048005845114
Position 8820: 0.007316616992823316
Position 176: 0.006919308494764437
Position 1968: 0.006348018224090712
Position 1798: 0.0061665738800732554
Position 2495: 0.005844050722181423
Position 6721: 0.0050018531641255835
Position 7615: 0.004901853964279513
Position 1529: 0.004896507957263664
Position 4825: 0.004887813083739285
Position 2394: 0.0044990823426210354
Position 5021: 0.004200001158588482
Position 7086: 0.00393589107406034
Position 864: 0.0034265606380383066
Position 2754: 0.0031219181100863354
Position 2477: 0.00298404427726807
Position 8266: 0.0026094280275230303
Position 4842: 0.0023159458276185135
Position 6505: 0.0022321826990277646
Position 4325: 0.002213441727668935
Position 2120: 0.002011393887299898
Position 5888: 0.0019935626113486756
Position 2530: 0.0017271341017603351
Position 3919: 0.0016818731668123365
Position 524: 0.0016420640596428047
Position 5056: 0.0016195205582451074
Position 4263: 0.001595212598187635
Position 9856: 0.00159272019955152
Position 7181: 0.0015604831961394442
Position 691: 0.0015191832504352011
Position 590: 0.0015149831659642004
Position 1072: 0.001436900612656148
Position 1310: 0.001409763936270881
Position 3135: 0.001348593009329047
Position 6896: 0.0013303581501465326
Position 4241: 0.0013207813861693288
Position 7037: 0.0013040926053160032
Position 566: 0.0012597039265632652
Position 4116: 0.0012516110101484135
Position 5925: 0.0011265077553580325
Position 1332: 0.001106536549171666
Position 1503: 0.0011002494236193052
Position 218: 0.0009584355926056339
Position 3731: 0.0009291384155823557
Position 1447: 0.0008284858079548921
Position 2724: 0.0007944585734915553
Position 4479: 0.0007715886861389929
Position 4786: 0.0006877969412319546
Position 8007: 0.0006778338584571367
Position 3612: 0.0006616468324973517
Position 4763: 0.0005936110879209334
Position 1500: 0.0005807904351656274
Position 1709: 0.0005740729489385522
Position 6367: 0.0005720290760832839
Position 3367: 0.0005551910610793571
Position 616: 0.0005479894302152862
Position 3691: 0.0005032577259052061
Position 2085: 0.000489755713063192
Position 1692: 0.00045716879864199524
Position 267: 0.0004558642556124158
Position 2362: 0.0004126949676766108
Position 490: 0.00039415652306427055
Position 4043: 0.00039219648107524337
Position 6314: 0.0003580408987444456
Position 2023: 0.0003379304787663131
Position 2939: 0.00033403885083259485
Position 6882: 0.0003161652091506963
Position 2468: 0.0002547731224654011
Position 3620: 0.00019168024972335125
Position 2501: 0.00018174360771840958
Position 6059: 0.00017967438637251984
Position 2706: 0.00015572394960968627
Position 571: 0.00014521493605326383
Position 5571: 0.00014457937127695779
Position 537: 0.00012181099725798865
Position 4649: 9.415114079283094e-05
Position 3824: 8.61483799168876e-05
Position 520: 8.572722924706185e-05
Position 2451: 6.998799910328728e-05
Position 1913: 6.389157130348831e-05
Position 3657: 5.7574638304730416e-05
Position 1778: 5.462402664398309e-05
Position 1954: 5.3490849870653464e-05
Position 2177: 5.098003648646871e-05
Position 229: 5.032932625182361e-05
Position 2145: 4.281034752541359e-05
Position 1003: 4.196295704062269e-05
Position 1877: 4.1665341843746264e-05
Position 946: 3.548329158182678e-05
Position 1995: 2.6571471712488467e-05
Position 552: 2.5481411704666912e-05
Position 1889: 2.2734242901504513e-05
Position 1892: 2.1715005862705888e-05
Position 1507: 1.9421541367088537e-05
Position 543: 1.8655998171158525e-05
Position 1230: 1.7550218142054865e-05
Position 449: 1.622892126089652e-05
Position 455: 1.5187807003751749e-05
Position 1045: 1.4720339755900586e-05
Position 1029: 1.4612387489864109e-05
Position 275: 1.4044421192278732e-05
Position 974: 1.2594590994123685e-05
Position 1536: 1.1755756647745915e-05
Position 1655: 1.1659977713919804e-05
Position 2442: 7.334236807480507e-06
Position 1865: 7.1326377043303425e-06
Position 872: 5.877764889339366e-06
Position 231: 4.095077435125749e-06
Position 741: 3.6272113402439817e-06
Position 963: 3.5394971103942613e-06
Position 796: 3.1785542145234804e-06
Position 643: 2.811880097360644e-06
Position 813: 2.696323562134817e-06
Position 1649: 2.273649023031813e-06
Position 3633: 1.7615634342086398e-06
Position 663: 1.59462685676176e-06
Position 715: 1.5135583246249206e-06
Position 775: 1.4614728035286127e-06
Position 322: 1.898638719715934e-07
Position 237: 1.449895537383416e-07
Position 1420: 1.1982247053310905e-07
Position 1539: 1.0321008180008248e-07
Position 316: 8.625411607173241e-08
Position 592: 7.982588377082079e-08
Position 701: 6.886301223949269e-08
Position 668: 6.371803983515459e-08
Position 430: 6.32751503567946e-08
Position 720: 5.532615136566961e-08
Position 1375: 3.475122378079577e-08
Position 461: 2.6888928472027447e-08
Position 1455: 2.37249826943234e-08
Position 289: 1.3316589382617727e-08
Position 1118: 5.537381828366167e-09
Position 1016: 3.2966918980216763e-09
Position 102: 2.4354370245335714e-09
Position 1361: 2.395879521914482e-09
Position 820: 2.2363307051055855e-09
Position 303: 1.5144953186060147e-09
Position 338: 7.666130882479583e-10
Position 368: 7.542014853198203e-10
Position 329: 7.499034668513886e-10
Position 364: 6.631014653561326e-10
Position 398: 5.858636709989479e-10
Position 293: 5.757140590521577e-10
Position 1124: 5.494593520694456e-10
Position 140: 5.041985989974717e-10
Position 390: 4.556439657499366e-10
Position 296: 2.5929391692037843e-10
Position 128: 1.5132378175662178e-10
Position 336: 7.775417585760812e-11
Position 280: 4.439821337015652e-11
Position 342: 2.902740785135848e-11
Position 378: 2.1068993094805165e-11
Position 411: 1.9180686067518137e-11
Position 384: 1.2316098011438206e-11
Position 373: 8.536581500361455e-12
Position 346: 6.401352158207793e-12
Position 406: 1.0793441909007708e-12
Position 380: 6.228085724178864e-13
Position 332: 1.123553411599634e-13
Position 357: 4.4339311662570126e-14
