Gene = Vxn
index = 1183
Annotated 5SS: [  452  5831 12276 18699 21486]
Annotated 3SS: [ 5774 12112 18636 21393 23513]
SMsplice 5SS: [  452 10576 12276 17371]
SMsplice 3SS: [10511 12112 17247 18890]
top_k =  1000
Partition function (log Z): -5.420790538466257

Sorted 5' Splice Sites (High to Low Probability):
Position 10576: 0.974358875789972
Position 17371: 0.8973116260289512
Position 12276: 0.8573015904526501
Position 452: 0.6247171612681313
Position 5831: 0.4141674949782395
Position 18699: 0.3694424654599627
Position 19000: 0.2678804935613953
Position 12531: 0.23283130452053463
Position 153: 0.22699601105003295
Position 21486: 0.22611191457704025
Position 12495: 0.15871309251082286
Position 536: 0.15823546552760415
Position 17694: 0.13811479917368605
Position 12192: 0.12878198145310404
Position 15124: 0.12193773535657407
Position 14223: 0.12079141602550307
Position 1964: 0.11567174919018719
Position 2742: 0.10553960382089474
Position 23041: 0.1036979549313955
Position 19013: 0.09889347805363237
Position 5720: 0.09427540570414417
Position 235: 0.08694769731184443
Position 23733: 0.05210698758780111
Position 15400: 0.05089538965674501
Position 436: 0.04987827532336238
Position 7403: 0.04764148562312811
Position 8250: 0.04391271272039546
Position 6957: 0.0360869217122122
Position 11468: 0.03555326481167772
Position 819: 0.027297138472904384
Position 14080: 0.026838920013688476
Position 8592: 0.026548751290022987
Position 1051: 0.022617349421822818
Position 11931: 0.02145866174633562
Position 7591: 0.018714499257288002
Position 14133: 0.01822232295466007
Position 14772: 0.018133029488510994
Position 8463: 0.01687416358377877
Position 3465: 0.015768208054434237
Position 9531: 0.015572230788871941
Position 15057: 0.015551713964397461
Position 15411: 0.01457830188261541
Position 3897: 0.014434241553081243
Position 5938: 0.013682523646301304
Position 5414: 0.013454493816475918
Position 1799: 0.013302981195023458
Position 12414: 0.011963149761778955
Position 15304: 0.011534733561962055
Position 12613: 0.010737664188248284
Position 18451: 0.010151822094593886
Position 7873: 0.01003784338413648
Position 512: 0.009479861546415612
Position 8499: 0.009004660381532744
Position 18109: 0.008957409934449155
Position 18104: 0.008374483154855512
Position 12048: 0.007525655417862308
Position 4738: 0.007463736888398031
Position 12488: 0.0061307224116305915
Position 17492: 0.005240144131050598
Position 13284: 0.0046888523870601915
Position 6330: 0.004513854494277908
Position 103: 0.004491411928020751
Position 12299: 0.0038764403161014433
Position 2792: 0.0036364671633118064
Position 2562: 0.0030226573476381724
Position 4848: 0.0028794300589860904
Position 12174: 0.0027901732491832573
Position 12717: 0.002702985935211608
Position 11610: 0.00270096255008329
Position 17986: 0.002412361949586062
Position 1758: 0.00215441276264155
Position 5038: 0.0020469900851784223
Position 14802: 0.002008559757851026
Position 2832: 0.001967928699084975
Position 14829: 0.001924892143422876
Position 569: 0.0018684601805690078
Position 5848: 0.0018088804775311185
Position 8257: 0.0016382757272916328
Position 11284: 0.0014948461092696389
Position 8545: 0.0014507708552594575
Position 456: 0.0013985278757590565
Position 4719: 0.0013267167998808078
Position 3663: 0.0012628023602474759
Position 3753: 0.0010661013121882456
Position 2752: 0.001054086124246435
Position 20598: 0.0010392052299466625
Position 7846: 0.0009488747890807457
Position 18724: 0.0008846494744372891
Position 12280: 0.0008729795471093107
Position 19294: 0.0007717785508902285
Position 19423: 0.0006615516892384299
Position 6746: 0.0006592581818676401
Position 6648: 0.0005863315343844667
Position 10654: 0.0005644271943848987
Position 10749: 0.0005470518325184966
Position 6319: 0.000523785441300282
Position 26: 0.0004441497519633456
Position 12788: 0.0004382300206978092
Position 17339: 0.0004010828123136038
Position 18089: 0.00037541012933375487
Position 98: 0.0003486216797679899
Position 12617: 0.00032379710841621157
Position 5480: 0.0003019531996490253
Position 12619: 0.0003018481611979985
Position 12615: 0.00029892689878556445
Position 12611: 0.00023946880309565942
Position 2522: 0.00020661010667124552
Position 141: 0.00018115839980227633
Position 13: 0.00017657309836291126
Position 12621: 0.0001762480325212068
Position 12783: 0.00015638736165839382
Position 12623: 0.00010206068867342977
Position 12795: 9.593824711031942e-05
Position 1450: 7.472400167364053e-05
Position 1028: 7.4502515148321e-05
Position 12340: 6.767770809149722e-05
Position 12625: 4.4284792367953767e-05
Position 551: 4.2684622277183395e-05
Position 12354: 3.509772636442614e-05
Position 12520: 3.420780614723253e-05
Position 12627: 3.408393401719308e-05
Position 12675: 3.169834162015268e-05
Position 12284: 3.054189102240425e-05
Position 169: 2.818938081706771e-05
Position 12321: 2.673970922503384e-05
Position 748: 2.3881517137318293e-05
Position 12401: 2.1562788998903858e-05
Position 12629: 1.864046752073706e-05
Position 139: 1.8291575188616657e-05
Position 520: 1.790846007686298e-05
Position 12326: 1.4606231894554852e-05
Position 12631: 1.3828518928707236e-05
Position 12290: 1.248120400077978e-05
Position 226: 1.221218116043424e-05
Position 841: 1.2065582584215957e-05
Position 43: 1.1554887237910623e-05
Position 544: 1.0976788825129202e-05
Position 243: 1.0864998862511837e-05
Position 483: 9.812378838658416e-06
Position 561: 9.162491716154442e-06
Position 12205: 8.500281681023318e-06
Position 13360: 8.308067724688629e-06
Position 3457: 8.227648524499257e-06
Position 12649: 7.968501959115104e-06
Position 587: 2.9925607222084467e-06
Position 407: 2.792856801101288e-06
Position 424: 2.3597282510756974e-06
Position 273: 2.2555298083764405e-06
Position 12282: 2.244547229917294e-06
Position 2729: 1.973423432059555e-06
Position 812: 1.2289023550506443e-06
Position 593: 4.1643242069706176e-07
Position 3017: 3.481551051837584e-07
Position 12133: 3.2423013686166264e-07
Position 754: 2.1239447785657853e-07
Position 525: 1.247718448623179e-07
Position 603: 4.3867446688376815e-08
Position 585: 2.0162915747282495e-11
Position 493: 1.3438216955379201e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12112: 0.9954198245379582
Position 10511: 0.9732029856300781
Position 17247: 0.9048817907966547
Position 18890: 0.5257997174751554
Position 18636: 0.3656010022375114
Position 5774: 0.32926312231345584
Position 21393: 0.23946298591120715
Position 12487: 0.1701973194009348
Position 367: 0.16655049382262269
Position 22875: 0.15542480136407708
Position 23513: 0.14252072412258215
Position 15001: 0.13672287483254433
Position 22839: 0.1350248656003755
Position 5629: 0.13278303834369592
Position 12440: 0.13147671544251147
Position 24439: 0.12656203283279965
Position 12371: 0.11189320246681844
Position 2643: 0.10855550182591876
Position 17580: 0.09797559204005958
Position 19782: 0.08772346876310998
Position 14032: 0.08405900759257205
Position 23590: 0.06811701801105918
Position 13915: 0.06313854171598839
Position 23330: 0.052720331200844815
Position 24252: 0.05140085464653402
Position 8281: 0.04615828051124191
Position 8115: 0.04555098844768714
Position 1866: 0.04443703945008306
Position 1837: 0.041748403952844924
Position 15367: 0.03715088585173415
Position 5691: 0.03684581242723706
Position 20442: 0.033349742298292254
Position 15176: 0.030985625043711707
Position 17882: 0.02995854461307611
Position 17596: 0.029575177991521494
Position 11111: 0.027093633889407547
Position 7290: 0.026850830948698064
Position 7270: 0.024155968266532202
Position 14071: 0.02008946163024719
Position 19611: 0.01892558874004734
Position 6921: 0.01824673261987339
Position 6777: 0.017234209354249127
Position 5508: 0.016813255679172797
Position 450: 0.0167264519772931
Position 22788: 0.016121596540011406
Position 9423: 0.015572230788871943
Position 11833: 0.015219483058078243
Position 3388: 0.014555181707577386
Position 7503: 0.014350615497365583
Position 14665: 0.011316801311887656
Position 18290: 0.010966456321455164
Position 5341: 0.010046986124938637
Position 21816: 0.010012811378993836
Position 4667: 0.009789045977803577
Position 22094: 0.009439773423917894
Position 965: 0.009312086376837381
Position 1552: 0.009001859917973759
Position 18390: 0.0085548413383699
Position 14721: 0.008281208632059155
Position 11362: 0.008242785883389768
Position 23160: 0.008179943895648257
Position 8426: 0.00772006559935207
Position 17625: 0.00768885966132604
Position 1753: 0.007631994548827645
Position 19526: 0.007400144708809075
Position 1842: 0.007224822704895575
Position 3795: 0.007162192255839923
Position 7678: 0.007067972263951496
Position 14940: 0.006880086488809051
Position 21860: 0.006550154522747817
Position 824: 0.006397509269690862
Position 20485: 0.006051720498850067
Position 1890: 0.005773333273418092
Position 11671: 0.005708228841846477
Position 3539: 0.005456976838409529
Position 12029: 0.005191725113121444
Position 6180: 0.005037639935578195
Position 20091: 0.004777068154337177
Position 5594: 0.004630765071578304
Position 665: 0.004030035716921513
Position 619: 0.003971482870637266
Position 7707: 0.003918745909265739
Position 12446: 0.003859457008668201
Position 2413: 0.0035088036423815967
Position 15193: 0.0032522971668959627
Position 17266: 0.003131090089566102
Position 21180: 0.0030163768877144934
Position 18268: 0.0029778101153469807
Position 17370: 0.0028727060836214657
Position 18769: 0.002742622375731592
Position 11467: 0.0027009625500832883
Position 3756: 0.0026400523132277024
Position 5387: 0.0025790426747712585
Position 5719: 0.0025680185002851354
Position 17555: 0.0025639004234141354
Position 648: 0.002449783211037596
Position 12407: 0.0022615422972829566
Position 13146: 0.0020272141070170778
Position 12147: 0.002006393967932777
Position 11842: 0.0019650579054062605
Position 1894: 0.0019038967365496953
Position 4700: 0.0018808377694613631
Position 2592: 0.0017791290034805329
Position 1908: 0.0017492376681127644
Position 295: 0.001744813918742841
Position 11382: 0.0017128825632224687
Position 20276: 0.0016977151082690086
Position 18999: 0.0016669727153625815
Position 1528: 0.0016329403219000288
Position 13125: 0.0016018408708158656
Position 19176: 0.0015741405818146751
Position 4926: 0.001526320266418596
Position 10394: 0.0014636012570360623
Position 13989: 0.001448338787755251
Position 12413: 0.0013778417275548212
Position 23372: 0.0012504055067574693
Position 6402: 0.0012455897162521063
Position 3837: 0.0012146655996786199
Position 14591: 0.0011778048644244762
Position 1588: 0.001149933748828001
Position 14459: 0.001146068826875998
Position 726: 0.0011199609488208725
Position 401: 0.0010572410962552657
Position 5740: 0.0010113737138933725
Position 335: 0.0010032968448384875
Position 11992: 0.0009832360058205094
Position 372: 0.000968755919712348
Position 7379: 0.0008893833900386235
Position 10272: 0.000803767929760768
Position 535: 0.0007884752037488288
Position 5248: 0.0007804145743936187
Position 1863: 0.0007661778396386547
Position 787: 0.0007588576197810874
Position 3281: 0.0006821653570252801
Position 19098: 0.0006699712336297165
Position 11770: 0.0006563857471868117
Position 13242: 0.0006320931262349542
Position 1723: 0.0006277539188256755
Position 6692: 0.0006059797380896828
Position 15253: 0.0006025397812213491
Position 21832: 0.0005975619420038973
Position 20666: 0.0005844236858967833
Position 568: 0.000568537273864534
Position 1868: 0.0005315216740926937
Position 4930: 0.0005206698187598268
Position 12183: 0.000490477401838258
Position 2511: 0.00048531199803489473
Position 681: 0.00046149515387797137
Position 16190: 0.000445360432167474
Position 1539: 0.00043195753720356387
Position 13151: 0.0004317423801236519
Position 2336: 0.00041088198395929814
Position 1706: 0.0004045444423127896
Position 3246: 0.0003667824678269807
Position 2361: 0.00035051046530206994
Position 5322: 0.0003499185538043393
Position 1669: 0.00032194038313031073
Position 723: 0.00032126825205385493
Position 899: 0.00030851812206951176
Position 12493: 0.0003016057537097723
Position 511: 0.0002899652349712348
Position 12064: 0.00028614153768421655
Position 341: 0.0002645016183968247
Position 1651: 0.0002623478686974696
Position 12270: 0.00023834181154939373
Position 327: 0.00023472658982133578
Position 3733: 0.0001978432824996981
Position 1557: 0.00018404084864736943
Position 393: 0.0001766768405541248
Position 19812: 0.00017137670336790138
Position 3347: 0.0001662300632155695
Position 15984: 0.00016511196482406007
Position 840: 0.00016253364856471078
Position 12290: 0.00016144656707613462
Position 258: 0.0001428881959151294
Position 926: 0.00013226691858363027
Position 621: 0.00011366892494146509
Position 7199: 0.00010918677778161206
Position 2435: 9.971952467308762e-05
Position 1509: 9.930923921624097e-05
Position 14669: 9.66415322121386e-05
Position 3887: 9.141493586150169e-05
Position 12298: 8.757596690316982e-05
Position 14533: 8.389964045010277e-05
Position 792: 8.150359718380842e-05
Position 2452: 7.827480258529198e-05
Position 2352: 7.512597405856537e-05
Position 16838: 7.173326517278988e-05
Position 2495: 6.952162153598017e-05
Position 949: 6.775806244578971e-05
Position 892: 6.51362607588902e-05
Position 12083: 6.384834262377676e-05
Position 311: 5.436669204276077e-05
Position 835: 5.34714111457761e-05
Position 16066: 5.0654823971483274e-05
Position 12047: 4.3801488513679104e-05
Position 16947: 3.925824036722397e-05
Position 989: 3.340719881857532e-05
Position 1596: 2.815561027466251e-05
Position 13213: 2.388332153540485e-05
Position 1119: 2.35491991559304e-05
Position 407: 2.2500281594053527e-05
Position 1374: 2.242631876791011e-05
Position 1683: 2.241530972432945e-05
Position 12841: 1.8636277753957416e-05
Position 5023: 1.7442547524559034e-05
Position 12353: 1.6204795833295124e-05
Position 1142: 1.585035955016277e-05
Position 630: 1.4521468652232197e-05
Position 1936: 1.105851738684959e-05
Position 1331: 1.0108551887654687e-05
Position 17491: 9.913249951858258e-06
Position 301: 8.647199653459454e-06
