Gene = Taf1d
index = 1056
Annotated 5SS: [  36 1574 2668 3787 4162 5448 6589 8884 9193]
Annotated 3SS: [  624  2276  3610  4109  5278  6525  7741  9134 10640]
SMsplice 5SS: [  36  743 1574 3787 4162 5448]
SMsplice 3SS: [  624  1479  3610  4050  5278 10640]
top_k =  1000
Partition function (log Z): 0.19748334741971174

Sorted 5' Splice Sites (High to Low Probability):
Position 3787: 0.9348381602652771
Position 1574: 0.9227632089349604
Position 4162: 0.8874717737144355
Position 5448: 0.7939098518224698
Position 36: 0.7805222548791279
Position 743: 0.5934256740664932
Position 390: 0.482528024374161
Position 9089: 0.31886829981653797
Position 2668: 0.28680269162910316
Position 7910: 0.2812195129985892
Position 8017: 0.10841854518594014
Position 8884: 0.09482106609632171
Position 2992: 0.09112512326988613
Position 4770: 0.07325561888376464
Position 7434: 0.05302241128240144
Position 9229: 0.04976115928156059
Position 248: 0.0477701623069588
Position 6589: 0.046469421160980996
Position 6490: 0.04254040737174028
Position 1579: 0.04053831330380775
Position 7335: 0.039859773875328366
Position 5975: 0.038957139247434026
Position 9193: 0.03294355973130592
Position 65: 0.026078646344694974
Position 214: 0.024414129180096444
Position 9389: 0.023701827819536295
Position 7412: 0.02223291063546054
Position 2559: 0.022062537862242482
Position 7657: 0.019038865293658905
Position 379: 0.018471858939304166
Position 9252: 0.01738714304688187
Position 2704: 0.016682894111041267
Position 9016: 0.01535595147311704
Position 192: 0.01534107064733177
Position 8071: 0.014493619961749141
Position 5941: 0.014274028402473557
Position 1139: 0.01300831917386784
Position 7785: 0.01164790402168043
Position 4075: 0.010389159378674396
Position 2399: 0.008222227020242162
Position 6829: 0.007993875897686643
Position 4956: 0.0074802654832810895
Position 4155: 0.007469287359966944
Position 475: 0.007173452291763377
Position 384: 0.006403823090754395
Position 7616: 0.006170718911189333
Position 6722: 0.005737197029301076
Position 5754: 0.005257770589169713
Position 9365: 0.005229159029494526
Position 3818: 0.005206799001489634
Position 4793: 0.003985979194197733
Position 6171: 0.003920363514634587
Position 4351: 0.003856896995175764
Position 374: 0.003826245584239922
Position 1672: 0.0036194304871022083
Position 5571: 0.003606387828537344
Position 6350: 0.003573226603070881
Position 3107: 0.0033341125711390156
Position 3537: 0.003321264310561695
Position 5705: 0.0031465056078634804
Position 4560: 0.0030353697716337166
Position 2022: 0.0029465712081663846
Position 1592: 0.002803719290173987
Position 3655: 0.002561210062219275
Position 1149: 0.0024801400435575513
Position 4411: 0.002399315044433386
Position 2997: 0.0022980000820961148
Position 3999: 0.0022702182442095368
Position 4597: 0.0017787954116767976
Position 9050: 0.0017580028722360185
Position 1322: 0.0016718903812849534
Position 2131: 0.001660907941114697
Position 3169: 0.001624369345557777
Position 344: 0.0014514562504194467
Position 112: 0.0012891276837690955
Position 5469: 0.001282236418939223
Position 9219: 0.0012039595576166593
Position 1180: 0.0010827934161483795
Position 396: 0.001039585615441299
Position 2687: 0.0009506539483983467
Position 363: 0.0009093724874453741
Position 4669: 0.0008950687752196427
Position 8256: 0.0008208408622481437
Position 997: 0.0008155927718694408
Position 526: 0.0007577485255508993
Position 4857: 0.0007563169970952255
Position 4652: 0.0007318903314372799
Position 4166: 0.0007253983139822939
Position 1373: 0.0007232056753198146
Position 135: 0.0006079074544869735
Position 5199: 0.0006013874663651426
Position 4744: 0.0005533641568333792
Position 3759: 0.0005244186659656608
Position 5194: 0.0004388835147736894
Position 4159: 0.00042418670538129976
Position 9613: 0.000406144715502453
Position 4791: 0.00040316006337902654
Position 7131: 0.000374898544139746
Position 3910: 0.0003671440117366112
Position 43: 0.00030590990422815946
Position 5005: 0.00029906050393654584
Position 8443: 0.0002729363970330269
Position 756: 0.0002577656855976851
Position 4204: 0.0002560701230626882
Position 4145: 0.00023747634122205135
Position 4198: 0.0002355683419103573
Position 284: 0.00019708782998131938
Position 1189: 0.0001715073856296148
Position 954: 0.00016573705295991372
Position 747: 0.00015766962340070227
Position 5478: 0.0001355650906099779
Position 360: 0.00013405961066894782
Position 216: 0.00012908193688170638
Position 255: 0.00012416454292459212
Position 3963: 0.00011456730543260624
Position 2601: 0.00011422111222026703
Position 778: 0.0001068474217929561
Position 198: 9.471810937700062e-05
Position 2043: 9.366427833889173e-05
Position 4494: 9.358463901479571e-05
Position 1152: 8.343738373867715e-05
Position 2069: 8.080725475111426e-05
Position 3791: 7.81026804186607e-05
Position 97: 7.653206346883521e-05
Position 479: 6.949962476756668e-05
Position 1748: 6.793622636049096e-05
Position 502: 6.697454404811269e-05
