Gene = Golga4
index = 514
Annotated 5SS: [  291  8003 16317 21055 24055 26334 28439 29208 30677 31059 32758 42535
 45697 47324 53517 54157 54606 59401 60713 60983 62773 66755 70962]
Annotated 3SS: [ 7912 16250 20742 24006 26276 28339 29074 30491 30974 32609 42355 45564
 47167 49305 54034 54474 59289 60691 60913 62696 66650 70874 75581]
SMsplice 5SS: [  291  4483  8003 16457 21055 24055 28439 29208 30677 31059 32758 42535
 45697 47324 53517 54157 54650 59401 60983 62773 66755 70962]
SMsplice 3SS: [ 4399  7912 16250 20742 24006 28339 29074 30491 30974 32609 42355 45564
 47167 53354 54034 54474 59289 60913 62696 66650 70874 75581]
top_k =  1000
Partition function (log Z): 32.843110803514726

Sorted 5' Splice Sites (High to Low Probability):
Position 8003: 0.999799341747008
Position 70962: 0.9986275766975
Position 47324: 0.9944311008400839
Position 291: 0.9944153375901537
Position 60983: 0.9897448969563628
Position 28439: 0.9855274119951604
Position 54157: 0.9815708748071631
Position 30677: 0.9729567090711102
Position 29208: 0.9677845275311431
Position 66755: 0.9665009199716833
Position 62773: 0.883969433839224
Position 53517: 0.8830735410434998
Position 45697: 0.8604640329166178
Position 24055: 0.8392365727658003
Position 59401: 0.8290589951085025
Position 32758: 0.7886713078275269
Position 31059: 0.7735608053494692
Position 4483: 0.7618294885640876
Position 42535: 0.6078312859407735
Position 21055: 0.5829699869078023
Position 54650: 0.5489962510875473
Position 73340: 0.4658437036073185
Position 16457: 0.44620364031821563
Position 16317: 0.43301398617709114
Position 42505: 0.391799482443936
Position 63056: 0.3879492465541268
Position 20566: 0.3458162837489522
Position 26334: 0.33016246865282356
Position 69824: 0.32567925065798314
Position 53695: 0.3101037035958851
Position 37848: 0.29965739728626334
Position 31379: 0.2810479067276147
Position 69269: 0.2778024111128131
Position 4131: 0.24976271893419988
Position 5197: 0.23701801155926183
Position 29918: 0.22835368676719142
Position 33690: 0.2081442971050727
Position 57111: 0.19596009658311653
Position 3401: 0.1944217783676009
Position 31949: 0.18948486852351504
Position 11183: 0.18478612164142186
Position 71490: 0.18002544320820693
Position 63535: 0.17774201943446835
Position 53830: 0.17658245363932507
Position 69212: 0.17640823634866146
Position 2339: 0.16651478242352788
Position 38409: 0.16055062872248868
Position 43439: 0.15972632946053456
Position 7059: 0.15949760376490046
Position 6517: 0.1444551816283721
Position 60713: 0.14280282377983788
Position 70090: 0.14082716146698118
Position 21066: 0.1394186830120505
