Gene = Glmn
index = 436
Annotated 5SS: [   82  1101  4136 19438 22657 24204 25609 27759 35138 35644 36047 36836
 37013 39427 39971 40607 46917 48498]
Annotated 3SS: [ 1025  4009 19320 22547 23965 25505 27570 35083 35612 35956 36793 36938
 39341 39863 40542 46792 48414 48712]
SMsplice 5SS: [   82  4136 19438 22657 25609 35138 35840 36047 39444 39971 40634 43455]
SMsplice 3SS: [ 4009 19320 22523 25505 35083 35612 35956 39341 39863 40542 43385 48712]
top_k =  1000
Partition function (log Z): -27.887396612206903

Sorted 5' Splice Sites (High to Low Probability):
Position 4136: 0.9907353543745275
Position 82: 0.7031209378779604
Position 3448: 0.29058302095658606
Position 8567: 0.26171783632012563
Position 345: 0.15895526741807342
Position 1913: 0.10788801359115786
Position 2433: 0.09871337390294749
Position 41: 0.07518143327971365
Position 6112: 0.06377285225459578
Position 1535: 0.05695782611152624
Position 7969: 0.05433903080434179
Position 2139: 0.04595320925148733
Position 8450: 0.04424167719462428
Position 10983: 0.030943287875800692
Position 3453: 0.029500052771900844
Position 500: 0.029035431517408304
Position 60: 0.02506369326326289
Position 8534: 0.024047190622255687
Position 1101: 0.01592659455491903
Position 6529: 0.015409476775919506
Position 2822: 0.012352594194927435
Position 4714: 0.012261921771700482
Position 8025: 0.010972788313145366
Position 112: 0.009057071205763214
Position 5237: 0.008517621625705064
Position 429: 0.008176568835534132
Position 5436: 0.007850931661850259
Position 8206: 0.007279943998076782
Position 13880: 0.006602085285033045
Position 6159: 0.005693313730444056
Position 597: 0.005148952963408711
Position 658: 0.00499302792352362
Position 7945: 0.004919587405144469
Position 4407: 0.004331265628625962
Position 2470: 0.0036756248137663687
Position 6493: 0.003231822252426094
Position 3741: 0.003184644664917875
Position 4429: 0.0031522325511895563
Position 1541: 0.0029453812156813412
Position 8502: 0.0028158025877816494
Position 3623: 0.0027722485642786396
Position 573: 0.0023544131358609137
Position 4420: 0.0022610729822557137
Position 5338: 0.0018808855283071362
Position 349: 0.0018599210592776668
Position 3481: 0.0017601421831972318
Position 4830: 0.0012244877340219103
Position 626: 0.0011377046145044907
Position 30: 0.0010977740161949815
Position 6878: 0.0010867070220839906
Position 7992: 0.0009054416758886854
Position 6442: 0.0008179419704886448
Position 4454: 0.0005799024458698146
Position 6779: 0.0004016898480440056
Position 6821: 0.00034449879404097955
Position 3103: 0.000261866861979574
Position 1719: 0.00024417820899463763
Position 7357: 0.00015898177132953636
Position 992: 0.0001273316488640395
Position 125: 0.00011553032533996597
Position 4465: 2.8424342142737825e-05
Position 1149: 2.8207448071321114e-05
Position 505: 2.6845057022219487e-05
Position 45: 2.286227318891649e-05
Position 92: 1.1995402625747071e-05
Position 258: 9.74910681404612e-06
Position 1345: 9.120772408692592e-06
Position 1105: 8.825571805940851e-06
Position 20: 7.575207623491998e-06
Position 24: 4.531177312382952e-06
Position 1527: 4.342593288849523e-06
Position 739: 3.2287590557401765e-06
Position 253: 2.6141208308099592e-06
Position 11: 2.553198289894991e-06
Position 4151: 9.927520724411062e-07
Position 4153: 8.297433989780622e-07
Position 362: 7.531769476416693e-07
Position 895: 4.784216137352868e-07
Position 507: 4.442564320940967e-07
Position 333: 2.4840556424534086e-07
Position 299: 2.311578136330143e-07
Position 278: 1.74930190917363e-07
Position 563: 1.2278744480808362e-07
Position 688: 8.216750754343418e-08
Position 905: 2.324177765325736e-08
Position 518: 2.246670467160435e-08
Position 900: 2.215305856956377e-08
Position 969: 4.866432424614178e-09
Position 591: 7.949605933579473e-13
Position 614: 6.280266704220031e-13
Position 786: 2.2238058090112092e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4009: 0.7542896923461666
Position 8366: 0.5201739295652275
Position 4060: 0.2243648152260693
Position 3356: 0.1886761057193181
Position 15885: 0.18199858518383574
Position 14067: 0.15106668005658988
Position 3209: 0.1030214857214001
Position 10819: 0.08846769683729379
Position 17331: 0.060481835558603037
Position 2362: 0.04940747245957451
Position 8339: 0.04818905834086769
Position 5920: 0.04761670838883755
Position 1811: 0.04320440750523534
Position 7909: 0.03275787051362024
Position 2305: 0.027059364674270128
Position 1870: 0.02691395177371139
Position 2013: 0.024431629828436868
Position 7794: 0.02164831688678666
Position 14877: 0.021201388556723485
Position 12644: 0.020833953964375575
Position 13567: 0.020748674510182356
Position 1828: 0.020511997832556885
Position 6413: 0.020444142118042567
Position 11256: 0.019446194763450365
Position 15370: 0.018955075442467675
Position 6603: 0.018494812480304726
Position 4323: 0.017635265922217647
Position 1356: 0.017620159565889908
Position 1825: 0.016609543783352856
Position 13850: 0.01565880417763163
Position 2223: 0.015375331145973876
Position 13879: 0.015357674926402443
Position 6049: 0.015158619213993354
Position 3312: 0.014575412847677108
Position 2101: 0.01362959894259955
Position 275: 0.01332820955293252
Position 7778: 0.012269582989549315
Position 12103: 0.011050373587212661
Position 4343: 0.011003450919255399
Position 1285: 0.010677589095916035
Position 14563: 0.01036322535203999
Position 8205: 0.010286371695213565
Position 13996: 0.009597185878616056
Position 3377: 0.00958861310788835
Position 14116: 0.009006399408063524
Position 10877: 0.008739230928611117
Position 5254: 0.008735892470613647
Position 11749: 0.007957752594221913
Position 10776: 0.007906482773312996
Position 6071: 0.0077717671009487795
Position 1485: 0.007703532932672837
Position 1326: 0.0069524870391742795
Position 8076: 0.006647306159336272
Position 10880: 0.006398556283319172
Position 1025: 0.006379211065131957
Position 458: 0.0063764451077274065
Position 2338: 0.0059593249619121465
Position 11904: 0.005900737465323694
Position 2017: 0.005851140663613252
Position 1361: 0.005779748507369533
Position 12395: 0.00553503292655899
Position 4064: 0.005169401265869546
Position 7756: 0.005069620542372224
Position 959: 0.004331743582712212
Position 2771: 0.004254800135916978
Position 4632: 0.004102207472138835
Position 2717: 0.004048600992116584
Position 4691: 0.003995976508069985
Position 5145: 0.003937057620972469
Position 8409: 0.0036365888773121947
Position 5127: 0.0035166630786393088
Position 10851: 0.003426922805107292
Position 8406: 0.0034139701945026225
Position 388: 0.0031817609204182976
Position 4043: 0.0028659634518380162
Position 9413: 0.0027719214715359436
Position 2618: 0.002659195777826126
Position 3711: 0.0026018993954714676
Position 221: 0.002512968727313233
Position 3852: 0.002287257070555673
Position 7703: 0.0022389802358366677
Position 5274: 0.0021565996945400556
Position 4975: 0.002156446688467696
Position 10714: 0.002095170654717224
Position 3264: 0.0020933031476650437
Position 6583: 0.0020495312158577616
Position 8555: 0.0020174771727233813
Position 7204: 0.002005454469931841
Position 1603: 0.0019281869573273588
Position 5428: 0.0018867513198113342
Position 885: 0.0018778094072444934
Position 8660: 0.0018668754047700053
Position 3221: 0.0018393403207678629
Position 6377: 0.001806617338542202
Position 5039: 0.0017195844549401428
Position 10515: 0.0017031025889256625
Position 9813: 0.001634388477831789
Position 348: 0.0016298968481125514
Position 1234: 0.0016151496266491835
Position 490: 0.0016134344129512465
Position 3065: 0.0015718773240666912
Position 4405: 0.001545844150467954
Position 1874: 0.001533459973785988
Position 8612: 0.0014036778104088736
Position 7067: 0.0013995865250240145
Position 849: 0.0013845872912152898
Position 3597: 0.0013793341087646178
Position 4629: 0.0012710979682549845
Position 4595: 0.0012496184779210902
Position 9875: 0.0012394743272389373
Position 8790: 0.0012312504999792086
Position 9115: 0.0011618652341970784
Position 1035: 0.0011186044746091268
Position 3316: 0.001101408979273351
Position 2737: 0.0009815407290656912
Position 8952: 0.0009407816556140154
Position 6493: 0.000920308338087055
Position 4561: 0.0009149747516445694
Position 8822: 0.0008879533605668356
Position 1984: 0.0008784498299901798
Position 6811: 0.0008784024149191523
Position 5880: 0.0008730927969984763
Position 3186: 0.0008310611283190429
Position 537: 0.000805331590658127
Position 8758: 0.0007841208746456093
Position 1768: 0.0007794871746174053
Position 9050: 0.000746862861612854
Position 2208: 0.0006519311556101355
Position 494: 0.0006506374792081642
Position 8854: 0.0006454290464958572
Position 6947: 0.000639246317775807
Position 299: 0.0006319919726676467
Position 3940: 0.000606179770820123
Position 3227: 0.0005903614396902776
Position 8266: 0.0005491149607852285
Position 428: 0.000516002481403847
Position 1848: 0.0005094857409818492
Position 4527: 0.0005001999095374601
Position 1047: 0.0004783273885994616
Position 185: 0.0004776718547062294
Position 8887: 0.0004705279270189644
Position 313: 0.00046835830728286977
Position 251: 0.0004649756789225383
Position 1402: 0.0004252802006161305
Position 6337: 0.00040677368488904286
Position 4580: 0.00040508144025044787
Position 5395: 0.00040021918138072337
Position 6624: 0.00038827559127325474
Position 310: 0.0003738241890987076
Position 1458: 0.00036307765564558297
Position 3622: 0.0003248904436992456
Position 8307: 0.0003158914564328486
Position 2057: 0.000312497672529503
Position 5770: 0.00030642788328501697
Position 3183: 0.00029830413640251276
Position 601: 0.00027813333732406876
Position 4067: 0.00027402127015201697
Position 1381: 0.0002693006608977706
Position 8725: 0.00026329070910119856
Position 5076: 0.00026038586683765387
Position 3921: 0.0002466818592233075
Position 2697: 0.00023584587546252554
Position 3497: 0.00023004846342352493
Position 6496: 0.00021863878290466813
Position 5476: 0.00020804971490879145
Position 3267: 0.00020378384846325465
Position 2752: 0.00018707317974605653
Position 9712: 0.00018612436615329163
Position 5320: 0.00018495556636916505
Position 3243: 0.00018307892187504574
Position 2070: 0.00018095046937681802
Position 5712: 0.0001793078579539749
Position 237: 0.00017790821084360503
Position 1674: 0.00016735243450362658
Position 1411: 0.0001644337087132573
Position 1644: 0.00015815903162565216
Position 7180: 0.00015639734481898734
Position 461: 0.0001542101165083846
Position 1303: 0.00014955242040016404
Position 3501: 0.00014677977894432092
Position 1835: 0.00013369100622661863
Position 8692: 0.00012848132299669905
Position 5596: 0.00012599232231278351
Position 8717: 0.0001237716443766344
Position 4377: 0.00012118016663810662
Position 4856: 0.00011947344585104972
Position 4367: 0.00011741310402162523
Position 6181: 0.00011455089854670226
Position 316: 0.00011077617578910555
Position 464: 9.798716231335317e-05
Position 8439: 9.75974991773339e-05
Position 5654: 9.714930401232263e-05
Position 2922: 9.548962848234071e-05
Position 6685: 8.74563005791178e-05
Position 1912: 8.695287504618223e-05
Position 6918: 8.478305330116207e-05
Position 6878: 8.239435003580211e-05
Position 738: 7.580009123602726e-05
Position 3797: 7.086288131517603e-05
Position 1383: 6.931563250969158e-05
Position 5521: 6.821153069666263e-05
Position 6618: 6.54722467786627e-05
Position 278: 6.536283054786127e-05
Position 2971: 6.506930874702648e-05
Position 5538: 6.106420153442134e-05
Position 5215: 5.986156840145363e-05
Position 5458: 5.97731459412825e-05
Position 4830: 4.292582974781388e-05
Position 5397: 3.9931931274094584e-05
Position 5433: 3.794675619999747e-05
Position 4490: 3.6244250355616054e-05
Position 3014: 3.6132808762853135e-05
Position 1242: 3.031089266528298e-05
Position 4279: 2.9853991829160198e-05
Position 1718: 2.865135987937734e-05
Position 3017: 2.7137887143424556e-05
Position 1514: 2.4738146824234993e-05
Position 1638: 2.436900039936864e-05
Position 4248: 2.405912904185133e-05
Position 1059: 2.3549440318787153e-05
Position 4289: 2.2889973044211954e-05
Position 2262: 2.2703656429427355e-05
Position 776: 2.12907788959724e-05
Position 3003: 2.120293228200748e-05
Position 2531: 1.913164551447059e-05
Position 5678: 1.8762975626038953e-05
Position 608: 1.7422794944719274e-05
Position 4211: 1.7208762404341084e-05
Position 2320: 1.667408967256022e-05
Position 682: 1.2624729730850885e-05
Position 1650: 1.2227657221489846e-05
Position 134: 1.1504698096071881e-05
Position 1385: 1.0784248621133867e-05
Position 861: 1.0733296289086988e-05
Position 5159: 1.0027429092756002e-05
Position 4640: 7.83872112591114e-06
Position 307: 7.417300581956225e-06
Position 1387: 7.210111852705749e-06
Position 2050: 7.148846162724848e-06
Position 304: 7.100622614552392e-06
Position 245: 6.708942828747704e-06
Position 1917: 6.314296836679515e-06
Position 1877: 5.775284528629576e-06
Position 5337: 5.449639726638145e-06
Position 5379: 5.18889408958009e-06
Position 2113: 5.181202121086374e-06
Position 2858: 4.017846846152219e-06
Position 322: 3.953356883378343e-06
Position 1297: 3.8804826444764455e-06
Position 1309: 3.8121314569740477e-06
Position 1307: 3.4974128552025445e-06
Position 1562: 2.742787589613391e-06
Position 1660: 2.652867998662113e-06
Position 905: 2.6326971400544558e-06
Position 503: 2.409763118981906e-06
Position 189: 2.290160697349067e-06
Position 1082: 2.1884340319807934e-06
Position 604: 2.0288477451029592e-06
Position 3696: 1.7615740646610554e-06
Position 914: 1.7418656253806815e-06
Position 352: 1.7285883406585337e-06
Position 4608: 1.142420154149148e-06
Position 724: 8.269237786792034e-07
Position 116: 8.084085626504787e-07
Position 895: 6.276494435653803e-07
