Gene = Rps13
index = 928
Annotated 5SS: [ 111  296  500 1267 1817]
Annotated 3SS: [ 246  420 1096 1715 2611]
SMsplice 5SS: [ 111  296  500 1267]
SMsplice 3SS: [ 246  397 1096 1715]
top_k =  1000
Partition function (log Z): 0.9338893743095378

Sorted 5' Splice Sites (High to Low Probability):
Position 500: 0.9629790234507845
Position 296: 0.9029704331913267
Position 1267: 0.8716968294802038
Position 111: 0.7094830344699344
Position 1021: 0.4597519283814995
Position 1817: 0.42248531854516685
Position 4: 0.19827708432487653
Position 846: 0.0527845021335777
Position 1855: 0.041495045762273156
Position 340: 0.036453619973592484
Position 802: 0.02541372019110463
Position 1352: 0.013499700606654862
Position 1576: 0.008645519148430095
Position 182: 0.008109416358349442
Position 1872: 0.007309513379169724
Position 812: 0.006409372622606515
Position 2273: 0.004924706350626735
Position 556: 0.003947336138290906
Position 680: 0.003628208599456966
Position 1288: 0.002634600609117354
Position 993: 0.002023191742161055
Position 998: 0.0019666647806178567
Position 1794: 0.001392276922153635
Position 512: 0.0012758842527698453
Position 1065: 0.0011562444693865824
Position 748: 0.0011161177130428414
Position 1132: 0.001081601269266715
Position 1015: 0.0010429292494809172
Position 777: 0.0010046237805225269
Position 134: 0.001003220031584335
Position 893: 0.0009714417475052711
Position 2231: 0.0007711808163656192
Position 2075: 0.0007657012044514207
Position 1821: 0.0007340016213080324
Position 1835: 0.0006836254548846064
Position 2513: 0.0006310186914765529
Position 2173: 0.0005447811871345032
Position 969: 0.0005428091828136727
Position 1047: 0.00034676853779758973
Position 1053: 0.00033129165989431784
Position 569: 0.00029405815825614054
Position 1451: 0.0002698232213296413
Position 1471: 0.0002531677496765199
Position 313: 0.00023018472400022387
Position 2501: 0.0001910654596001632
Position 1362: 0.00017647262612074054
Position 1597: 0.0001493274674529732
Position 1342: 0.00014182952942122984
Position 371: 0.00012612409852670147
Position 23: 0.00011185261206360042
Position 300: 0.00010251283827488458
Position 653: 9.971862754977607e-05
Position 2518: 9.95407887726339e-05
Position 552: 9.913667909487381e-05
Position 1295: 9.529533645201661e-05
Position 1079: 9.210665219314517e-05
Position 1097: 8.331340504255765e-05
Position 506: 6.919717775241604e-05
Position 1899: 6.374307880711362e-05
Position 1067: 6.00167317438836e-05
Position 1828: 5.53961032516476e-05
Position 2524: 5.4195567049270514e-05
Position 1039: 5.344995385151077e-05
Position 45: 5.281227045046362e-05
Position 858: 3.609313342856155e-05
Position 445: 3.553125043951672e-05
Position 1237: 3.5507825280683965e-05
Position 673: 3.4759917749545735e-05
Position 917: 3.1266570725003805e-05
Position 1523: 3.0290117125354598e-05
Position 92: 2.650504527910891e-05
Position 545: 2.4082559444021905e-05
Position 282: 2.350953090192837e-05
Position 833: 2.299097276857101e-05
Position 504: 2.096385146644202e-05
Position 1355: 1.98476997955258e-05
Position 874: 1.685832850450928e-05
Position 696: 1.6665133857566128e-05
Position 1402: 1.6508815758441535e-05
Position 1173: 1.6007449260791564e-05
Position 1467: 1.5627137487018872e-05
Position 943: 1.3705255553409875e-05
Position 417: 1.1365841992935183e-05
