Gene = Khdc4
index = 605
Annotated 5SS: [   85   764  3501  3901  7326  7782 10974 13107 14206 14712 23139 24140
 25050]
Annotated 3SS: [  540  3371  3820  7272  7617 10761 13045 14147 14457 22976 24026 24957
 25826]
SMsplice 5SS: [   85   764  3501  3960 10974 13107 14258 14712 23139 24140 25050]
SMsplice 3SS: [  540  3371  3820 10761 13045 14147 14457 23042 24026 24957 25826]
top_k =  1000
Partition function (log Z): 9.436606318189071

Sorted 5' Splice Sites (High to Low Probability):
Position 14712: 0.999505858934866
Position 764: 0.9788600881399765
Position 3501: 0.9740502726026785
Position 24140: 0.9256511404601345
Position 25050: 0.8863705290811467
Position 10974: 0.875061380005147
Position 85: 0.7597993930106036
Position 3960: 0.7499356064592099
Position 14258: 0.6479681949322482
Position 23139: 0.6447331344858034
Position 13107: 0.6113577979881512
Position 2226: 0.2237305718495306
Position 12972: 0.21200413439738944
Position 7782: 0.20963402366993736
Position 7326: 0.20546779117778594
Position 24344: 0.2048708262280494
Position 3291: 0.19851648921883142
Position 383: 0.18102636099760921
Position 2666: 0.13848906971173658
Position 3668: 0.13485725209268473
Position 25920: 0.12301209819146884
Position 14206: 0.12191424137503011
Position 3901: 0.10294343571464484
Position 25969: 0.10292411359329838
Position 13139: 0.1021368792423484
Position 22908: 0.09991444588633469
Position 3905: 0.09817697603413007
Position 2939: 0.09009525751432691
Position 14340: 0.060977253587304235
Position 9093: 0.05457718277231352
Position 11502: 0.053940366554826556
Position 25098: 0.050821413766340987
Position 260: 0.046228719177571063
Position 11466: 0.045224006808771616
Position 26906: 0.04100069588975672
Position 3983: 0.037263991683225625
Position 2782: 0.03465460017273932
Position 25537: 0.031916068045645556
Position 18378: 0.030811970143076534
Position 26800: 0.021883353078926738
Position 606: 0.020705658940384907
Position 866: 0.018835956890807568
Position 25935: 0.01799581633581969
Position 361: 0.01680567858727038
Position 3683: 0.01489112924798885
Position 25309: 0.013467836268644635
Position 1432: 0.012142544334334976
Position 7696: 0.011328667170445048
Position 4341: 0.011128496895826416
Position 14273: 0.010533081955222021
Position 4259: 0.010223083380814724
Position 3701: 0.00988496758663823
Position 1471: 0.007485933149585606
Position 7923: 0.006820802337841447
Position 3269: 0.0059850273396964805
Position 2210: 0.0058353709334108
Position 8750: 0.005647267316776222
Position 5684: 0.005609327012836799
Position 25718: 0.005500325114977491
Position 25689: 0.005459294094704732
Position 25544: 0.004864330416759815
Position 378: 0.00456602388922097
Position 14402: 0.004520302082080031
Position 1329: 0.004432470785243238
Position 25083: 0.004380789475555356
Position 9528: 0.0039021853437634056
Position 3915: 0.003782945728168464
Position 3530: 0.003593355603615019
Position 2778: 0.0035741058753907674
Position 347: 0.0033341015760826047
Position 7786: 0.0029238346273300657
Position 5261: 0.002826493019735417
Position 23674: 0.0027971223628017964
Position 1737: 0.002571458131376467
Position 3541: 0.0025620120931865273
Position 26997: 0.00249186946483486
Position 1541: 0.0022965899734923695
Position 16713: 0.0021801215832057148
Position 24528: 0.002153014330236816
Position 26055: 0.002047184307205853
Position 24855: 0.0019175219014416294
Position 1483: 0.001876930717963034
Position 23606: 0.0017778173894729288
Position 1184: 0.0017100879070332596
Position 9: 0.0015919334483240097
Position 7511: 0.0015221638263113887
Position 475: 0.0012649008325560116
Position 2766: 0.0011658126412935565
Position 15072: 0.0011563824684662795
Position 3890: 0.0011511967871010765
Position 14287: 0.0011449828148197988
Position 3034: 0.0011326995714474614
Position 177: 0.0009270067791825567
Position 2818: 0.00089226647495604
Position 26285: 0.0008907903999254394
Position 7480: 0.0008808320887281186
Position 1989: 0.0008256406532214044
Position 17135: 0.0008059143647926588
Position 25548: 0.0007794590840702481
Position 18079: 0.0007726468355478915
Position 3711: 0.0007202555936747108
Position 3009: 0.0007188375593300218
Position 1358: 0.0007094161920200903
Position 1320: 0.000708386383022338
Position 3054: 0.0007077557277368567
Position 1057: 0.0006738878257457218
Position 18202: 0.0005818097356644279
Position 5804: 0.0004926019784038771
Position 3734: 0.00044225510542233857
Position 25071: 0.00042102161158854765
Position 5239: 0.0004167894298610815
Position 220: 0.00041098933362816996
Position 1558: 0.0004083352537148523
Position 3704: 0.00039827907097997475
Position 26868: 0.0003898853358043019
Position 25479: 0.00038472482914575517
Position 25190: 0.0003782967361806069
Position 5368: 0.0003734318556685697
Position 25500: 0.0003523679291354308
Position 891: 0.00034903246574799685
Position 4672: 0.00034648893061938856
Position 5632: 0.0003454474902232923
Position 1077: 0.00034453746613995195
Position 4247: 0.0003418234732620806
Position 2184: 0.00033929284319255304
Position 5752: 0.0003242561554823064
Position 3604: 0.00032187854432100455
Position 25874: 0.0002921422245185852
Position 186: 0.0002788126172148855
Position 1029: 0.00027529448233143443
Position 25054: 0.00024814750525819075
Position 4868: 0.00022971224304309417
Position 6150: 0.00022030040662983035
Position 1113: 0.0002184636236076
Position 1354: 0.00021492437742748962
Position 4236: 0.00020794001483462937
Position 1595: 0.00020569547766104468
Position 26846: 0.00019476221219026933
Position 838: 0.00018117596479208506
Position 3505: 0.0001742962696143198
Position 6520: 0.00016845018592086123
Position 206: 0.00015911845232148024
Position 1601: 0.0001496996065929685
Position 156: 0.00014441528109287373
Position 5997: 0.00011952735743308927
Position 3938: 0.00011894739036140128
Position 2590: 0.0001113663892248346
Position 1219: 0.0001003268621887332
Position 872: 9.933190334351035e-05
Position 883: 9.65740868434968e-05
Position 3987: 9.535214616464373e-05
Position 3940: 9.42787747991572e-05
Position 1398: 9.306742092009421e-05
Position 1996: 9.210657220651146e-05
Position 2233: 9.059180237466832e-05
Position 1838: 8.494260094389769e-05
Position 1890: 8.455003397152469e-05
Position 847: 8.427261417700646e-05
Position 5647: 7.908691545976693e-05
Position 537: 7.397071067323634e-05
Position 26891: 7.261923371029866e-05
Position 2137: 6.8980554112282e-05
Position 1107: 6.885173192047451e-05
Position 3038: 6.831126307453993e-05
Position 3450: 6.474626973349255e-05
Position 2308: 6.249195880525918e-05
Position 13: 6.236519072506736e-05
Position 6033: 6.165340274944084e-05
Position 830: 6.0610632951564124e-05
Position 21785: 5.988458446622942e-05
Position 3503: 5.295852256396774e-05
Position 3618: 5.0198763139651986e-05
Position 26903: 4.239580011524394e-05
Position 26883: 4.227953199643077e-05
Position 26152: 3.665060368653032e-05
Position 25956: 3.503674551046135e-05
Position 330: 3.338564858391082e-05
Position 507: 3.2733649409034496e-05
Position 406: 2.643108638638952e-05
Position 6: 2.1602431225398926e-05
Position 27004: 2.0789874051259372e-05
Position 49: 1.8858423344499357e-05
Position 440: 1.6528500510307846e-05
Position 26140: 1.1206520179065094e-05
Position 4007: 8.899873667339573e-06
Position 20263: 7.144706480006185e-06
Position 24: 6.9187400968436305e-06
Position 614: 5.661023249992611e-06
Position 3912: 4.768591413573256e-06
Position 3945: 4.64774928020412e-06
Position 14669: 4.373471770109515e-06
Position 154: 3.8106966365325693e-06
Position 3903: 2.6256053485701584e-06
Position 27: 2.2198111170461547e-06
Position 3862: 2.1669040996356047e-06
Position 17921: 1.8245320889539844e-06
Position 473: 1.7952637757881237e-06
Position 15083: 1.4874623674402658e-06
Position 3967: 1.2045953998175755e-06
Position 1528: 1.0158212784167864e-06
Position 172: 8.838805691797593e-07
Position 3978: 8.723754574236088e-07
Position 16846: 8.383817882940316e-07
Position 692: 8.221753898943588e-07
Position 971: 6.32132857986922e-07
Position 17377: 4.641584351638e-07
Position 945: 4.397166163161825e-07
Position 16: 4.168775081869827e-07
Position 3976: 4.004789039780901e-07
Position 4067: 3.391237212420631e-07
Position 14729: 3.336781608039626e-07
Position 1080: 3.0405821913469384e-07
Position 1416: 2.896599423117279e-07
Position 1534: 2.5324675722893396e-07
Position 909: 2.1148171712456315e-07
Position 1065: 1.7194617949855662e-07
Position 3435: 1.4872808827185587e-07
Position 953: 1.454037646060975e-07
Position 1034: 1.0653003650577417e-07
Position 15787: 1.7367536557688754e-08
Position 16243: 1.7015717778150283e-08
Position 917: 9.04949496879636e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 25826: 0.9738306711642277
Position 3371: 0.9730135927169072
Position 24957: 0.8948425225857827
Position 3820: 0.8514707739526673
Position 10761: 0.8379977193636261
Position 14147: 0.8013704812673126
Position 540: 0.7729488025887039
Position 13045: 0.7012493167761723
Position 24026: 0.581458627546472
Position 23042: 0.5490575355195897
Position 14457: 0.493746634939184
Position 14558: 0.36276242271159187
Position 24054: 0.3441925129136626
Position 7617: 0.2301544946766949
Position 12848: 0.19653683207447842
Position 668: 0.1809218205344035
Position 2134: 0.14798706233899722
Position 27080: 0.14571643192831682
Position 3800: 0.14052752346132166
Position 3566: 0.1386321215561003
Position 26754: 0.11639001597205278
Position 14561: 0.1010381837787824
Position 24212: 0.10025886721473729
Position 22821: 0.09991444588633469
Position 22976: 0.09567559896621322
Position 24251: 0.09041169120852696
Position 7224: 0.08671500349251605
Position 7272: 0.07560782150770522
Position 11356: 0.07344157880700014
Position 2494: 0.07318059578468093
Position 3053: 0.058708256900373
Position 2490: 0.058663646449607636
Position 2860: 0.05752180495067586
Position 2026: 0.05583566730645198
Position 3147: 0.05541284978255982
Position 8931: 0.054577182772313514
Position 25416: 0.04233066822042866
Position 605: 0.0415395187732393
Position 7238: 0.041035944029028076
Position 24881: 0.03957961028884037
Position 3206: 0.035468325136191456
Position 2729: 0.03523941812222778
Position 18321: 0.03081346777166781
Position 10828: 0.030372618627823197
Position 26560: 0.02765374739893286
Position 12785: 0.02515925013576886
Position 11326: 0.02434884774221705
Position 13933: 0.02432358067873158
Position 3187: 0.02208481818099965
Position 4105: 0.019625272221859467
Position 14425: 0.019521156150184404
Position 26203: 0.01765320455517343
Position 14383: 0.017430263546224952
Position 830: 0.016509054834065808
Position 24296: 0.016417993514848024
Position 3597: 0.015330802842486653
Position 2881: 0.015239776613174515
Position 14205: 0.013868864863742955
Position 2590: 0.012525869354172943
Position 24806: 0.009668613097573279
Position 2525: 0.009607513659777493
Position 3272: 0.009537802620872329
Position 2068: 0.009301563754772917
Position 25525: 0.008709072347207227
Position 25220: 0.008384303659202097
Position 959: 0.007815492686604048
Position 3377: 0.007409915530112587
Position 1371: 0.0072719127376587745
Position 2617: 0.007153540883478523
Position 10798: 0.0066910420136989035
Position 26698: 0.0062546130913784664
Position 2924: 0.006211221174417388
Position 296: 0.006185552968126045
Position 299: 0.006082886121245302
Position 8621: 0.005647267316776224
Position 1187: 0.005539607465635949
Position 180: 0.005185993906020498
Position 5548: 0.005169750423115055
Position 2136: 0.004363858271319241
Position 26055: 0.003997072645734631
Position 23561: 0.003980734338193841
Position 14082: 0.003963102291738858
Position 1102: 0.003921074621521363
Position 9389: 0.0039021853437634074
Position 3242: 0.0038932450437322045
Position 7300: 0.003735731427265845
Position 14669: 0.0031958505963175995
Position 2752: 0.0029993609950219042
Position 3009: 0.002981320202335445
Position 26651: 0.0029771797498579474
Position 1984: 0.0029539910611047224
Position 26666: 0.0028061033526305353
Position 14401: 0.002611014360412256
Position 1629: 0.002563170071782666
Position 12937: 0.0025534126414689245
Position 1471: 0.0024770937298392603
Position 3466: 0.0024745871456697418
Position 2442: 0.002367333605027012
Position 5195: 0.002315235905824374
Position 24937: 0.0022472363732582374
Position 3661: 0.0021369505823611913
Position 2085: 0.0020909646404046593
Position 457: 0.001993060252289343
Position 2050: 0.0017948080971640968
Position 1784: 0.0017161088661872953
Position 26232: 0.0017028535858433123
Position 13914: 0.0016535978860467437
Position 3211: 0.001652907942664117
Position 26096: 0.0015975588082550304
Position 1817: 0.0015666678235671156
Position 5591: 0.0015579363100338463
Position 3062: 0.0015463529512348257
Position 26137: 0.0014747823124148327
Position 2414: 0.0014067051062469748
Position 1144: 0.0013653404596364657
Position 4149: 0.0013477319230337768
Position 16497: 0.001254957582593166
Position 1379: 0.0012396519716714092
Position 1241: 0.001236477030307187
Position 1863: 0.0011952083572065824
Position 25194: 0.0011476571872421771
Position 247: 0.0011306594101639033
Position 17920: 0.0010879644573294244
Position 25469: 0.0010686997375399612
Position 25142: 0.0010483168085856282
Position 3825: 0.00103409885936012
Position 25984: 0.0010314957758513817
Position 14878: 0.0009945677495478168
Position 1432: 0.0009709493081931789
Position 1314: 0.000930847961577575
Position 2101: 0.000923572237753053
Position 26526: 0.0009184536476728771
Position 5173: 0.0008718227144643694
Position 4120: 0.0008622074792333185
Position 26068: 0.0008228617751751821
Position 2886: 0.0008010051508558183
Position 7185: 0.0007762866363101631
Position 2648: 0.0007744181475077454
Position 26026: 0.0007420649198052239
Position 14485: 0.0007241151130902492
Position 25271: 0.0007199206996486099
Position 11386: 0.0006881959309232912
Position 11410: 0.0006857508834577316
Position 671: 0.0006515122292355888
Position 17018: 0.000629825679590983
Position 23516: 0.000594205414080885
Position 25234: 0.0005899551358795687
Position 26169: 0.0005593340244139854
Position 7620: 0.000552836287360399
Position 3780: 0.0005466867671604371
Position 249: 0.0005351397633365199
Position 549: 0.0005033662562652499
Position 316: 0.0004953632415097901
Position 24986: 0.0004584611779554365
Position 26285: 0.0004506979745794241
Position 25355: 0.00044869039168686823
Position 3599: 0.00043343564072324565
Position 2665: 0.00040787891908532084
Position 5886: 0.0004014811668123607
Position 1904: 0.0003980984667992428
Position 26766: 0.00039681964914693306
Position 2156: 0.00038584606089314195
Position 3615: 0.00038237095599323096
Position 26333: 0.000365196201097142
Position 14333: 0.0003596641400024851
Position 16684: 0.00034788878475436005
Position 26263: 0.0003385824904824319
Position 3391: 0.0003384290329177566
Position 2781: 0.00033278594965369964
Position 3400: 0.0003227544980349769
Position 25835: 0.00031016299411493024
Position 703: 0.0002917043352944315
Position 1510: 0.0002861807958412864
Position 199: 0.00027713761217450526
Position 26252: 0.0002760531330549716
Position 1290: 0.0002731971262670668
Position 3438: 0.0002698994358805409
Position 18003: 0.00026712695594308106
Position 26795: 0.00026639990546739015
Position 26590: 0.000256309334146838
Position 2759: 0.00022631352536052466
Position 2096: 0.00021852248614753232
Position 1029: 0.00021812859885073668
Position 2938: 0.00021766158991827413
Position 728: 0.0002137368159424306
Position 5131: 0.00021124822693835378
Position 2177: 0.00021028291811904133
Position 2972: 0.00020846847521213108
Position 4766: 0.00020378218417850972
Position 26448: 0.00019768804735508598
Position 3414: 0.00019224181484877578
Position 177: 0.00019000768808062648
Position 16316: 0.00018322866473615475
Position 14914: 0.0001690499083510834
Position 6378: 0.00016845018592086115
Position 3435: 0.00016085428938314943
Position 17052: 0.00015774060517482634
Position 2813: 0.00015635271964162815
Position 614: 0.00014345951393852487
