Gene = Mitd1
index = 679
Annotated 5SS: [  248  5193  7846  8709  9475 10848 11143]
Annotated 3SS: [ 5090  7708  8621  9358 10786 11043 15281]
SMsplice 5SS: [  248  5193  7846  9475 11170 14704 14875 15097]
SMsplice 3SS: [ 5090  7708  9358 11043 14582 14773 14952 15281]
top_k =  1000
Partition function (log Z): 6.493274177552438

Sorted 5' Splice Sites (High to Low Probability):
Position 5193: 0.9959379465218169
Position 7846: 0.9742607845357616
Position 14704: 0.9437113368337973
Position 14875: 0.8730478897873133
Position 248: 0.8722068696599481
Position 9475: 0.7378821826643774
Position 10848: 0.5109584274246047
Position 11170: 0.41020465119652993
Position 11174: 0.3879933703686744
Position 15097: 0.2795704616120371
Position 8673: 0.21384743058657846
Position 11439: 0.2057234619675697
Position 4914: 0.2005642861687561
Position 15018: 0.15620885932266668
Position 15196: 0.15303626556211697
Position 8709: 0.11639454705102546
Position 3345: 0.1110638697415647
Position 15084: 0.10541261234375363
Position 10277: 0.10373372330663863
Position 14988: 0.08804312438446013
Position 13999: 0.07326315524816886
Position 10411: 0.06561772635754766
Position 11875: 0.06418777080419252
Position 15007: 0.06220118812255307
Position 2948: 0.06158125494981281
Position 8702: 0.05630843248243174
Position 8068: 0.05455485017285887
Position 186: 0.054459855008951306
Position 10605: 0.05282087638357794
Position 5640: 0.051238801541011486
Position 5447: 0.051137824865005524
Position 11639: 0.04824408246539807
Position 12881: 0.04038949867211917
Position 3033: 0.03846883469491033
Position 202: 0.03417900025456934
Position 3591: 0.032427047217878625
Position 815: 0.03152782748059355
Position 6002: 0.02583226923322461
Position 5946: 0.025232149789949868
Position 8713: 0.024845511993427844
Position 13887: 0.02435247817192798
Position 10909: 0.0237677324676166
Position 8487: 0.023133653097914385
Position 2194: 0.02296802483947925
Position 148: 0.022380263573552304
Position 9961: 0.0219669604264094
Position 5805: 0.01611195242915785
Position 4708: 0.014292947148978856
Position 5769: 0.012647020872969494
Position 11143: 0.011875303308548236
Position 6214: 0.01163501486500648
Position 1034: 0.011538186372970865
Position 15377: 0.011195860900208106
Position 2959: 0.010961222148744494
Position 12568: 0.010211449651276525
Position 11229: 0.009176724345122822
Position 746: 0.0091725009846232
Position 15187: 0.008938593856789362
Position 2130: 0.00814096880933391
Position 4010: 0.007826352333330788
Position 8390: 0.007515344563236192
Position 11241: 0.007426400743305578
Position 5841: 0.006911424567326424
Position 3189: 0.006880796565497973
Position 9790: 0.0066942689885928
Position 10873: 0.006635899161251349
Position 10236: 0.00662366359644799
Position 6004: 0.006259415994815835
Position 3303: 0.006092058107314155
Position 12750: 0.005263153717663565
Position 5877: 0.005032656749587639
Position 238: 0.004957622641434087
Position 2911: 0.004781625823221874
Position 8535: 0.004269861627742941
Position 4987: 0.003917775572490282
Position 7998: 0.003826661827688996
Position 373: 0.003690923132912589
Position 6770: 0.0029066279843878284
Position 51: 0.0028328636747163454
Position 6541: 0.0027953244691425526
Position 7950: 0.0027352411017934767
Position 7581: 0.0024453050595823057
Position 5421: 0.0023839138594257425
Position 14901: 0.002311931829797039
Position 7466: 0.002207201460909721
Position 9021: 0.002106370737157469
Position 6008: 0.002063319388750711
Position 6669: 0.001971054928056767
Position 2101: 0.0019442346761970983
Position 14692: 0.0018919182599464743
Position 47: 0.001874758709899703
Position 6038: 0.0017903824942673812
Position 11347: 0.00173134879641876
Position 2944: 0.001719061223569937
Position 1339: 0.0017186501451785642
Position 15077: 0.0016085524625204172
Position 3324: 0.0014249914162582926
Position 14147: 0.0014021899835346288
Position 5733: 0.0013776789690748898
Position 3996: 0.001354890326051993
Position 3352: 0.0013077526506663356
Position 4392: 0.0012186855662946882
Position 1166: 0.001207987763871168
Position 8644: 0.001012558400820104
Position 15049: 0.0009389175888401898
Position 1061: 0.0008745782045646383
Position 8668: 0.0008209872338162923
Position 4032: 0.0008200078518391478
Position 1495: 0.0007502156943836993
Position 2408: 0.0007153208019892308
Position 15119: 0.000678167073100141
Position 5470: 0.0006645263332759492
Position 6061: 0.0006373668201505656
Position 1287: 0.0005631212215849111
Position 11695: 0.0005595814508409178
Position 75: 0.0005493290262483362
Position 4203: 0.0005356087239913492
Position 15201: 0.0005267963966612431
Position 6066: 0.0005080934731280689
Position 15461: 0.0005012664499816826
Position 7028: 0.0004877922654797215
Position 6247: 0.0004718215633391239
Position 1176: 0.0004540903963254578
Position 27: 0.00045179985094191054
Position 10248: 0.0004424768404810832
Position 14992: 0.00043470463122338444
Position 2837: 0.00042068423190087307
Position 1196: 0.0004153062050316605
Position 5964: 0.0004140517610386663
Position 3175: 0.0004115225158983131
Position 7261: 0.0004017967175977748
Position 10787: 0.0003980673275613461
Position 2135: 0.00039738332636447414
Position 94: 0.00037790893703387507
Position 3645: 0.0003743352400056019
Position 2519: 0.00034843830670807903
Position 1148: 0.00033773497578298665
Position 15072: 0.0003356939038032489
Position 15028: 0.0003191131058370494
Position 8026: 0.00028966511861862554
Position 11161: 0.0002722977605060664
Position 5649: 0.0002526415621927669
Position 256: 0.0002525460359745807
Position 14617: 0.0002359894874024059
Position 9481: 0.00022663643428326135
Position 454: 0.00020482757823256988
Position 1814: 0.0001751418907929037
Position 11141: 0.00015818024850985634
Position 14838: 0.00015204774794846474
Position 14952: 0.00014533553088354875
Position 142: 0.00014484004941223367
Position 2266: 0.00013120746353636009
Position 1243: 0.00011628454806230455
Position 3707: 0.00010666863345968288
Position 579: 0.00010392954005241244
Position 11006: 0.00010084441735883816
Position 3781: 9.361630984451209e-05
Position 3989: 8.875908244453513e-05
Position 3412: 8.650117091499378e-05
Position 1804: 8.383815074660731e-05
Position 3631: 8.320107833831685e-05
Position 1619: 8.14463942598405e-05
Position 3420: 8.03338230013756e-05
Position 2387: 7.961342389521464e-05
Position 15288: 7.776024026850442e-05
Position 2019: 7.367449309264972e-05
Position 15457: 6.99523967096852e-05
Position 2562: 6.668731533218772e-05
Position 10213: 6.66523900830145e-05
Position 1209: 6.375041562835712e-05
Position 5225: 5.997675796740797e-05
Position 2880: 5.513430526955248e-05
Position 1640: 4.7051887002708093e-05
