Gene = Resp18
index = 896
Annotated 5SS: [ 214 2803 4019 4248 4459]
Annotated 3SS: [2697 3885 4204 4368 6053]
SMsplice 5SS: [  87 2803 4019 4248 4459]
SMsplice 3SS: [2697 3885 4204 4368 6053]
top_k =  1000
Partition function (log Z): 1.7675697964574586

Sorted 5' Splice Sites (High to Low Probability):
Position 2803: 0.9750167591334018
Position 4459: 0.9187099433703991
Position 87: 0.8606004833219931
Position 4019: 0.7258292671876667
Position 4248: 0.6215912678795219
Position 4827: 0.28538062789262797
Position 214: 0.23065277094566766
Position 4014: 0.1657372101527612
Position 3143: 0.12051961344951453
Position 422: 0.0648906198335089
Position 4310: 0.038115548703976425
Position 4034: 0.03388368160697331
Position 4749: 0.03076792043046282
Position 4065: 0.015603796136656852
Position 4500: 0.01460893982238423
Position 2476: 0.012281413495442995
Position 2827: 0.011624100772247537
Position 3279: 0.011080722789532399
Position 3205: 0.01067990036067887
Position 2392: 0.005415306507545993
Position 4769: 0.005388911600555986
Position 4054: 0.005113359152861095
Position 3962: 0.0050017107244088145
Position 232: 0.00495137254996331
Position 2178: 0.00494755724456019
Position 115: 0.004025457559402202
Position 156: 0.0037219312338709976
Position 3291: 0.0034802855297281768
Position 5752: 0.0033078931063628613
Position 684: 0.002993579250660944
Position 3602: 0.002915630478873855
Position 2980: 0.002886727133988534
Position 4535: 0.0028694199429540063
Position 4737: 0.0028180224816876623
Position 238: 0.0027173455832925587
Position 759: 0.002643883838809892
Position 2838: 0.0026079243414586658
Position 5997: 0.0023305065051584914
Position 3201: 0.002278594454920187
Position 1805: 0.001837721668447943
Position 4741: 0.0018099486942399756
Position 281: 0.0016552109914092501
Position 3990: 0.0015680446648869144
Position 1720: 0.00152976509414417
Position 2122: 0.0015247844400648994
Position 3933: 0.0013554444593431834
Position 1857: 0.0010141494857855385
Position 3449: 0.0009536432976615202
Position 1930: 0.0007712726677784476
Position 320: 0.0007454456669873656
Position 441: 0.0007168514296690646
Position 5883: 0.0006541206631365237
Position 3701: 0.0006465244713216187
Position 3574: 0.0005902173615643161
Position 935: 0.0005849638880989332
Position 3259: 0.000575457984633799
Position 4384: 0.0005156337272635762
Position 5499: 0.00047373401271549263
Position 4085: 0.0004517204692754175
Position 4762: 0.0004453111979198427
Position 5387: 0.0004261146152138302
Position 3598: 0.00039851354834529796
Position 4697: 0.00039486596066948824
Position 5338: 0.0003712597707082572
Position 4293: 0.0003700603281724536
Position 5122: 0.00036192628323777356
Position 2562: 0.00034793334421430054
Position 971: 0.00034405905218314216
Position 1199: 0.00034404434167148966
Position 3017: 0.00033141920037555106
Position 2793: 0.00032316631339711463
Position 895: 0.00030897937508551557
Position 350: 0.00028471184194679857
Position 669: 0.00028101305482956937
Position 3146: 0.00028059687878502433
Position 429: 0.00026241331329720374
Position 1070: 0.00025760830615839366
Position 3725: 0.0002551346969929087
Position 245: 0.00024768562592517984
Position 504: 0.00023767408788116277
Position 2511: 0.00022131827178146598
Position 4049: 0.00021066214428830442
Position 856: 0.00019489952988292473
Position 4780: 0.00016241441368045954
Position 2538: 0.0001518757799568459
Position 578: 0.0001493172967495134
Position 383: 0.00014559298745206036
Position 181: 0.00014398212519072838
Position 3120: 0.00014011904432273102
Position 5561: 0.0001363562911413061
Position 1939: 0.00013579596067803788
Position 582: 0.00013143922289798058
Position 4980: 0.00012213653984680158
Position 1273: 0.00012163381958817193
Position 2400: 0.00011899399925070509
Position 3498: 0.00011618861431150464
Position 3098: 0.00011336705238283573
Position 4516: 0.00010370069725639744
Position 5857: 0.00010264150452852768
Position 2287: 9.592247349127612e-05
Position 487: 9.258598285624063e-05
Position 675: 9.073046648435041e-05
Position 3459: 8.823468121401148e-05
Position 392: 8.518129121374172e-05
Position 3356: 8.247815239944038e-05
Position 14: 7.694138779084443e-05
Position 2832: 6.532522144679656e-05
Position 385: 5.98530240816241e-05
Position 3060: 5.81655354018884e-05
Position 2993: 5.7918663000153385e-05
Position 3399: 5.5000932869472325e-05
Position 3480: 5.452820121888615e-05
Position 4998: 4.898559627814226e-05
Position 5531: 4.8937830518438055e-05
Position 3404: 4.8312331532892544e-05
Position 1175: 4.492080174866473e-05
Position 5660: 4.2186595869432916e-05
Position 1617: 4.0787532454043287e-05
Position 91: 4.069847462514637e-05
Position 1180: 3.660671042685651e-05
Position 2857: 3.4895004111612496e-05
Position 1815: 3.481381859946085e-05
Position 5348: 3.417550925898294e-05
Position 2701: 3.315871060168513e-05
Position 370: 3.226601301102184e-05
Position 4101: 3.17061249889617e-05
Position 3366: 3.163346459549875e-05
Position 2201: 3.008571491595466e-05
Position 3642: 2.8343448237931103e-05
Position 178: 2.77571447623424e-05
Position 5488: 2.6057487542722578e-05
Position 1296: 2.4019987338585888e-05
Position 1879: 2.249043483012057e-05
Position 1302: 2.1811572764185867e-05
Position 627: 2.161087402540062e-05
Position 3011: 2.102483267886214e-05
Position 655: 2.010897798495599e-05
Position 2765: 1.530646094161753e-05
Position 3482: 1.4558975786938811e-05
Position 4031: 1.2045954540388933e-05
Position 3123: 1.1390440304996457e-05
Position 4414: 1.0730468497998262e-05
Position 4463: 9.365832444472164e-06
Position 4140: 7.417730053703486e-06
Position 2712: 7.206130692304726e-06
Position 3917: 6.239283481218191e-06
Position 4504: 3.0532370501807596e-06
Position 4069: 1.942017232858407e-06
Position 3838: 1.5579775553050216e-06
Position 21: 1.1253089474107864e-06
Position 52: 9.10405932303128e-07
Position 3634: 9.081287294774381e-07
Position 474: 1.0885987200825753e-07
Position 119: 1.037096226445568e-07
Position 465: 6.9119060893727e-08
Position 550: 3.589832559913484e-08
Position 645: 2.719048036531505e-08
Position 906: 2.6015169525332996e-08
Position 1060: 2.25477199745905e-08
Position 817: 2.0732464074589356e-08
Position 958: 1.583125146726468e-08
Position 4502: 1.417091318578048e-08
Position 1050: 1.1965233404963443e-08
Position 1746: 4.231740766740467e-10
Position 1299: 4.2229376193624447e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2697: 0.9783904100875814
Position 3885: 0.95543703751429
Position 4368: 0.7857767916754888
Position 4204: 0.7652154400168363
Position 6053: 0.707370149654644
Position 4589: 0.30989661296983045
Position 178: 0.1764288583055905
Position 3043: 0.07346315613723868
Position 4622: 0.06936065531358818
Position 2923: 0.05408336719719145
Position 4965: 0.044212424206893704
Position 4884: 0.04401049775229515
Position 4247: 0.026033159139732132
Position 4663: 0.024502219116074683
Position 4852: 0.02150258492297731
Position 5687: 0.0160835023453247
Position 2907: 0.01348690749051616
Position 5019: 0.011319290358344824
Position 5808: 0.011037340989787266
Position 2361: 0.009233768023549136
Position 5850: 0.008068231327572372
Position 4685: 0.0075708761633843285
Position 4151: 0.007020332544928159
Position 3011: 0.006620501443162939
Position 5170: 0.00652658944384945
Position 2678: 0.005297420785958417
Position 4414: 0.004986817942930485
Position 4630: 0.004749206543070942
Position 2015: 0.0040853093825797765
Position 5643: 0.003990934533262293
Position 5711: 0.00371189378154491
Position 3573: 0.0032317710174678046
Position 5257: 0.0029857332421637625
Position 2232: 0.0029159798098476906
Position 4314: 0.002579499442296266
Position 6162: 0.0025773268591286107
Position 4207: 0.002553555797553727
Position 3900: 0.0024392780528425385
Position 1709: 0.0024353310367261224
Position 2242: 0.0024265204083215295
Position 4370: 0.002419842975163856
Position 295: 0.002370945566427637
Position 5139: 0.002236409664327657
Position 3186: 0.002223561200402641
Position 4716: 0.0020388892691265035
Position 2301: 0.0019834265096479145
Position 2107: 0.0019049863365712722
Position 4914: 0.0017862869992949495
Position 3865: 0.0016733817120687606
Position 5335: 0.0016156380950606074
Position 570: 0.001591902038010675
Position 4774: 0.001507614797294473
Position 2742: 0.0013557995955535936
Position 6120: 0.0013553711808193983
Position 4667: 0.0013223903125817507
Position 6021: 0.001311796420692405
Position 5649: 0.0012926417301642652
Position 4746: 0.0012012417684728939
Position 3355: 0.0011114541174679087
Position 1634: 0.001070780268033692
Position 2664: 0.0010304385713930581
Position 6105: 0.0009881264528170694
Position 5743: 0.000974314862641487
Position 2705: 0.0009375093239820812
Position 4642: 0.0009063582380408785
Position 149: 0.0008865028809581502
Position 5906: 0.0008694404015742158
Position 3932: 0.0008524195617688089
Position 4778: 0.0008211507225137639
Position 1756: 0.0008135709979756069
Position 765: 0.0007874087541344348
Position 2789: 0.0007775263484908031
Position 2193: 0.0007765243755214961
Position 4594: 0.0007350843955095082
Position 3435: 0.0007302829541886403
Position 3962: 0.0006734134520928656
Position 2637: 0.0006609105586898784
Position 2957: 0.0006577035150485505
Position 5056: 0.0006521619517209914
Position 3204: 0.0005970732808434035
Position 5232: 0.0005940120262106139
Position 3045: 0.0005918036983778038
Position 4211: 0.0005840825124060752
Position 2059: 0.0005389211000474477
Position 5487: 0.0004907698467295042
Position 4111: 0.0004761288339456881
Position 4675: 0.00047498769078827615
Position 4378: 0.00047347684317767305
Position 390: 0.0004636310779821453
Position 2765: 0.0004516034361201043
Position 4741: 0.0004508569466468051
Position 1162: 0.0004488411849172234
Position 325: 0.00042440267118216816
Position 2757: 0.00041073934090930515
Position 2121: 0.0004006412135655712
Position 1415: 0.00038988853773418814
Position 5066: 0.0003842041360009846
Position 4280: 0.00038161814399197526
Position 4175: 0.00031818850600105617
Position 3274: 0.0003164945664326352
Position 4705: 0.00031587773808630057
Position 683: 0.00029497547210902744
Position 5857: 0.0002651426663234886
Position 5175: 0.00026270920046724585
Position 625: 0.00026103189244115256
Position 5777: 0.00025737842579542935
Position 3403: 0.000255121181198463
Position 3256: 0.0002479615238849153
Position 1023: 0.0002463609400817511
Position 5178: 0.00023167528111829342
Position 5031: 0.00022644868711735555
Position 2407: 0.00021896645291361814
Position 3050: 0.00021549695117045856
Position 3973: 0.00021542428413573987
Position 3909: 0.00019816859903584947
Position 2030: 0.00019048203986152444
Position 4920: 0.00018661665541705019
Position 4425: 0.00018186570571278364
Position 655: 0.00017310533474417124
Position 2011: 0.0001660380667413817
Position 1682: 0.000164778665837686
Position 1523: 0.00015938532121546013
Position 2650: 0.00015700967128957685
Position 186: 0.00015127955812738845
Position 4383: 0.00015057640810455826
Position 4534: 0.00014823765572690787
Position 2510: 0.00014419603837533804
Position 2726: 0.00014158952151997663
Position 2249: 0.0001409387273761957
Position 5984: 0.00013940857524965294
Position 3103: 0.00013107375441910815
Position 4678: 0.00011299308679110879
Position 4052: 0.00011088274598356846
Position 3060: 0.00010024527974432685
Position 280: 9.781832763505089e-05
Position 1437: 9.538480077757193e-05
Position 3547: 9.486994640918835e-05
Position 2979: 9.147466999078908e-05
Position 3327: 8.813349821957801e-05
Position 5875: 7.812501316494518e-05
Position 1561: 7.415298310526323e-05
Position 278: 7.403149138120108e-05
Position 5988: 7.286719410390221e-05
Position 4391: 7.203551620393439e-05
Position 4857: 7.032366691921553e-05
Position 3521: 6.131834076324497e-05
Position 1135: 5.861081713125506e-05
Position 3837: 5.74380496071509e-05
Position 4971: 5.660023551193469e-05
Position 3440: 5.6136100276736546e-05
Position 356: 5.613297500588677e-05
Position 803: 5.195945102431093e-05
