Gene = Naa80
index = 730
Annotated 5SS: [  84 2049]
Annotated 3SS: [ 212 4248]
SMsplice 5SS: [84]
SMsplice 3SS: [1569]
top_k =  1000
Partition function (log Z): -8.857368543047599

Sorted 5' Splice Sites (High to Low Probability):
Position 84: 0.944961283049381
Position 520: 0.2351084826863405
Position 2246: 0.22662100808101215
Position 2450: 0.20705299350847245
Position 2049: 0.0994302242038238
Position 3119: 0.05961499406674923
Position 3814: 0.04806622586693544
Position 2649: 0.025651216455057132
Position 2053: 0.024617947933636218
Position 473: 0.020022133791826078
Position 3479: 0.015398204466245865
Position 322: 0.00653258534392393
Position 1863: 0.006263222166835907
Position 2301: 0.00335746572330235
Position 1643: 0.002954102435053639
Position 343: 0.002364375062108101
Position 2741: 0.001736972082876024
Position 2761: 0.0016965978572097858
Position 427: 0.001152083362850824
Position 328: 0.0008966663397637633
Position 3093: 0.0007774886086029022
Position 76: 0.0007281117579663863
Position 330: 0.0005504592036914054
Position 2296: 0.0004985052203717282
Position 503: 0.00042330798028715315
Position 1828: 0.0003773511323123738
Position 2019: 0.0003258720949569678
Position 1929: 0.00029679167382287366
Position 524: 0.0002367811685621064
Position 506: 0.000209811071772079
Position 273: 0.00014553780735686634
Position 1164: 0.00011644821193448225
Position 1769: 0.00011142691686594254
Position 102: 0.00010616331605681986
Position 2082: 8.147366235503842e-05
Position 1823: 6.340730629503915e-05
Position 1993: 5.1487563139314196e-05
Position 2752: 4.610941884490549e-05
Position 1957: 2.3262012870145652e-05
Position 379: 1.885976039022389e-05
Position 187: 1.166333577445862e-05
Position 310: 1.0542443439926135e-05
Position 1776: 1.0071406001907531e-05
Position 267: 9.845832575533364e-06
Position 487: 7.27575785211595e-06
Position 184: 7.151767606302852e-06
Position 1348: 6.932040603162521e-06
Position 1831: 6.481988584987037e-06
Position 857: 5.505919900386237e-06
Position 308: 4.980383634721732e-06
Position 88: 4.687255965881254e-06
Position 293: 4.3198820658881805e-06
Position 2130: 3.513783055347668e-06
Position 1576: 2.8257856211726308e-06
Position 22: 1.282102794090193e-06
Position 280: 1.0369003028845421e-06
Position 181: 8.471627831714255e-07
Position 48: 6.964667848783835e-07
Position 36: 3.5176575675645224e-07
Position 1410: 2.415372771882655e-07
Position 1487: 1.7710655293658356e-07
Position 508: 8.413649355906781e-08
Position 1010: 2.857278002187327e-08
Position 813: 1.1416573372653087e-08
Position 1855: 1.0838340284039254e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2157: 0.3188881267740207
Position 1922: 0.14846374688458924
Position 3722: 0.14809111840317116
Position 212: 0.10222965327158869
Position 4006: 0.09475003655455966
Position 3956: 0.09308575590574546
Position 1569: 0.0923054456917423
Position 443: 0.06649087823587149
Position 3869: 0.06437138865350751
Position 3752: 0.05492453148519712
Position 1548: 0.05255703254130736
Position 3787: 0.04151315271660232
Position 2220: 0.04018660837970498
Position 2293: 0.037008141927143134
Position 1929: 0.03579448649093378
Position 2556: 0.03247825833067782
Position 298: 0.03240132712112898
Position 379: 0.030747730767949965
