Gene = Tex264
index = 1070
Annotated 5SS: [   81   987  4048 12399 23556]
Annotated 3SS: [  919  3751 12176 23386 26607]
SMsplice 5SS: [   81   987  4048  4681 12399 23556]
SMsplice 3SS: [  919  3751  4537 12176 23386 26607]
top_k =  1000
Partition function (log Z): -5.8718555831070764

Sorted 5' Splice Sites (High to Low Probability):
Position 12399: 0.9573159566579644
Position 4048: 0.9351674183437744
Position 4681: 0.8951615473928819
Position 987: 0.8763740639839359
Position 81: 0.8674648656075507
Position 16713: 0.7885389823441759
Position 7963: 0.34959038224014644
Position 14142: 0.3476836984673187
Position 6950: 0.31404239776776327
Position 3519: 0.27387327851181614
Position 7421: 0.22996077714138807
Position 3895: 0.2249353807187703
Position 7391: 0.19916570370582898
Position 8668: 0.17147815665081645
Position 5824: 0.157390813558261
Position 2389: 0.13184666167249157
Position 672: 0.11572148591357558
Position 15835: 0.10302838877548375
Position 16521: 0.10280028886677463
Position 7557: 0.09931593338995967
Position 19579: 0.06114887139650444
Position 14694: 0.06027756363473298
Position 13056: 0.05042427613132539
Position 16768: 0.04806437645685149
Position 969: 0.045528089321046315
Position 17375: 0.044347843389690944
Position 544: 0.04156721432243004
Position 8976: 0.034698701160131774
Position 281: 0.03052998327109132
Position 6051: 0.029691783862841884
Position 1553: 0.02809435725185522
Position 3889: 0.02739026705410406
Position 1302: 0.026198471787294387
Position 298: 0.021659491370167774
Position 8130: 0.020035564276435117
Position 6019: 0.016643348381406173
Position 509: 0.015270285693115854
Position 18402: 0.013672970572780514
Position 5373: 0.012686358176644806
Position 12410: 0.012628280430282348
Position 1136: 0.012434748970148709
Position 274: 0.011525741530997816
Position 3866: 0.011421006946508067
Position 4106: 0.010037703680877374
Position 13081: 0.009514810386633508
Position 15364: 0.009393302691270528
Position 4652: 0.0084669010657813
Position 8008: 0.008206649100123666
Position 7537: 0.007758363338889909
Position 1342: 0.007694342708223361
Position 4920: 0.006189183895182883
Position 16422: 0.0060459214467683525
Position 1288: 0.005613062243957209
Position 3023: 0.004819381894201584
Position 407: 0.004696247166752234
Position 3486: 0.0042434513784817786
Position 1510: 0.003950525699436767
Position 495: 0.003307540519182469
Position 8105: 0.003232356080864635
Position 60: 0.003111866696410017
Position 2493: 0.0029913472743731194
Position 10414: 0.002826247914101997
Position 4129: 0.002249463712927349
Position 5629: 0.00213190356828735
Position 2834: 0.0019185664608204344
Position 12821: 0.0017523245448932039
Position 3499: 0.0013951523321841552
Position 7367: 0.0013638445802976232
Position 2708: 0.0012717899488275824
Position 1668: 0.0012673125982452535
Position 3219: 0.0012057576088535895
Position 792: 0.0011833677397965821
Position 1027: 0.0011037801535803567
Position 4628: 0.0010907828762499769
Position 3509: 0.001027042865759222
Position 1634: 0.0009726969816133603
Position 5398: 0.0009433052578024313
Position 3962: 0.0009344759822266386
Position 603: 0.0007382312324994545
Position 5641: 0.0006369453251707475
Position 706: 0.0006055353660342701
Position 291: 0.0006024363301776709
Position 5762: 0.0005910066844186718
Position 1562: 0.000560480778233988
Position 3283: 0.0005254031361240518
Position 5317: 0.0005222194060084757
Position 243: 0.0005154248326466873
Position 5617: 0.00045542173449523364
Position 5637: 0.00045457700775023964
Position 2583: 0.00045337756848851156
Position 4666: 0.0004531775110728547
Position 3630: 0.0004520626807376487
Position 2179: 0.0004375532877659857
Position 2795: 0.00038535784785336197
Position 3949: 0.00035353506598887396
Position 3105: 0.0003430489844314902
Position 3573: 0.00029480712906556966
Position 5779: 0.0002883237910180895
Position 6273: 0.00026439803250153206
Position 54: 0.00025764103740411927
Position 739: 0.00023379465780755103
Position 1164: 0.0002298180744785763
Position 2590: 0.000221033610131419
Position 3008: 0.0002196464308844707
Position 797: 0.00020992469091586836
Position 14103: 0.00020537374962075494
Position 363: 0.00020402005706209457
Position 701: 0.00018407070519127356
Position 2497: 0.0001744186473521038
Position 5337: 0.0001702188287210946
Position 5269: 0.00016377553912047473
Position 368: 0.00014936417615115687
Position 5404: 0.0001330214332472026
Position 302: 0.0001234448044066828
Position 3567: 0.00011525752316350375
Position 118: 0.00011322498084516179
Position 3064: 0.00010873167132335136
Position 805: 9.963003847958293e-05
Position 3247: 9.901396870869474e-05
Position 3954: 9.730443994574549e-05
Position 64: 9.588960148282109e-05
Position 1292: 9.292219952002573e-05
Position 12220: 8.636562748481222e-05
Position 1352: 8.188803453324897e-05
Position 817: 7.271197997250733e-05
Position 2599: 7.151446888671662e-05
Position 1336: 6.852567165591139e-05
Position 3942: 6.733826346749853e-05
Position 719: 6.149126722353086e-05
Position 685: 6.097682801238827e-05
Position 1618: 6.0959132168100205e-05
Position 1006: 5.9270218083304704e-05
Position 106: 5.471074710141015e-05
Position 2114: 5.304598698914061e-05
Position 572: 4.1317797190360854e-05
Position 398: 3.520338873212198e-05
Position 187: 2.284054644364344e-05
Position 120: 1.8392770244056673e-05
Position 389: 1.6364977763449217e-05
Position 419: 1.4339878658689562e-05
Position 1310: 1.3401465112061478e-05
Position 742: 1.0099340167165331e-05
Position 391: 7.278947007560534e-06
Position 823: 7.233441678033664e-06
Position 828: 5.053974442058128e-06
Position 690: 4.7935435246111485e-06
Position 849: 4.5076317840151085e-06
Position 353: 3.5202493755535956e-06
Position 5249: 2.430993761570983e-06
Position 1255: 1.964818213301621e-06
Position 632: 1.8291577613340713e-06
Position 709: 1.7378509825011828e-06
Position 4622: 1.7049123424500429e-06
Position 5047: 1.6502146606745446e-06
Position 703: 1.564520922764824e-06
Position 959: 1.3739792110021794e-06
Position 5035: 1.3333465522502058e-06
Position 5060: 1.3316992551478312e-06
Position 5273: 1.2423913321271605e-06
Position 809: 1.0194305428599396e-06
Position 1029: 7.7654672756365e-07
Position 5557: 1.9009884845798544e-07
Position 5958: 8.614571695956616e-08
Position 4285: 6.066214054091717e-08
Position 927: 9.045395710556656e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12176: 0.9740710834239135
Position 3751: 0.8769852325571968
Position 4537: 0.7873424693854231
Position 26607: 0.6299915063002638
Position 919: 0.6086935447542933
Position 16628: 0.5355408616816651
Position 14021: 0.35042692107511847
Position 886: 0.3031150806292414
Position 3985: 0.2755602717074811
Position 16625: 0.2305719778496579
Position 3398: 0.2150095447020265
Position 7224: 0.1839632317854059
Position 7804: 0.17550447596648128
Position 7366: 0.17366201840425002
Position 6819: 0.17217620435479924
Position 5707: 0.16121343526753623
Position 7867: 0.14909271251639594
Position 19312: 0.13124052137730777
Position 8560: 0.11499811328943149
Position 6895: 0.10428181328870627
Position 16321: 0.10278006668870622
Position 4549: 0.10039256714682779
Position 15628: 0.09374466931134828
Position 16653: 0.08812005122245657
Position 17285: 0.06283654519894698
Position 12746: 0.060793896617809165
Position 2262: 0.060057207117503404
Position 3401: 0.05794537686237846
Position 7282: 0.056601057243089024
Position 387: 0.05507496068217245
Position 18190: 0.055054723297988946
Position 18759: 0.05457149547168716
Position 17448: 0.051833326316446104
Position 7264: 0.04936036653733719
Position 5856: 0.03882910958741381
Position 3874: 0.038117697546532575
Position 1110: 0.03743265640606999
Position 2310: 0.036430106607682915
Position 7745: 0.03470283276966221
Position 8604: 0.03234041657664364
Position 8869: 0.03130561635547363
Position 7040: 0.022959514438192195
Position 536: 0.020744042268127427
Position 14328: 0.020097487262246614
Position 14587: 0.019299346878782726
Position 14568: 0.01887199442060518
Position 6831: 0.01860227505896358
Position 508: 0.017805384470694536
Position 19182: 0.017478391415470192
Position 1341: 0.017015392615795318
Position 7493: 0.0161703451481302
Position 8593: 0.015582275499173959
Position 4434: 0.014851228489315459
Position 2218: 0.014107994934456474
Position 18249: 0.013802003106685643
Position 7109: 0.012432040635305473
Position 1426: 0.012080232679858574
Position 7441: 0.011997613609692198
Position 3895: 0.011915260333562501
Position 15591: 0.011276802534630589
Position 15267: 0.010895251247879606
