Gene = Hyls1
index = 552
Annotated 5SS: [ 522 1944 6336]
Annotated 3SS: [1892 6220 8293]
SMsplice 5SS: [ 522 5798 6118 6336]
SMsplice 3SS: [5577 5996 6220 8293]
top_k =  1000
Partition function (log Z): -5.856735809599744

Sorted 5' Splice Sites (High to Low Probability):
Position 6336: 0.9180625494674407
Position 6118: 0.6802204182823206
Position 5798: 0.5475193882261733
Position 522: 0.4397291874223248
Position 353: 0.35568788138424723
Position 5645: 0.2554442019442941
Position 397: 0.2549184432477389
Position 95: 0.23574864062911052
Position 731: 0.1505789714985367
Position 636: 0.12240007802360886
Position 3994: 0.08509759434243484
Position 6616: 0.07922515353000838
Position 3842: 0.0689520189014577
Position 8613: 0.06727928934836787
Position 9459: 0.06431517199660641
Position 150: 0.0630723634461441
Position 6133: 0.05703584507329685
Position 8425: 0.04636176866433816
Position 778: 0.045259005222299094
Position 594: 0.04346134349969275
Position 5640: 0.04030394388442718
Position 1944: 0.040106873142487905
Position 9152: 0.03374124589173939
Position 8749: 0.03284846883328136
Position 4659: 0.025719752991109252
Position 1021: 0.020456125668215187
Position 1541: 0.018691549503148795
Position 6482: 0.017721402370968555
Position 233: 0.01719289567889212
Position 602: 0.014579963219874863
Position 9360: 0.014284766053689349
Position 5001: 0.013802761051430188
Position 8381: 0.013614413519950398
Position 6456: 0.008947353540959066
Position 8462: 0.007087451458121297
Position 6598: 0.006867137218727084
Position 9159: 0.006384998454054891
Position 7438: 0.005350619247073317
Position 314: 0.005149868509851149
Position 5090: 0.005022806637161785
Position 3188: 0.004725804602539539
Position 9098: 0.003425896575788305
Position 8476: 0.0034018558548859702
Position 7269: 0.0033749458866057093
Position 3306: 0.0031491233169967355
Position 7306: 0.0031204403129021178
Position 8015: 0.0027629804181325598
Position 5666: 0.002403030236725765
Position 9157: 0.0023084744347591545
Position 6093: 0.0022481715534844373
Position 607: 0.0021965369885734126
Position 7025: 0.001990571106435637
Position 3881: 0.0014821984036377047
Position 8487: 0.0013252980631769935
Position 688: 0.0010424936334750758
Position 8674: 0.0009114799984022694
Position 9013: 0.0008879510166737567
Position 6106: 0.000882945711747626
Position 8692: 0.0007417719933449614
Position 441: 0.0007278729389790902
Position 289: 0.0006705850152156882
Position 319: 0.0005951894391095419
Position 420: 0.0005505577761535814
Position 104: 0.0005270242343771072
Position 5708: 0.00045120619585448113
Position 308: 0.00038495422467894023
Position 333: 0.00035187887301765174
Position 8668: 0.00034152006727649205
Position 8657: 0.0003006942826774861
Position 173: 0.00020601666499630938
Position 5608: 0.00019914930419991607
Position 2467: 0.00017717054586859418
Position 768: 0.00017509845702858026
Position 1339: 0.0001476688978142169
Position 251: 0.00014577126146681507
Position 1219: 0.00011726921011731487
Position 507: 0.00010476021141714548
Position 8640: 0.0001003387026617727
Position 184: 9.012022301136496e-05
Position 8413: 8.939283395849762e-05
Position 700: 8.357029297979125e-05
Position 316: 7.230598637282782e-05
Position 195: 6.805107358374624e-05
Position 1778: 5.6080530453500994e-05
Position 1168: 4.974919428898795e-05
