Gene = Cabs1
index = 198
Annotated 5SS: [1356]
Annotated 3SS: [1956]
SMsplice 5SS: [225]
SMsplice 3SS: [1956]
top_k =  1000
Partition function (log Z): -10.945511374471476

Sorted 5' Splice Sites (High to Low Probability):
Position 225: 0.4489755255856384
Position 997: 0.17967700820532367
Position 951: 0.17533509883892895
Position 656: 0.14306543424955578
Position 1854: 0.13652173115010524
Position 203: 0.05222067847800451
Position 429: 0.03726731346707012
Position 105: 0.03443098038905023
Position 1514: 0.013693724705598495
Position 1360: 0.013085615593977766
Position 373: 0.006620140833481185
Position 1225: 0.006215474666566234
Position 25: 0.005755001619334824
Position 1755: 0.004008789332978896
Position 425: 0.0032007697013351805
Position 752: 0.003084327881538266
Position 1631: 0.0030169993330346444
Position 1234: 0.0022907009008014535
Position 710: 0.002088615141006344
Position 194: 0.001523561331180425
Position 242: 0.0014366764790401715
Position 1090: 0.000991441624649625
Position 515: 0.000691008960805429
Position 563: 0.0006477084453555777
Position 1281: 0.0004534993083042481
Position 512: 0.0003944458441413568
Position 1052: 0.0003025011088570448
Position 529: 0.00029852633547384545
Position 398: 0.00027761458975074095
Position 456: 0.0002701592690607302
Position 650: 0.00022411285525238795
Position 1288: 0.00021655142672169728
Position 1124: 0.000212984124725848
Position 672: 0.00019445355430869059
Position 810: 0.00015362913500289462
Position 38: 0.00014090427988749387
Position 1182: 0.00013011902054157099
Position 552: 0.00012470942214247248
Position 300: 0.000116762610621052
Position 686: 0.00011008243960145347
Position 797: 6.45633682032077e-05
Position 31: 6.433984358624104e-05
Position 961: 6.231578149463813e-05
Position 1712: 5.988525659856874e-05
Position 1270: 5.431723377051807e-05
Position 1774: 4.9671831323601584e-05
Position 1532: 4.499460744582034e-05
Position 1136: 3.772132024958284e-05
Position 608: 3.651264172315064e-05
Position 434: 3.2437528620716456e-05
Position 773: 2.7080961126727175e-05
Position 1398: 1.724898972142357e-05
Position 1996: 8.036006699488353e-06
Position 881: 3.1789805545510407e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1956: 0.5997662146559674
Position 446: 0.14970896641801026
Position 1735: 0.11349256084391628
Position 1709: 0.054472098504093916
Position 1988: 0.05275601918916394
Position 1022: 0.050554205648780735
Position 587: 0.03440465145734892
Position 500: 0.029080434272030144
Position 2039: 0.026506867428259855
Position 629: 0.026036918141088106
Position 323: 0.018208778323384005
Position 398: 0.0177324752034273
Position 1504: 0.017622103850734646
Position 779: 0.01051966833275028
Position 1109: 0.009796297965673674
Position 1064: 0.007897462381602728
Position 1459: 0.006360023865120141
Position 743: 0.005057146022257676
Position 869: 0.004738132408727694
Position 1613: 0.004587306349520412
Position 672: 0.003244477173683091
Position 1136: 0.0030489943132278956
Position 1788: 0.002754515650667731
Position 782: 0.002400022792060134
Position 1992: 0.002235096307624718
Position 706: 0.0021620473468166217
Position 456: 0.0020034832537214977
Position 425: 0.001844693235764233
Position 725: 0.001816775692385181
Position 875: 0.0017698228480769352
Position 2098: 0.001618028175251312
Position 1139: 0.0011660707438325547
Position 242: 0.0010471736779764694
Position 1397: 0.0009364957752009562
Position 824: 0.0009265518451772949
Position 545: 0.0008973796252260973
Position 1355: 0.0008968256646763405
Position 1511: 0.0008652095417812557
Position 503: 0.0008160221544242697
Position 1156: 0.0006033217406940536
Position 1447: 0.0005824882313011088
Position 810: 0.0005210164153225352
Position 185: 0.0004678447221263431
Position 1124: 0.0004135146600995809
Position 709: 0.0003844104707704771
Position 904: 0.00037187011526836576
Position 996: 0.0003430850293629439
Position 1484: 0.0003371392846431067
Position 512: 0.0003225696893938872
Position 1919: 0.00030052336524065973
Position 1841: 0.0002862483030927566
Position 1088: 0.0002777024552510726
Position 1759: 0.0002157395619712443
Position 1653: 0.00018251136192368726
Position 1336: 0.00016830484312378878
Position 325: 0.0001538246056186996
Position 188: 0.0001522267368572133
Position 887: 0.00014965544971416237
Position 1329: 0.00014770412689806914
Position 568: 0.00014707894551150045
Position 655: 0.00013156778429962825
Position 821: 0.00012961410940619998
Position 547: 0.0001238735121312084
Position 679: 0.00011174164691313641
Position 329: 0.0001024151185308256
Position 370: 0.00010087621518706888
Position 509: 9.962324052775515e-05
Position 748: 6.885531407034329e-05
Position 164: 6.794319470607616e-05
Position 1150: 6.433782331381565e-05
Position 1421: 6.277503535791651e-05
Position 746: 6.0704210063511955e-05
Position 552: 5.618117423286101e-05
Position 529: 5.3445757045861425e-05
Position 1466: 4.9870754477968296e-05
Position 203: 4.8058095612837275e-05
Position 1042: 3.616718908338255e-05
Position 1234: 3.610465021780742e-05
Position 941: 3.5802322860459525e-05
Position 1202: 3.522515386296092e-05
Position 96: 3.3216196436956824e-05
Position 786: 3.2810922476803094e-05
Position 1281: 3.1665542450291224e-05
Position 951: 2.519273256291089e-05
Position 473: 2.440502863758771e-05
Position 296: 2.4086519755838618e-05
Position 920: 1.7853634335724217e-05
Position 1159: 1.7527253793206245e-05
Position 1205: 1.718882535796455e-05
Position 686: 1.340356486059987e-05
Position 961: 1.2010492511672862e-05
Position 955: 9.134479001359506e-06
Position 959: 2.6974654032473704e-06
Position 470: 1.6619790535920028e-06
Position 281: 1.557225425203001e-06
Position 284: 1.3814954816940315e-06
Position 265: 1.3373125243788878e-06
Position 98: 1.299773256578503e-06
Position 125: 1.2686602229096542e-06
Position 1114: 6.266265712847895e-07
Position 105: 6.204024811547738e-07
Position 1111: 5.152953305009734e-07
Position 1302: 4.2116711157105877e-07
Position 594: 3.111771441326248e-07
Position 647: 2.4932788523301344e-07
Position 122: 1.9983922280519318e-07
Position 760: 1.8893300612672678e-07
Position 250: 1.413955602912425e-08
