Gene = Cnot9
index = 276
Annotated 5SS: [  404 11192 12959 16370 17556 21033 21626]
Annotated 3SS: [11011 12842 16259 17445 20933 21533 22627]
SMsplice 5SS: [  404 11192 12959 16370 17556 21033 21626]
SMsplice 3SS: [11011 12842 16259 17445 20933 21533 22627]
top_k =  1000
Partition function (log Z): 1.5973204472157843

Sorted 5' Splice Sites (High to Low Probability):
Position 21626: 0.9857563587518838
Position 12959: 0.970585142623338
Position 404: 0.8722879647344117
Position 16370: 0.8630513475043702
Position 17556: 0.8055155459931455
Position 11192: 0.8049928036723433
Position 21033: 0.7160715528475132
Position 22758: 0.46884805285056375
Position 23785: 0.317456100600364
Position 4945: 0.2632129010522032
Position 13523: 0.26005883660683576
Position 19036: 0.2365103159790603
Position 16631: 0.1893638296258517
Position 21141: 0.1848967566606466
Position 18648: 0.17058193162701546
Position 7902: 0.1601133198241729
Position 11196: 0.13142405594891535
Position 22925: 0.11963349626247655
Position 339: 0.11630876945167541
Position 11645: 0.09195703161319405
Position 23219: 0.06819257257793011
Position 3683: 0.06426994994613189
Position 14482: 0.06135390898235106
Position 23122: 0.0612702225975465
Position 22460: 0.0598253994108917
Position 21903: 0.056243777737604
Position 10488: 0.05482479446209363
Position 22734: 0.05364467938641395
Position 8655: 0.04642424295742098
Position 14445: 0.04319171494628341
Position 18886: 0.039746691930979086
Position 22363: 0.034563358855784425
Position 157: 0.03279047710676954
Position 2855: 0.03257844554671423
Position 22465: 0.03233035500596182
Position 238: 0.03219611682946269
Position 18921: 0.029621805290785414
Position 1345: 0.025638106160782652
Position 17572: 0.022619350490583667
Position 20286: 0.020685042993214137
Position 3118: 0.01994453707657319
Position 11888: 0.01961150132052139
Position 21432: 0.018915583445944167
Position 22937: 0.018274509715413424
Position 2873: 0.017688502441568492
Position 17350: 0.017538722343148044
Position 20275: 0.017249900436561837
Position 15848: 0.01705423032052422
Position 11169: 0.013431911663350435
Position 9359: 0.012479870725735682
Position 10046: 0.010969926006307614
Position 196: 0.010818134028153069
Position 17869: 0.010693313758482056
Position 10407: 0.010459883923960552
Position 19311: 0.010347110054718953
Position 9257: 0.010042328526330614
Position 14572: 0.009923877067220073
Position 19124: 0.009840839321059915
