Gene = Wdr48
index = 1188
Annotated 5SS: [   80  7549  9479 10408 10620 12339 12910 14698 16221 17592 18848 21956
 22330 23680 24877 25767 27817 29390]
Annotated 3SS: [ 7407  9399 10324 10489 12249 12807 14472 16145 17488 18749 21847 22232
 23583 24770 25678 27739 29199 29830]
SMsplice 5SS: [   80  4939  7549  8144  9479 10408 10620 12910 14698 16221 17592 18848
 21956 22330 23680 25767 26565 27817 29390]
SMsplice 3SS: [ 4860  7407  8023  9399 10324 10489 12807 14577 16145 17488 18749 21847
 22232 23583 25678 26449 27739 29199 30501]
top_k =  1000
Partition function (log Z): 38.55616025839034

Sorted 5' Splice Sites (High to Low Probability):
Position 12910: 0.99800176158638
Position 18848: 0.9967448205730681
Position 9479: 0.9861879110330801
Position 29390: 0.9854345306168482
Position 7549: 0.9586683536324275
Position 23680: 0.9528480152401078
Position 10620: 0.9511919465313535
Position 80: 0.9238511449659251
Position 27817: 0.9166123492868946
Position 10408: 0.9037087634664276
Position 22330: 0.9028665995090682
Position 21956: 0.8965350631435454
Position 17592: 0.8740230402921378
Position 8144: 0.8588900699422571
Position 25767: 0.7511551913129124
Position 16221: 0.6278240716290611
Position 4939: 0.6240290667648154
Position 26565: 0.584644044899707
Position 14698: 0.5326123617294782
Position 12339: 0.4259389587531321
Position 3880: 0.352601689932852
Position 30790: 0.32030900990087857
Position 30688: 0.3187195514992588
Position 26746: 0.31363785325952187
Position 29923: 0.3132179901453826
Position 16288: 0.22539040348230607
Position 14662: 0.22418255829739556
Position 24877: 0.2213710943050816
Position 8516: 0.17666360071714146
Position 19242: 0.1698763390838263
Position 31109: 0.14979215136051782
Position 26594: 0.1496038751412944
Position 3277: 0.13085650842708546
Position 3495: 0.1271309996205207
Position 8593: 0.11599136180967891
Position 26054: 0.11156942531323383
Position 19836: 0.1087724268417042
Position 16568: 0.10206272180151164
Position 9311: 0.10027800788517251
Position 9078: 0.09024640623252952
Position 14182: 0.08924429301954051
Position 17739: 0.08608403827940866
Position 26570: 0.07890943996301382
Position 11099: 0.07854732686748199
Position 1088: 0.07031478430080287
Position 694: 0.069699948272103
Position 26401: 0.06705679356564027
Position 26338: 0.06641422695009935
Position 4943: 0.06427398197367254
Position 31084: 0.06356391704770317
Position 29929: 0.06130262470120492
Position 28112: 0.060780334925899515
Position 11134: 0.056936962213068106
Position 16022: 0.05611673057346593
Position 27384: 0.052686128535153746
Position 13963: 0.05032661916548257
Position 5366: 0.049048485360796326
Position 17837: 0.04840699460061623
Position 11130: 0.04582651602627968
Position 13958: 0.04335263814579392
Position 3148: 0.0416956048399431
Position 655: 0.038378795446964764
Position 25604: 0.03750914732421593
Position 29676: 0.03672988242726793
Position 439: 0.034401421557047014
Position 14578: 0.033748975991780505
Position 25024: 0.03297358256640236
Position 25889: 0.03152106995362556
Position 5978: 0.031263725073829865
Position 18591: 0.03119377772774
Position 5058: 0.030265627900427697
Position 10878: 0.02915254917491781
Position 2493: 0.027471159895722238
Position 7505: 0.027353699324606698
Position 9741: 0.027253039257116394
Position 10213: 0.026447058513353782
Position 16033: 0.02618605853878548
Position 21573: 0.025045142298377766
Position 13215: 0.024680605370648447
Position 16656: 0.02324560561597847
Position 14815: 0.0215540262450926
Position 30998: 0.021384017922756127
Position 3557: 0.021243315992108984
Position 14148: 0.020956333672770323
Position 10971: 0.02052529865430335
Position 443: 0.019035868765553132
Position 26770: 0.018588344059221416
Position 21916: 0.01826777080166236
Position 27895: 0.018153683003711205
Position 6542: 0.018053723188725817
Position 25613: 0.017893355091570917
Position 23765: 0.017318570963988686
Position 21695: 0.017172947226063027
Position 28027: 0.016468135129680383
Position 14561: 0.016129915625671308
Position 8585: 0.01601687975424094
Position 30385: 0.01597832369053949
Position 27319: 0.015352552075550124
