Gene = Ly96
index = 652
Annotated 5SS: [  187  3341 12491 17793]
Annotated 3SS: [ 3250 12361 17739 21005]
SMsplice 5SS: [  187  3341 11049 12278 12491 20070]
SMsplice 3SS: [ 3250 10892 12122 12361 19957 20241]
top_k =  1000
Partition function (log Z): -8.065498086655046

Sorted 5' Splice Sites (High to Low Probability):
Position 12491: 0.9925358058790873
Position 3341: 0.8510001393555927
Position 187: 0.7553563614715324
Position 11049: 0.686513825850571
Position 20070: 0.6800598594916869
Position 12278: 0.6770271264875874
Position 3907: 0.5227811282684128
Position 20323: 0.3750355107591005
Position 17793: 0.3610138865964913
Position 3685: 0.24844436945896978
Position 16507: 0.21057059669892336
Position 16095: 0.16959032203572796
Position 8407: 0.12585555055252906
Position 1780: 0.1220753653098883
Position 339: 0.11976784476877914
Position 16073: 0.10743875538195327
Position 15489: 0.08504694283372743
Position 287: 0.08123730924873504
Position 2561: 0.03322869328655868
Position 56: 0.02602727708326126
Position 2337: 0.026026036275827766
Position 3715: 0.019336442539913245
Position 3088: 0.016661799265537677
Position 20121: 0.014309426929446506
Position 301: 0.013573875092181576
Position 2391: 0.0110156202186846
Position 308: 0.0055132776834889525
Position 467: 0.005353538500190335
Position 1431: 0.004814320796329452
Position 2074: 0.004124577623714323
Position 16292: 0.003841950258393964
Position 1349: 0.0034704507067158537
Position 2093: 0.0033656095946828224
Position 6783: 0.0032405993336193217
Position 14544: 0.003123975684502814
Position 1538: 0.0030514045639510575
Position 17518: 0.003014019140226704
Position 14697: 0.0026869714808996966
Position 1840: 0.0026305388734294767
Position 553: 0.0023747457391156603
Position 16607: 0.002353073713345491
Position 14152: 0.002207055764875633
Position 2464: 0.0020653551513343618
Position 13435: 0.002005400382040565
Position 237: 0.001961591769263569
Position 4037: 0.0015535479395315448
Position 16081: 0.0015495588900980588
Position 12962: 0.0014338136055912435
Position 5501: 0.0012531786117127824
Position 3753: 0.0012411896913096367
Position 5472: 0.001214753703146058
Position 3156: 0.0010866269308091438
Position 14661: 0.0009101723191030885
Position 15003: 0.0008281751975697157
Position 1409: 0.0007961535202493117
Position 15504: 0.0007744775570213072
Position 4277: 0.0006323494890063262
Position 3122: 0.0006123012573121778
Position 1461: 0.0005950647086300402
Position 5458: 0.0005267859206454711
Position 17067: 0.0005106301455790516
Position 17150: 0.000485997871935509
Position 4295: 0.0004020861145612196
Position 20636: 0.0003966632986472019
Position 946: 0.00039646744368165393
Position 3021: 0.00038245723439260906
Position 3605: 0.00036977033981170526
Position 5818: 0.00033682364876627154
Position 3712: 0.0003239639522582742
Position 1299: 0.0003047333493822922
Position 703: 0.0002927545255758241
Position 8199: 0.00023954727331426974
Position 558: 0.0001864653752016007
Position 2468: 0.0001545412372996028
Position 2224: 0.00014379253251656877
Position 1246: 0.00014258087368596012
Position 314: 0.00013435441588414726
Position 2305: 0.00011591086196687145
Position 77: 0.00011333526530750296
Position 28: 0.00010998105775778589
Position 1398: 9.482862056264667e-05
Position 2565: 8.814717509672928e-05
Position 1987: 8.792304252923644e-05
Position 495: 7.47748587419243e-05
Position 561: 6.97761374416179e-05
Position 49: 5.824039194938117e-05
Position 3415: 5.651311446577235e-05
Position 3345: 4.997592375368877e-05
Position 36: 4.716355655085426e-05
Position 23: 4.308392657053894e-05
Position 191: 1.0428076992185816e-05
Position 11: 9.350356260061487e-06
Position 178: 9.088303565159773e-06
Position 385: 6.832204301936641e-06
Position 140: 3.617087007448854e-06
Position 303: 3.4213177545566014e-06
Position 143: 2.495558791305481e-06
Position 767: 1.920956897230944e-06
Position 517: 1.534844936765011e-06
Position 747: 1.4442934828627763e-06
Position 621: 1.4199552789169012e-06
Position 685: 1.3606274427851421e-06
Position 1170: 1.1140153713961419e-06
Position 460: 1.0896955639175853e-06
Position 585: 6.831661020972083e-07
Position 543: 6.48675887834993e-07
Position 1186: 6.165592673768013e-07
Position 619: 5.774413963819861e-07
Position 434: 5.559043126019706e-07
Position 820: 4.601808859696336e-07
Position 184: 3.999497603724957e-07
Position 577: 2.400089981226869e-07
Position 477: 1.3323497114888657e-07
Position 909: 1.0352034012461442e-07
Position 574: 7.189681437754221e-08
Position 1264: 5.451177555448351e-08
Position 856: 4.713182332255925e-08
Position 1213: 4.062772914145537e-08
Position 483: 3.3833679496795945e-08
Position 709: 2.2212898469065673e-09
Position 420: 9.87467219200326e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3250: 0.8356767734281737
Position 19957: 0.7385697317024704
Position 20241: 0.6926827507940883
Position 10892: 0.6865138258505714
Position 12122: 0.5852777956598422
Position 12361: 0.5503320530113593
Position 3817: 0.4898077520215973
Position 17739: 0.4056702527731554
Position 12401: 0.3611400527214958
Position 21005: 0.25846420226591416
Position 16421: 0.21149565714270774
Position 15866: 0.20189514308603831
Position 3526: 0.19688627981390805
Position 8359: 0.11236775204996777
Position 20583: 0.0826039367466455
Position 3569: 0.07633930346616029
Position 20850: 0.07330863569065406
Position 15960: 0.06710359784145402
Position 1709: 0.058863125454920416
Position 15306: 0.055246834083417934
Position 12215: 0.05298017091355435
Position 1327: 0.05297463273102238
Position 20200: 0.04543265772672929
Position 12364: 0.044118776392787586
Position 11942: 0.042541322838794304
Position 2205: 0.033957155828660227
Position 12415: 0.033228660069699364
Position 21016: 0.02699031579917193
Position 21027: 0.026584711795395184
Position 15466: 0.025381929852324646
Position 178: 0.012414503500693076
Position 20001: 0.012221344130909239
Position 3018: 0.01031514499336185
Position 2453: 0.010313570490560276
Position 2421: 0.009704187144041431
Position 16030: 0.008964913365963306
