Gene = Dnttip2
index = 343
Annotated 5SS: [   91  2423  4497  6436  8106 10116]
Annotated 3SS: [  809  4357  6339  7940 10005 10668]
SMsplice 5SS: [   91  4497  6436  7861  8106 10116]
SMsplice 3SS: [ 4357  6339  7767  7940 10005 10668]
top_k =  1000
Partition function (log Z): 9.085183495001052

Sorted 5' Splice Sites (High to Low Probability):
Position 10116: 0.9944105197842603
Position 8106: 0.9560603307134817
Position 6436: 0.9077550117763367
Position 91: 0.8967972699175469
Position 4497: 0.7869896101081849
Position 7861: 0.7202906840494965
Position 5975: 0.4349304923917026
Position 7472: 0.40374801837226687
Position 2423: 0.3764201737894581
Position 1411: 0.2233432981406669
Position 1035: 0.19343988928645048
Position 2971: 0.17403933545742314
Position 1969: 0.145287062802762
Position 4554: 0.11553345244259747
Position 6697: 0.06346468191179316
Position 8442: 0.06225108551666048
Position 4022: 0.057015036086484554
Position 1002: 0.04967038391600689
Position 2819: 0.03606235605451326
Position 10421: 0.033081027265380904
Position 9759: 0.032271345555830694
Position 478: 0.03162284832349833
Position 700: 0.02712809376779079
Position 9556: 0.027103953211025603
Position 189: 0.026159431796806583
Position 1748: 0.022526632444010257
Position 8060: 0.02233507363379196
Position 45: 0.021598368815704996
Position 247: 0.020861445367614244
Position 6401: 0.019195395322775217
Position 10551: 0.01912121872035849
Position 5427: 0.014159190166682871
Position 7588: 0.01411828245223207
Position 1642: 0.013237040862643632
Position 986: 0.010831976724376685
Position 1041: 0.008654688544946571
Position 8557: 0.008628771599538846
Position 1686: 0.008548156829838047
Position 951: 0.007853374200968715
Position 5789: 0.00703528558469425
Position 1062: 0.00616013994893219
Position 5963: 0.006034526960819693
Position 8926: 0.005067150465900711
Position 9733: 0.004212789529512711
Position 8320: 0.004211079495716647
Position 7528: 0.004001230990572358
Position 7874: 0.003864526680458505
Position 3648: 0.003766459984672069
Position 8358: 0.003224710623051044
Position 8096: 0.002889639316885899
Position 1407: 0.0022514539158626536
Position 1107: 0.002184101461138778
Position 241: 0.0019782592800933027
Position 10532: 0.001974606892841535
Position 10135: 0.0019576459653445765
Position 10462: 0.0019085145915024395
Position 7963: 0.001900316962145218
Position 9534: 0.0018956383423947972
Position 10467: 0.0015688125906499098
Position 10107: 0.001485412876670352
Position 8550: 0.0011781533645946083
Position 107: 0.0011567424650118629
Position 2519: 0.0011432001434884369
Position 7018: 0.0010813264353109284
Position 10590: 0.0010572897339962022
Position 1263: 0.000839480079240833
Position 179: 0.0007456270701186331
Position 2748: 0.0006269182025932328
Position 219: 0.0006127676492452559
Position 1089: 0.0005744366002583882
Position 10130: 0.0005188341559943812
Position 7519: 0.0004996524553921426
Position 8742: 0.0004854956901995468
Position 8493: 0.0004477311821249239
Position 8545: 0.0004295194606506902
Position 10764: 0.00042719389240857914
Position 9719: 0.0004267973274638192
Position 8350: 0.00040554655532341004
Position 7771: 0.0003545525872895918
Position 812: 0.0003282483753622737
Position 1335: 0.00032413031797815905
Position 8499: 0.00031677660611761265
Position 1013: 0.0003074885284306264
Position 8086: 0.00029728468403163877
Position 10521: 0.0002708232254356401
Position 8467: 0.0002526594459811927
Position 2494: 0.00024214032684686263
Position 524: 0.0002418174462163009
Position 6564: 0.00023378932461384682
Position 8176: 0.00022639069109519564
Position 2683: 0.00022280409992732046
Position 7969: 0.00021599068368361994
Position 8473: 0.00018084028124862328
Position 10401: 0.00017583747087859437
Position 7158: 0.00016938776991723084
Position 8348: 0.00016359379231130239
Position 681: 0.00015377011933545651
Position 6485: 0.00014981917116394628
Position 7573: 0.00013622446052272025
Position 6645: 0.0001353439800424608
Position 2220: 0.00012126452182562158
Position 10137: 0.00011979510027132454
Position 1871: 0.00011821928233666113
Position 186: 0.00010866573938130888
Position 443: 8.964429864915625e-05
Position 1963: 7.741479338185881e-05
Position 8967: 6.823840731218065e-05
Position 295: 6.657128650705371e-05
Position 336: 6.562431751432708e-05
Position 2359: 6.443312809727938e-05
Position 454: 5.683493988008388e-05
Position 1419: 4.860963444735653e-05
Position 566: 4.7906720999074265e-05
Position 1082: 4.2716745648128815e-05
Position 286: 3.8622749310925676e-05
Position 34: 3.8082513853340804e-05
Position 10442: 3.7233644612142216e-05
Position 1352: 3.665711719382206e-05
Position 421: 3.488122192137787e-05
Position 10167: 3.469989837862718e-05
Position 307: 3.4036099284369345e-05
Position 1011: 3.092905254431022e-05
Position 10006: 3.0864234304581726e-05
Position 252: 2.605192289922551e-05
Position 10153: 2.5262183334780296e-05
Position 1137: 2.496822383686798e-05
Position 632: 2.4770914612250124e-05
Position 2404: 2.3912790651802497e-05
Position 1626: 1.66116051756298e-05
Position 10732: 1.6261000725500398e-05
Position 10410: 1.2620731026194576e-05
Position 719: 1.1471450227825086e-05
Position 555: 1.076361539448537e-05
Position 37: 1.027208250691033e-05
Position 1415: 9.698283572070195e-06
Position 1807: 9.47879535699161e-06
Position 279: 8.29975983754142e-06
Position 731: 8.274438554322575e-06
Position 2216: 7.227816727896102e-06
Position 116: 6.984965290142269e-06
Position 100: 6.94985493089624e-06
Position 367: 5.937721899677251e-06
Position 704: 5.261361878641072e-06
Position 359: 4.7940466771194935e-06
Position 426: 4.172302195279395e-06
Position 8367: 3.525293956573074e-06
Position 505: 2.7098010313989584e-06
Position 714: 2.2312868289995474e-06
Position 1182: 1.623312609592733e-06
Position 1157: 1.5970213285393656e-06
Position 1301: 1.2752069281106814e-06
Position 1173: 1.25752857578322e-06
Position 446: 1.1898580466425417e-06
Position 650: 1.0853833995666121e-06
Position 10649: 1.067435680460208e-06
Position 10684: 8.113329339584679e-07
Position 473: 7.89473341399344e-07
Position 22: 7.718923872594494e-07
Position 641: 7.126186842755514e-07
Position 708: 6.9820438527413e-07
Position 475: 4.7543456797830205e-07
Position 1513: 4.0037056155596845e-07
Position 736: 3.149066446292767e-07
Position 2427: 2.711802242065695e-07
Position 1996: 5.2555269458722445e-08
Position 508: 3.748887874667715e-08
Position 1277: 1.1330728040970425e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10668: 0.9909269649349945
Position 10005: 0.9895050505903721
Position 7940: 0.9619679062856116
Position 6339: 0.8385641188594156
Position 4357: 0.7875042815818416
Position 7767: 0.5894096637652342
Position 5890: 0.3805098796095137
Position 809: 0.278531260169985
Position 2268: 0.2656741248608605
Position 7366: 0.21001269383505589
Position 7403: 0.17208397641806059
Position 1623: 0.12374693296650399
Position 1197: 0.10949238940256982
Position 2812: 0.10912405206984715
Position 4437: 0.10464293134765534
Position 2666: 0.07958108144032819
Position 2271: 0.0697289664094502
Position 7641: 0.06424783628007943
Position 3896: 0.05443335922602627
Position 1290: 0.05441391031793056
Position 10316: 0.052357384073505986
Position 8340: 0.05235596327613012
Position 6544: 0.05197323924390825
Position 9638: 0.03694306117542516
Position 1305: 0.03651760933961396
Position 7789: 0.03281151709477824
Position 5933: 0.03193602929828696
Position 6401: 0.027525378717955677
Position 6381: 0.026903468271201183
Position 1866: 0.02478432176019203
Position 5654: 0.023962027345239275
Position 6348: 0.023002600346009622
Position 2089: 0.02255077722362716
Position 9381: 0.01897547834721291
Position 1919: 0.01629795689832017
Position 7383: 0.014441347428601061
Position 1170: 0.01439290009508163
Position 511: 0.013165066733399695
Position 7714: 0.011782834403641288
Position 7860: 0.011047921599181672
Position 6104: 0.010465310348844844
Position 2092: 0.010272141650605356
Position 8441: 0.009870991396410114
Position 1531: 0.009866530258015302
Position 7378: 0.00966769142068841
Position 6627: 0.009635251499713803
Position 10410: 0.009445327341492346
Position 2638: 0.009243251946823945
Position 8222: 0.008861930914334324
Position 1799: 0.008806381468134688
Position 8238: 0.008012593582865173
Position 5307: 0.0076950209798110104
Position 7739: 0.007691986538081235
Position 7666: 0.007484474802395879
Position 7423: 0.00738988585459853
Position 7828: 0.007022731373117551
Position 4212: 0.0064890946331881945
Position 5693: 0.006366720846949012
Position 5728: 0.005865415593891412
Position 7362: 0.005743484435088449
Position 10030: 0.004854339561650893
Position 9263: 0.004736561576783662
Position 9473: 0.004434457629058949
Position 5322: 0.004212325158278328
Position 8812: 0.004094027053144397
Position 348: 0.003812701696914168
Position 1307: 0.003796254142922947
Position 7986: 0.0036579002803123917
Position 2912: 0.003522901010729048
Position 632: 0.0032374644208195296
Position 7944: 0.0031551005780915244
Position 2784: 0.003108712732826874
Position 2960: 0.00296675504164609
Position 3510: 0.002925476106411017
Position 811: 0.0028249633868452835
Position 1498: 0.002781353658391479
Position 6484: 0.002722664095091053
Position 7775: 0.002630202333448671
Position 8355: 0.002481364546499117
Position 10287: 0.002458209004197649
Position 2168: 0.0024170145368202314
Position 372: 0.002411470474958896
Position 2714: 0.0021586159279473405
Position 7210: 0.0021014248315619696
Position 2209: 0.0020416731679216327
Position 2310: 0.0020295233785443062
Position 9900: 0.0018338395068434358
Position 635: 0.0018194653988347154
Position 3765: 0.0017553286789494813
Position 7507: 0.0016247867135122445
Position 9960: 0.0016111603745272694
Position 331: 0.0014457247018701699
Position 7992: 0.001443078545905894
Position 4141: 0.0013968822703776004
Position 5329: 0.0013889055885116773
Position 7432: 0.001365427592884466
Position 4217: 0.0012311717214701743
Position 1155: 0.0010879141846102962
Position 10462: 0.0010345601453395905
Position 2325: 0.0009971032370247467
Position 1839: 0.000991361987253887
Position 10333: 0.0009605456919371672
Position 469: 0.0009181568359184986
Position 744: 0.0008637349355336197
Position 5160: 0.0008629384400818579
Position 1326: 0.0008487219441669947
Position 1894: 0.0008417527671024933
Position 3552: 0.0008409838782610503
Position 843: 0.0008247902714629873
Position 10312: 0.0008212908412622819
Position 290: 0.0007373672174214869
Position 8023: 0.0007248707205504113
Position 9425: 0.0007096121642063861
Position 2304: 0.0007029650718012689
Position 8001: 0.0006196805478248199
Position 2943: 0.0005934442329378967
Position 1231: 0.000587386381922418
Position 4235: 0.0005854452821400922
Position 4472: 0.0005766723258417624
Position 9931: 0.0005633601613402682
Position 670: 0.0005496944237801195
Position 2318: 0.0005465283184719033
Position 8445: 0.0005304972002430256
Position 8583: 0.0005300340229350693
Position 2276: 0.0005012527747682588
Position 1537: 0.0004651096984140692
Position 227: 0.0004491679874704342
Position 10866: 0.0004457527442137091
Position 3939: 0.00042126335909228727
Position 264: 0.00041130976059825495
Position 3907: 0.0004050848224165212
Position 2600: 0.00039378282125781936
Position 874: 0.00039248805081102653
Position 9928: 0.00038587814752618596
Position 7946: 0.00036546453044841845
Position 295: 0.0003335612470239447
Position 2394: 0.0003185716227777396
Position 7959: 0.00031051325874402284
Position 919: 0.00029595461510368307
Position 351: 0.0002877884104624055
Position 8715: 0.00027874528303546947
Position 1870: 0.0002491999625443742
Position 135: 0.0002452218398149818
Position 2818: 0.0002368540258596149
Position 1082: 0.0002273054919055154
Position 8895: 0.00021934985010311733
Position 6821: 0.00020207168853357871
Position 10680: 0.0001880551650043418
Position 1725: 0.00018006085964575124
Position 905: 0.00017086005820675292
Position 6505: 0.00016506172370437563
Position 2178: 0.00015850763994665955
Position 6982: 0.00015368411020740664
Position 665: 0.00014971994816758913
Position 10476: 0.00014519622204480856
Position 1626: 0.00013717172370066678
Position 7171: 0.0001360587478834816
Position 6947: 0.0001355272286273103
Position 1204: 0.00013360383450881807
Position 10634: 0.00013131829121095187
Position 1701: 0.0001242412995957653
Position 9116: 0.00011365057629924906
Position 1240: 0.00011319690524435668
Position 1352: 0.00010130358966057231
Position 10844: 0.00010120803499667083
Position 890: 9.540220370857904e-05
Position 1677: 9.515570639776734e-05
Position 1277: 8.724348418376637e-05
Position 1812: 8.526733820761217e-05
Position 1093: 8.448104993641806e-05
Position 10506: 7.6374943398736e-05
Position 1968: 7.542543569842816e-05
Position 1152: 7.525500424159886e-05
Position 519: 6.773327698611662e-05
Position 374: 6.763373668479193e-05
Position 10196: 6.652610336350456e-05
Position 879: 6.636981739896003e-05
Position 8307: 6.33147760893912e-05
Position 925: 6.26973440807738e-05
Position 566: 6.157184387968846e-05
Position 1513: 6.152275273867021e-05
Position 10232: 6.089936545674512e-05
Position 354: 5.967431734518665e-05
Position 1201: 5.8991248095035176e-05
Position 1210: 5.8643821134231486e-05
Position 7017: 5.7308249170372026e-05
Position 4174: 5.189073845431437e-05
Position 10545: 5.067166534427016e-05
Position 10417: 4.976689917943502e-05
Position 1157: 4.925287787967693e-05
Position 4158: 4.469264981327981e-05
Position 1709: 4.2641046793063084e-05
Position 413: 3.5679821288339916e-05
Position 1253: 3.5666787609041124e-05
Position 132: 3.541910423447406e-05
Position 155: 3.2842380406077706e-05
Position 637: 3.154709230368101e-05
Position 1207: 3.0252028169764838e-05
Position 1199: 2.9375232722958657e-05
Position 6959: 2.9124886328190113e-05
Position 250: 2.85998324932161e-05
Position 922: 2.5508398935248477e-05
Position 1731: 2.4061977509547233e-05
Position 1545: 2.396251152277173e-05
Position 2582: 2.1962564252932678e-05
Position 1428: 2.1478031970982258e-05
Position 1472: 2.005374737387413e-05
Position 1590: 1.8774022453010534e-05
Position 10641: 1.7971125152028844e-05
Position 10809: 1.7396054034000108e-05
Position 10059: 1.729774049657874e-05
Position 9377: 1.6956532220411045e-05
Position 9396: 1.619126798812641e-05
Position 137: 1.5931066211947953e-05
Position 10712: 1.5094004333190617e-05
Position 847: 1.4788725920801544e-05
Position 10684: 1.3311234908458076e-05
Position 826: 1.0346786664582422e-05
Position 6517: 1.0178666578618213e-05
Position 269: 1.0123640381400361e-05
Position 307: 9.477513297513004e-06
Position 10691: 8.84858925775747e-06
Position 854: 8.815198055436727e-06
Position 8796: 8.355635833458617e-06
Position 490: 6.4984499734690346e-06
Position 8201: 6.223783439818273e-06
Position 279: 6.218828370300241e-06
Position 148: 6.1701745454876505e-06
Position 10721: 5.9374015933750605e-06
Position 916: 5.790499035502892e-06
