Gene = Rchy1
index = 891
Annotated 5SS: [  439  5191  5534  7534  9855 10016 10128 11248]
Annotated 3SS: [ 5070  5417  7454  9809  9956 10100 11126 13203]
SMsplice 5SS: [  439  2156  5534  7534  9855 10128 11248]
SMsplice 3SS: [ 2002  5417  7454  9833  9956 11126 13203]
top_k =  1000
Partition function (log Z): -0.1941504450739635

Sorted 5' Splice Sites (High to Low Probability):
Position 11248: 0.9377978811669186
Position 9855: 0.8506097303561115
Position 439: 0.7347045464714697
Position 7534: 0.7232581431308246
Position 5534: 0.7165502166670145
Position 2156: 0.5701824122193228
Position 10128: 0.5353209831749272
Position 5191: 0.45869732156596993
Position 2364: 0.38814402642817786
Position 10016: 0.37275921916708793
Position 10045: 0.20767220087182747
Position 737: 0.20311617807467816
Position 9179: 0.19542662888460816
Position 2808: 0.13299279442233033
Position 8629: 0.12436421399448358
Position 314: 0.1020806991793338
Position 2110: 0.09990282369221476
Position 196: 0.08916026562731447
Position 10866: 0.075721540773704
Position 8742: 0.07551816705119899
Position 13265: 0.07119157194238114
Position 5512: 0.06957224923304067
Position 5530: 0.06779767496870027
Position 12832: 0.05715158174537274
Position 794: 0.04798488362335489
Position 8543: 0.04770714539755743
Position 7681: 0.03490572934766912
Position 10525: 0.03153523980043483
Position 10261: 0.027374435588351693
Position 496: 0.021249952385662754
Position 5292: 0.020635164282745443
Position 250: 0.019854802391452438
Position 10249: 0.01814126656906434
Position 455: 0.01726451529871981
Position 2030: 0.017183481900060037
Position 2147: 0.014356697953782473
Position 13329: 0.013121260470674925
Position 9183: 0.012704215595557023
Position 302: 0.012421555915572919
Position 11897: 0.011936172966015098
Position 887: 0.010753327285729577
Position 668: 0.00923574214286111
Position 252: 0.009023233250276994
Position 6784: 0.007599224420487655
Position 2529: 0.006839237133802472
Position 4747: 0.006132927385240254
Position 11900: 0.00610080090677109
Position 6073: 0.0055712630174246085
Position 5733: 0.005049696011194697
Position 10958: 0.0049376552566910755
Position 7677: 0.004453462850515381
Position 12117: 0.004291619709758613
Position 5199: 0.003994216550881399
Position 632: 0.0038946000053547178
Position 5696: 0.003718298216662434
Position 5229: 0.0036339214038915196
Position 2954: 0.0036129157493596247
Position 12539: 0.0034800034595135563
Position 481: 0.0033097049136473714
Position 10495: 0.0032931731999851685
Position 13397: 0.003261661644256368
Position 741: 0.0030618595071000877
Position 137: 0.0030287649719559946
Position 4995: 0.0027705625484012284
Position 1856: 0.0027390510829696925
Position 13137: 0.0026860524571913017
Position 1412: 0.0025263491831635453
Position 1009: 0.0024873797806683005
Position 119: 0.002304181901858801
Position 13363: 0.0022731743129657343
Position 8198: 0.0021980303611972827
Position 8660: 0.00209533467297053
Position 800: 0.002090616034834389
Position 224: 0.0020376092468779284
Position 1737: 0.001995413503224497
Position 2538: 0.001858409693506377
Position 1562: 0.0017918732410752637
Position 11175: 0.00179098342435645
Position 898: 0.0017504662157684233
Position 13491: 0.0017082199543899885
Position 11419: 0.0015249612563850324
Position 1699: 0.0014079082873258983
Position 4319: 0.0012635148011181558
Position 622: 0.0012476979805814564
Position 428: 0.0011997174532011583
Position 476: 0.0011144444219323359
Position 3787: 0.0011085113065144013
Position 4032: 0.001044924071329151
Position 11589: 0.0009906786264968566
Position 13382: 0.0009771580887792456
Position 325: 0.0008308124825523814
Position 13508: 0.0008234023218786118
Position 4654: 0.0007269037267965091
Position 11200: 0.0007239541388138267
Position 7735: 0.0006285078444742245
Position 12494: 0.0006210529693379739
Position 814: 0.0006204037881145752
Position 20: 0.0005646255676981419
Position 4704: 0.0005408466901009308
Position 101: 0.0005049283164595651
Position 628: 0.00046939922338684506
Position 13531: 0.0004312140514640705
Position 376: 0.0004144901698389883
Position 1301: 0.0004097831128782521
Position 690: 0.00038724021462140665
Position 13454: 0.00038547040097820583
Position 2135: 0.0003700911077205766
Position 710: 0.00036592167945620637
Position 1655: 0.0002948770390841469
Position 751: 0.00027597180298884476
Position 11886: 0.0002311351198490382
Position 11287: 0.00021609204276117213
Position 12677: 0.00019061235043906752
Position 13594: 0.0001690673114935819
Position 10213: 0.00016364078293306316
Position 672: 0.00016344127957129202
Position 279: 0.00015755705194545587
Position 928: 0.0001479988275403753
Position 8419: 0.00013850415891297107
Position 597: 0.0001367083876472319
Position 1775: 0.00012378295637231884
Position 10192: 0.00012133240702419672
Position 969: 0.00012032424491854727
Position 10604: 0.00011614614613342456
Position 13546: 0.00011248264264438826
Position 1671: 0.00011236771395197223
Position 13446: 9.626165265268636e-05
Position 307: 9.559231697941783e-05
Position 13401: 9.518951896643852e-05
Position 1682: 9.39087660645161e-05
Position 697: 9.382639389752856e-05
Position 975: 8.792131210881004e-05
Position 1926: 7.272377116633591e-05
Position 1424: 7.235651274936651e-05
Position 8463: 6.594954562543873e-05
Position 9906: 6.527516762023246e-05
Position 2626: 5.922607045395565e-05
Position 13307: 5.497026146281074e-05
Position 11716: 5.293777233575722e-05
Position 11236: 5.222185498104847e-05
Position 11735: 5.179200520523104e-05
Position 8185: 5.0259400939209575e-05
Position 876: 5.0196009561299444e-05
Position 13340: 4.960400648644851e-05
Position 7938: 4.208141057276976e-05
Position 571: 3.947944884694565e-05
Position 9913: 3.848030442770246e-05
Position 732: 3.756715939336935e-05
Position 948: 3.572357668076695e-05
Position 1789: 3.175338962419568e-05
Position 680: 3.08519855602982e-05
Position 912: 2.3786765098182537e-06
Position 328: 5.666872689264657e-07
Position 3001: 5.220377424719e-07
Position 11279: 1.2050171522356593e-07
Position 526: 2.4110141499844436e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 9956: 0.9372722193519747
Position 13203: 0.8889473478712788
Position 5417: 0.8598259562332873
Position 2002: 0.7955819432026513
Position 7454: 0.7297417954533012
Position 11126: 0.5046194757827523
Position 9833: 0.5022014726098915
Position 5070: 0.4415412941511475
Position 9809: 0.29994411366978424
Position 11038: 0.21386494938291062
Position 565: 0.21316390716120148
Position 9051: 0.19085062441214906
Position 11164: 0.1903362094500845
Position 10100: 0.18911028181851047
Position 8365: 0.12130080804960805
Position 2739: 0.11343994290283559
Position 2261: 0.1093609289524396
Position 14100: 0.09176706827274195
Position 2250: 0.07627365019338465
Position 10754: 0.07120008822831739
Position 9796: 0.04815525964179875
Position 8509: 0.047932977244918004
Position 8693: 0.04670503553171932
Position 2311: 0.03716487158085407
Position 2219: 0.036516148547435685
Position 12637: 0.02909145750796428
Position 11655: 0.02813297753030939
Position 345: 0.026893371457623053
Position 276: 0.026563784673553255
Position 12697: 0.02570154803782682
Position 11466: 0.02392791318584027
Position 10348: 0.02368293402149261
Position 13857: 0.0231362274412385
Position 11084: 0.021877591252760696
Position 8401: 0.021848760517889983
Position 2294: 0.01974992239346991
Position 9758: 0.019111527868139678
Position 7586: 0.01663057862385804
Position 7248: 0.016126311421019727
Position 342: 0.015332010667518471
Position 10707: 0.014211319071683904
Position 5088: 0.013459749431007912
Position 8896: 0.013406542237799888
Position 5228: 0.013068501682861357
Position 10015: 0.010638101708199434
Position 8423: 0.010203440231204704
Position 2775: 0.009800125760643095
Position 13442: 0.00972250505504828
Position 2103: 0.009192658956341406
Position 845: 0.008823500736990158
Position 2485: 0.00853486850293796
Position 10431: 0.008117363240685587
Position 4899: 0.0076295620425968465
Position 4545: 0.007400677802137696
Position 14083: 0.007355669171830443
Position 12974: 0.006580122420483128
Position 12394: 0.006205621259007074
Position 9628: 0.005842719498551734
Position 1845: 0.005831199108661467
Position 6623: 0.0056631273547244135
Position 6016: 0.005571263017424612
Position 5125: 0.005163357088504222
Position 11676: 0.004960011105499089
Position 10996: 0.004879338225942158
Position 2496: 0.004868503564215456
Position 2701: 0.004324364850222045
Position 11984: 0.004289912145480363
Position 13861: 0.003989825063655494
Position 8893: 0.003740631798956024
Position 697: 0.003649782373585308
Position 530: 0.003645133471746071
Position 4822: 0.0034237612193663766
Position 11321: 0.0032437155085458837
Position 339: 0.0028135251442310324
Position 1726: 0.002709285791980405
Position 13415: 0.002699563768441266
Position 1494: 0.0025595392486704818
Position 10044: 0.002411540422764439
Position 8012: 0.0021559943294660947
Position 4864: 0.0020849557239418625
Position 12665: 0.002038318863528355
Position 11719: 0.0019144225467177926
Position 4909: 0.001818225684855511
Position 6682: 0.0017565590205765485
Position 12723: 0.0017064963054549413
Position 348: 0.001698805308809689
Position 11730: 0.0015344846703941872
Position 13255: 0.0015343400121183325
Position 3735: 0.0015261380929812456
Position 13692: 0.001500713265336249
Position 803: 0.0014244730854582584
Position 637: 0.001409743659766661
Position 700: 0.0014011327218960738
Position 10482: 0.001337212500674875
Position 737: 0.0012441326049551693
Position 393: 0.0012350041103566785
Position 8325: 0.001220970483002062
Position 2188: 0.001165117933496701
Position 11502: 0.0011550016449547633
Position 4195: 0.0011262495734103161
Position 5571: 0.0011216068614574137
Position 5659: 0.0010873210016390884
Position 11583: 0.0009897162511977764
Position 1573: 0.0009361201692041634
Position 2743: 0.000895660415983587
Position 4936: 0.0008925996553739966
Position 4930: 0.0008756011873217027
Position 12736: 0.0008627027594960967
Position 12086: 0.0008468423091418204
Position 2780: 0.0008432471837992385
Position 12808: 0.0008231961370997469
Position 11412: 0.0008199162313222422
Position 8345: 0.0007939751051012316
Position 12423: 0.0007773596217193501
Position 13728: 0.0007588268834534366
Position 7665: 0.0007258551493474814
Position 12322: 0.0007119887418300183
Position 1559: 0.000701150573699326
Position 11001: 0.0006889940111879335
Position 11135: 0.0006662565635956707
Position 2109: 0.0006013357736216495
Position 324: 0.0005830277915921309
Position 11066: 0.000565473514422142
Position 301: 0.0005095732727136808
Position 581: 0.0005095294115505144
Position 11695: 0.00041642982418741407
Position 2528: 0.0003603986131670854
Position 13351: 0.00035928013550809044
Position 10300: 0.00035763101257413983
Position 12106: 0.0003319601410174785
Position 2222: 0.00030878982068202653
Position 290: 0.00029294853839425796
Position 2007: 0.00029165719047799136
Position 1191: 0.0002915246288996473
Position 3850: 0.00027931848504203407
Position 1298: 0.00027289849315135584
Position 2315: 0.0002459276654164869
Position 589: 0.00023801291201299042
Position 3760: 0.00023503897733954956
Position 10444: 0.00022810222306970173
Position 5423: 0.00022184444063783206
Position 13167: 0.0002024594530903382
Position 10234: 0.00019244320726761465
Position 13237: 0.00018874654888039345
Position 12231: 0.0001883637996398522
Position 11369: 0.0001867316266219009
Position 11348: 0.00018406773123685866
Position 6529: 0.00017953804518669732
Position 13297: 0.00017728392517827926
Position 1210: 0.00017406037349367224
Position 2897: 0.00016081420054321548
Position 1583: 0.00015945204850450288
Position 1205: 0.0001554927997950103
Position 1609: 0.00015482770863678086
Position 1770: 0.00014850536501006512
Position 1561: 0.00014093537637706004
Position 438: 0.00013522219478411088
Position 4259: 0.00013518095402982773
Position 13570: 0.0001311194569711539
Position 11372: 0.0001301295155143237
Position 190: 0.00012706003712801764
Position 13876: 0.0001269601582747899
Position 336: 0.00012682087136275466
Position 307: 0.00012183020420332481
Position 166: 0.00012128783570141538
Position 1337: 0.00011771344982438612
Position 3907: 0.00011293982248072151
Position 7988: 0.00011055417155092466
Position 2005: 0.00010547698153589007
Position 11830: 0.00010478126386534792
Position 13137: 0.0001044274446059389
Position 5392: 0.00010245030663426949
Position 5426: 0.00010179414098096023
Position 13151: 9.517782508482552e-05
Position 370: 9.344946359342232e-05
Position 1320: 7.834819811719943e-05
Position 12899: 7.672754658740203e-05
Position 1280: 7.514578952051126e-05
Position 1537: 6.702755450492992e-05
Position 246: 6.630434901138669e-05
Position 1314: 6.114372501823678e-05
Position 333: 5.498829819977684e-05
Position 11514: 5.491083544059293e-05
Position 12440: 5.4016392438627865e-05
Position 1257: 5.2705126423285344e-05
Position 617: 4.8734500729146465e-05
Position 13520: 4.843339211409171e-05
Position 1904: 4.683225732742063e-05
Position 2027: 3.662838042188499e-05
Position 11417: 3.477389987089461e-05
Position 1600: 2.986685958942926e-05
Position 1306: 2.754348330233704e-05
Position 10808: 2.7523097660954028e-05
Position 751: 2.571951932251508e-05
Position 10596: 2.1371250773794745e-05
Position 7602: 2.130252595667503e-05
Position 7782: 1.9983948806642108e-05
Position 7897: 1.9964841906331323e-05
Position 1646: 1.9947893037615747e-05
Position 1066: 1.900669003581904e-05
Position 548: 1.848018670122348e-05
Position 1124: 1.8465465958232726e-05
Position 1038: 1.83779941046401e-05
Position 2457: 1.7066569331575427e-05
Position 495: 1.6174671391790726e-05
Position 1244: 1.5803058961446474e-05
Position 11585: 1.4768048974831433e-05
Position 2425: 1.345511559232321e-05
Position 2012: 1.2586561760828211e-05
Position 592: 1.2430287549448895e-05
Position 622: 1.1753634634868731e-05
Position 2130: 8.145197137845454e-06
Position 1853: 6.3179286735239655e-06
Position 10447: 6.048812205961724e-06
Position 2379: 5.590854602792568e-06
Position 10151: 4.76432944970593e-06
Position 7778: 2.1326198597963205e-06
Position 4085: 2.084273678010164e-06
Position 243: 9.084050953112763e-07
Position 5332: 7.40596887907375e-07
Position 318: 4.725727118076948e-07
Position 422: 4.570883842272673e-07
Position 240: 4.538825599488645e-07
Position 513: 3.783089529665352e-07
Position 451: 3.413671625947092e-07
Position 490: 2.2619953140203396e-07
Position 1096: 2.1595995839847227e-07
Position 98: 1.7135960022417733e-07
Position 2865: 1.2858309239668024e-07
Position 411: 1.1601944625099474e-07
Position 706: 1.0777158159420758e-07
Position 10864: 8.540390745410378e-08
Position 1102: 6.917745903837574e-08
Position 507: 6.841873501781917e-08
Position 1352: 6.25564523290949e-08
Position 1137: 6.253577314064784e-08
Position 1349: 6.195653963726762e-08
Position 716: 5.989227723467599e-08
Position 586: 5.364189416321192e-08
Position 504: 5.105786555622902e-08
Position 101: 5.0078003413321126e-08
Position 1472: 4.940594896522075e-08
Position 12008: 4.5844605004802546e-08
Position 470: 3.980929086076876e-08
Position 807: 3.0416070128506394e-08
Position 424: 2.52844725075574e-08
Position 2523: 2.523577784333561e-08
Position 519: 2.19552265140669e-08
Position 135: 1.9752924117969323e-08
Position 827: 1.5500879743576186e-08
Position 110: 5.356835728001617e-09
Position 857: 5.3291300686332775e-09
Position 453: 2.316156258423851e-09
Position 966: 1.4641421441887933e-09
Position 867: 1.3273734111169726e-09
Position 912: 1.1863946647935178e-09
Position 83: 4.0457030399712307e-10
