Gene = Ticrr
index = 1081
Annotated 5SS: [  807  5744  7703  9487 10800 15213 17250 18971 20813 21708 21874 22281
 22857 24066 25743 28121 29771 30808 31784 35627 35865]
Annotated 3SS: [ 5466  7463  9251 10669 15075 17030 18818 20711 21613 21793 22052 22759
 24007 25580 28029 29711 30675 31625 33504 35738 36457]
SMsplice 5SS: [  807  5744 10800 15213 17250 18971 20813 21708 21874 22281 22857 24066
 25743 28121 30808 31020 35865]
SMsplice 3SS: [ 5466 10669 15075 17030 18818 20711 21613 21793 22052 22759 24007 25580
 28029 30675 30894 35738 36457]
top_k =  1000
Partition function (log Z): 11.600474826694162

Sorted 5' Splice Sites (High to Low Probability):
Position 30808: 0.9953063037902539
Position 21708: 0.9913299168352897
Position 22281: 0.9554246728795079
Position 21874: 0.9110424292219704
Position 5744: 0.8896787644541504
Position 28121: 0.8499458108282675
Position 15213: 0.8321248364555008
Position 22857: 0.8263629407882578
Position 18971: 0.6912558122318815
Position 10800: 0.6796930331067879
Position 31020: 0.6789286784223751
Position 807: 0.6605568693775035
Position 17250: 0.6514217140123848
Position 25743: 0.6500343999652516
Position 24066: 0.645917879640085
Position 35865: 0.5716780849848128
Position 31784: 0.5180756946074846
Position 20813: 0.4914349965867969
Position 12328: 0.42924529584599375
Position 9487: 0.4182434307401355
Position 20852: 0.3299169681014548
Position 24129: 0.25424626970053626
Position 7703: 0.2460736431148883
Position 29771: 0.22450754114653165
Position 812: 0.22183060141871822
Position 32094: 0.1827568359711909
Position 7670: 0.17051089824117743
Position 28669: 0.14876683988835276
Position 15267: 0.13676899414433993
Position 7583: 0.12570307677304612
Position 2490: 0.12378986897738166
Position 5531: 0.11322236322016947
Position 30333: 0.10181700086510123
Position 13543: 0.09300426449046707
Position 25303: 0.08575551701119775
Position 4292: 0.08371713223833384
Position 25760: 0.0757972615179502
Position 714: 0.07558830397926534
Position 12924: 0.06738426436079878
Position 3200: 0.06286945879156641
Position 28614: 0.05530019790277283
Position 15459: 0.049880267320962415
Position 2305: 0.046727746195622984
Position 28713: 0.044726507445152434
Position 13953: 0.03941260583888389
Position 36250: 0.03728302189216034
Position 20155: 0.03561966129567432
Position 12418: 0.034614309689039
Position 19231: 0.03280607295847476
Position 23944: 0.03263092169737762
Position 7745: 0.03197309106710726
Position 22288: 0.031923002765155715
Position 17142: 0.025735947981934217
Position 25405: 0.02524972498532602
Position 4533: 0.022178246889345034
Position 19019: 0.017914577015586308
Position 28680: 0.01769080948355627
Position 19015: 0.017292261451552278
Position 14658: 0.01716524968278604
Position 4879: 0.01664773452631428
Position 5361: 0.016339540026430267
Position 28945: 0.01598985246048728
Position 36612: 0.014888122490003096
Position 671: 0.014812821143236985
Position 4250: 0.01457631103262817
Position 20859: 0.014030959671128006
Position 2320: 0.013577019324525146
Position 25857: 0.012778608125762973
Position 17907: 0.01206007364218931
Position 535: 0.009329811434879619
Position 13511: 0.009071721744954197
Position 16016: 0.008825334476735532
Position 31087: 0.008573728323916719
Position 9092: 0.00847667669916296
Position 9397: 0.007973204689615742
Position 2213: 0.007772514069335732
Position 36819: 0.006756435355670498
Position 4308: 0.006541389369207248
Position 4233: 0.006326969413880837
Position 833: 0.005769161783766219
Position 329: 0.005521377919362141
Position 726: 0.004833704142588408
Position 11999: 0.0047577957378600886
Position 12404: 0.004705749220516376
Position 17114: 0.004384524562596347
Position 15430: 0.004252978297387093
Position 7916: 0.0041645871346896735
Position 12612: 0.004158491559162384
Position 18906: 0.0037748673353208344
Position 34619: 0.0036874423550125957
Position 5298: 0.0036646937557085436
Position 36053: 0.003493758126149098
Position 1867: 0.0034639415251438307
Position 327: 0.003409853504077324
Position 22916: 0.0032276558079656383
Position 2088: 0.0031592983255951832
Position 18701: 0.0031491808825919523
Position 18898: 0.0029152957100868054
Position 31028: 0.0027261968546812435
Position 6581: 0.0026948263828193817
Position 12784: 0.0026723582894617685
Position 162: 0.0026705875286775955
Position 2182: 0.0026334374059816482
Position 961: 0.0025569293725464016
Position 7070: 0.0025008083175467447
Position 20216: 0.002288630868928484
Position 21887: 0.0020573671767522713
Position 12445: 0.0019759843503322316
Position 15858: 0.0019114037139887578
Position 457: 0.0019099477857542249
Position 23326: 0.0018911506650122888
Position 21687: 0.001869669423094076
Position 3630: 0.0017561643314215026
Position 2476: 0.001721083637296815
Position 15875: 0.0016869570273178652
Position 4751: 0.0016652196267752295
Position 21815: 0.0016271861653159529
Position 509: 0.0015958078970537675
Position 25400: 0.0015939078517772807
Position 24360: 0.0015847988517656906
Position 18920: 0.0015699484781338566
Position 2038: 0.0015507102590960101
Position 15476: 0.0013958105638558075
Position 13057: 0.0013591245643246475
Position 23335: 0.001337116275055225
