Gene = Spesp1
index = 1012
Annotated 5SS: [207]
Annotated 3SS: [8644]
SMsplice 5SS: [207]
SMsplice 3SS: [9262]
top_k =  1000
Partition function (log Z): -9.383087088716579

Sorted 5' Splice Sites (High to Low Probability):
Position 207: 0.9422297414903144
Position 2808: 0.28470562708517766
Position 4723: 0.2590036789157396
Position 2366: 0.10698210233086561
Position 7597: 0.057943217674032176
Position 2336: 0.03895575965415547
Position 199: 0.03755060193581736
Position 8806: 0.035594427566521813
Position 776: 0.028871284555472873
Position 9516: 0.025222717070285408
Position 48: 0.02289263579499611
Position 4746: 0.020442736511972388
Position 8790: 0.019100172967489195
Position 634: 0.0159210691728361
Position 3699: 0.01565035923232843
Position 8823: 0.011380329576801186
Position 9709: 0.010481020387340547
Position 5068: 0.00884050536967259
Position 2202: 0.008536649326406923
Position 849: 0.007641637135798077
Position 3721: 0.007541564238009336
Position 83: 0.007441355057653513
Position 1336: 0.006967183532762686
Position 4541: 0.006899861986304522
Position 7652: 0.005990440418472973
Position 7963: 0.00487452328315055
Position 5075: 0.004207135361602193
Position 9123: 0.0036762914356789408
Position 4553: 0.003118673859904834
Position 381: 0.0025378099379527387
Position 2191: 0.0015767735412553123
Position 392: 0.0014296338612787456
Position 8936: 0.001355539030210704
Position 2785: 0.0012474315791419746
Position 8571: 0.0012314369432757002
Position 8561: 0.0010915997598159827
Position 1746: 0.0010525774239621725
Position 2813: 0.000953421387199548
Position 2743: 0.0009052742575641279
Position 583: 0.0008925278627227077
Position 1373: 0.0008800784076458774
Position 477: 0.0008502186082942625
Position 3818: 0.00072590264139445
Position 1273: 0.0006898008803272857
Position 4153: 0.0006352445200550549
Position 829: 0.0005110016056477286
Position 1891: 0.0003541476048666365
Position 598: 0.0003334253948902702
Position 1201: 0.0003120254200069432
Position 1888: 0.0003091006605774245
Position 226: 0.0002794907698545783
Position 1737: 0.00022698846540669538
Position 1825: 0.00022609181292560014
Position 164: 0.00020671174255924504
Position 1355: 0.0001506494114658527
Position 4079: 0.00013554720729064604
Position 780: 0.00013444716825154022
Position 3298: 0.00012799430085303151
Position 2269: 0.00012682215133200895
Position 4354: 0.0001267487357032095
Position 1635: 0.0001245903462341826
Position 211: 0.00010865819620592452
Position 276: 9.918019578288656e-05
Position 3235: 9.361094955356527e-05
Position 3797: 7.556011173759578e-05
Position 573: 6.922981985980424e-05
Position 5000: 5.8902211242632605e-05
Position 2328: 5.690274118220413e-05
Position 1340: 4.796437317833418e-05
Position 1349: 4.735325633868826e-05
Position 235: 2.2051071338438977e-05
Position 223: 1.2671188820499144e-05
Position 155: 1.2405005633342485e-05
Position 216: 7.691841360294458e-06
Position 40: 7.621190652119278e-06
Position 16: 2.5355661383847555e-06
Position 187: 2.274240164825003e-06
Position 237: 2.039979516863525e-06
Position 394: 1.8601530427493776e-06
Position 158: 1.3592532988072817e-06
Position 468: 9.635977767232282e-07
Position 471: 9.296236105916458e-07
Position 692: 7.47333256547502e-07
Position 607: 6.978187382424269e-07
Position 446: 6.526727758507989e-07
Position 744: 6.2168130348932e-07
Position 269: 5.911259763781268e-07
Position 96: 5.555836501746708e-07
Position 496: 5.390008348751243e-07
Position 115: 5.353631025757975e-07
Position 785: 4.511069745220828e-07
Position 644: 3.898247951201266e-07
Position 172: 3.6185917129700686e-07
Position 348: 2.9964261613846237e-07
Position 490: 2.925340878894854e-07
Position 862: 2.1741291669898835e-07
Position 751: 1.8084124014913968e-07
Position 854: 1.561693039059932e-07
Position 128: 1.3565453244324263e-07
Position 625: 1.2231172288133073e-07
Position 671: 9.016533214831576e-08
Position 451: 7.423519860362002e-08
Position 875: 6.346409912762007e-08
Position 627: 6.183273017746625e-08
Position 109: 6.118127527837516e-08
Position 704: 3.241974880108331e-08
Position 642: 2.4533625260484465e-08
Position 790: 2.214094632944232e-08
Position 289: 1.972066483501201e-08
Position 1156: 8.077257583880441e-09
Position 278: 5.676647186430923e-09
Position 257: 5.1904156451973015e-09
Position 309: 1.9150715358455233e-09
Position 280: 8.203459413503437e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9262: 0.4125110107039817
Position 4485: 0.3395818035014963
Position 2657: 0.2738254233858199
Position 8703: 0.10224552423592295
Position 10588: 0.08682198440785119
Position 2133: 0.0755073149753641
Position 7547: 0.061016660865482755
Position 2194: 0.06087580546064972
Position 4594: 0.05748033375848946
Position 7831: 0.03608682091406003
Position 319: 0.03257702531327764
Position 4791: 0.02934877870016836
Position 3525: 0.029216056593636495
Position 510: 0.029090461002719288
Position 652: 0.024694757988662365
Position 7294: 0.023874892190975328
Position 8644: 0.023691154495164877
Position 1165: 0.023404593057568708
Position 6928: 0.023343018591869824
Position 9602: 0.01729139884240782
Position 2742: 0.015832357423377588
Position 8496: 0.013768299783274889
Position 7180: 0.012602990927317759
Position 3932: 0.011712808675341089
Position 2255: 0.01087539891894856
Position 9538: 0.01063902498430239
Position 10105: 0.009791926124417098
Position 8991: 0.009449641517909245
Position 1133: 0.008741096523722633
Position 151: 0.008669094590125498
Position 4490: 0.008573794751487417
Position 4437: 0.008360257526822899
Position 6583: 0.008253945342152642
Position 9490: 0.007545056816076514
Position 7744: 0.0071989157884429205
Position 6952: 0.006944583949299781
Position 6354: 0.005915432516059162
Position 10930: 0.005048822547660841
Position 2311: 0.004495100798730634
Position 9708: 0.0033461157267240717
Position 8730: 0.0031541451977399734
Position 2444: 0.003130156291650821
Position 2600: 0.0027583849359571057
Position 6021: 0.0026919130098670254
Position 2695: 0.002579099844986735
Position 1953: 0.0025283160963225403
Position 2059: 0.002503629292041233
Position 7734: 0.002490379551880827
Position 5127: 0.0024083317605096133
Position 3234: 0.002374889144197502
Position 4618: 0.002360972042641
Position 5945: 0.0023506003545154305
Position 11243: 0.0022969349602102508
Position 2676: 0.002212703364639807
Position 4256: 0.002119536401640364
Position 4413: 0.002089392041604483
Position 364: 0.0020489372929603086
Position 2162: 0.0017881755836605387
Position 515: 0.0017679124344850646
Position 128: 0.0017034356968056244
Position 1551: 0.0016801791793162409
Position 3899: 0.0015516017547600215
Position 7302: 0.0014854313687117278
Position 4803: 0.0013010222360538691
Position 663: 0.001244847013175145
Position 2400: 0.0012306494042130004
Position 1039: 0.0011265415955768543
Position 4302: 0.0011156890975926794
Position 5504: 0.0010611745560523815
Position 5425: 0.0010350243950657373
Position 6117: 0.0010148207309737163
Position 5391: 0.0009704576617975447
Position 1607: 0.0009578592848184454
Position 406: 0.0009481286673067313
Position 1265: 0.0009462272702118654
Position 5095: 0.0009324220386395187
Position 1194: 0.0008747766612273429
Position 1745: 0.000850174702351902
Position 5811: 0.0008387691934590017
Position 164: 0.0008349328816974502
Position 2496: 0.0008215138747652566
Position 1690: 0.0008212953129623565
Position 2613: 0.0008185897553048613
Position 8186: 0.0008185235403713391
Position 1232: 0.0008139363641536966
Position 8736: 0.0007933705884834186
Position 5708: 0.0007722918392212318
Position 8668: 0.0007333181554088443
Position 7786: 0.0007135175492710515
Position 1210: 0.000699917817439081
Position 3144: 0.0006954592536402322
Position 3610: 0.0006829143681839017
Position 289: 0.0006270946655263314
Position 380: 0.0006145269646392381
Position 5254: 0.000597903310467892
Position 468: 0.0005216623474376006
Position 6259: 0.0004903379921733056
Position 2283: 0.00046806663659715645
Position 2475: 0.00046291699533812665
Position 4114: 0.0004252657678464492
Position 7269: 0.00040969577197749036
Position 583: 0.00039886699503634916
Position 7651: 0.00039529523541391963
Position 4048: 0.0003509412546050109
Position 6792: 0.0003454114606141013
Position 2262: 0.0003430706157704654
Position 6870: 0.00032111025695231814
Position 2864: 0.00031681119129588474
Position 2919: 0.0003160166416737047
Position 6276: 0.0002807288619071217
Position 6675: 0.0002689036128380972
Position 551: 0.000263586181669938
Position 607: 0.0002560656000631948
Position 619: 0.0002527165040632679
Position 3858: 0.00025008495586929965
Position 1706: 0.00024115610059953924
Position 2670: 0.00021001924981280568
Position 3973: 0.00018970252697953359
Position 1057: 0.00018260909686024254
Position 1596: 0.00017434151591864976
Position 1522: 0.0001706540151554977
Position 1485: 0.00015756699501057094
Position 5223: 0.00015377479838501792
Position 4765: 0.0001382440656527106
Position 1214: 0.0001365310744392548
Position 1102: 0.00013295065600264517
Position 692: 0.00010817821668806218
Position 4084: 9.951351492699077e-05
Position 2328: 9.078866247782382e-05
Position 4377: 9.076777875612059e-05
Position 2416: 8.554517880766242e-05
Position 671: 8.021964348614048e-05
Position 425: 7.657524590757637e-05
Position 1887: 7.64676225737874e-05
Position 668: 7.493858031705922e-05
Position 4199: 7.439037887788184e-05
Position 2555: 7.117942494363325e-05
Position 588: 6.903550547308966e-05
Position 391: 6.536869247050568e-05
Position 2866: 4.778985068938876e-05
Position 3796: 4.243262654921991e-05
Position 2335: 3.4116626382573675e-05
Position 630: 3.2795969048351254e-05
Position 1304: 3.0140742302574317e-05
Position 1824: 2.929345023831288e-05
Position 2956: 2.7696453142452174e-05
Position 2750: 2.3749563969836356e-05
Position 1615: 2.2270774846248946e-05
Position 2166: 2.1904313488133773e-05
Position 847: 1.8904536479806983e-05
Position 2086: 1.6032915737343957e-05
Position 336: 1.2051230504070197e-05
Position 1325: 1.1396469729411501e-05
Position 1408: 1.1077997502163191e-05
Position 2093: 7.500394878125497e-06
Position 558: 7.386492389333599e-06
Position 105: 6.964936997872278e-06
Position 633: 5.684587085361453e-06
Position 761: 5.235342685734151e-06
Position 2771: 2.9386338403284837e-06
Position 697: 1.6093955886603281e-06
Position 1792: 1.1557554797130958e-06
Position 1630: 9.52388951264004e-07
Position 82: 6.91282703844335e-07
Position 2090: 4.64365014110053e-07
Position 234: 2.429391129257426e-07
Position 701: 2.1657413335023655e-07
Position 682: 1.7332141378106002e-07
Position 1966: 1.7136126337706688e-07
Position 523: 1.6382893797315302e-07
Position 594: 1.2696201679032645e-07
Position 3699: 1.22456440952776e-07
Position 832: 1.0065105522928457e-07
Position 276: 8.588112622782098e-08
Position 828: 5.3475751046693993e-08
Position 731: 4.299255390189758e-08
Position 737: 4.123226884767925e-08
Position 90: 3.154636805388625e-08
Position 207: 7.738143286384742e-09
Position 1176: 7.276427304249544e-09
Position 771: 7.276211735509716e-09
Position 704: 8.177811203912755e-10
Position 211: 9.019915451176739e-11
