Gene = Ubfd1
index = 1159
Annotated 5SS: [ 310  819 1815 4593 4841 9016]
Annotated 3SS: [  488  1605  4526  4734  8932 11274]
SMsplice 5SS: [ 310 1815 4593 4841 9016]
SMsplice 3SS: [ 1605  4526  4734  8932 11274]
top_k =  1000
Partition function (log Z): -0.4305982230486878

Sorted 5' Splice Sites (High to Low Probability):
Position 9016: 0.9593868024686258
Position 1815: 0.9494870133076498
Position 310: 0.8687930376014048
Position 4593: 0.8340100309131006
Position 4841: 0.8188120161663328
Position 11445: 0.5772397498169325
Position 13224: 0.5256780469888366
Position 819: 0.37513883915162666
Position 8251: 0.25404528003939825
Position 13961: 0.21668394419467962
Position 11970: 0.17258522225246026
Position 8442: 0.16869221626480851
Position 14196: 0.15109987219728385
Position 11517: 0.13272187378915437
Position 674: 0.11591656534182891
Position 3677: 0.11553838483039791
Position 1982: 0.10996335453946646
Position 6706: 0.097626255455699
Position 11541: 0.08528503471866361
Position 13504: 0.07784781765575365
Position 11016: 0.06709293542090904
Position 6312: 0.06632819601238918
Position 1986: 0.06024703225779447
Position 11908: 0.058193857569288396
Position 3776: 0.05467368299291926
Position 8094: 0.04528468438274567
Position 8856: 0.0380806854418999
Position 8680: 0.03566295967081661
Position 7507: 0.03362935349412543
Position 12675: 0.0335638978588357
Position 702: 0.03159529172001971
Position 5107: 0.0296833992246264
Position 2196: 0.022901338323454777
Position 3370: 0.020913152931346435
Position 764: 0.01940064174221528
Position 10995: 0.017464485767409464
Position 208: 0.016800036050267954
Position 1707: 0.01642569339043496
Position 9877: 0.016267226461777674
Position 7491: 0.015966614349555285
Position 263: 0.015817514583482448
Position 12902: 0.015752164040191117
Position 9156: 0.015289548299669494
Position 5608: 0.014084498879876237
Position 1314: 0.014029996587655906
Position 11125: 0.012841780130055632
Position 12797: 0.011763905043159691
Position 3121: 0.011285297939884606
Position 5468: 0.010789762280407329
Position 12802: 0.010518636125154787
Position 10568: 0.009443914084195149
Position 11423: 0.00799084304000419
Position 10769: 0.007847415535042713
Position 331: 0.007296696367918343
Position 4333: 0.006295830937404761
Position 421: 0.006242547272122247
Position 581: 0.005959132926118556
Position 9718: 0.0056309269538289495
Position 3739: 0.004690232747981815
Position 961: 0.0039625351877887105
Position 14232: 0.0038768661263607293
Position 3781: 0.0038081223847801823
Position 10745: 0.0037402271033921096
Position 9746: 0.003715427421695186
Position 4789: 0.0037021484436109337
Position 5342: 0.003557933307799471
Position 3233: 0.0032413420379327294
Position 14460: 0.00322940049549734
Position 10719: 0.003092156209477534
Position 2066: 0.0030236336611541375
Position 14315: 0.0030006360527296363
Position 8894: 0.0029658162173321206
Position 9730: 0.002770524482403648
Position 8069: 0.002700633422413697
Position 11974: 0.0026299934442241975
Position 12792: 0.002579611887062857
Position 1104: 0.0024513269869299143
Position 11747: 0.002447420528265868
Position 784: 0.0023621283969701024
Position 14105: 0.002320584782823243
Position 1629: 0.002189900249143344
Position 897: 0.001966934640193979
Position 10713: 0.0014483227392759832
Position 14820: 0.00139248039593668
Position 5756: 0.0012507959058533147
Position 9791: 0.0011775483841427133
Position 758: 0.001074832323949037
Position 7948: 0.0009619831715508749
Position 153: 0.0009318447387597369
Position 10734: 0.0009058707106561502
Position 9843: 0.0008407653052741157
Position 11624: 0.000769728332454451
Position 10402: 0.0007567143163847799
Position 11750: 0.0007103513541116533
Position 1029: 0.0007018740587496173
Position 11525: 0.0006530596538327813
Position 3090: 0.0006407469734866974
Position 3566: 0.0006405202722623273
Position 10773: 0.0005517993423130085
Position 1137: 0.0004866905180059544
Position 11376: 0.00044744090978156075
Position 2663: 0.000413918475288143
Position 719: 0.0004129860909211217
Position 5535: 0.0003995370224802985
Position 175: 0.0003859731128837604
Position 2770: 0.0003578781949982297
Position 10100: 0.00035092367836817354
Position 1053: 0.00032102282516040384
Position 3002: 0.0003093928948105045
Position 1307: 0.00030648856132846054
Position 1268: 0.0003002894642931834
Position 335: 0.00029946425950987923
Position 1680: 0.0002888394730382058
Position 6296: 0.00027418843140658214
Position 1011: 0.00026875818202022964
Position 1606: 0.000265351091009461
Position 11006: 0.0002638425450845915
Position 6392: 0.0002633674367011407
Position 1529: 0.0002274492708133442
Position 6292: 0.00021604862320888022
Position 9061: 0.00021546270350637683
Position 2477: 0.0002050198300438902
Position 4955: 0.0001785189658374812
Position 1634: 0.00016717642452147627
Position 4022: 0.0001539328741743805
Position 955: 0.0001536327004044754
Position 704: 0.0001241195705944637
Position 11316: 0.00011931189727931386
Position 439: 0.00010829456577703432
Position 5665: 0.00010790405637965972
Position 12575: 9.128301238185808e-05
Position 3412: 7.944439228108673e-05
Position 6955: 7.577513703015565e-05
Position 1179: 7.302001169546696e-05
Position 6422: 7.240854589512774e-05
Position 5483: 6.865940579889902e-05
Position 1704: 6.651906145661419e-05
Position 11370: 5.2965784225265136e-05
Position 190: 4.026933308269277e-05
Position 1021: 3.787703194886384e-05
Position 1217: 3.6857847228844775e-05
