Gene = Cdiptos
index = 241
Annotated 5SS: [ 410  617  984 1245 1471]
Annotated 3SS: [ 531  838 1210 1412 3015]
SMsplice 5SS: [ 617 1471]
SMsplice 3SS: [1412 3015]
top_k =  1000
Partition function (log Z): -9.618044806604853

Sorted 5' Splice Sites (High to Low Probability):
Position 617: 0.7774606995867153
Position 1245: 0.6366065940124638
Position 1471: 0.6031900487820542
Position 2496: 0.05182185040405102
Position 2476: 0.03285480714073243
Position 984: 0.031757110428027126
Position 2294: 0.022319066510342073
Position 1798: 0.022185282673822897
Position 254: 0.02135097010920951
Position 1315: 0.019212502300425184
Position 1566: 0.015616955633607607
Position 580: 0.01442060434374996
Position 1999: 0.013540983545955461
Position 1482: 0.01279134437185377
Position 2761: 0.012617571683220806
Position 1991: 0.012362047792758065
Position 2132: 0.006791698755590027
Position 14: 0.005678958181364148
Position 410: 0.005643706670089389
Position 225: 0.00542997078385266
Position 190: 0.005406292288964347
Position 606: 0.004825617970300932
Position 414: 0.004341721864787087
Position 924: 0.0028543282945144477
Position 86: 0.0022772430357531365
Position 1475: 0.0018786372882054982
Position 2486: 0.0018572925399842708
Position 635: 0.001762337855028685
Position 1740: 0.0013899747684245282
Position 1629: 0.001351919444246731
Position 290: 0.0012441401925697598
Position 372: 0.001172949272978605
Position 470: 0.0011271362641780414
Position 98: 0.001064181424761337
Position 1823: 0.0009636969738732873
Position 2569: 0.0008400626341275928
Position 1249: 0.0007059488903871957
Position 2577: 0.0006711607981599576
Position 2826: 0.0006643836409046953
Position 2858: 0.0006494273272743553
Position 208: 0.0006300893633493305
Position 2810: 0.0004564767226890153
Position 56: 0.0004436963637243625
Position 268: 0.0003972637933265336
Position 738: 0.00036889616315114484
Position 2384: 0.0002719452657479589
Position 490: 0.0002677773034401204
Position 2740: 0.0002449692397985224
Position 901: 0.00023699584408333054
Position 1514: 0.00021038725632156486
Position 2862: 0.0002013070996179009
Position 433: 0.0001857905458059393
Position 918: 0.0001626537184171232
Position 492: 0.00016122856702367088
Position 496: 0.00015456458175655958
Position 421: 0.00015104275515667506
Position 1015: 0.00012458819825268775
Position 342: 0.00011314448818334049
Position 524: 7.307335338010718e-05
Position 275: 6.527610503375203e-05
Position 2814: 6.002437475668987e-05
Position 1086: 4.961348921996269e-05
Position 1295: 4.529745069963695e-05
Position 1179: 3.36382672938006e-05
Position 41: 2.6569614600674572e-05
Position 2030: 2.2113181607453356e-05
Position 1958: 2.0034649251187312e-05
Position 2193: 1.9472350791512472e-05
Position 1278: 1.5048983643279258e-05
Position 345: 1.4100219793800695e-05
Position 1537: 8.309818636497527e-06
Position 759: 7.637046753274487e-06
Position 34: 6.124460058857804e-06
Position 670: 6.005775753932895e-06
Position 1340: 5.601881299753002e-06
Position 465: 4.247203012273657e-06
Position 508: 3.635888277077404e-06
Position 1528: 1.5982198339734412e-06
Position 1597: 1.5034085137094968e-06
Position 558: 1.1594907104987354e-06
Position 1530: 6.135561054139596e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1412: 0.528095741051267
Position 3015: 0.50660938297018
Position 2365: 0.29228264030997136
Position 1152: 0.16786091956825222
Position 838: 0.15454901269051163
Position 1080: 0.11967022092080064
Position 1369: 0.1152110160257359
Position 1725: 0.08162824600379696
Position 1383: 0.06778655650194464
Position 1125: 0.0577712214901316
Position 1210: 0.03216085133294599
Position 531: 0.024138579577931564
Position 1052: 0.01914758304536316
Position 3111: 0.015419955220922538
Position 1762: 0.014858249502754049
Position 2466: 0.013289209022190818
Position 1271: 0.012438094544793053
Position 2040: 0.011355235831459877
Position 1008: 0.010174540534226307
Position 2092: 0.00955650681676669
Position 2728: 0.008791481056372997
Position 1628: 0.00860348173808584
Position 1675: 0.007953744229614852
Position 2073: 0.0066187827434901194
Position 1882: 0.005746732545777851
Position 1632: 0.005157900354384616
Position 1039: 0.004616636318080832
Position 1647: 0.003834367878530616
Position 2898: 0.0038143136160605456
Position 1224: 0.0034892944219490876
Position 2948: 0.003379891806393694
Position 1340: 0.002973470860310634
Position 1731: 0.0028439145618395687
Position 2050: 0.002214867668245155
Position 940: 0.0021951360520213606
Position 508: 0.0021869612443721886
Position 2078: 0.0018843797511742776
Position 2181: 0.0018674574757721303
Position 3203: 0.0018325258960943073
Position 2568: 0.0017941633756450724
Position 3032: 0.001708811056534764
Position 2284: 0.001385211381876012
Position 876: 0.0013396958072372828
Position 1231: 0.001174215288422847
Position 3067: 0.0011125060718343207
Position 1759: 0.0011084301096190418
Position 2923: 0.0010583719366821576
Position 814: 0.0010555359441285057
Position 1313: 0.0009610008610464762
Position 1534: 0.0009607103275588498
Position 857: 0.0009454997928074795
Position 555: 0.0009101260756350853
Position 1943: 0.0008273665926744351
Position 3081: 0.0007995609808976033
Position 2372: 0.0007410634351414482
Position 2264: 0.0007404870048593007
Position 1274: 0.0007238922703792595
Position 2271: 0.0007219636115440208
Position 1086: 0.0006892743547834636
Position 2615: 0.0006267373696742446
Position 759: 0.0006057156507203823
Position 2113: 0.0005564516523555469
Position 2601: 0.00052628260477475
Position 737: 0.000522825628651628
Position 924: 0.0005062238156208119
Position 881: 0.0004933606026271634
Position 716: 0.0004887113099122875
Position 890: 0.00046397808170655437
Position 2293: 0.00038269151639231617
Position 3148: 0.0003662813148581293
Position 2653: 0.00036542143883894
Position 605: 0.0003376968320686584
Position 2189: 0.0003359679401673476
Position 3164: 0.00031749995521465174
Position 1179: 0.000309488486154144
Position 1739: 0.0003072275116163324
Position 1010: 0.00028678441286355096
Position 2327: 0.00028575437846175633
Position 398: 0.00023806920888881015
Position 2094: 0.0002374436476833095
Position 725: 0.0002264672380353584
Position 1505: 0.000219784595983835
Position 1440: 0.00018585191498072035
Position 2506: 0.00018318919361934435
Position 2333: 0.00017714854038996595
Position 1310: 0.00017027511774247043
Position 534: 0.00017024355659215107
Position 1701: 0.0001533890430658177
Position 3181: 0.00014975186438968125
Position 1680: 9.420514849146996e-05
Position 743: 9.372570843303389e-05
Position 772: 9.132741423029233e-05
Position 2723: 8.94659548203198e-05
Position 946: 7.007460639920688e-05
Position 403: 6.420072184065427e-05
Position 768: 6.14888379998585e-05
Position 375: 5.608210100863672e-05
Position 2681: 5.503549830465996e-05
Position 1886: 4.163273192293042e-05
Position 1835: 3.8528239391073914e-05
Position 1838: 3.845474784610821e-05
Position 781: 3.5187719280398196e-05
Position 579: 3.476741381921676e-05
Position 286: 2.839915067493939e-05
Position 372: 1.9634402195356188e-05
Position 1851: 1.4525846953442435e-05
Position 774: 1.1422763516441645e-05
Position 1293: 1.1310025968353448e-05
Position 796: 9.213294458593953e-06
Position 558: 6.469893452622749e-06
Position 465: 5.314598410519954e-06
Position 729: 4.7014473040158125e-06
Position 978: 4.518284404304436e-06
Position 970: 4.323949970950964e-06
Position 1253: 3.801390893331414e-06
Position 249: 3.6651845113536624e-06
Position 470: 2.7782063332371967e-06
Position 962: 2.6595522086180704e-06
Position 1015: 2.3151221408230534e-06
Position 1470: 1.9861272460958844e-06
Position 956: 1.7354525480485777e-06
Position 611: 1.1201391156944518e-06
Position 234: 8.962181361297556e-07
Position 571: 8.706902731293585e-07
Position 1325: 8.20849954806847e-07
Position 1318: 8.098279081238338e-07
Position 590: 6.358839314776778e-07
Position 97: 4.87482450989483e-07
Position 474: 4.349478002302247e-07
Position 199: 3.8264953779447875e-07
Position 188: 3.5254731963171795e-07
Position 333: 2.604455566218571e-07
Position 1289: 2.3481561296876942e-07
Position 410: 1.5843182927897233e-07
Position 290: 1.5568504925936575e-07
Position 433: 1.5197457324362705e-07
Position 301: 1.1006984418973021e-07
Position 306: 4.084430980734853e-08
Position 225: 3.2337398714602464e-08
Position 486: 3.218931237060396e-08
Position 107: 1.7468223891918847e-08
Position 696: 1.4586039697750395e-08
Position 338: 1.2849556901939243e-08
Position 417: 1.1314448585557523e-08
Position 309: 1.1178301403018342e-08
Position 316: 1.0051788094596773e-08
Position 313: 8.382053235122346e-09
Position 427: 6.0763415706934126e-09
Position 354: 4.574723195039968e-09
Position 896: 1.4021677647081587e-09
Position 1249: 1.1566360559000486e-09
Position 177: 2.3625673639659718e-11
Position 352: 9.02343675738228e-12
Position 120: 4.36510833510365e-12
Position 326: 4.3155524665338395e-12
Position 414: 4.051563553886823e-12
Position 616: 1.3077890775314694e-12
Position 78: 4.4437641471420293e-13
