Gene = Apoc1
index = 130
Annotated 5SS: [ 52 250 773]
Annotated 3SS: [ 173  624 3023]
SMsplice 5SS: [ 52 270 548]
SMsplice 3SS: [173 410 624]
top_k =  1000
Partition function (log Z): -3.9140368623711224

Sorted 5' Splice Sites (High to Low Probability):
Position 52: 0.9466386227935562
Position 270: 0.5966467232453239
Position 548: 0.542837756421863
Position 250: 0.393714767740794
Position 773: 0.3315308309813253
Position 802: 0.013121512054259411
Position 555: 0.009719662139745226
Position 2714: 0.006780554691712733
Position 2743: 0.0022582762668131766
Position 2498: 0.002150364453425336
Position 1512: 0.002016906066398045
Position 2734: 0.001808877128327278
Position 1497: 0.001658592610735634
Position 411: 0.001502868593720245
Position 534: 0.001477129362088125
Position 472: 0.0013298553286168182
Position 814: 0.0012957645362138552
Position 432: 0.0012444191175495756
Position 68: 0.000994228745290475
Position 799: 0.0005209620193959702
Position 2762: 0.00031260049625083796
Position 818: 0.0001952241587327598
Position 105: 0.00018361831727301052
Position 922: 0.00017694079824531276
Position 1473: 0.00017442776688265309
Position 2685: 0.00011987209357044498
Position 158: 0.00010668783614856613
Position 2990: 0.00010236173892538085
Position 832: 0.00010204231761076223
Position 350: 9.10385440770613e-05
Position 560: 7.442709692791929e-05
Position 70: 6.328891780020662e-05
Position 231: 5.6674339644063945e-05
Position 456: 5.141884265622614e-05
Position 804: 4.631876508218318e-05
Position 806: 4.381022486897255e-05
Position 570: 4.306894802447998e-05
Position 808: 4.18846766638846e-05
Position 1046: 4.169075229286853e-05
Position 810: 3.9123767320265654e-05
Position 56: 3.8196976994369024e-05
Position 436: 3.581870142562482e-05
Position 289: 3.487935587938038e-05
Position 1555: 2.9021691709833873e-05
Position 1123: 2.784975106965969e-05
Position 102: 2.657048490496447e-05
Position 291: 1.8429436879404404e-05
Position 296: 1.3240409695733504e-05
Position 216: 4.553697207609845e-06
Position 228: 4.289520306302234e-06
Position 305: 2.0678871811667678e-06
Position 129: 1.6153714673600305e-06
Position 175: 1.2233624455663803e-06
Position 225: 1.0797589645093438e-06
Position 126: 6.688353685125018e-07
Position 572: 4.2042202180359993e-07
Position 390: 3.6405595536547607e-07
Position 116: 3.219387017526082e-07
Position 978: 2.335139159486423e-07
Position 995: 2.2750589506323195e-07
Position 958: 2.1085627903507873e-07
Position 952: 1.2383774941999863e-07
Position 1004: 1.080723327399732e-07
Position 426: 8.631157508032433e-08
Position 360: 8.590422685033325e-08
Position 424: 8.298338506037214e-08
Position 144: 6.953690975856604e-08
Position 1012: 5.035046754575432e-08
Position 362: 4.690084937955201e-08
Position 162: 4.568094621112996e-08
Position 931: 4.5084633273602874e-08
Position 695: 4.3734816931611664e-08
Position 976: 3.609847018789192e-08
Position 812: 3.6281944757746155e-11
Position 836: 1.2365406323922492e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 173: 0.9312017668422102
Position 624: 0.656011924296297
Position 410: 0.5313091916949985
Position 3023: 0.27046272444174013
Position 2899: 0.09452023779739803
Position 2573: 0.08490527900206223
Position 432: 0.058536313762148066
Position 1088: 0.04180625206844575
Position 641: 0.035799145611364803
Position 2915: 0.02270528566358481
Position 630: 0.012480899255140331
Position 190: 0.009536969606324263
Position 1822: 0.009370514058006148
Position 319: 0.009280537361232917
