Gene = Gpr160
index = 520
Annotated 5SS: [  108 21383]
Annotated 3SS: [21284 39759]
SMsplice 5SS: [  108 19572 20387 21383 33697 34092]
SMsplice 3SS: [19457 20252 21284 33558 33991 39759]
top_k =  1000
Partition function (log Z): -28.458524773332694

Sorted 5' Splice Sites (High to Low Probability):
Position 108: 0.5215268561222588
Position 296: 0.34958891431428707
Position 53: 0.1682241468971629
Position 8573: 0.13802078339686566
Position 8481: 0.1325547091839321
Position 11799: 0.10736460172674035
Position 11779: 0.0935942388086899
Position 301: 0.07516752532074585
Position 13: 0.058194119689585086
Position 12185: 0.055267025019548784
Position 2364: 0.051309002797843666
Position 4392: 0.03727038668392943
Position 10188: 0.024717949843069586
Position 189: 0.021051232292175055
Position 12307: 0.017450304919208164
Position 12148: 0.012773756515840163
Position 12547: 0.012680222942834567
Position 3094: 0.0030015606235759495
Position 405: 0.002699693226124929
Position 5403: 0.0014251951869224861
Position 687: 0.0011706828435165766
Position 6357: 0.001014304873016437
Position 4914: 0.0008292771939920625
Position 7071: 0.0008052777456000564
Position 1248: 0.0006131580988303653
Position 1405: 0.0005439938287129882
Position 44: 0.0005173826886576569
Position 4279: 0.00038415913328964513
Position 409: 0.00037387474887210425
Position 584: 0.0003497094155088937
Position 57: 0.0003216260625481424
Position 971: 0.00019149070498127572
Position 1262: 0.00017397600533726104
Position 305: 0.0001659503909760208
Position 178: 0.00014911681206811653
Position 2274: 0.0001293844728298016
Position 643: 0.00011863821831538782
Position 4032: 8.437497468512668e-05
Position 96: 6.637766413345485e-05
Position 834: 3.78490465861092e-05
Position 530: 3.749790136587924e-05
Position 215: 3.5467508915491526e-05
Position 253: 3.0285534075571734e-05
Position 235: 3.0014483579369427e-05
Position 2212: 2.604708754739654e-05
Position 140: 2.5644558371984917e-05
Position 145: 2.4398833710063364e-05
Position 1975: 2.350584565012716e-05
Position 2863: 2.225081560983058e-05
Position 3342: 2.217713905741273e-05
Position 2069: 1.327253456697204e-05
Position 1813: 1.26458334152334e-05
Position 2112: 9.52636498454456e-06
Position 382: 6.309125973692121e-06
Position 2981: 4.77261845994161e-06
Position 2191: 4.244992701902872e-06
Position 6778: 3.5056978234044375e-06
Position 735: 2.8273991271905487e-06
Position 2004: 2.0816017921818608e-06
Position 2917: 2.0366537231808215e-06
Position 2856: 1.481523186356656e-06
Position 2002: 1.3908651292914212e-06
Position 1348: 1.174267041014303e-06
Position 2756: 1.1392902979287306e-06
Position 1775: 6.591021129336623e-07
Position 2020: 5.886772592974988e-07
Position 482: 4.693571423984186e-07
Position 219: 4.3581791182483077e-07
Position 237: 4.0636661101608166e-07
Position 496: 4.002835856135205e-07
Position 1967: 3.531004568851173e-07
Position 4026: 2.3008114783464508e-07
Position 4478: 1.4780953445427457e-07
Position 357: 5.568977952356062e-08
Position 624: 4.226708061420774e-08
Position 1803: 3.299106192344938e-08
Position 485: 2.8835346700135945e-08
Position 621: 1.4217041771851242e-08
Position 712: 1.3761516066697499e-08
Position 1168: 1.0835238503333668e-08
Position 123: 1.003395191242298e-08
Position 309: 2.1268132074225826e-09
Position 314: 2.0130341366072439e-10
Position 307: 1.1297873277701949e-10
Position 514: 9.956984274819704e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 14339: 0.40951908763866707
Position 12081: 0.3598361448300797
