Gene = Glyctk
index = 439
Annotated 5SS: [  98  650  994 1730]
Annotated 3SS: [ 233  841 1553 2030]
SMsplice 5SS: [ 98 364 650]
SMsplice 3SS: [233 463 841]
top_k =  1000
Partition function (log Z): -7.417156254175681

Sorted 5' Splice Sites (High to Low Probability):
Position 994: 0.609670118943474
Position 98: 0.5426358084761218
Position 364: 0.5264787356268003
Position 650: 0.46141794162412697
Position 1730: 0.27351169502902384
Position 3215: 0.2632612055263082
Position 480: 0.1736284133905474
Position 1103: 0.17024884521656214
Position 2548: 0.12895537675114552
Position 3781: 0.12592562234117394
Position 4449: 0.10985393076223049
Position 3843: 0.09336416217365048
Position 88: 0.08203863895028371
Position 1089: 0.07364721481162907
Position 29: 0.057839697639959164
Position 139: 0.04946364409942811
Position 4190: 0.04480924119170855
Position 127: 0.03719603755350866
Position 2511: 0.02878287538176568
Position 4199: 0.019195788350834374
Position 4457: 0.018932592493479974
Position 408: 0.016167329911350104
Position 2298: 0.013294106195951748
Position 190: 0.011167642609796143
Position 291: 0.010627289233528547
Position 1695: 0.00736178645050671
Position 1066: 0.0062745044415813064
Position 1082: 0.005324220462537864
Position 1042: 0.0050302556778823
Position 4006: 0.004443271408609547
Position 981: 0.0036166763524645637
Position 1855: 0.003308615221421349
Position 595: 0.003300590813549566
Position 606: 0.0031270160439823254
Position 3451: 0.0026293554274808666
Position 412: 0.0017405621052939077
Position 3109: 0.001565489227474054
Position 200: 0.001552185777914752
Position 147: 0.0012592839630888792
Position 3935: 0.0012427245278103078
Position 876: 0.001219901229707032
Position 52: 0.0012110606030208849
Position 540: 0.0011508588275587932
Position 3785: 0.001094889982330761
Position 1024: 0.0008493171902075625
Position 36: 0.0007023373670759411
Position 1015: 0.0006639683588869838
Position 301: 0.0005699505643584332
Position 735: 0.00046189160560318774
Position 86: 0.0004398108287896512
Position 522: 0.00042978842564160276
Position 1248: 0.00041162313428673257
Position 1154: 0.00039550065553458985
Position 322: 0.0003877895970777851
Position 155: 0.00037788884090860924
Position 1170: 0.00034190026342010833
Position 345: 0.00026555570185881683
Position 597: 0.0002456044234860928
Position 195: 0.00022521098198076536
Position 361: 0.0001850267983162259
Position 1047: 0.00014277959323471149
Position 14: 0.00013474986429774368
Position 686: 0.00012736760001102584
Position 656: 0.0001257512391876491
Position 16: 0.000117551911511082
Position 174: 0.0001156010811944693
Position 395: 0.00010498489246049543
Position 588: 8.551225858773371e-05
Position 403: 7.912198509653477e-05
Position 799: 7.404012454342394e-05
Position 417: 7.157505054437251e-05
Position 1148: 5.8018935640081416e-05
Position 204: 5.4771744904810924e-05
Position 1034: 5.02451405449493e-05
Position 745: 4.941013092139351e-05
Position 1462: 4.870223017222356e-05
Position 3399: 4.333623736651386e-05
Position 33: 3.4677805533917165e-05
Position 31: 2.9543234865227935e-05
Position 449: 2.2553340857846477e-05
Position 757: 1.661215311987163e-05
Position 254: 1.4312227617051273e-05
Position 764: 1.2279571280822858e-05
Position 1339: 1.049994072438933e-05
Position 1681: 9.353951413898418e-06
Position 1750: 8.929378892731614e-06
Position 3184: 5.124228470286156e-06
Position 2559: 2.133081017762112e-06
Position 463: 1.548691284533558e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 841: 0.9044308557165356
Position 233: 0.60726828908961
Position 4332: 0.29455907212800075
Position 463: 0.27780404275390613
Position 3689: 0.2735973475327674
