Gene = Rb1cc1
index = 885
Annotated 5SS: [  313 13405 15429 19443 19755 23820 25734 29631 30335 30700 30862 31015
 33165 33548 35523 46451 48298 48620 49946 50977 54112 56183 58127]
Annotated 3SS: [13294 15313 19315 19583 23616 25306 29459 30149 30512 30779 30952 33060
 33420 33630 46284 48188 48378 49896 50928 54052 56045 58055 59552]
SMsplice 5SS: [  313  6943 13405 15429 19443 29631 30335 30700 33165 42076 46205 46451
 47591 48298 48620 49946 50977 56183 58127]
SMsplice 3SS: [ 6783 13294 15313 19315 29459 30149 30512 33060 41941 46012 46284 47467
 48188 48378 49896 50928 56080 58007 59552]
top_k =  1000
Partition function (log Z): 2.427985454160816

Sorted 5' Splice Sites (High to Low Probability):
Position 46451: 0.9998954022121835
Position 15429: 0.9990097366764543
Position 33165: 0.9951900557553743
Position 13405: 0.9913912709751768
Position 42076: 0.9874981736777614
Position 313: 0.963181494463769
Position 30700: 0.9546560504140805
Position 48620: 0.9542459778121591
Position 19443: 0.9390561422477333
Position 48298: 0.9231357740348823
Position 50977: 0.8048902739859014
Position 29631: 0.7985703356441797
Position 30335: 0.7431851519034249
Position 6943: 0.6571586160527794
Position 49946: 0.6185780079650298
Position 47591: 0.6100058688391409
Position 46205: 0.5914144879754234
Position 56183: 0.5693848576379604
Position 30862: 0.5058961973863096
Position 19755: 0.4994711242646991
Position 54112: 0.36001050348616526
Position 23820: 0.3484950263335781
Position 58127: 0.2867870342499501
Position 35523: 0.2461499231377734
Position 1363: 0.2342445478688876
Position 6729: 0.2106653438477027
Position 8634: 0.2058047693014302
Position 50432: 0.1723160301464353
Position 36368: 0.1589558824811164
Position 36376: 0.15772010493541572
Position 48447: 0.12975242842918483
Position 56174: 0.12251301372532088
Position 3693: 0.11484252962737347
Position 25734: 0.11451584907182857
Position 14872: 0.11197140920054884
Position 25219: 0.10177855859139219
Position 55771: 0.09109215613313004
Position 23765: 0.08361952930782952
Position 29604: 0.068504544088723
Position 18128: 0.06841818208371493
Position 39386: 0.0587701922321469
Position 47843: 0.055700364063127124
Position 44190: 0.053359543501193096
Position 3530: 0.05225388054291058
Position 51131: 0.044121294985417794
Position 41749: 0.04093270667864466
Position 31697: 0.040407065726797343
Position 56201: 0.038799342476609884
Position 6913: 0.034333236471330145
Position 9105: 0.03166825989859255
Position 31015: 0.02953757087932423
Position 13766: 0.028479341273873457
Position 50229: 0.026889336128793875
Position 608: 0.026816394680936547
Position 6433: 0.02505748936567355
Position 43871: 0.024606401319184373
Position 13913: 0.023614919174347482
Position 52389: 0.023065897913574416
Position 38369: 0.022996724244806324
Position 53663: 0.021730122359250554
Position 6197: 0.02137390016685266
Position 5766: 0.021373373523756897
Position 9058: 0.02104406498804274
Position 33791: 0.020932864668275576
Position 33482: 0.019334500849629403
Position 31707: 0.019135644765612442
Position 33760: 0.01802253005749823
Position 31767: 0.01758083879022733
Position 31489: 0.01733251116475968
Position 48514: 0.016216367635549074
Position 30912: 0.016077375062306415
Position 30324: 0.015970429989199026
Position 5543: 0.015475876503072588
Position 4367: 0.013655924214717527
Position 795: 0.01358279677727705
Position 7275: 0.013557387631180588
Position 1984: 0.01333731556091023
Position 15591: 0.01179735927246921
Position 940: 0.01167769111659103
Position 16564: 0.011519108361035627
Position 17799: 0.01148429316574565
Position 165: 0.011087579430322257
Position 49053: 0.01069797641400911
Position 31223: 0.010371541588558282
Position 59144: 0.01007033182715468
Position 2211: 0.009630009495121161
Position 36190: 0.008727590334332057
Position 13901: 0.008427081610318835
Position 22350: 0.008310195326755488
Position 31717: 0.008130371359175038
Position 5758: 0.007707675651659558
Position 6201: 0.0074419835812658125
Position 4828: 0.007339197291965643
Position 1430: 0.007336854631151228
Position 15073: 0.006981250293624582
Position 6003: 0.0059377021778136176
Position 49195: 0.0049529153472617025
Position 34874: 0.004938180088205146
Position 49172: 0.004843374037208853
Position 1373: 0.004824947232525781
Position 14528: 0.003956353118990914
Position 260: 0.0037719859013526516
Position 49101: 0.0024108051447098546
Position 23544: 0.002326844074706614
Position 13696: 0.002296575095268475
Position 13752: 0.0020760201112089457
Position 48841: 0.0020659436326122705
Position 1013: 0.0018647750219518567
Position 56424: 0.0017217527481195598
Position 48624: 0.0017010629090401842
Position 33736: 0.0016898875151238556
Position 49966: 0.0016104306977358129
Position 529: 0.001527731498980494
Position 1118: 0.0013707498749890835
Position 20495: 0.0011883890378651385
Position 20158: 0.0010896897053527957
Position 23501: 0.0010285978492308625
Position 35988: 0.0008814234671419814
Position 198: 0.0008630270134600156
Position 15107: 0.0008599665826925072
Position 189: 0.0008101030468100487
Position 35059: 0.0007873921563840947
Position 47909: 0.0007276567613048553
Position 867: 0.0007227395732324329
Position 19920: 0.0006881060289054806
Position 19689: 0.0006818496834577594
Position 515: 0.0006458834444443554
Position 565: 0.0006242290412685761
Position 33762: 0.0005991782561136415
Position 33631: 0.0005885403863575571
Position 22482: 0.0005546273120009479
Position 55310: 0.00047078296911227176
Position 1105: 0.0004415655537631496
Position 2126: 0.0004176082684311558
Position 49060: 0.0004176076104276875
Position 20564: 0.0003810158810979648
Position 21736: 0.00035437850555491653
Position 702: 0.00035034014004917157
Position 484: 0.0003479677139028306
Position 23172: 0.0003436517192205192
Position 4396: 0.000307953869358186
Position 1453: 0.0002766850114427958
Position 758: 0.0002523592233922286
Position 731: 0.0002454837067502946
Position 33556: 0.0002388320320338285
Position 7818: 0.0002240096092147406
Position 33752: 0.00021797652860778394
Position 813: 0.00019604444755515505
Position 6743: 0.00019329947075972224
Position 7393: 0.0001904644860267638
Position 1289: 0.00018036712467151502
Position 15728: 0.0001781943974156093
Position 3914: 0.00017437567051596116
Position 17012: 0.00017357253205126162
Position 19419: 0.00014830391119249713
Position 375: 0.00014327637533572443
Position 49096: 0.000142622599347896
Position 2975: 0.00014196557921251313
Position 4374: 0.00014057516638589434
Position 2106: 0.00012956939097206687
Position 15710: 0.00012221085996728194
Position 5498: 0.00012001204549874181
Position 33498: 0.00011958133737909366
Position 52044: 0.00011751652103298658
Position 1974: 0.0001079961120456475
Position 194: 9.383726384793584e-05
Position 7796: 9.329034571627119e-05
Position 8820: 8.025934668445547e-05
Position 8285: 8.010492656510842e-05
Position 30866: 7.82514662897951e-05
Position 956: 6.84760351060354e-05
Position 17943: 6.802781958889352e-05
Position 16130: 6.786517117871198e-05
Position 15668: 6.518928373213969e-05
Position 19447: 6.373274212541608e-05
Position 96: 6.282232194681785e-05
Position 7833: 6.235497265803855e-05
Position 50910: 5.642537943301618e-05
Position 762: 5.533401182859088e-05
Position 4783: 5.479352205508915e-05
Position 652: 5.3235866597727735e-05
Position 219: 5.084434017767553e-05
Position 541: 5.06287167307839e-05
Position 49492: 4.998761600271543e-05
Position 1122: 4.883003088962668e-05
Position 808: 4.3501728909831266e-05
Position 647: 4.05931859656012e-05
Position 645: 4.0017216984204564e-05
Position 4816: 3.2445371946557e-05
Position 753: 3.153182147421168e-05
Position 787: 3.070006266768216e-05
Position 1101: 2.9068219177293597e-05
Position 848: 2.2628172057103798e-05
