Gene = Cfap161
index = 253
Annotated 5SS: [  139   885  1672  3249 14717 17811]
Annotated 3SS: [  794  1435  3157 14557 17736 18717]
SMsplice 5SS: [ 139  885 1527 3249]
SMsplice 3SS: [  794  1435  3157 15338]
top_k =  1000
Partition function (log Z): -7.390819681170566

Sorted 5' Splice Sites (High to Low Probability):
Position 139: 0.9751218097356203
Position 3249: 0.9570893108619292
Position 885: 0.6695638633082766
Position 10118: 0.32959543855742685
Position 932: 0.3098547378372592
Position 1672: 0.2870681147468661
Position 9064: 0.1429381268475171
Position 11041: 0.12008485577242989
Position 6671: 0.11137246570654893
Position 7918: 0.10567525220707988
Position 9170: 0.07847694254614779
Position 1616: 0.0744079253834136
Position 10509: 0.07219242423844957
Position 1847: 0.059265144620044806
Position 7183: 0.054814398183181595
Position 14717: 0.04511937767246341
Position 2524: 0.03995754026389347
Position 13209: 0.037241052663877894
Position 11252: 0.027296561387706055
Position 1229: 0.026912844233857182
Position 8774: 0.025351749934097993
Position 399: 0.02259426755900669
Position 9058: 0.020338329733265638
Position 5654: 0.018319964321748483
Position 2263: 0.015745211942793574
Position 1557: 0.01416051542422898
Position 8641: 0.012600610812698091
Position 1851: 0.011960874042243939
Position 9317: 0.00913783491424033
Position 1508: 0.008999531555319878
Position 84: 0.006168005087465718
Position 286: 0.005828152322706464
Position 9341: 0.004221622863358329
Position 1574: 0.0036569093978003377
Position 1531: 0.0036278826091440133
Position 11096: 0.0035046943918997423
Position 1448: 0.0034832503213515086
Position 416: 0.002627523022681667
Position 925: 0.0025523895194030787
Position 1701: 0.002335586440486894
Position 1484: 0.00223722476823672
Position 1493: 0.0021180787393534403
Position 427: 0.002109919816808558
Position 3827: 0.0013417468502264827
Position 3023: 0.001151714535124497
Position 1614: 0.0011057593178870437
Position 1590: 0.0010137852409479503
Position 3035: 0.0009019046115232941
Position 8468: 0.0008345177403704644
Position 965: 0.0007176255134305568
Position 3840: 0.0005203809330743154
Position 1555: 0.0005042336010014089
Position 930: 0.0004666142594049585
Position 6793: 0.00039726005614262346
Position 89: 0.0003681579020702637
Position 5215: 0.00035752351575127675
Position 671: 0.00034870392243917947
Position 2446: 0.0003091740175476678
Position 10513: 0.0002862441852363287
Position 153: 0.00020873470649951232
Position 709: 0.00020179687243307944
Position 2186: 0.00019329586545321393
Position 1620: 0.00017321727902332854
Position 28: 0.0001648835974031581
Position 480: 0.00015629381366422554
Position 557: 0.00013931660004822392
Position 82: 0.00012302693925453007
Position 5302: 0.00011184021937776212
Position 97: 0.00010878968760944156
Position 6392: 0.00010316451170855158
Position 936: 0.00010187262349860483
Position 124: 7.815634676831444e-05
Position 861: 7.45411249024621e-05
Position 681: 7.108006590429391e-05
Position 4475: 5.892656725958308e-05
Position 201: 5.502345544996253e-05
Position 3844: 4.9249871869361486e-05
Position 890: 4.5183935674769175e-05
Position 5648: 3.133356227822572e-05
Position 6642: 2.3566288488792304e-05
Position 6569: 2.3313965457699625e-05
Position 495: 2.0838579677621997e-05
Position 6410: 2.0618129887093704e-05
Position 1274: 2.040048793352026e-05
Position 1003: 1.493821815743497e-05
Position 1238: 1.3940262569293756e-05
Position 630: 1.256287100348154e-05
Position 3501: 1.206911772466617e-05
Position 6576: 1.0166775465070208e-05
Position 683: 9.745334979906366e-06
Position 434: 8.76692957388101e-06
Position 266: 7.383151128417845e-06
Position 1243: 7.163482052823454e-06
Position 1160: 6.918975458389934e-06
Position 694: 6.805638352950258e-06
Position 327: 5.9182123896438385e-06
Position 733: 5.833279948768521e-06
Position 532: 5.1116355550332755e-06
Position 403: 4.587742144135438e-06
Position 1341: 4.385533307168673e-06
Position 1059: 3.601966581518905e-06
