Gene = 4930550C14Rik
index = 54
Annotated 5SS: [   40  2857  6554  9107 16484 17733 20408 22905]
Annotated 3SS: [ 2766  6460  9052 16282 17601 20236 22848 27116]
SMsplice 5SS: [  327  2857  6554  8378  9107 16484 17733 20408 21794 22905]
SMsplice 3SS: [ 2766  6460  8239  9052 16326 17601 20236 21626 22683 27116]
top_k =  1000
Partition function (log Z): -7.058516964527691

Sorted 5' Splice Sites (High to Low Probability):
Position 17733: 0.9663348506902975
Position 20408: 0.921820179623155
Position 21794: 0.8129654334272813
Position 327: 0.7221549852342238
Position 9107: 0.7024936981774047
Position 6554: 0.6711839771413746
Position 16484: 0.5946050465084799
Position 2857: 0.582621432433029
Position 22905: 0.5369071525396717
Position 8378: 0.45870735290107245
Position 9132: 0.2930949720269056
Position 22772: 0.27569476126690434
Position 5364: 0.2332212779745064
Position 8392: 0.2155957609855573
Position 958: 0.19400980593037082
Position 18232: 0.12000207467082083
Position 2264: 0.11912268533834468
Position 7349: 0.11865874937364955
Position 2998: 0.11334169132226601
Position 22458: 0.10915448561070255
Position 23693: 0.105919961058566
Position 21465: 0.08910940210535047
Position 8897: 0.08867034261936667
Position 23118: 0.08262237856281099
Position 22927: 0.07601331671116177
Position 21539: 0.07599750566691975
Position 7310: 0.05271962636861123
Position 435: 0.05139864740668426
Position 5377: 0.047795376633240974
Position 91: 0.044295478504212074
Position 23287: 0.0409944555360598
Position 6535: 0.039386508643155266
Position 136: 0.03781821285560828
Position 16434: 0.03771167193309556
Position 3673: 0.03598986038954658
Position 22467: 0.03552663484103594
Position 22814: 0.02929534838776348
Position 20947: 0.025637831112600533
Position 12702: 0.025374863777099462
Position 27196: 0.024550139617152203
Position 7288: 0.023781722267390008
Position 5052: 0.021161869518581292
Position 603: 0.019827843824998866
Position 18519: 0.017014094731488873
Position 3849: 0.016904489161714033
Position 7502: 0.01689932615167418
Position 7340: 0.013477562189275923
Position 44: 0.012473598543066199
Position 2907: 0.012252204874273637
Position 18527: 0.01079430695617331
Position 7231: 0.01040601371092157
Position 8440: 0.010361235267988966
Position 511: 0.010337717794449707
Position 2568: 0.008778190822418522
Position 22329: 0.008588696939699877
Position 24776: 0.00843829054663374
Position 5978: 0.0074954714183209795
Position 8657: 0.007486648625033195
Position 387: 0.0069885236900923174
Position 317: 0.006380986723155022
Position 21778: 0.00571233230449956
Position 8314: 0.0055366898106386595
Position 23062: 0.005153605120188394
Position 22849: 0.004842859000715709
Position 23122: 0.004794096756176332
Position 23707: 0.004460183950470495
Position 84: 0.004371262309265671
Position 18581: 0.0038787504776288018
Position 23724: 0.0037130465941418622
Position 25640: 0.003579698117526683
Position 973: 0.003472367057767594
Position 588: 0.0032364535547697976
Position 1449: 0.0025290384516531627
Position 21545: 0.002394773859933623
Position 2912: 0.002274721440440358
Position 7074: 0.0021355912512117025
Position 7319: 0.0020796857868262855
Position 1537: 0.0018461053895608465
Position 968: 0.001834632023217687
Position 7336: 0.001717261060630822
Position 1595: 0.0016947657619506278
Position 24849: 0.001646293681095484
Position 24017: 0.0016263522869548884
Position 303: 0.0015573494226185467
Position 25756: 0.0015330579998987341
Position 733: 0.0015313176029146899
Position 9136: 0.0014791344502048931
Position 9097: 0.0013167210347274512
Position 490: 0.0012747401121260436
Position 1980: 0.0011224999838803488
Position 7774: 0.0011165487975113224
Position 7367: 0.0010562812756190832
Position 5221: 0.0010442513275517858
Position 21913: 0.0009911859250092494
Position 1811: 0.000937493319763175
Position 7490: 0.0009151273541370994
Position 331: 0.0008956925771597688
Position 189: 0.0007054544687133985
Position 6897: 0.0006933897258622347
Position 641: 0.0006798192145040481
Position 3067: 0.0006442938645100283
Position 200: 0.0005549201004684039
Position 8822: 0.0005548553093374912
Position 542: 0.0005420701118859892
Position 56: 0.0005237700658960511
Position 697: 0.00044422237977073664
Position 1328: 0.00042870310967901815
Position 22252: 0.00042060521239741845
Position 8018: 0.0004204793742068109
Position 2629: 0.00040395857660027306
Position 1484: 0.0003754713116452158
Position 334: 0.00035619750176650816
Position 752: 0.0003278642127751876
Position 931: 0.0003240917654045013
Position 21974: 0.0002937929805890323
Position 646: 0.0002933210416433753
Position 544: 0.0002922795078278451
Position 18326: 0.0002213556525527283
Position 1533: 0.0002190322671210898
Position 1867: 0.00019713676592782457
Position 419: 0.0001643337026464013
Position 1541: 0.00014303470398688032
Position 3667: 6.411511764818318e-05
Position 12093: 6.307280054437525e-05
Position 7028: 6.105468636627274e-05
