Gene = Cyp20a1
index = 311
Annotated 5SS: [  135  8848  9753 11334 20035 23405 28014 29322 32865 36163 39146 43672]
Annotated 3SS: [ 8797  9585 11190 19866 23325 27897 29266 32743 36050 39080 43581 43815]
SMsplice 5SS: [  135 11334 13853 14117 19379 20035 23405 28014 32865 36163 39146 43672]
SMsplice 3SS: [11190 13703 14042 19151 19866 23325 27897 32743 36050 39080 43581 43815]
top_k =  1000
Partition function (log Z): -0.6460378784037877

Sorted 5' Splice Sites (High to Low Probability):
Position 28014: 0.996487046880136
Position 36163: 0.9698528700985835
Position 11334: 0.9627496637363206
Position 23405: 0.9435447612300567
Position 43672: 0.9395424866624968
Position 14117: 0.9161885341159405
Position 20035: 0.8766279403725601
Position 135: 0.8346595153717321
Position 39146: 0.7510091430096233
Position 19379: 0.6291328551339326
Position 13853: 0.6024112094837097
Position 32865: 0.5263909483540221
Position 19817: 0.39942970738714423
Position 43993: 0.37205060462651557
Position 3002: 0.29870845619784364
Position 22473: 0.26885114781009173
Position 23829: 0.2508258562983933
Position 5116: 0.16676389865035982
Position 9753: 0.15286830230428627
Position 23801: 0.1511582053531006
Position 32911: 0.1461898862548599
Position 731: 0.11664781479943899
Position 7435: 0.10470097846611089
Position 29407: 0.1002563354505523
Position 39828: 0.08104306007470366
Position 6502: 0.07534615672423756
Position 18706: 0.0736592506041157
Position 7025: 0.0731223886806093
Position 238: 0.0694284057622812
Position 9014: 0.06424392098783381
Position 39809: 0.062175288188534614
Position 8848: 0.06138802154808225
Position 43906: 0.05869772394482322
Position 38092: 0.05782547628202295
Position 40510: 0.053053773603714674
Position 108: 0.052977523651534554
Position 26204: 0.04882173262913593
Position 8286: 0.048499220002125164
Position 38976: 0.04549165617694437
Position 23915: 0.04248516323869826
Position 622: 0.04232702126332399
Position 12790: 0.04202750322341158
Position 19561: 0.03745192602139365
Position 42849: 0.036395333454421294
Position 14137: 0.03394032333406187
Position 3036: 0.032314635175159034
Position 39946: 0.030754963283289614
Position 6023: 0.03006134327658599
Position 11339: 0.029930642240943776
Position 18806: 0.026713310911379837
Position 5965: 0.026552093548805614
Position 15595: 0.023827741992366334
Position 17291: 0.0234342383367192
Position 44020: 0.023063123451805723
Position 38867: 0.022719357518375106
Position 16451: 0.021667673989740288
Position 18527: 0.02123830279590657
Position 14660: 0.02018348450930903
Position 10406: 0.019907404936580345
Position 26156: 0.018404617797442097
Position 16262: 0.016826927031444283
Position 43949: 0.016750991339685994
Position 38172: 0.014356804810611053
Position 27036: 0.013060424260497147
Position 15651: 0.012906233505737191
Position 2446: 0.01259810291619655
Position 25923: 0.012299497390713529
Position 37001: 0.012048278097730602
Position 9046: 0.009480089562875544
Position 34364: 0.009412362250622273
Position 22426: 0.009267948117869426
Position 9919: 0.00895187719369968
Position 18907: 0.008658529061233135
Position 160: 0.008076035771281053
Position 21930: 0.007376954577385758
Position 11254: 0.0073047253868204496
Position 15634: 0.007250795299396455
Position 39856: 0.007155977387051494
Position 249: 0.006333415305273514
Position 3040: 0.005858873411395896
Position 43844: 0.005743329014341002
Position 2205: 0.005634865980130944
Position 24505: 0.005351700667164973
Position 21410: 0.004846884652170219
Position 5952: 0.004703751446699578
Position 117: 0.004583802379567944
Position 19972: 0.0044856241600092755
Position 13301: 0.003927666855162012
Position 19390: 0.0034442917130824615
Position 4783: 0.0033615611923530605
Position 43984: 0.003349120236306992
Position 2979: 0.0030997497053457854
Position 329: 0.002986556462340362
Position 12555: 0.0029821417149701423
Position 22677: 0.002808301746026854
Position 748: 0.002591963194339184
Position 1359: 0.0025904435751526946
Position 22859: 0.0025142438210954366
Position 12749: 0.0024524694119993267
Position 292: 0.0022046880383350897
Position 20357: 0.0021081345621414135
Position 22700: 0.002076022162417356
Position 19282: 0.0020486618759939404
Position 691: 0.001992077045474928
Position 23611: 0.0018462757986664523
Position 20751: 0.0013435962802177505
Position 28413: 0.0012841251582520672
Position 2816: 0.0011950601081191139
Position 20115: 0.0011570022071070226
Position 6268: 0.0011530151208505102
Position 553: 0.0010920734425663781
Position 6032: 0.0010470479496158573
Position 4794: 0.0009959085495999589
Position 3165: 0.0009896406503628718
Position 2983: 0.0009606209975584328
Position 44310: 0.0009457678393679437
Position 2234: 0.0009274526554610084
Position 8404: 0.0009231945548407496
Position 20569: 0.0009103758929030511
Position 4006: 0.0009040953525654308
Position 2995: 0.0007979408643533635
