Gene = Nmu
index = 755
Annotated 5SS: [  234  5438 13677 18350 19725 19867 23027 26351 27966]
Annotated 3SS: [ 5378 13628 18289 19694 19815 22957 26296 27925 30110]
SMsplice 5SS: [  234  5494  8692 13677 18350]
SMsplice 3SS: [ 5378  8577 13599 18289 30110]
top_k =  1000
Partition function (log Z): -9.244741327292974

Sorted 5' Splice Sites (High to Low Probability):
Position 234: 0.9962479658346711
Position 8692: 0.8065606499799907
Position 18350: 0.778904002000744
Position 13677: 0.7495383230632177
Position 418: 0.5166123594843357
Position 5494: 0.5109789634251451
Position 5438: 0.4659895529989555
Position 854: 0.3886411281433557
Position 19867: 0.3218268442165362
Position 14626: 0.23180884893374537
Position 4322: 0.16125336544772773
Position 4155: 0.13198715721061355
Position 11873: 0.1160114326247349
Position 2826: 0.09501729856637801
Position 3034: 0.090038050329734
Position 718: 0.08306620659279772
Position 518: 0.06430857088706592
Position 15199: 0.06124168026082556
Position 15129: 0.059371168831980056
Position 622: 0.05060336133859702
Position 9872: 0.034044900466632194
Position 5789: 0.032152712300384086
Position 13018: 0.02764421826743869
Position 1226: 0.02262194974148066
Position 2693: 0.022001689866614785
Position 817: 0.02116059086796929
Position 1078: 0.012842400635543795
Position 8069: 0.012565810453424182
Position 5458: 0.011736772076440074
Position 2082: 0.011631479619923479
Position 3846: 0.01027550037286987
Position 5739: 0.009555094468969664
Position 13008: 0.008284682947704241
Position 9760: 0.008044452728220311
Position 2989: 0.007955043319246806
Position 5217: 0.0076374391968095905
Position 76: 0.007134959432353645
Position 6017: 0.00651018856692739
Position 3151: 0.0064206559912097306
Position 3836: 0.0054899602505639215
Position 1353: 0.004291060459719734
Position 964: 0.004253465482088941
Position 7801: 0.004237527246863383
Position 6721: 0.0036223791228262706
Position 5640: 0.0033448559462139773
Position 1324: 0.0032495985938089745
Position 6333: 0.003102877092667892
Position 5826: 0.0029211060828934214
Position 5955: 0.0026908427374996587
Position 1203: 0.0025620481394964434
Position 5238: 0.002388233624486718
Position 7753: 0.0023198069880022974
Position 4780: 0.0022175487577061684
Position 7229: 0.001994201445436885
Position 6369: 0.0018003624522464833
Position 7758: 0.001720221166313042
Position 401: 0.001621555027370542
Position 83: 0.0015565240774639902
Position 4196: 0.0015490295956787884
Position 2419: 0.0015401026896275333
Position 5160: 0.001426048400638101
Position 5662: 0.0011905419647163312
Position 550: 0.0011313489733846846
Position 3247: 0.0009293581607839023
Position 11053: 0.0007544138817918997
Position 8004: 0.0007475446594966373
Position 792: 0.0004876671603246571
Position 7090: 0.00046551142506775936
Position 6151: 0.0004278155007120386
Position 11528: 0.0003915393643568196
Position 8684: 0.00038086031171357244
Position 1964: 0.0003704348772454158
Position 1801: 0.0003660187703467382
Position 7849: 0.0003362629186203078
Position 5549: 0.0003045648735147002
Position 6156: 0.00030123475856775163
Position 6995: 0.0002997007849834401
Position 597: 0.00029417232090568206
Position 5499: 0.0002804048772441217
Position 6948: 0.0002750037680565027
Position 7873: 0.00025188895265948827
Position 653: 0.0002214461920470396
Position 584: 0.0002212257106420577
Position 12923: 0.00015090927424588006
Position 450: 0.00011731633594119946
Position 5993: 9.971319056389317e-05
Position 682: 7.891039549943228e-05
Position 689: 4.2175964354469626e-05
Position 589: 3.726905322151967e-05
Position 637: 3.6148777433101043e-05
Position 862: 3.246402667956755e-05
Position 9171: 3.0054814791856016e-05
Position 8783: 2.323015159418653e-05
Position 506: 1.4447577062513016e-05
Position 148: 1.2038382033022044e-05
Position 90: 1.0829844803295808e-05
Position 132: 8.272486228367078e-06
Position 216: 8.239476289083508e-06
Position 138: 7.650107273606854e-06
Position 118: 6.401827979318367e-06
Position 1102: 5.1720453097258426e-06
Position 487: 5.099453404841513e-06
Position 553: 3.846705142000346e-06
Position 5782: 3.605766331780863e-06
Position 5: 3.5673252778654638e-06
Position 751: 2.4222308305241958e-06
Position 190: 1.881741901156974e-06
Position 832: 1.1641706079872188e-06
Position 846: 1.1507003522388074e-06
Position 2011: 6.941668604215999e-07
Position 2025: 6.229638585044022e-07
Position 802: 5.59327833154481e-07
Position 1266: 5.405708557341134e-07
Position 7: 4.982425864236937e-07
Position 1191: 4.870468780126329e-10
Position 1177: 3.608001204726677e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5378: 0.9816422191347455
Position 18289: 0.8181484121936408
Position 8577: 0.8050902098151355
Position 13599: 0.5646227210534394
Position 355: 0.5444963642993952
Position 19815: 0.36162888452664516
Position 487: 0.3394726916595955
Position 22646: 0.3358919799373466
Position 21619: 0.2693586453840819
Position 13628: 0.14355165378556484
Position 761: 0.14197032146802294
Position 14547: 0.1308136444014464
Position 14958: 0.12607929312707578
Position 14487: 0.10739807495460937
Position 11698: 0.09675849556881594
Position 4237: 0.06761285657248102
Position 18500: 0.06528646595190657
Position 2823: 0.06375600506573618
Position 4044: 0.05962614379538271
Position 3944: 0.05646519104756177
Position 21565: 0.04930923190272628
Position 4259: 0.04902069246852152
Position 737: 0.04564176253632432
Position 13343: 0.04141098255904914
Position 12883: 0.04007430634231789
Position 963: 0.03593617705147768
Position 5609: 0.03308417421653754
Position 2944: 0.030433335585343595
Position 19078: 0.02970431089803919
Position 9791: 0.02614760065817102
Position 4000: 0.025191423249700924
Position 19694: 0.02418431347896761
Position 5083: 0.02360929081416269
Position 11806: 0.020448263397625486
Position 3708: 0.02035660249608092
Position 2601: 0.020095729986131378
Position 2636: 0.01964667688081706
Position 13507: 0.018965724933800027
Position 20142: 0.016947548175121167
Position 297: 0.016344533078609603
Position 19116: 0.015944024049793178
Position 2874: 0.01433838846611401
Position 4190: 0.013780537212120931
Position 2666: 0.013767222763951908
Position 2803: 0.013650467664619807
Position 5900: 0.01258042014298385
Position 4087: 0.011684730190038108
Position 3006: 0.01116635732006098
Position 7952: 0.010211134793588657
Position 7650: 0.009851763441891273
Position 689: 0.009585629813296172
Position 16953: 0.00877452842460688
Position 517: 0.008097187850832485
Position 15393: 0.008088003807765072
Position 18702: 0.007381892647391957
Position 155: 0.007236608487036275
Position 2777: 0.006603621724080518
Position 2929: 0.006441113750321643
Position 2604: 0.0062350905881726005
Position 18118: 0.006145595414159333
Position 9796: 0.006074823612383675
Position 374: 0.005471665510686857
Position 987: 0.005348051912870611
Position 19041: 0.004939066447952285
Position 1900: 0.004923214485462483
Position 2743: 0.004839945283050183
Position 9449: 0.0044218617375594215
Position 1729: 0.004335725095908355
Position 5738: 0.004297339737221656
Position 18069: 0.004272279095859008
Position 629: 0.004090876173959644
Position 13972: 0.0040665697184489825
Position 14444: 0.0039338417688370274
Position 10015: 0.0038278782192682687
Position 621: 0.003796204012548564
Position 8550: 0.003634702799403729
Position 5726: 0.0031145604412096727
Position 2377: 0.0028091250529262584
Position 5587: 0.002535131919118599
Position 3805: 0.0023903600501697336
Position 705: 0.0023731376126264287
Position 19499: 0.002338214013851455
Position 8592: 0.0022772868905489214
Position 649: 0.002152233267777241
Position 9836: 0.0021240799005951883
Position 378: 0.0020669842236815898
Position 6187: 0.0019481588319217673
Position 1173: 0.0019043925728012136
Position 2988: 0.0018899154134189833
Position 19526: 0.0018737234418451422
Position 9689: 0.0018668116068592836
Position 4654: 0.0018120229796072644
Position 12159: 0.0016362963076999811
Position 6902: 0.0015960245402697787
Position 2335: 0.0015942865009287816
Position 2138: 0.0015844989542852645
Position 3967: 0.0015844630886518265
Position 3751: 0.001571850496680303
Position 18894: 0.0015521010758613697
Position 2551: 0.0015226016110564482
Position 539: 0.0015214867076557034
Position 1996: 0.001519696763774947
Position 2779: 0.0014274564542423917
Position 14020: 0.001422317671213025
Position 6604: 0.0013972419745559334
Position 717: 0.0013925929786616869
Position 11375: 0.0013624670438220968
Position 12591: 0.0013050514998174804
Position 9506: 0.0012946031171919455
Position 12135: 0.0012818515229469328
Position 4023: 0.0012709688334716306
Position 7986: 0.001251029025435539
Position 6645: 0.0012397025415116993
Position 143: 0.0012316477304240416
Position 14854: 0.001183453915527459
Position 7109: 0.0011703082472399162
Position 18677: 0.0011514889310126467
Position 7777: 0.0011362841077049181
Position 1960: 0.0011043429982515282
Position 16916: 0.0010144942076139012
Position 16041: 0.0010096307023856387
Position 3126: 0.0009198852579481883
Position 10894: 0.0009020023510888341
Position 1139: 0.0008435549272679667
Position 3056: 0.0007233900890100359
Position 1225: 0.0007094278420420962
Position 5400: 0.0006355126744435227
Position 9730: 0.0006126766878279373
Position 6648: 0.0006100359698112715
Position 1021: 0.0005999179561462672
Position 10491: 0.0005704060019157374
Position 6212: 0.000559474850126309
Position 544: 0.0004414758625543314
Position 9967: 0.00043857024078552503
Position 14112: 0.0004348333477505028
Position 5679: 0.0004149970692543256
Position 4734: 0.0004055257780989047
Position 2468: 0.000400452093418601
Position 11239: 0.000378139608179326
Position 13669: 0.0003778569039880292
Position 5616: 0.0003597882867563687
Position 1963: 0.0003493277441881294
Position 10879: 0.00034553492876119067
Position 10585: 0.00032856050778438207
Position 576: 0.00032240745743120384
Position 5565: 0.0002626873882101493
Position 10831: 0.00026107700755120773
Position 7183: 0.00022120043738052731
Position 6515: 0.0002123568273899786
Position 10876: 0.0002079537958667531
Position 8894: 0.0002040665620789458
Position 1293: 0.00020333363341745758
Position 7070: 0.0001938242310532266
Position 6560: 0.0001625541696205089
Position 13186: 0.00014196748135746526
Position 6168: 0.00013787177172635458
Position 1688: 0.00013575681414782243
Position 11575: 0.00011578782173453965
Position 8800: 0.00011287804495469563
Position 10565: 0.00011093846556353259
Position 14098: 9.234575650703904e-05
Position 10735: 9.225286813956326e-05
Position 12635: 8.327561653801924e-05
Position 10530: 5.676165157900943e-05
Position 769: 5.5757777071446945e-05
Position 2318: 4.967903007957139e-05
Position 11452: 4.930601055468618e-05
Position 9298: 4.298673795101999e-05
Position 837: 4.0390411254071445e-05
Position 11208: 4.010498062829992e-05
Position 398: 3.436679484721343e-05
Position 11173: 3.3562618629960804e-05
Position 10760: 3.020345528516254e-05
Position 10802: 2.9967989836551e-05
Position 221: 2.6809834734644176e-05
Position 797: 2.3679336843413366e-05
Position 390: 2.2808818865323153e-05
Position 550: 2.2644101265366523e-05
Position 8748: 2.1644305973274466e-05
Position 1148: 1.9811353507576226e-05
Position 8761: 1.8517342232825553e-05
Position 8757: 1.846933481953643e-05
Position 8332: 1.663511008829858e-05
Position 659: 1.5874036831506372e-05
Position 8921: 1.5854734343781233e-05
Position 6925: 1.3574098951364959e-05
Position 635: 1.2209763876455263e-05
Position 9238: 1.1123324144417828e-05
Position 1197: 8.692489418258188e-06
Position 8510: 7.004882714315669e-06
Position 7469: 5.841195158579669e-06
Position 783: 5.668966657689144e-06
Position 417: 5.167533907745897e-06
Position 413: 4.536842852613533e-06
Position 653: 3.8122985805250247e-06
Position 3206: 3.752146410625888e-06
Position 3130: 3.2924919873253094e-06
Position 496: 2.9298782992656467e-06
Position 423: 2.1704858833845453e-06
Position 5484: 2.107662700758341e-06
Position 605: 2.0193676234017635e-06
Position 713: 1.9289399389537977e-06
Position 903: 1.8673660645409905e-06
Position 1736: 1.8426002706024008e-06
Position 6995: 1.4057528774775106e-06
Position 6865: 1.3479022371928412e-06
Position 778: 1.2849625594708694e-06
Position 774: 1.2185197083333826e-06
Position 791: 1.2069908096534794e-06
Position 671: 1.1541661653153528e-06
Position 8987: 6.608607916720543e-07
Position 1185: 6.139924648097488e-07
Position 597: 4.2656880811653363e-07
Position 663: 4.012229329067998e-07
Position 637: 3.8914732382334116e-07
Position 1240: 3.731461381051201e-07
Position 1203: 3.301990037262162e-07
