Gene = Sertad4
index = 969
Annotated 5SS: [ 314 4805 6006]
Annotated 3SS: [4612 5889 8540]
SMsplice 5SS: [ 314 4805 6006]
SMsplice 3SS: [4612 5889 8540]
top_k =  1000
Partition function (log Z): -1.2214508817302714

Sorted 5' Splice Sites (High to Low Probability):
Position 6006: 0.9832629750752803
Position 314: 0.9653564795880049
Position 4805: 0.8277623890616937
Position 8633: 0.8261852894096052
Position 1118: 0.40045696534345976
Position 9171: 0.289262567727354
Position 872: 0.22943738338504313
Position 7083: 0.13629312051763168
Position 4736: 0.12626716196828383
Position 5666: 0.10637144164349015
Position 7603: 0.10326266990693524
Position 6257: 0.07317647901747242
Position 6660: 0.06611016027555908
Position 5753: 0.05126403401292121
Position 1397: 0.04681239565491643
Position 3293: 0.043479000297108966
Position 7214: 0.04336310663702276
Position 8423: 0.031501558129359494
Position 2112: 0.028725609282381003
Position 6504: 0.028477778535240254
Position 9297: 0.024236117783160396
Position 4064: 0.024021168961650026
Position 3347: 0.02174665079998283
Position 4455: 0.020992679029148528
Position 2642: 0.0207027966389546
Position 4701: 0.018414733110392427
Position 2906: 0.01764285781363215
Position 2508: 0.01188224770554076
Position 9301: 0.011424972170704047
Position 3369: 0.011307438223032464
Position 7953: 0.010702218545857126
Position 2904: 0.010645528151922849
Position 3277: 0.009577649912524569
Position 5554: 0.006586533619494681
Position 7543: 0.005457787157343553
Position 10725: 0.005030559102661027
Position 7114: 0.004647157915451674
Position 1501: 0.0041202354949903906
Position 6442: 0.003928821727837311
Position 7292: 0.0038863129086077405
Position 10684: 0.003713167783869511
Position 6702: 0.003583182814187182
Position 3509: 0.0032099973825648553
Position 6396: 0.00293661346153817
Position 3762: 0.002928524264008771
Position 10974: 0.0027792047537903526
Position 6977: 0.0027679315765707178
Position 9373: 0.0024559489698609323
Position 4083: 0.0022776944888560123
Position 1068: 0.002233934508887872
Position 1077: 0.0021799703045896554
Position 2701: 0.00214283873282296
Position 3570: 0.0015101608026316113
Position 6800: 0.001406629847071986
Position 3260: 0.0013981656262165244
Position 8016: 0.0013204619751405135
Position 507: 0.001312720989217931
Position 6484: 0.0012844414404615638
Position 4039: 0.0011897854378059647
Position 538: 0.0011740776799168827
Position 4300: 0.0011101860603377025
Position 5174: 0.0010406117471450052
Position 2929: 0.0010297439786717847
Position 7331: 0.0009897971096918922
Position 467: 0.0009881421766383227
Position 2668: 0.0008279180659746593
Position 5332: 0.0008130966459903254
Position 2830: 0.0007752880899776342
Position 1505: 0.0007241808490069892
Position 4480: 0.0007001675585107891
Position 7307: 0.0006903484113790514
Position 3581: 0.0006164865305493581
Position 3270: 0.0005794878662092864
Position 6941: 0.0005525721475008063
Position 8696: 0.0005240347271734829
Position 60: 0.0005240061252609089
Position 9196: 0.0005133580682832156
Position 3997: 0.0005109449639685848
Position 4035: 0.0005045592679812493
Position 4140: 0.00048011525742565917
Position 3359: 0.00045513550968971845
Position 2814: 0.00043392832605465656
Position 1162: 0.0003921745135014158
Position 3281: 0.0003867945462722707
Position 4927: 0.000354490783813161
Position 5483: 0.0003061047958351244
Position 7326: 0.00021848723545125925
Position 518: 0.0001022186074543053
Position 226: 8.745001543730805e-05
Position 774: 6.8113462272773e-05
Position 1109: 6.619262835758252e-05
Position 1562: 6.026552538119238e-05
Position 260: 5.378628162049212e-05
Position 905: 5.2886403909325e-05
Position 1238: 4.4425165263342124e-05
Position 798: 4.269252245347363e-05
Position 492: 4.2262126183880384e-05
Position 1122: 3.953079596213967e-05
Position 1582: 3.6702435070794335e-05
Position 2672: 3.242801061310261e-05
Position 323: 3.1718365261705813e-05
Position 2345: 3.101687180240849e-05
Position 497: 2.67123656821099e-05
Position 2648: 2.2318438156673902e-05
Position 876: 2.1134128051012364e-05
Position 2717: 1.7845640572182916e-05
Position 2875: 1.613461954348744e-05
Position 1100: 1.4808740928600511e-05
Position 2168: 1.2584592192294727e-05
Position 136: 1.136853223826439e-05
Position 718: 9.494090971672985e-06
Position 8600: 8.90765273318558e-06
Position 3379: 5.797290773756298e-06
Position 2053: 5.729172376672124e-06
Position 1700: 5.226917710962888e-06
Position 854: 5.0209418072568435e-06
Position 55: 4.882761397437603e-06
Position 1691: 4.517093589027159e-06
Position 5954: 4.296436788808567e-06
Position 665: 4.290877034682778e-06
Position 852: 4.130209126265684e-06
Position 2532: 3.7579368702803956e-06
Position 1210: 3.4529046253191855e-06
Position 1126: 3.0530492828801613e-06
Position 353: 2.611111578818355e-06
Position 1897: 2.115879654539503e-06
Position 613: 2.0116977136393483e-06
Position 360: 1.231617287858408e-06
Position 482: 1.0494157407551902e-06
Position 929: 1.0329379991969199e-06
Position 181: 9.619168608967026e-07
Position 615: 8.659178023940043e-07
Position 1151: 4.891839489933267e-07
Position 1233: 4.5773081141545943e-07
Position 745: 2.6383010857163196e-07
Position 903: 1.4732813841185268e-07
Position 1032: 7.360352363738581e-08
Position 418: 5.505344054637955e-08
Position 1242: 4.7420231094797924e-08
Position 1236: 4.078035776785545e-08
Position 573: 5.0438351714577e-09
Position 1513: 1.4950341348794435e-09
Position 1392: 3.211066337282542e-10
Position 1469: 3.1389255149607926e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8540: 0.9391621242956434
Position 5889: 0.938409966908231
Position 4612: 0.8334194345503291
Position 9034: 0.27469050685952634
Position 1020: 0.2439956598247189
Position 9443: 0.16570241805795305
Position 7019: 0.1514066220672041
Position 969: 0.1403542011842786
Position 4655: 0.11885025408472465
Position 8828: 0.09830676661346248
Position 3226: 0.09234901600979853
Position 10551: 0.08016598711281778
Position 9901: 0.07442320092763745
Position 5512: 0.07211195230776932
Position 9124: 0.06827633756790524
Position 10255: 0.05849494026009736
Position 715: 0.053680648212599893
