Gene = Prr27
index = 862
Annotated 5SS: [  207 10048 15596 17874]
Annotated 3SS: [ 9985 15571 16943 20611]
SMsplice 5SS: [  207 10096]
SMsplice 3SS: [ 9985 14786]
top_k =  1000
Partition function (log Z): -13.821404230798471

Sorted 5' Splice Sites (High to Low Probability):
Position 207: 0.9397509524684879
Position 10096: 0.6286333421378977
Position 2949: 0.3892739354874699
Position 9777: 0.16499003768784837
Position 11946: 0.12962318840069492
Position 8437: 0.12149689639910824
Position 5412: 0.11913012135924005
Position 10048: 0.08097834153224219
Position 14672: 0.06883167575062792
Position 150: 0.05457935611226729
Position 10737: 0.04886264674219
Position 9691: 0.040131678423875924
Position 2016: 0.022719743464539966
Position 1171: 0.021873075171936988
Position 10130: 0.021808750276025128
Position 14040: 0.017286579770484506
Position 4781: 0.01311627050348481
Position 7794: 0.011081202770849754
Position 9620: 0.00963134806914745
Position 2302: 0.009492432648769459
Position 1719: 0.0091223082719599
Position 12191: 0.009086714741579861
Position 7251: 0.008855371639954647
Position 10541: 0.004600893120357527
Position 879: 0.0043090121410312935
Position 2942: 0.004136227781408938
Position 1204: 0.002718138214122949
Position 1200: 0.002168541810299595
Position 233: 0.0010734352273155845
Position 10575: 0.0010052566860652588
Position 997: 0.000763030358687291
Position 1262: 0.0006903436906111148
Position 2702: 0.0006189344204474181
Position 1981: 0.0005689415724434382
Position 1736: 0.0005228130727993663
Position 1984: 0.0004977005255378759
Position 1930: 0.0004841161727401568
Position 199: 0.0003862729995410182
Position 274: 0.0003290128988406054
Position 400: 0.00031996242143956047
Position 1722: 0.00019927582733565263
Position 1033: 0.00016954874238654072
Position 1058: 0.00015877638149609045
Position 1561: 0.00015057118383440086
Position 1196: 0.00013442760043571103
Position 64: 0.00012932381993239616
Position 1905: 0.00011830569175981954
Position 7056: 9.166084487894812e-05
Position 5408: 8.341765642587639e-05
Position 1992: 7.630271897526806e-05
Position 1164: 6.103042809891512e-05
Position 10630: 4.99192821908923e-05
Position 5416: 3.0101488624472008e-05
Position 4572: 2.5537114232274176e-05
Position 6109: 1.81112375458816e-05
Position 184: 1.2535653646643335e-05
Position 446: 1.0148919067792879e-05
Position 20: 6.539827392453953e-06
Position 416: 4.821092437388962e-06
Position 4389: 4.716989789426614e-06
Position 617: 4.347083000072537e-06
Position 211: 4.085234703068124e-06
Position 3677: 3.4280259263547847e-06
Position 4023: 3.084080682263679e-06
Position 169: 2.9123495512047722e-06
Position 23: 2.382354951859535e-06
Position 4681: 2.3294943061583695e-06
Position 842: 2.119266346129128e-06
Position 179: 1.749520486960286e-06
Position 33: 1.6682660356478588e-06
Position 640: 1.1343044181580494e-06
Position 16: 1.077018675947326e-06
Position 349: 9.567305347230996e-07
Position 402: 8.123929453810803e-07
Position 302: 7.369172079025819e-07
Position 1209: 6.403656165103632e-07
Position 566: 3.1390319336639814e-07
Position 514: 2.781284043783259e-07
Position 1190: 2.2007627395461932e-07
Position 600: 1.2773870495369336e-07
Position 876: 1.0073671649966192e-07
Position 624: 9.053203589158402e-08
Position 558: 8.803003132340349e-08
Position 256: 7.869873880281117e-08
Position 254: 6.646588919400256e-08
Position 434: 6.638611883439469e-08
Position 5684: 6.156166815058843e-08
Position 5597: 6.005809807094599e-08
Position 1381: 1.557336940305161e-08
Position 1091: 1.0711116196085826e-08
Position 883: 9.342945549148485e-09
Position 1140: 7.691229996729367e-09
Position 952: 3.6914809899914604e-09
Position 1075: 3.57794322824917e-09
Position 1073: 3.1754704629783275e-09
Position 939: 1.7714108442985613e-09
Position 1367: 1.2541253346832881e-09
Position 1230: 5.515930679602173e-10
Position 458: 7.583584986398192e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9985: 0.6223639343752507
Position 14786: 0.6018944846454117
Position 2813: 0.3699371796131427
Position 9507: 0.1704133443326129
Position 12079: 0.1408673462292216
Position 11801: 0.13403830910662964
Position 9920: 0.11059925136314998
Position 8354: 0.098515612081071
Position 16943: 0.08514323391205852
Position 14460: 0.08227252259738346
Position 5294: 0.06486011482092309
Position 13945: 0.05651086642331671
Position 10685: 0.052183611490992786
Position 9672: 0.04937676238797338
Position 5300: 0.03864560277538094
Position 2858: 0.017711248303578536
Position 8369: 0.01705537137068335
Position 12370: 0.015465668518644447
Position 13868: 0.015419652093503478
Position 15783: 0.015345248802665488
Position 5245: 0.014946152075912857
Position 920: 0.013435219137287856
Position 1578: 0.011464304066094345
Position 15571: 0.009107970478248892
Position 1032: 0.00861284962308491
Position 7134: 0.008335339600670379
Position 10399: 0.008269531121929316
Position 7636: 0.00783994329108641
Position 8322: 0.007493914093262366
Position 1831: 0.006868170442414583
Position 10661: 0.00654614822825066
Position 11990: 0.005832742036640712
Position 4622: 0.005479199863706071
Position 7922: 0.00455247767201902
Position 1778: 0.00452158763722682
Position 757: 0.0033757299951075177
Position 1744: 0.003328875684081836
Position 2163: 0.0033130648865171215
Position 6735: 0.0033101057820186727
Position 1479: 0.0032554447185884562
Position 10248: 0.003167487007535393
Position 6005: 0.003098922536237131
Position 4604: 0.002803036471378093
Position 7538: 0.0027374983066495865
Position 4658: 0.0024249889192902428
Position 1082: 0.0023443476353224237
Position 4938: 0.0023356182025478737
Position 11296: 0.0021391734052587322
Position 1962: 0.0020953638537479368
Position 2550: 0.0020672799862510487
Position 1804: 0.001977418155711465
Position 12009: 0.0019513618864823586
Position 1980: 0.0018994314397611427
Position 2118: 0.0017498405646854097
Position 4607: 0.0017291374113668166
Position 9277: 0.0015649466551923554
Position 13183: 0.0015470348803940186
Position 2775: 0.0015128482997971726
Position 2781: 0.0014889111938099673
Position 2287: 0.00148867533563908
Position 7100: 0.0014178306546132286
Position 10986: 0.0013893410072493835
Position 10260: 0.0012084858752290863
Position 11921: 0.0011508823718154918
Position 10944: 0.0011182851644558533
Position 7763: 0.0010725781565262015
Position 2663: 0.0010342229235797337
Position 1891: 0.0009687428961657338
Position 11320: 0.0009247374186434978
Position 13603: 0.0009148908220092896
Position 2140: 0.0008425756739805591
Position 1581: 0.0008343928451606411
Position 11034: 0.0007100386640944246
Position 8467: 0.0006876420637370269
Position 5584: 0.0006708385384595654
Position 4742: 0.0006186107633935759
Position 6823: 0.0006128546394561106
Position 10197: 0.0005920237701563493
Position 1780: 0.0005446713731442081
Position 588: 0.0005379409170763385
Position 2861: 0.0005343771122449149
Position 2015: 0.000513303458138667
Position 2080: 0.00042867815833696804
Position 888: 0.00037067084531527
Position 616: 0.00035175156567222567
Position 1712: 0.0003472962488222703
Position 2836: 0.0003454357397942018
Position 1810: 0.0002749907897486248
Position 4497: 0.0002576545511450904
Position 8512: 0.0002574193726843614
Position 952: 0.00025735360636165656
Position 6704: 0.00024081502201842063
Position 1058: 0.00023433173672117685
Position 1926: 0.00021893086859030148
Position 1828: 0.00020885123771669032
Position 685: 0.0001980413999432183
Position 3119: 0.00019551187546494098
Position 4887: 0.00016279058317164097
Position 4709: 0.00014481075616594864
Position 7994: 0.00014246990260412227
Position 2441: 0.00014093002170295532
Position 2166: 0.00012979549017142256
Position 5718: 0.0001297340539322284
Position 4317: 0.00012551275699253115
Position 3887: 0.0001249974218271968
Position 838: 0.00011509425933074463
Position 4356: 0.00010986698945819064
Position 7448: 0.00010725135644080463
Position 302: 0.00010388647691828694
Position 1548: 0.00010227542434038757
Position 1584: 0.00010023755764833975
Position 6828: 9.623980825041477e-05
Position 993: 8.01914401735887e-05
Position 3299: 7.118647922528925e-05
Position 984: 6.262917856017695e-05
Position 5626: 6.035433419275555e-05
Position 3652: 5.6351090393839186e-05
Position 3430: 5.528989108334186e-05
Position 8094: 4.9261995068019277e-05
Position 489: 4.662118145084156e-05
Position 3162: 4.2875929582053665e-05
Position 5683: 4.2419738360656634e-05
Position 3035: 4.17027573119733e-05
Position 1482: 4.0679446104284204e-05
Position 3576: 3.8117802331433043e-05
Position 4149: 3.7858397012712374e-05
Position 5867: 3.615676541386179e-05
Position 936: 3.2567402095498657e-05
Position 5652: 3.207455299909266e-05
Position 2143: 3.0712036550488005e-05
Position 420: 2.9258648343275365e-05
Position 4579: 2.855832760900471e-05
Position 1100: 2.8532498022920403e-05
Position 3250: 2.8491929986484308e-05
Position 536: 2.8393797908949186e-05
Position 3186: 2.8140416386364883e-05
Position 3597: 2.345797497147613e-05
Position 991: 2.3179064082857045e-05
Position 5552: 2.1740593616973175e-05
Position 4008: 2.133615892020264e-05
Position 4481: 2.1177627886822753e-05
Position 788: 2.1005405428037723e-05
Position 1097: 1.956320650177383e-05
Position 3770: 1.9018044872017567e-05
Position 3340: 1.8796572334240284e-05
Position 4235: 1.7629905136847265e-05
Position 654: 1.613671641447612e-05
Position 266: 1.4969492222162425e-05
Position 2919: 1.4773174216864685e-05
Position 1014: 1.4624647299006468e-05
Position 2825: 1.3845730657545616e-05
Position 778: 1.3471089864965846e-05
Position 1324: 1.3106894196243546e-05
Position 2876: 1.2810641851584158e-05
Position 1697: 1.1850358201591562e-05
Position 1718: 1.1458771025094725e-05
Position 5961: 1.1349168574896935e-05
Position 2630: 1.0948829892037904e-05
Position 5500: 1.0227113119220478e-05
Position 883: 1.0089315488564844e-05
Position 1835: 9.888930007720053e-06
Position 3473: 9.269788647083308e-06
Position 566: 9.039598575436346e-06
Position 3533: 8.882182476434523e-06
Position 3483: 7.817808419739229e-06
Position 2696: 7.608427608854439e-06
Position 987: 6.8316294495397145e-06
Position 1930: 6.793811830814688e-06
Position 1164: 6.168057388584417e-06
Position 2125: 6.018635999161854e-06
Position 4388: 5.868537370894036e-06
Position 1602: 5.7357574247690415e-06
Position 2981: 5.569548670390287e-06
Position 2682: 5.23525842567403e-06
Position 1420: 4.515257199084685e-06
Position 3945: 4.269517512278768e-06
Position 1169: 3.924256890855559e-06
Position 3984: 3.511120242244914e-06
Position 2301: 3.392642392537772e-06
Position 500: 3.388034575098803e-06
Position 939: 3.3681794619107317e-06
Position 440: 3.1008181091881633e-06
Position 2391: 3.0345604402287317e-06
Position 3064: 2.8070030511185335e-06
Position 3041: 2.5230141759891554e-06
Position 1310: 2.144391796242067e-06
Position 1342: 1.926370560752946e-06
Position 445: 1.414374187656904e-06
Position 1251: 1.0954714267848754e-06
Position 511: 1.0532483335417661e-06
Position 1487: 9.033630642229402e-07
Position 309: 6.85957269195499e-07
Position 434: 6.289308235599957e-07
Position 505: 4.943175116557488e-07
Position 1109: 1.0587939704842186e-07
Position 121: 9.27354609705401e-08
Position 1127: 6.940425126153856e-08
Position 1069: 4.227822372795089e-08
Position 903: 3.844569482351697e-08
Position 857: 3.563505062580955e-08
Position 600: 2.197348043243545e-08
Position 1008: 1.971277190891239e-08
Position 2627: 1.2297688853196353e-08
Position 2909: 1.193978044249366e-08
Position 2671: 9.992348062993411e-09
Position 997: 9.623476569165522e-09
Position 704: 6.353812234505673e-09
Position 636: 5.6854116830767605e-09
Position 1650: 5.035586729537299e-09
Position 274: 2.231362730092902e-09
Position 191: 1.9216106599037823e-09
Position 842: 1.802000756403073e-09
Position 242: 1.6081460835777772e-09
Position 154: 1.0145095595203392e-09
Position 349: 2.572204154793429e-10
Position 624: 1.734347479299693e-10
Position 502: 1.5953718229911168e-10
Position 514: 1.5293209020713198e-10
Position 640: 6.33816296161064e-11
Position 278: 4.7719068062643735e-11
Position 1005: 1.260722082983812e-11
Position 518: 6.098948108683566e-14
Position 199: 4.354671377108438e-15
