Gene = Tollip
index = 1131
Annotated 5SS: [  212  9748 10504 11786 12981]
Annotated 3SS: [ 9597 10320 11632 12889 17905]
SMsplice 5SS: [  212  4924  9748 10504 11786 12147 12981]
SMsplice 3SS: [ 4826  9597 10320 11632 12059 12889 17905]
top_k =  1000
Partition function (log Z): 6.197352401807775

Sorted 5' Splice Sites (High to Low Probability):
Position 212: 0.9998153691989768
Position 12981: 0.9414075425437383
Position 9748: 0.9164346058662568
Position 10504: 0.9155868282790889
Position 11786: 0.8850220945353463
Position 4924: 0.6697768150538296
Position 12147: 0.5597451502304718
Position 3793: 0.4681342574820883
Position 7384: 0.4461870419588516
Position 5791: 0.40067495970177636
Position 10122: 0.39444447234342195
Position 8039: 0.2814333274363379
Position 8018: 0.2661890476067602
Position 17027: 0.20762578476828897
Position 13990: 0.20608024244799783
Position 11523: 0.17854394872797083
Position 17000: 0.1545765111409731
Position 15238: 0.13067660945687426
Position 13715: 0.12623017742564502
Position 17051: 0.10824199338169094
Position 10239: 0.1017622300938371
Position 7939: 0.08081455609540146
Position 8420: 0.071405606182189
Position 11719: 0.07059126522091892
Position 11545: 0.06694144756082943
Position 15966: 0.052700653118458604
Position 10469: 0.04956302023368044
Position 17687: 0.04602472187731147
Position 12999: 0.04003208319549637
Position 18037: 0.03741878403767848
Position 9525: 0.031791375506306986
Position 14219: 0.03044671480151763
Position 10198: 0.029651786279004506
Position 8237: 0.02836034119582863
Position 16995: 0.026627762456716508
Position 9718: 0.025039684606260385
Position 4786: 0.02483510728276697
Position 12181: 0.022276160247261697
Position 9742: 0.01960292626405354
Position 15857: 0.01934359355670755
Position 9713: 0.01882510223375146
Position 7076: 0.017668059869319363
Position 704: 0.01713491121329768
Position 13184: 0.01645556229553268
Position 10181: 0.01633957085040963
Position 672: 0.01603869467209494
Position 13706: 0.015894942178129222
Position 2898: 0.015459122236296136
Position 798: 0.015333863390125609
Position 12060: 0.012861326998802915
Position 11065: 0.011522284865770935
Position 7689: 0.010621327683976577
Position 4905: 0.010145251529960358
Position 9982: 0.010016857481192158
Position 9482: 0.009340606094812038
Position 7406: 0.008805845698378462
Position 6237: 0.008059166962413593
Position 3325: 0.007700493240015414
Position 2612: 0.007662339050613978
Position 12429: 0.0075570700308165255
Position 1659: 0.006317551552470029
Position 7221: 0.005920377825915653
Position 10091: 0.005849634859829903
Position 10112: 0.005606580486684838
Position 12629: 0.005482420994223642
Position 3443: 0.005345604924520982
Position 17071: 0.00513786432979925
Position 11142: 0.004751866870869823
Position 14574: 0.004191093799881191
Position 4045: 0.004143579269112422
Position 5585: 0.00408504098496516
Position 12720: 0.00373844419879825
Position 7622: 0.0036142885448305485
Position 873: 0.003550617184205142
Position 2656: 0.0035426748654280855
Position 10800: 0.0030094569397359655
Position 8149: 0.002721826466718152
Position 11822: 0.002342717400646185
Position 11705: 0.0023261503105809662
Position 2049: 0.002237467643159945
Position 7514: 0.002207231798979402
Position 11427: 0.0021845737840507523
Position 17126: 0.0021399556747304306
Position 7504: 0.0020039148404772827
Position 1735: 0.0018568754779379262
Position 1899: 0.001690249401473895
Position 10816: 0.001646287787888274
Position 3349: 0.001595337251484136
Position 3833: 0.0015218235538510694
Position 16184: 0.0013582263375045945
Position 11421: 0.0013157823111284426
Position 5518: 0.001227137093294716
Position 3066: 0.001221330959122293
Position 1280: 0.0012047010645881246
Position 11292: 0.0011392210272615385
Position 13019: 0.0011218047907773391
Position 5743: 0.0010881715451693458
Position 2993: 0.0010609917989396248
Position 15774: 0.0009974572822334924
Position 10283: 0.000960284743315776
Position 3489: 0.0009562364628135214
Position 11440: 0.0009443139052101898
Position 2322: 0.0009129466775021983
Position 16684: 0.0008978214817393372
Position 6992: 0.0008956704028332758
Position 9947: 0.0008762654070690249
Position 11716: 0.0008466369075433782
Position 9709: 0.0008146498062103795
Position 7343: 0.0008135397587612389
Position 777: 0.0007300497523332023
Position 10941: 0.0007246831531498416
Position 3115: 0.0007104716633688874
Position 9696: 0.0006859165365173513
Position 1637: 0.0006742162258666327
Position 13179: 0.0006689278718844809
Position 3329: 0.0006602315702396214
Position 4039: 0.0006389079725874298
Position 2010: 0.0006030603310626624
Position 1233: 0.000574087400867912
Position 4440: 0.0005625175750837396
Position 11202: 0.0005432538319161948
Position 3030: 0.0005267798094372101
Position 2973: 0.0005261398523701452
Position 1923: 0.0004904941569324287
Position 1728: 0.0004720257988380319
Position 11183: 0.00043673190997363967
Position 11384: 0.000384156601465341
Position 1832: 0.0003754602515069548
Position 3844: 0.0003718913298690337
Position 3174: 0.0003625293236677691
Position 7631: 0.00036009035578466776
Position 1453: 0.00033807339171379317
