Gene = Nosip
index = 760
Annotated 5SS: [   76 11109 11632 12232 13773 13973 14284 14474]
Annotated 3SS: [11033 11525 12149 13612 13853 14095 14364 14855]
SMsplice 5SS: [   76 11109 11632 12232 13773 13973 14284 14474]
SMsplice 3SS: [11033 11525 12149 13612 13853 14095 14364 14855]
top_k =  1000
Partition function (log Z): 16.238240252093437

Sorted 5' Splice Sites (High to Low Probability):
Position 14474: 0.9925190742449413
Position 11632: 0.9904322107386638
Position 14284: 0.9360214448057207
Position 11109: 0.9320812492874679
Position 13973: 0.8773867071147675
Position 76: 0.8397070722264351
Position 13773: 0.8033465843160673
Position 12232: 0.5189628442226186
Position 12226: 0.4575059340142117
Position 12015: 0.3625175023795397
Position 90: 0.15324199859200072
Position 13718: 0.13752177463020707
Position 3606: 0.12797987614798678
Position 314: 0.11029477529324398
Position 4673: 0.10796401962182918
Position 375: 0.098744408701602
Position 3077: 0.08435531247781385
Position 13386: 0.08143863753215558
Position 3086: 0.07348425626402431
Position 11158: 0.04921652914617281
Position 9442: 0.04195753845896084
Position 14211: 0.03892350062874444
Position 6777: 0.03073258914281966
Position 9679: 0.027797529843344767
Position 7457: 0.02407455790091671
Position 13685: 0.01979573874286291
Position 3065: 0.01555505697903825
Position 2588: 0.012743191622095784
Position 15012: 0.01242281472005673
Position 3392: 0.012012394150015027
Position 12656: 0.009589846049234964
Position 13354: 0.0077974249425907674
Position 6729: 0.007768550079518062
Position 11795: 0.0076479276167269105
Position 14980: 0.005479774881944297
Position 149: 0.004372427246549602
Position 12025: 0.004349548846758403
Position 793: 0.0041508968195702895
Position 2058: 0.003917454713871932
Position 2066: 0.003481722342427942
Position 356: 0.0028266502862695016
Position 14263: 0.0027903854397647674
Position 11153: 0.002778831579982252
Position 12346: 0.0026074487972963167
Position 14008: 0.002495659046180962
Position 14152: 0.002486934615456239
Position 11662: 0.00203453841452657
Position 14222: 0.001984426645964723
Position 11850: 0.001942933660512951
Position 3423: 0.0018822528075540064
Position 14945: 0.0014474344839803446
Position 3406: 0.001341110327608801
Position 14231: 0.0012675780390384913
Position 1664: 0.0012627271516892108
Position 12669: 0.0010687448183547344
Position 12909: 0.0010662399549577774
Position 13796: 0.001012874562226997
Position 14951: 0.0010059254440061974
Position 12544: 0.0009657813440510745
Position 11736: 0.0009445310926242148
Position 12931: 0.0009267320560305364
Position 11790: 0.0008781783503870275
Position 14288: 0.0008505280505898603
Position 14295: 0.0008277943874994251
Position 13202: 0.0007936444965978692
Position 12712: 0.0007796752574311209
Position 12566: 0.0007476187069178044
Position 3947: 0.000686104987344223
Position 13044: 0.0006103635844422904
Position 12505: 0.0005726951483663779
Position 3460: 0.0005679220035405513
Position 12309: 0.0005672156131037228
Position 12291: 0.0005504609246007671
Position 14192: 0.0004824393199638321
Position 12725: 0.00047485183974995787
Position 110: 0.00045698655829680917
Position 13032: 0.00040402087128420917
Position 13550: 0.00040176693988808464
Position 14156: 0.00038535128297442566
Position 416: 0.00035902376680410647
Position 12552: 0.00034316922887772184
Position 15001: 0.000330369901750674
Position 11931: 0.00030755717400143254
Position 11627: 0.00027605953508670833
Position 11141: 0.0002736494102056
Position 12306: 0.0002566713962142813
Position 11957: 0.00025125785329175817
Position 14012: 0.00024351347551755157
Position 13801: 0.00023854305970402593
Position 12165: 0.0002320190702221248
Position 465: 0.00023039829616969742
Position 15079: 0.0002248744204031608
Position 13142: 0.000195388672399004
Position 13986: 0.000168624448942445
Position 13825: 0.0001376780366597048
Position 10995: 0.00013663043066202327
Position 14105: 0.0001340573223957101
Position 13276: 0.00012716910436754388
Position 3360: 0.00012540481862074424
Position 12738: 0.00012267702300962192
Position 3470: 0.00011872213933087033
Position 6669: 0.00010432066753025479
Position 3376: 9.402808079839471e-05
Position 102: 9.005796104515453e-05
Position 11823: 8.769693659580227e-05
Position 12671: 8.327346279026297e-05
Position 12075: 8.015191700177016e-05
