Gene = BC028528
index = 159
Annotated 5SS: [ 121 2283 3149 3865 7036]
Annotated 3SS: [2195 3089 3708 6933 7767]
SMsplice 5SS: [ 121 2283 3149]
SMsplice 3SS: [2195 3089 7767]
top_k =  1000
Partition function (log Z): -6.418420178661461

Sorted 5' Splice Sites (High to Low Probability):
Position 2283: 0.881065382084797
Position 3149: 0.6489860524151382
Position 121: 0.4595565674104546
Position 3865: 0.41906808567729187
Position 11: 0.38484030941887815
Position 7036: 0.3728688055306269
Position 3896: 0.26407852161139866
Position 200: 0.13211528361134942
Position 559: 0.08423468033053741
Position 4625: 0.06956762206269228
Position 2287: 0.06908642837065605
Position 2568: 0.052472549809917335
Position 648: 0.03788715159925895
Position 3145: 0.037090265753711375
Position 485: 0.031388211368769126
Position 4332: 0.029617784405538992
Position 670: 0.020047917818970983
Position 3727: 0.014474121285953339
Position 630: 0.013034910648653409
Position 285: 0.012621511575053099
Position 2978: 0.01232953617203385
Position 1258: 0.009168910374789976
Position 7351: 0.008243975916011035
Position 3209: 0.007539356571624445
Position 616: 0.007043274142666274
Position 3436: 0.006309663925666107
Position 4350: 0.006280427273604074
Position 2433: 0.006016541913530605
Position 3005: 0.00533025045066528
Position 4346: 0.004011095160654744
Position 3999: 0.0038120348007466575
Position 2232: 0.0034851862109497728
Position 156: 0.0034263850851195938
Position 1436: 0.0032010790170625366
Position 7368: 0.0030793152057991195
Position 7018: 0.002961389343894643
Position 430: 0.002880794294083375
Position 4978: 0.0020579280419376397
Position 3335: 0.0019100220285504397
Position 1511: 0.0018934047129980838
Position 2550: 0.0017530278104911391
Position 3030: 0.0017070606478381022
Position 258: 0.0013662037825543233
Position 2316: 0.001292074617001662
Position 2267: 0.0011970692454954383
Position 2916: 0.001093275804678095
Position 345: 0.0008956401018607298
Position 3955: 0.0008649180945752004
Position 2394: 0.0007433959595752988
Position 939: 0.0007428965228055412
Position 4755: 0.0006349272982986664
Position 2068: 0.0006013642223373008
Position 453: 0.0005631060414539433
Position 1350: 0.0005433109031896761
Position 2556: 0.0004720068022316716
Position 2125: 0.0004507746863217589
Position 1505: 0.00044215427957531634
Position 1170: 0.000419567010069386
Position 227: 0.0003247818283290279
Position 1540: 0.00030834534424883226
Position 20: 0.00028785578038724533
Position 2246: 0.000212197734570083
Position 320: 0.00020022376294559532
Position 3009: 0.00018048106515347641
Position 2906: 0.0001768065765291028
Position 2469: 0.00012808864295967484
Position 2816: 0.00011844725562715925
Position 693: 0.00011421101186939218
Position 2683: 0.0001112147600688681
Position 251: 0.00010415529164891195
Position 2884: 9.72085018219535e-05
Position 204: 9.660071476098831e-05
Position 1650: 9.655156092298953e-05
Position 125: 9.265404855879252e-05
Position 2291: 7.948018158963437e-05
Position 753: 6.130199630706108e-05
Position 1591: 5.396106802827142e-05
Position 1599: 5.190746296150482e-05
Position 81: 4.861997706224434e-05
Position 1410: 4.80763592856531e-05
Position 2509: 4.6178589921082196e-05
Position 467: 4.377028622190397e-05
Position 2712: 4.268450280955844e-05
Position 1369: 3.5736579057120584e-05
Position 2572: 3.256043324519727e-05
Position 2543: 2.960961472798202e-05
Position 55: 2.8978730764235825e-05
Position 1456: 2.8216155717597693e-05
Position 652: 2.0114686409459214e-05
Position 945: 1.8057150681644635e-05
Position 2139: 1.7765350352817918e-05
Position 2553: 1.6604220900372696e-05
Position 2767: 1.4578742717078193e-05
Position 4686: 6.785541911966812e-06
Position 3224: 6.369803107822383e-06
Position 15: 5.17316133574127e-06
Position 245: 4.358047752448003e-06
Position 3219: 3.91793331000025e-06
Position 325: 2.0078690121577346e-06
Position 102: 1.3542151546960265e-06
Position 17: 8.712733069408091e-07
Position 149: 4.876040425817343e-07
Position 61: 4.5625952438435216e-07
Position 369: 7.912953047013676e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2195: 0.9218135290231279
Position 3089: 0.633743801869333
Position 7767: 0.5680933051126991
Position 3770: 0.3699780687561012
Position 6933: 0.224493063025341
Position 415: 0.1680117507417127
Position 3798: 0.10057336184807371
Position 5394: 0.0839804682383355
Position 4222: 0.07804812177880471
Position 3781: 0.0776006604645651
Position 6936: 0.07644382972424729
Position 3008: 0.0761663669552962
Position 6972: 0.07044519752441272
Position 4545: 0.05668543628495595
Position 7407: 0.0478952795560279
Position 2407: 0.04307854870046258
Position 3820: 0.034764145583057286
Position 6826: 0.03344784732793862
Position 7269: 0.03103961388768749
Position 7350: 0.029552577076729453
Position 3703: 0.026687518893632446
Position 4813: 0.025845611205038938
Position 2811: 0.02527624508007893
Position 3708: 0.02431075213830775
Position 5840: 0.023063038874050285
Position 3713: 0.0229154928077418
Position 3621: 0.01746201856740544
Position 2200: 0.01418314518886805
Position 3829: 0.013667413819867903
Position 2163: 0.013084496695767058
Position 93: 0.012926744519901157
Position 5993: 0.012509090854557332
Position 155: 0.012194234001881275
Position 2967: 0.01185754708549518
Position 2508: 0.011789660371398239
Position 2154: 0.010030739915148629
Position 4109: 0.010021726658192771
Position 7196: 0.00974183214663045
Position 3646: 0.009304662561300484
Position 3306: 0.006267745288087317
Position 4421: 0.0058788856782047705
Position 2035: 0.005820806629539014
Position 4456: 0.005767888254326143
Position 3606: 0.005410098350050605
Position 7795: 0.004011356993385244
Position 4593: 0.003841745993872869
Position 4194: 0.003815013725877117
Position 3739: 0.0033162656183202384
Position 5544: 0.0033025046197653093
Position 4818: 0.003215056673342268
Position 6794: 0.003076641203489625
Position 5644: 0.0029448146161599785
Position 5794: 0.002751140774060416
Position 4089: 0.0026439091636029813
Position 7575: 0.0026412709467870383
Position 1299: 0.0024838343233438967
Position 5754: 0.002230761401718505
Position 5732: 0.002194688117635123
Position 4451: 0.0021744868794189606
Position 217: 0.0021278977884842017
Position 7248: 0.0020696325452342883
Position 4458: 0.002032974096903647
Position 3335: 0.0019208946089059797
Position 5447: 0.0019022497149343298
Position 1431: 0.0018929772643623255
Position 2921: 0.0017919695496301693
Position 1079: 0.0016355076809662712
Position 5054: 0.0015269315729008952
Position 242: 0.0014767438632022187
Position 1253: 0.0014464184988961272
Position 4791: 0.0014225553716686486
Position 5295: 0.0012160406207595697
Position 4694: 0.0011998340095762715
Position 995: 0.001193361080997932
Position 417: 0.0011384471045886213
Position 3748: 0.0011357906647429408
Position 2039: 0.0008941744849715663
Position 518: 0.0007568487024843174
Position 3844: 0.0006824702606861013
Position 7174: 0.0006057369406317515
Position 3742: 0.0006033057486841106
Position 7141: 0.0005973816177607418
Position 7609: 0.000581350655763735
Position 340: 0.0005638987636750055
Position 4469: 0.0005507967709863235
Position 2365: 0.0005250571102193692
Position 3963: 0.0005188723300604749
Position 2549: 0.0005137838565504762
Position 7316: 0.0004630947931858322
Position 5027: 0.00045370768433338783
Position 3246: 0.00044773391368774224
Position 3942: 0.00044570915057279655
Position 2016: 0.0004245301530464033
Position 5781: 0.00041840581099584237
Position 3569: 0.0004160590907409339
Position 7138: 0.0004155136985020988
Position 3757: 0.0004061107822259007
Position 1936: 0.0003954995945587035
Position 5496: 0.00037161172985044103
Position 3915: 0.0003522685168535838
Position 4624: 0.0003305122769576405
Position 1033: 0.00031422380291851605
Position 1030: 0.00029107608880142506
Position 955: 0.0002642618768855428
Position 3464: 0.0002600359041686518
Position 2815: 0.00023555833831548448
Position 2386: 0.00023066820095472956
Position 1121: 0.00023027263950414902
Position 3566: 0.0002254592448859098
Position 4048: 0.00021519364674472876
Position 3034: 0.00021004091585938235
Position 3919: 0.00019882498654368456
Position 5997: 0.00018801511749113863
Position 1802: 0.00018426101960765728
Position 8032: 0.00018235069725524956
Position 334: 0.00017997371472684194
Position 1965: 0.00017649886851860846
Position 3519: 0.00017466843701750235
Position 547: 0.000173272828893762
Position 2065: 0.00017155575855995651
Position 5309: 0.00015888919988771898
Position 1415: 0.00015743033989243645
Position 1327: 0.0001550029338479441
Position 1435: 0.00014023176190160064
Position 3627: 0.00013636046771725336
Position 4965: 0.000130575236134478
Position 1488: 0.00012069050722458523
Position 2644: 0.00011716364041563746
Position 5074: 0.0001166054335735499
Position 1350: 0.00011576629394719164
Position 1324: 0.00011399873521094378
Position 2433: 0.00011387343907228905
Position 125: 0.0001118850643447363
Position 2454: 0.00011174404500337702
Position 4827: 0.0001101150305296413
Position 3260: 9.481121973045772e-05
Position 914: 8.631307812055017e-05
Position 3609: 8.28461543834888e-05
Position 422: 8.271115053507072e-05
Position 3287: 7.992471813360663e-05
Position 1257: 7.670529511053806e-05
Position 1081: 7.270125155170333e-05
Position 3859: 7.02118087774674e-05
Position 2311: 6.655502269263343e-05
Position 3099: 6.0987123712739974e-05
Position 3572: 6.0610555746152464e-05
Position 1389: 5.6354251175227044e-05
Position 1205: 5.482123641800249e-05
Position 524: 5.426441319697066e-05
Position 2437: 5.188293381199895e-05
Position 1999: 4.892032998864473e-05
Position 428: 4.232797189487051e-05
Position 2267: 4.066066610406322e-05
Position 3673: 3.7914335026343836e-05
Position 2767: 3.699537609704717e-05
Position 4257: 3.504258434478544e-05
Position 782: 3.490756089424379e-05
Position 256: 3.442146508266803e-05
Position 3310: 3.357394468904005e-05
Position 2221: 3.3418143308953745e-05
Position 2104: 3.207434866983952e-05
Position 1104: 3.156296955811611e-05
Position 3835: 2.9929332043386446e-05
Position 1153: 2.8360678840240862e-05
Position 552: 2.824582978038173e-05
Position 393: 2.7582353871767295e-05
Position 382: 2.597119035414889e-05
Position 1085: 2.4089561701430803e-05
