Gene = Rpl14
index = 916
Annotated 5SS: [  98  754 1419 2232 2374]
Annotated 3SS: [ 651 1323 2131 2319 2650]
SMsplice 5SS: [ 474  754 1419 2232 2374]
SMsplice 3SS: [ 651 1323 2131 2319 2650]
top_k =  1000
Partition function (log Z): 5.444600520656456

Sorted 5' Splice Sites (High to Low Probability):
Position 2232: 0.9670904613762519
Position 1419: 0.9036516960050288
Position 754: 0.8996876388632349
Position 2374: 0.8150846197377437
Position 474: 0.5853654570650719
Position 98: 0.4466588888561542
Position 2054: 0.2473929210067152
Position 1912: 0.1907747070971462
Position 2410: 0.1311894013895867
Position 976: 0.06770144321890807
Position 1224: 0.03963285917159112
Position 799: 0.03926944089668156
Position 2883: 0.01732723020231847
Position 1109: 0.016051220769133897
Position 1351: 0.00805077185020697
Position 311: 0.006990338021640994
Position 2044: 0.0060266224400241045
Position 953: 0.005792159711988676
Position 2987: 0.004799370883418696
Position 596: 0.003955706503427158
Position 1993: 0.0036954516147674472
Position 1020: 0.0030507596126426433
Position 2388: 0.0028025733286475576
Position 1991: 0.0026018902293348883
Position 1969: 0.0023409956081236094
Position 5: 0.002271891325478195
Position 991: 0.0021702168686857748
Position 280: 0.0019147810981471833
Position 1951: 0.0016990576811210395
Position 2971: 0.001678701894912432
Position 461: 0.001661995443836497
Position 1803: 0.001625104003150921
Position 832: 0.001511914513966712
Position 2506: 0.0014877873642673387
Position 444: 0.0014032427692405973
Position 2947: 0.0012867822933901936
Position 1555: 0.0012323999719593731
Position 2405: 0.0011946582484784697
Position 816: 0.0011705068291251461
Position 562: 0.0010991158088767285
Position 673: 0.000920142089200463
Position 1866: 0.0008797056780665444
Position 1784: 0.0008158797826584558
Position 1894: 0.0007776119572477489
Position 2353: 0.0005751769878918164
Position 770: 0.00055472593815873
Position 2892: 0.0005422522958985718
Position 2144: 0.0005385929397524778
Position 917: 0.0005372128068368389
Position 1202: 0.0004958409905970937
Position 510: 0.0004292967299731169
Position 793: 0.00040943382192751266
Position 1839: 0.0003823380149843801
Position 1488: 0.00035309546329075954
Position 1229: 0.0003281755527384288
Position 873: 0.0002958329347460385
Position 1902: 0.00028968593096431836
Position 2481: 0.0002842572490842862
Position 205: 0.00026376373330060213
Position 530: 0.00026247952539884875
Position 1711: 0.00024370777854350464
Position 124: 0.00024065270063463554
Position 1923: 0.00023931452271514392
Position 1948: 0.00023720461946637604
Position 102: 0.00023128268831441864
Position 2252: 0.00022517510368321185
Position 416: 0.00021300264998980282
Position 104: 0.0002061207544955288
Position 1975: 0.0001973270503754785
Position 1836: 0.00018879576967885975
Position 760: 0.00018043865420074736
Position 1821: 0.00016423350884650292
Position 1407: 0.00016330542209275225
Position 2565: 0.00016329310676424483
Position 1009: 0.00016213158959712322
Position 132: 0.00016161560041161416
Position 1886: 0.00014907272547488395
Position 2424: 0.00014848835582319616
Position 2616: 0.0001410610257590028
Position 736: 0.0001252990551623933
Position 1238: 9.345747649821631e-05
Position 552: 9.112613695591271e-05
Position 2984: 8.819780528233757e-05
Position 730: 8.538006629046056e-05
Position 721: 7.317004478439278e-05
Position 1436: 7.27996065870075e-05
Position 2378: 7.061898415477724e-05
Position 1872: 6.997419232747548e-05
Position 758: 6.371481645253352e-05
Position 1034: 5.716821391765946e-05
Position 20: 5.342700207735674e-05
Position 2454: 5.337903353187814e-05
Position 3038: 5.198919507404145e-05
Position 421: 5.1555351025849904e-05
Position 2675: 4.9471174387518384e-05
Position 2042: 4.402322179489395e-05
Position 1880: 4.1367160667858425e-05
Position 499: 3.935014437919726e-05
Position 255: 3.81575095545687e-05
Position 2512: 3.805744740625441e-05
Position 1452: 3.799461442152346e-05
Position 497: 3.676412521804546e-05
Position 922: 3.267932438576085e-05
Position 413: 2.8446588325894673e-05
Position 1593: 2.624882883379085e-05
Position 3023: 2.5697865693599926e-05
Position 381: 2.4531345101770737e-05
Position 1941: 2.3996926029306742e-05
Position 844: 2.3234179654811252e-05
Position 2450: 2.1089905008641593e-05
Position 2998: 1.961463115268946e-05
Position 822: 1.8423126510020097e-05
Position 144: 1.834948614406961e-05
Position 296: 1.7894832939483525e-05
Position 1192: 1.729891686632467e-05
Position 106: 1.4815966879388529e-05
Position 852: 1.3650022680430238e-05
Position 179: 1.0563716472584722e-05
Position 589: 1.0104666614407864e-05
Position 682: 9.77348256646542e-06
Position 1315: 8.29069966667427e-06
Position 1688: 7.6268055835931255e-06
Position 287: 7.356524603359678e-06
Position 2431: 6.807052652778114e-06
Position 2783: 6.556295460364795e-06
Position 174: 5.216881800199545e-06
Position 1586: 3.963087669766898e-06
Position 1261: 3.829764080110067e-06
Position 841: 3.72540560921075e-06
Position 1267: 3.4205271710541484e-06
Position 108: 2.678965005038884e-06
Position 1030: 2.418528155122578e-06
Position 1170: 1.702527891359641e-06
Position 1574: 1.4886625443913264e-06
Position 587: 1.2833495589421603e-06
Position 1460: 1.0943496101541242e-06
Position 1303: 1.0516544232836785e-06
Position 2148: 1.0144708876296559e-06
Position 1447: 1.0070616994615092e-06
Position 1429: 9.55993876516632e-07
Position 2107: 6.777824360259777e-07
Position 223: 6.504155309705661e-07
Position 2442: 2.1970467674926463e-07
Position 2536: 2.0079548898417194e-07
Position 2447: 1.718433141596806e-07
Position 2445: 1.361108938110742e-07
Position 652: 1.073386806045244e-07
Position 2567: 8.727049968031379e-08
Position 662: 8.033054028328076e-08
Position 654: 7.583036046523007e-08
Position 2578: 5.107629292523381e-08
Position 667: 3.1575075820236435e-08
Position 2269: 1.254335316114027e-08
