Gene = Sprn
index = 1018
Annotated 5SS: [329]
Annotated 3SS: [1204]
SMsplice 5SS: [329]
SMsplice 3SS: [1204]
top_k =  1000
Partition function (log Z): -8.450851426270363

Sorted 5' Splice Sites (High to Low Probability):
Position 329: 0.9833245942425892
Position 1367: 0.187148389781128
Position 1591: 0.09852091296715847
Position 1086: 0.09417355209321505
Position 2022: 0.0787060974887205
Position 1331: 0.049351806017507174
Position 3819: 0.03433536964175324
Position 1361: 0.03385256324327092
Position 1341: 0.028340725314715917
Position 3125: 0.014406601366399424
Position 3754: 0.00818897829211322
Position 2266: 0.0070535070702094586
Position 3678: 0.006922056221401115
Position 732: 0.006294529802779824
Position 3533: 0.005941970618456984
Position 144: 0.005893156061904246
Position 1440: 0.005186636622728683
Position 3145: 0.004792548692931117
Position 1100: 0.004676547070671721
Position 523: 0.004575565053686188
Position 2141: 0.004553073763401651
Position 3111: 0.0037364593409046827
Position 232: 0.0035892671884762846
Position 342: 0.0018502178875299004
Position 3251: 0.0018484106085451051
Position 3880: 0.001747592074984125
Position 286: 0.0016355784757231043
Position 2263: 0.0012122336629975638
Position 70: 0.0011867257154601649
Position 2127: 0.0010656093959213722
Position 125: 0.0010472190738613754
Position 333: 0.0008540459087891198
Position 536: 0.0007871108193275335
Position 1090: 0.0007348957751391237
Position 3502: 0.0006544378914909803
Position 119: 0.0005064480619783114
Position 3701: 0.00048326705036553185
Position 457: 0.00035944579582288834
Position 3938: 0.0003555040535039524
Position 3240: 0.00023412426602649505
Position 161: 0.00022869479766155813
Position 1215: 0.00021904063400084473
Position 322: 0.00018649782619666245
Position 75: 0.00014798669015097897
Position 1608: 0.00014561857172439808
Position 2353: 0.0001247074079236787
Position 1748: 0.0001047037018846118
Position 499: 8.633340119768194e-05
Position 465: 7.688410195350563e-05
Position 77: 7.16737251844366e-05
Position 1092: 5.560700076679781e-05
Position 708: 5.4426298759501395e-05
Position 255: 5.275122233972769e-05
Position 982: 4.7306050745852166e-05
Position 849: 4.51800980873771e-05
Position 955: 3.634826839310152e-05
Position 1686: 3.2448605071116385e-05
Position 1320: 3.148276130970759e-05
Position 554: 3.1288307504591576e-05
Position 82: 2.5743824632942495e-05
Position 2165: 1.8678506364650835e-05
Position 355: 1.8409554179484847e-05
Position 32: 1.7795414113073712e-05
Position 2771: 1.714303064529555e-05
Position 569: 1.6816549664323676e-05
Position 697: 1.5184448001435432e-05
Position 3231: 1.4336444527213626e-05
Position 1240: 1.4175296001752584e-05
Position 426: 1.4034823971425405e-05
Position 917: 1.2713056890362455e-05
Position 901: 1.1944658470931587e-05
Position 1031: 1.172965387964531e-05
Position 2681: 1.157112412265709e-05
Position 2564: 1.1353355966353014e-05
Position 229: 7.581361657067689e-06
Position 799: 6.2283119176893324e-06
Position 1835: 5.056806626067281e-06
Position 1403: 4.760027519243342e-06
Position 1595: 3.651843446886679e-06
Position 624: 2.5978393463625645e-06
Position 1556: 2.463732465641248e-06
Position 996: 2.130658692453236e-06
Position 797: 1.8566466899477198e-06
Position 920: 8.55161444062635e-07
Position 817: 8.52539499606359e-07
Position 572: 7.563960855736564e-07
Position 578: 2.797093010254022e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1204: 0.4608019478001407
Position 1933: 0.1980028091032583
Position 3636: 0.18898929701943837
Position 2971: 0.16798595342735834
Position 3962: 0.11979290976886867
Position 834: 0.06129097274663818
Position 1860: 0.03885070487595759
Position 1281: 0.031118289920829798
Position 3059: 0.03014976591681369
Position 2829: 0.027657322972523945
Position 3023: 0.027342696076259464
Position 1415: 0.025469646638927843
Position 963: 0.024806060108489097
Position 3872: 0.018043624186055558
Position 1884: 0.01728889615639591
Position 3728: 0.01710778422580263
Position 624: 0.01635902826906768
Position 1479: 0.016337646048581348
Position 1172: 0.013082484963727062
Position 1476: 0.011620782310126814
Position 2182: 0.01068118645072577
Position 1487: 0.010523948220039853
Position 3369: 0.009594304022694159
Position 433: 0.009157587170267661
Position 1040: 0.009105943683531029
Position 3372: 0.008761706044596085
Position 206: 0.008464517704211819
Position 966: 0.007080580553710696
Position 4024: 0.006715647402920823
Position 3318: 0.005931710335606597
Position 920: 0.0057185904469326445
Position 1744: 0.0054952889220620015
Position 2164: 0.005181843854627298
Position 1779: 0.0050643997577518056
Position 790: 0.004739860904433914
Position 3667: 0.004623042231471064
Position 3640: 0.0045837307716679486
Position 4143: 0.004502915416547574
Position 901: 0.003916239434141044
Position 569: 0.0030696012627414327
Position 470: 0.0030378620699338466
Position 3422: 0.0029937578652469397
Position 3464: 0.002631552513613509
Position 2220: 0.002410419592798263
Position 1218: 0.0021659159032771267
Position 3944: 0.0020585375609294613
Position 2159: 0.001922268143879337
Position 3229: 0.0019190083678790465
Position 2049: 0.0012196410178547956
Position 585: 0.0012031445751877093
Position 1502: 0.0011586724698316006
Position 1024: 0.0010496805528426654
Position 3750: 0.0010301123437476373
Position 3677: 0.0010189151979868513
Position 852: 0.0010182475600850301
Position 1906: 0.0009673273788010333
Position 3903: 0.0009226981982935874
Position 2284: 0.0008415174206404907
Position 1838: 0.0007545043889390404
Position 1563: 0.0007194635421576335
Position 1947: 0.0007168644472316522
Position 2978: 0.0007097048247390357
Position 1980: 0.0007055923497394826
Position 1003: 0.0006894540075292437
Position 404: 0.0006840185151958497
Position 666: 0.0006492915001130937
Position 3592: 0.000642266287824876
Position 759: 0.0005888166666578936
Position 1099: 0.0005822604607164274
Position 1175: 0.0005701136496184773
Position 418: 0.0005437661285030821
Position 1294: 0.0005411284311679066
Position 2940: 0.0005276483464488944
Position 633: 0.0004847322395523503
Position 2808: 0.0004667442995990587
Position 3428: 0.0004354960660778601
Position 1914: 0.00041821897762575567
Position 2607: 0.0004057666684877803
Position 3791: 0.00036700319360448576
Position 3768: 0.00034580171728210585
Position 1717: 0.0002928157298047571
Position 1436: 0.0002874782590543896
Position 1646: 0.0002788209402319432
Position 3327: 0.000274731504971774
Position 1215: 0.0002322145999900569
Position 4001: 0.00023182379855831136
Position 534: 0.00021890939389844537
Position 1685: 0.00021227238443145675
Position 1784: 0.00021164314082146147
Position 2644: 0.00017500755554037228
Position 1589: 0.00017214801028791573
Position 2622: 0.00016415593810037627
Position 437: 0.00014601931825964878
Position 2948: 0.0001435769229543458
Position 1868: 0.00013913570834417664
Position 1496: 0.00013639660578558253
Position 2591: 0.00011463668362333373
Position 982: 0.0001135402370424695
Position 740: 0.00010903984341984483
Position 4100: 0.00010577727162025802
Position 2398: 0.00010422770076604517
Position 673: 9.664246857977124e-05
Position 2404: 9.479491140717009e-05
Position 1814: 9.206105498053446e-05
Position 841: 8.409033480858503e-05
Position 1077: 7.037335943185621e-05
Position 1424: 6.898980930656272e-05
Position 996: 6.380602768338097e-05
Position 1709: 5.605578767656118e-05
Position 2082: 5.320234152131926e-05
Position 394: 5.3138016080631007e-05
Position 792: 5.223745289412801e-05
Position 639: 4.914076049051225e-05
Position 1421: 4.007123097992828e-05
Position 1105: 3.908040271879252e-05
Position 247: 3.305585929267334e-05
Position 1340: 2.7464918332122873e-05
Position 253: 2.6775268090724483e-05
Position 804: 2.1631118452567965e-05
Position 317: 2.0548557977719998e-05
Position 1181: 1.5904520250852695e-05
Position 212: 1.5298945974272485e-05
Position 2140: 1.215075891977383e-05
Position 1427: 1.045697389961419e-05
Position 855: 1.0006326368865554e-05
Position 1359: 9.818621350279559e-06
Position 1556: 8.874588151206494e-06
Position 1307: 7.294123030636017e-06
Position 1320: 7.242266692730968e-06
Position 176: 4.696376600740651e-06
Position 1519: 4.033346312234573e-06
Position 144: 3.9870462886537835e-06
Position 653: 3.23432079001399e-06
Position 219: 3.0702265593032595e-06
Position 441: 2.813640967745942e-06
Position 1510: 2.658792504086991e-06
Position 1894: 2.4172027690423878e-06
Position 229: 2.04180979938101e-06
Position 1663: 1.4377022369921603e-06
Position 2584: 1.359568440951439e-06
Position 397: 1.1980271608098269e-06
Position 137: 1.1639053006237984e-06
Position 2479: 1.158066515403569e-06
Position 377: 1.030081544274778e-06
Position 1908: 9.957156998279264e-07
Position 806: 9.435008986566492e-07
Position 1316: 8.273882229655023e-07
Position 497: 6.966305942435921e-07
Position 1079: 6.288346966687289e-07
Position 1910: 5.501047858553766e-07
Position 504: 5.329341307357821e-07
Position 1050: 5.161939491088885e-07
Position 1122: 4.558956951314348e-07
Position 510: 3.040776532268473e-07
Position 236: 2.1891971321278343e-07
Position 371: 2.1239549002080357e-07
Position 1553: 8.415862568027861e-08
Position 682: 5.004383655249484e-08
Position 384: 4.1262143043328056e-08
Position 386: 1.8680049018376543e-08
Position 676: 6.53756676090759e-09
Position 520: 3.627173054599482e-09
Position 336: 3.1947535742546162e-09
Position 367: 1.8626894907262943e-09
Position 329: 5.646842018145326e-10
Position 355: 5.593377509531797e-10
Position 333: 4.26484803955702e-10
Position 382: 3.117005258314165e-10
Position 1944: 1.2118879285439428e-10
Position 114: 3.407892031585818e-11
Position 341: 1.6212277101431143e-11
Position 518: 1.1831195692114355e-11
Position 111: 1.1353268862499481e-12
