Gene = Krtcap2
index = 612
Annotated 5SS: [ 550  967 1163 3175]
Annotated 3SS: [ 811 1098 3107 3604]
SMsplice 5SS: [142]
SMsplice 3SS: [3107]
top_k =  1000
Partition function (log Z): -9.647220204233808

Sorted 5' Splice Sites (High to Low Probability):
Position 3175: 0.3948305318603786
Position 1163: 0.3039226092853731
Position 628: 0.2956854152622009
Position 142: 0.2471899299829514
Position 262: 0.1654612085667172
Position 49: 0.08812086653654347
Position 550: 0.08401381069638189
Position 3008: 0.08173825525858738
Position 149: 0.06533539597357164
Position 750: 0.05367711875895149
Position 1070: 0.052611255674190685
Position 213: 0.03958145066288579
Position 200: 0.03770222544222425
Position 24: 0.0339504100550517
Position 967: 0.03058515609076347
Position 28: 0.02644225487853829
Position 204: 0.019465743469358015
Position 1130: 0.014886576880130249
Position 746: 0.014382685923513208
Position 710: 0.008164128042708076
Position 1784: 0.004574557657533233
Position 818: 0.004530094922657392
Position 40: 0.0038622297476967548
Position 185: 0.0030964639171666016
Position 3179: 0.003012095277676668
Position 1820: 0.002924670526908746
Position 3451: 0.002733974496157902
Position 543: 0.0023908529845952423
Position 226: 0.002377350646379818
Position 1840: 0.0022746228844128546
Position 1024: 0.0018518309162204513
Position 3201: 0.0018488995525037391
Position 683: 0.0016437824170843444
Position 721: 0.0016434010013206789
Position 1481: 0.001554799050037803
Position 1466: 0.0015215915371404032
Position 619: 0.0015039704436906503
Position 2982: 0.001258770221440138
Position 163: 0.0012419950952359724
Position 441: 0.0011758129123783352
Position 1001: 0.0008761203994382429
Position 3024: 0.0008513355631936917
Position 362: 0.0007849016352738797
Position 2440: 0.0007745638495124092
Position 2699: 0.0006950751615396476
Position 909: 0.0006276510594518678
Position 182: 0.0005539360752782237
Position 639: 0.0005037436325961683
Position 952: 0.0005029614408828656
Position 602: 0.00047979624477516525
Position 474: 0.0003409354878502381
Position 590: 0.00032982759933005015
Position 223: 0.0002960110209523926
Position 3728: 0.00023814126882888887
Position 605: 0.00023409752049642553
Position 697: 0.00016822098640721262
Position 307: 0.00013047543253212105
Position 15: 0.0001191879168060328
Position 429: 9.427928015977916e-05
Position 2104: 8.694483292099753e-05
Position 732: 7.158706110243189e-05
Position 641: 6.542839790335607e-05
Position 298: 6.162023056796462e-05
Position 743: 4.6162998125389255e-05
Position 700: 3.638987172318335e-05
Position 450: 3.1960287883176064e-05
Position 767: 3.059719416427919e-05
Position 596: 2.786703227850555e-05
Position 716: 2.241728698694189e-05
Position 91: 2.214687945500659e-05
Position 456: 1.9121355964376555e-05
Position 121: 1.083170939775077e-05
Position 1571: 8.966277585780828e-06
Position 685: 6.510594114435727e-06
Position 814: 1.1897062016974757e-06
Position 3221: 2.0372696150060068e-07
Position 999: 2.0277518552421162e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3107: 0.6537466104076598
Position 3604: 0.32525457632917726
Position 811: 0.2282694780414575
Position 515: 0.224310802517429
Position 2871: 0.0907945980668092
Position 879: 0.08530396524955672
Position 814: 0.08075638073539117
Position 3314: 0.05350635109518294
Position 3665: 0.05209403536936473
Position 3509: 0.05043412805301154
Position 622: 0.04196920367446591
Position 1702: 0.038116309299122436
Position 1098: 0.025343110578597595
Position 1243: 0.021542597228136114
Position 1406: 0.015055555226675114
Position 479: 0.013866939199724482
Position 2967: 0.01368227076312084
Position 1783: 0.011119202602876464
Position 407: 0.008732219214384824
Position 3758: 0.00824429871538676
Position 1411: 0.005677699413771244
Position 3797: 0.0051463375116255405
Position 2514: 0.004805792829909784
Position 3348: 0.004036452148477208
Position 3560: 0.0030225723278056696
Position 670: 0.0028427851117184665
Position 2875: 0.0026825132537830606
Position 3780: 0.0026300254056314124
Position 787: 0.0022967504789185643
Position 1074: 0.0022030172071972752
Position 3000: 0.001963994704202651
Position 3380: 0.0018154855655079754
Position 2588: 0.0017611584224951479
Position 3358: 0.0016218370177300938
Position 2919: 0.0015914980019487912
Position 2567: 0.0014811145147911322
Position 2398: 0.001457837128236315
Position 924: 0.0013917136643479533
Position 2666: 0.0013821032305974617
Position 3517: 0.0013661376743461882
Position 3563: 0.0013476330391282514
Position 409: 0.0012862777822436465
Position 1929: 0.0012438908202006434
Position 424: 0.001221864670072508
Position 1045: 0.0012171284900966476
Position 3023: 0.0010172564708228445
Position 3672: 0.0010004420624846896
Position 2456: 0.0009803487851887888
Position 3644: 0.0009734426008735158
Position 654: 0.0009501374202959382
Position 3042: 0.0009174935415546024
Position 1451: 0.0008279450870680513
Position 3251: 0.0007884310125994023
Position 2890: 0.0007122409296839737
Position 987: 0.0006766762413032621
Position 1010: 0.0005709182485672047
Position 2216: 0.0005683707344220258
Position 3805: 0.0004905122309177769
Position 1135: 0.00039025516295137537
Position 3367: 0.00036719641725719963
Position 338: 0.00035924689415601976
Position 992: 0.00022761104469631554
Position 1485: 0.00021307834007612797
Position 3813: 0.0001948874601819037
Position 3189: 0.000173766687335848
Position 2353: 0.0001635062533711008
Position 3822: 0.0001549963462409042
Position 127: 0.00014204484269841387
Position 633: 0.0001296424703474712
Position 2543: 0.00010953735397427907
Position 2723: 0.00010678747099327739
Position 887: 9.525561893753746e-05
Position 370: 8.180231341857928e-05
Position 432: 7.180515613495499e-05
Position 584: 7.160233039955118e-05
Position 1490: 6.351122391854604e-05
Position 434: 5.568292278186154e-05
Position 690: 5.409873597222027e-05
Position 1986: 5.379737353939255e-05
Position 384: 5.2273167069865916e-05
Position 1252: 4.649278537395942e-05
Position 1599: 4.563013422899403e-05
Position 255: 4.455033045842416e-05
Position 130: 4.291610398772616e-05
Position 247: 3.779485456919063e-05
Position 110: 3.602422329588349e-05
Position 438: 3.1976936579356333e-05
Position 293: 2.9094785567851064e-05
Position 381: 2.5097592752835375e-05
Position 441: 2.139416470379649e-05
Position 271: 1.935283166430038e-05
Position 261: 1.570821575982287e-05
Position 117: 1.4731870231921792e-05
Position 141: 1.3067417037082565e-05
Position 303: 1.2419365227866802e-05
Position 341: 1.08138890568002e-05
Position 312: 1.0125932913614677e-05
Position 323: 4.912947162725619e-06
Position 357: 4.070567412824187e-06
Position 446: 2.6041693310448184e-06
Position 894: 1.5378819807259627e-06
Position 316: 1.0957704825767702e-06
Position 743: 1.052510901491917e-06
Position 709: 9.345866791658812e-07
Position 320: 6.684692895798313e-07
Position 314: 5.849938572211637e-07
Position 200: 5.303902904005425e-07
Position 348: 5.270208713161994e-07
Position 590: 3.7722025688438775e-07
Position 450: 3.299275514152519e-07
Position 234: 2.069771652170315e-07
Position 354: 2.0518080637162583e-07
Position 219: 1.7796222979480857e-07
Position 208: 1.6611001128202214e-07
Position 190: 5.207927144634107e-08
Position 223: 4.106517075712414e-08
Position 212: 3.663189988718501e-08
Position 182: 2.5462327991065005e-08
Position 298: 2.221017627801032e-08
