Gene = Bend6
index = 180
Annotated 5SS: [  251 24376 29557 43294 44075 45163]
Annotated 3SS: [24167 29378 43072 43881 45042 54448]
SMsplice 5SS: [  251  1938  5476  8028 22821 29557 40287 43294 45163 47516]
SMsplice 3SS: [ 1806  5316  7920 22732 29378 40136 43072 45042 47440 54448]
top_k =  1000
Partition function (log Z): -33.02167125645892

Sorted 5' Splice Sites (High to Low Probability):
Position 8028: 0.739968938787375
Position 1938: 0.7386330490494191
Position 251: 0.7334628141784089
Position 5476: 0.7104493854781065
Position 9527: 0.30131543521029197
Position 2782: 0.28289814966326626
Position 12714: 0.2599859130747468
Position 731: 0.192920653455293
Position 9445: 0.18882899199194977
Position 9649: 0.1784243377876062
Position 14569: 0.17189907446686228
Position 743: 0.1249537696400703
Position 12804: 0.08569396557844872
Position 12834: 0.07722127936643222
Position 101: 0.07482029863607842
Position 15505: 0.07295996956893885
Position 471: 0.059595347111453825
Position 3966: 0.05490423708829127
Position 12774: 0.05358793736155693
Position 3826: 0.048390581632927
Position 415: 0.04147826926037441
Position 1332: 0.03429558557382052
Position 483: 0.03289000417928791
Position 12744: 0.030985564811997667
Position 594: 0.0304657348516153
Position 54: 0.02999621739717994
Position 1473: 0.028877625803477972
Position 3850: 0.028148735348862117
Position 130: 0.019163225086663897
Position 14586: 0.01886400505661412
Position 12864: 0.009689903983345115
Position 63: 0.008237777434829952
Position 8280: 0.007426550244673035
Position 2874: 0.005754802415377827
Position 7029: 0.005092003645030782
Position 1708: 0.004809486243437536
Position 3570: 0.0047115412550071045
Position 3588: 0.003663962194381285
Position 1672: 0.002354476298707352
Position 664: 0.00217466909738833
Position 10146: 0.0021228003718976036
Position 164: 0.002060928855969271
Position 709: 0.0016956034237828193
Position 813: 0.001649585669393226
Position 2324: 0.0015681008573884408
Position 4016: 0.0015183126412321214
Position 430: 0.001444212519264069
Position 2997: 0.0013461796462941446
Position 359: 0.0012976779723084173
Position 9851: 0.001215896814240419
Position 519: 0.0009098907599647458
Position 1623: 0.0008177381447620813
Position 9536: 0.0006573889805297798
Position 515: 0.0006508957861414567
Position 461: 0.0006502636599517585
Position 58: 0.0005690548527876164
Position 9915: 0.0005430739255570906
Position 263: 0.0005220136845175096
Position 1042: 0.00040238787165758073
Position 3362: 0.0003832696090079259
Position 880: 0.0003826349813135242
Position 394: 0.00035461294904491506
Position 565: 0.0002817104694955696
Position 277: 0.00027547626157195136
Position 796: 0.00024006740751032692
Position 745: 0.00023090949696354313
Position 583: 0.00017796040763254852
Position 9732: 0.00014572738877823807
Position 833: 0.00014209322802627794
Position 1483: 0.00012507009694764386
Position 838: 0.00011492642454735414
Position 119: 0.00010399346637422387
Position 534: 2.74370382118679e-05
Position 2603: 2.3147190183905988e-05
Position 329: 9.200015005646746e-06
Position 1187: 4.264152411126411e-06
Position 6367: 3.163776797272153e-06
Position 6215: 3.083679663731426e-06
Position 9772: 2.578704994165825e-06
Position 128: 2.3937266428157037e-06
Position 280: 4.828009106872159e-07
Position 618: 3.4254794720480284e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1806: 0.7223850636297342
Position 7920: 0.6469794583431422
Position 5316: 0.6465553246522859
Position 9391: 0.49523773126379866
Position 16695: 0.4425018726243628
Position 12562: 0.37145317385394133
Position 629: 0.3000473039968658
Position 14495: 0.23288702898757987
Position 15631: 0.2173368298703177
Position 2669: 0.14556461683961008
Position 2690: 0.1361615861705781
Position 12577: 0.12174261274558208
Position 12367: 0.09534472377952045
Position 15279: 0.08810388000963792
Position 9983: 0.08089581588306355
Position 9514: 0.07502399065995193
Position 9445: 0.06112098692914182
Position 7866: 0.05724713552779642
Position 3726: 0.05272520555888407
Position 3691: 0.05163042894448182
Position 15300: 0.047740316918469715
Position 5364: 0.04561273249983696
Position 7772: 0.03610000885836235
Position 12265: 0.031607822272201117
Position 464: 0.024637510740596242
Position 9366: 0.023239574057859938
Position 366: 0.022073634319802533
Position 9644: 0.020302883361020964
Position 340: 0.01955198555154136
Position 5344: 0.018745261922772715
Position 9214: 0.014957057836293535
Position 1290: 0.011843854279273749
Position 3731: 0.0100848341882545
Position 10044: 0.009902342136730195
Position 3887: 0.00884465131902111
Position 1255: 0.008589338453440957
Position 1671: 0.007225795979027542
Position 672: 0.007167711084981693
Position 1503: 0.006817946998464092
Position 3555: 0.0062787947555108916
Position 1351: 0.006134937658011679
Position 1399: 0.006036851885748542
Position 11856: 0.005983081597996273
Position 6915: 0.004779411521944762
Position 2548: 0.004711605820803543
Position 3467: 0.004408719842123284
Position 9419: 0.004088883187375935
Position 1698: 0.004007576785991089
Position 8199: 0.00323008051482673
Position 1136: 0.003227169683814599
Position 5289: 0.0031906209776838717
Position 537: 0.002931524800424877
Position 1379: 0.002802436559535536
Position 345: 0.0027487086249738655
Position 3436: 0.0026646818381482985
Position 8061: 0.0023487152970050095
Position 1327: 0.0022729184337203826
Position 3838: 0.00194771056717823
Position 1186: 0.0018866505973387114
Position 3769: 0.001867551516611772
Position 14887: 0.0018544665982060324
Position 8115: 0.001743199385781359
Position 1296: 0.0017400156811867157
Position 1813: 0.0016794522290935502
Position 10300: 0.00155845898542423
Position 4488: 0.0015072053942606384
Position 2861: 0.0013372015216134704
Position 4542: 0.0012838619293881923
Position 1438: 0.0012785283100433008
Position 1740: 0.0012021880787169681
Position 2748: 0.0009031236683236086
Position 2624: 0.0008694008000363403
Position 978: 0.0008161014538538964
Position 7219: 0.00078017839151336
Position 2024: 0.0007581954806524534
Position 3892: 0.0007380786328346913
Position 694: 0.0006588581964046693
Position 1116: 0.0005604809981991161
Position 1081: 0.0005222266909079173
Position 2435: 0.0005207314437932135
Position 3777: 0.0004888599233122158
Position 559: 0.00048311950056472526
Position 2201: 0.0004657942417389048
Position 6486: 0.00040930194996943205
Position 6991: 0.00040656909846545667
Position 407: 0.0004001599799314968
Position 2596: 0.0003442702162929742
Position 8243: 0.0003258886939864014
Position 8408: 0.0003204971626157508
Position 1174: 0.00028053733335206766
Position 511: 0.00025648204518081665
Position 1549: 0.0002562301291243026
Position 3206: 0.00024644820434143626
Position 1621: 0.0002398304179277614
Position 2864: 0.00022902252672721973
Position 3803: 0.00022216893309622628
Position 8773: 0.000203403942627875
Position 1746: 0.0002026140294244826
Position 1099: 0.00020016897689143935
Position 504: 0.00019697764200956016
Position 546: 0.00017911543110973505
Position 4725: 0.0001688494839501188
Position 3244: 0.00016768928440408047
Position 1403: 0.00016223530474026096
Position 1567: 0.00014412582130827155
Position 2218: 0.0001399116366853849
Position 1842: 0.00012949280773218397
Position 2284: 0.00011235474237049466
Position 1331: 0.00010520721476870615
Position 1406: 0.00010077671873428433
Position 4677: 9.64308209301285e-05
Position 5655: 9.476548466410103e-05
Position 6457: 8.434956822643229e-05
Position 7315: 7.399192940024565e-05
Position 325: 7.39271784007118e-05
Position 7356: 6.705730336716592e-05
Position 1163: 5.4389992969592026e-05
Position 723: 5.372105898016992e-05
Position 1896: 4.819987514265904e-05
Position 6188: 4.706166864014775e-05
Position 1653: 4.2286785879888415e-05
Position 1018: 3.9217365691487035e-05
Position 4404: 3.51683807567578e-05
Position 4776: 3.471161475034947e-05
Position 2222: 3.4318223177453635e-05
Position 470: 3.229666909884633e-05
Position 1874: 3.0242862903623202e-05
Position 720: 2.91279119656136e-05
Position 1463: 2.8351863583668748e-05
Position 5588: 2.7966841972627683e-05
Position 480: 2.7012336958182383e-05
Position 5611: 2.6755999820800377e-05
Position 1700: 1.7136480232221445e-05
Position 3528: 1.3189666990967547e-05
Position 1902: 1.2497790280798512e-05
Position 157: 1.0144691242453467e-05
Position 1151: 9.604430134931462e-06
Position 2133: 9.377554812623542e-06
Position 468: 9.2199032307131e-06
Position 4965: 8.6091607794842e-06
Position 5019: 6.645458753084622e-06
Position 4547: 6.0175617878735885e-06
Position 4101: 5.268835843144752e-06
Position 2696: 5.2434691799618686e-06
Position 412: 4.829442972317477e-06
Position 2781: 4.5854285086198585e-06
Position 225: 2.8829019304821993e-06
Position 862: 2.616543850515107e-06
Position 302: 2.5094410289729175e-06
Position 280: 2.3188405100190366e-06
