Gene = Cfap69
index = 259
Annotated 5SS: [  332  6452 14450 17304 19816 24111 38231 38490 42320 45073 45292 47071
 50554 59966 68319 70468 75120 77099 77884 79589 81798 82336]
Annotated 3SS: [ 6391 14383 17193 19738 24011 38080 38311 42195 45023 45169 46853 50388
 59846 68199 70385 74926 76960 77806 79390 81710 82230 82872]
SMsplice 5SS: [  332  6452 24111 38490 45292 47071 50554 59966 79589 81798 82336]
SMsplice 3SS: [ 6391 24011 38311 45169 46853 50388 59846 79390 81710 82230 82872]
top_k =  1000
Partition function (log Z): -46.702271349248086

Sorted 5' Splice Sites (High to Low Probability):
Position 6452: 0.9967420878763901
Position 24111: 0.9385847313226168
Position 332: 0.9135217627989396
Position 1196: 0.12520308850272022
Position 713: 0.07433794319920346
Position 4245: 0.05104892439026156
Position 6316: 0.009759695518333505
Position 5424: 0.007221346222106185
Position 6216: 0.006267547340605143
Position 5614: 0.005384296070627478
Position 5075: 0.004596672375174097
Position 2737: 0.00358274415642245
Position 1813: 0.003078272391125553
Position 2905: 0.0029138153298163922
Position 5718: 0.0018250702454026115
Position 1927: 0.0016634866047004779
Position 1134: 0.0014963947350594424
Position 3766: 0.0010788668660337566
Position 7501: 0.0010071135158573011
Position 1888: 0.0009815344494881455
Position 3077: 0.0007350932472933137
Position 4571: 0.000707650684345323
Position 9838: 0.0006407984755949397
Position 296: 0.0003191609027550405
Position 12632: 0.0001751705151911038
Position 8573: 0.0001269455906400635
Position 622: 0.0001248942049279206
Position 12543: 0.00012284690433900635
Position 6580: 0.00011346679607465884
Position 966: 8.944482231043629e-05
Position 161: 6.937545945459787e-05
Position 1028: 6.501459751504716e-05
Position 157: 4.556438255620275e-05
Position 92: 4.1072839886177475e-05
Position 305: 2.4448809869766864e-05
Position 279: 2.1150934562002312e-05
Position 778: 1.471343708798282e-05
Position 112: 1.3338733955189529e-05
Position 423: 1.1507710711596024e-05
Position 7878: 1.0945070172000214e-05
Position 7554: 8.45954688426958e-06
Position 7463: 6.824987598712862e-06
Position 9130: 6.738375253640781e-06
Position 466: 5.464734693231314e-06
Position 484: 4.637177914257548e-06
Position 68: 3.7070617754086646e-06
Position 653: 3.6366718676359083e-06
Position 29: 3.2404752481598314e-06
Position 797: 2.7433507621122752e-06
Position 1108: 2.1111422859123807e-06
Position 919: 2.006573150821624e-06
Position 45: 1.8986833569872719e-06
Position 1292: 1.8116555563344333e-06
Position 345: 1.6995257590861085e-06
Position 1000: 1.6924245964497215e-06
Position 140: 1.409483239775247e-06
Position 1308: 1.0809263431986555e-06
Position 487: 9.858272623859185e-07
Position 3799: 9.435682407639835e-07
Position 3112: 9.02652403924258e-07
Position 2969: 8.534424264877134e-07
Position 952: 8.209022911405054e-07
Position 633: 7.823751345826092e-07
Position 2483: 6.556480953528729e-07
Position 6511: 5.120936995344187e-07
Position 521: 3.2483795391953937e-07
Position 37: 2.0694607246518393e-07
Position 518: 1.9867506359027115e-07
Position 499: 1.8335876633581115e-07
Position 1671: 1.8042464833224001e-07
Position 77: 1.5902633394997858e-07
Position 1809: 1.3492678706450494e-07
Position 298: 1.2432713068260024e-07
Position 7: 1.0440737330327613e-07
Position 2989: 8.58023131186016e-08
Position 2206: 8.354289561472934e-08
Position 4431: 6.970147702556819e-08
Position 2957: 6.619733707421986e-08
Position 1958: 6.233769285746295e-08
Position 211: 4.6207323539429086e-08
Position 138: 4.4662648916646576e-08
Position 1760: 4.3491166670126366e-08
Position 61: 3.9654639740944566e-08
Position 989: 3.6231405813148237e-08
Position 389: 2.899098907597716e-08
Position 853: 2.6028006032605152e-08
Position 755: 2.2347384779550654e-08
Position 7577: 2.0919314476243488e-08
Position 165: 1.824292050434222e-08
Position 2312: 1.599141627218266e-08
Position 573: 1.4015351272676497e-08
Position 1721: 6.7386803456769554e-09
Position 1048: 6.231294647971495e-09
Position 1358: 3.756183518682909e-09
Position 626: 2.2788107032508683e-09
Position 5: 8.387623233660888e-10
Position 619: 4.983358936282592e-10
Position 2739: 2.7662437499435756e-10
Position 3302: 1.8635095316694729e-10
Position 2817: 1.7163239237649942e-10
Position 2812: 1.1896927358421532e-10
Position 645: 1.0986344613021274e-11
Position 658: 7.051490954435581e-12
Position 667: 5.5316006991105466e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6391: 0.9868754186694599
Position 24011: 0.9831761758424225
Position 30503: 0.5493924891249862
Position 27389: 0.2488483268615585
Position 24287: 0.1046793357128506
Position 1097: 0.052451778869299144
Position 24319: 0.03566457962322359
Position 1067: 0.02706133813924007
Position 4061: 0.024707122142983554
Position 3983: 0.011905292241778201
Position 5325: 0.00920331225715665
Position 1039: 0.00910152569236409
Position 612: 0.008046048809964033
Position 4105: 0.007476966017539295
Position 6143: 0.004909246773859761
Position 2652: 0.004731909283984078
Position 1079: 0.004617521093176422
Position 6403: 0.004349684350916779
Position 6375: 0.004296816174446583
Position 6037: 0.004156775760679041
Position 6153: 0.004058823111293715
Position 4076: 0.0035551549304901277
Position 8970: 0.002958806537685348
Position 1782: 0.0028463044514442063
Position 4786: 0.002464498949600781
Position 16648: 0.0022318293011593386
Position 1046: 0.002088141086693916
Position 901: 0.002034419485463935
Position 6109: 0.0019065529955909794
Position 5613: 0.001878259733554116
Position 15590: 0.001838029863096677
Position 1107: 0.0017769855814624644
Position 513: 0.0015764710197596432
Position 587: 0.0015554223053368607
Position 13111: 0.0014858128721337944
Position 6431: 0.0014446697912455571
Position 7367: 0.0014167364939564413
Position 5328: 0.001174997566440339
Position 532: 0.0011464433087239121
Position 12446: 0.0011145121411709061
Position 2674: 0.0010195652780099222
Position 4944: 0.000866071280146234
Position 7332: 0.0007874039206569234
Position 4996: 0.0007581616206014524
Position 1069: 0.0007325531961058436
Position 1679: 0.0006868311293267059
Position 12697: 0.0006789698701132433
Position 2736: 0.0006347713697889589
Position 653: 0.0006171699104836631
Position 5999: 0.0006025220377901795
Position 4057: 0.0005958158903313317
Position 3711: 0.0005821263565695513
Position 5414: 0.0005709471984182608
Position 3863: 0.0005512015601252785
Position 14383: 0.0005191097989748237
Position 5572: 0.0005173371174140701
Position 4354: 0.0005145302824849321
Position 1122: 0.0005127493519297853
Position 8472: 0.0005038099082340727
Position 1848: 0.0005021432144813691
Position 7684: 0.0004986311521529524
Position 4209: 0.000484257047403859
Position 573: 0.00046514081678787573
Position 9646: 0.0004362283738386519
Position 4153: 0.00043506206913104144
Position 1702: 0.0004131254195694786
Position 5404: 0.00040777758425049316
Position 1617: 0.00040130560336294383
Position 5969: 0.0003990682064454901
Position 4234: 0.0003638870704691192
Position 11203: 0.00034481120221396946
Position 3405: 0.0003295990375224966
Position 4110: 0.00032880970511978396
Position 4868: 0.00031453219270766955
Position 885: 0.000299767755321492
Position 2803: 0.000292513925514194
Position 12979: 0.0002901106399140654
Position 4754: 0.00028781111579542366
Position 9702: 0.0002768628766088467
Position 5184: 0.0002715859689372786
Position 2878: 0.0002654122050788155
Position 5274: 0.0002617414384690305
Position 1129: 0.0002465460132913118
Position 1604: 0.00023122889040350642
Position 699: 0.00022536983680904732
Position 4032: 0.00021932024044754245
Position 5369: 0.00021322290531297845
Position 3566: 0.00020996266725326583
Position 3944: 0.00020962757741452395
Position 14690: 0.00020722539743294371
Position 822: 0.00020062292413355242
Position 14876: 0.0001902058145350267
Position 10162: 0.00017853289526495835
Position 12905: 0.0001757419567743624
Position 1654: 0.00017200507756444202
Position 2701: 0.00016413626517526939
Position 13530: 0.00015717278407344253
Position 13078: 0.0001523896513588472
Position 802: 0.0001520625064184417
Position 11976: 0.00015069577034884624
Position 9006: 0.0001493491533941926
Position 4231: 0.00014594550152043667
Position 1170: 0.00014515232181553059
Position 13449: 0.00013834129961091705
Position 911: 0.0001321935381785572
Position 14155: 0.0001315480390761804
Position 4536: 0.0001302485340964501
Position 8519: 0.0001229289756255798
Position 1685: 0.00011153646011838175
Position 9769: 0.0001035622378501289
Position 4004: 9.583845429529336e-05
Position 1624: 9.469426963415687e-05
Position 4286: 8.902032221000566e-05
Position 7371: 8.644093567482685e-05
Position 1570: 8.164012701233897e-05
Position 2707: 7.994781163887827e-05
Position 9049: 7.953268131572855e-05
Position 1621: 6.966274113754998e-05
Position 712: 6.963904040325733e-05
Position 9953: 6.878129555553517e-05
Position 9914: 6.486761942995386e-05
Position 2894: 6.15639164252071e-05
Position 1488: 5.9746603734844616e-05
Position 11765: 5.611420143386748e-05
Position 12867: 5.607400669442306e-05
Position 2956: 5.5040728188752097e-05
Position 6559: 5.1635954246665724e-05
Position 12174: 5.148100584143819e-05
Position 3068: 4.6881721301491355e-05
Position 9177: 4.4955339475935446e-05
Position 9625: 4.40832844339805e-05
Position 9705: 4.20206099362871e-05
