Gene = Il12a
index = 568
Annotated 5SS: [ 143  733 2851 3808 3923 4157]
Annotated 3SS: [ 598 2736 3765 3880 4012 6470]
SMsplice 5SS: [ 143  733 2851 3808 3923 4157]
SMsplice 3SS: [ 598 2736 3645 3880 4012 6470]
top_k =  1000
Partition function (log Z): 6.780069109599867

Sorted 5' Splice Sites (High to Low Probability):
Position 2851: 0.9937378195203825
Position 4157: 0.9874184989013186
Position 733: 0.9833792965710046
Position 143: 0.8941518956115542
Position 3923: 0.7612556118702275
Position 3808: 0.7016952582372409
Position 5558: 0.23128763292352153
Position 5802: 0.10927857841449644
Position 395: 0.054586577697470474
Position 2264: 0.034515625796281334
Position 67: 0.033483396193784105
Position 6014: 0.02883879367790477
Position 496: 0.027277170497202123
Position 3812: 0.02367597215074255
Position 3684: 0.023588982168492076
Position 410: 0.011885031871599418
Position 6600: 0.011807908672391556
Position 1192: 0.010268841575103767
Position 3033: 0.009644641877600888
Position 6400: 0.009481152615203834
Position 1448: 0.007336553697170159
Position 5635: 0.006211635616165434
Position 1767: 0.00596212230652758
Position 3647: 0.005706737504256005
Position 169: 0.005312375161884135
Position 5179: 0.004826420692299632
Position 3510: 0.004574907438316158
Position 2502: 0.0037007902824236147
Position 3483: 0.0036382970585583756
Position 6061: 0.0034768071326058206
Position 6699: 0.0033640722060750694
Position 4906: 0.003359057900579009
Position 4678: 0.003260156210220878
Position 1002: 0.0031676718206690518
Position 5491: 0.0030388321532307987
Position 3416: 0.0028169675272573954
Position 1053: 0.0023071505505775
Position 5740: 0.0021833571077240835
Position 796: 0.002139170366038908
Position 442: 0.0021388644333461284
Position 6835: 0.0020613221720893336
Position 899: 0.0020382987969925328
Position 6372: 0.0018740189657537262
Position 3436: 0.001720992702121193
Position 1972: 0.0016086395771697378
Position 3711: 0.0015246210056434814
Position 147: 0.0014109865861737009
Position 1029: 0.0013499831695581064
Position 1218: 0.001321486649103532
Position 3690: 0.0012683788757581048
Position 3699: 0.0012641723967204226
Position 3747: 0.0012569511059309303
Position 551: 0.0009933971233549446
Position 2961: 0.0009570531678019786
Position 724: 0.0009477452541894243
Position 120: 0.0008602307399534704
Position 817: 0.0007874436147181272
Position 2672: 0.0007862176229061105
Position 1260: 0.000711444282383563
Position 2208: 0.0006897698556514697
Position 6585: 0.0006010784473219144
Position 1951: 0.0005882103140137927
Position 5530: 0.000586609965376297
Position 5521: 0.0005753803454626613
Position 3334: 0.0005481199489046413
Position 5824: 0.0005231063814888477
Position 4196: 0.0004887158132282322
Position 5814: 0.0004370299834300517
Position 4206: 0.00040846192444007933
Position 1592: 0.00036585393260321603
Position 5195: 0.0003288728598723277
Position 2268: 0.00030221674319335875
Position 5435: 0.00029864531275989274
Position 6357: 0.00029400375798636257
Position 2224: 0.00028030021793030817
Position 6582: 0.00027559588073021256
Position 2471: 0.0002626355567529677
Position 2571: 0.00021586246446417278
Position 5767: 0.00020838360982578354
Position 1901: 0.0002057617009724757
Position 3044: 0.0001975530939761322
Position 3566: 0.00019296659716291545
Position 2304: 0.00018706729456475452
Position 2551: 0.00015722998754829362
Position 2176: 0.0001523623466673282
Position 763: 0.0001473914858247417
Position 1428: 0.0001439694094024182
Position 4814: 0.00013731631703545755
Position 1220: 0.00013278417413083794
Position 6713: 0.00013156363534709458
Position 4951: 0.00012548870729332348
Position 420: 0.00011528066510382685
Position 500: 0.00011226854833528635
Position 5757: 0.00011169979890032819
Position 3773: 0.00010930701844806343
Position 3364: 0.00010916428084894385
Position 114: 0.00010897842254284086
Position 2216: 0.00010634024961129001
Position 315: 0.00010116672047987553
Position 586: 9.93947980738978e-05
Position 5797: 9.288914004665432e-05
Position 3177: 9.113160188401028e-05
Position 948: 8.996280032665811e-05
Position 1158: 8.207898252514364e-05
Position 678: 8.202048271714896e-05
Position 2203: 7.707140390925205e-05
Position 3056: 7.627643879373685e-05
Position 4734: 7.260105707304665e-05
Position 2221: 7.179489126789393e-05
Position 285: 6.188556029715362e-05
Position 3488: 5.788724150725736e-05
Position 3956: 5.39527066325688e-05
Position 1628: 4.984645126740219e-05
Position 6276: 4.860611959381296e-05
Position 6338: 4.818363040649672e-05
Position 57: 4.634702169351419e-05
Position 4453: 4.5321730010947784e-05
Position 1352: 4.50933742028178e-05
Position 5303: 4.476612845563822e-05
Position 456: 4.470044943464169e-05
Position 909: 4.450786937162962e-05
Position 4885: 4.414725460295816e-05
Position 562: 4.391678496947911e-05
Position 1392: 4.3638155954580424e-05
Position 737: 4.175291306662238e-05
Position 2337: 4.1639492805848116e-05
Position 2287: 3.941169720784216e-05
Position 3618: 3.6964870294884004e-05
Position 129: 3.60966210040373e-05
Position 2160: 3.24627324840014e-05
Position 4979: 3.20935422772534e-05
Position 3559: 3.1032588242482065e-05
Position 55: 2.9698433224559463e-05
Position 131: 2.7581193419380958e-05
Position 1727: 2.5623010414590636e-05
Position 833: 2.4478788848508767e-05
Position 2493: 2.4196570141377042e-05
Position 2256: 2.2935938405264783e-05
Position 5295: 2.2264572288800068e-05
Position 5032: 2.1940472056101524e-05
Position 5566: 2.1753352445002856e-05
Position 921: 2.109756167069611e-05
Position 23: 1.982363813284189e-05
Position 3961: 1.8806281228829872e-05
Position 1309: 1.8370717345849214e-05
Position 1267: 1.2933795570146526e-05
Position 1956: 1.2107933570431115e-05
Position 1419: 1.2025966134809244e-05
Position 1128: 1.1897179268751466e-05
Position 2187: 1.1876053466792045e-05
Position 5357: 1.13101146513013e-05
Position 1452: 1.0646737697503726e-05
Position 2828: 9.802469524860418e-06
Position 3865: 9.59148599419871e-06
Position 1234: 8.623019601729855e-06
Position 1204: 7.898506278691726e-06
Position 2930: 7.68073089887852e-06
Position 5280: 7.406554073102961e-06
Position 355: 6.7825833751730865e-06
Position 5345: 6.421402601055446e-06
Position 3346: 6.276168079783936e-06
Position 484: 5.7410599078021134e-06
Position 12: 5.714855566385345e-06
Position 5857: 4.610180470201532e-06
Position 3246: 4.2727700713561e-06
Position 5663: 2.681693080660839e-06
Position 486: 2.363677921445986e-06
Position 288: 1.9650884183647618e-06
Position 3474: 1.8442362111194761e-06
Position 5523: 1.7673784921390465e-06
Position 73: 1.6302161680839972e-06
Position 3551: 5.303706600760386e-07
Position 5668: 4.7064320040281816e-07
Position 3168: 2.3944895367438233e-07
Position 771: 1.4685004915151626e-07
Position 997: 9.309140940581962e-08
Position 746: 7.44885411121725e-08
Position 1143: 7.026208045940759e-08
Position 4977: 6.753996684602633e-08
Position 985: 5.5938880680329e-08
Position 1045: 4.986606492970729e-08
Position 4663: 4.406007561460456e-08
Position 3053: 4.2055451880517916e-08
Position 652: 3.7033366181005186e-08
Position 4512: 2.1184572906151827e-08
Position 840: 1.7039550681238835e-08
Position 810: 6.30121768770651e-09
Position 4313: 3.060320529749713e-09
Position 932: 2.036285940423621e-09
Position 690: 6.53348524577081e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2736: 0.9806670118135234
Position 4012: 0.7001771914781042
Position 598: 0.6987165001692972
Position 3880: 0.6670706174569582
Position 6470: 0.4556521382682784
Position 3645: 0.43205460119771133
Position 6318: 0.36851903441127026
Position 5428: 0.28232720564367925
Position 4029: 0.23857872236225947
Position 3765: 0.21121680537094856
Position 677: 0.19539438475794663
Position 3587: 0.12308203659318574
Position 5656: 0.11482444584748148
Position 6769: 0.04493320705182674
Position 641: 0.04424210679910467
Position 2139: 0.03351495148157605
Position 326: 0.031127283548739552
Position 6415: 0.025746015007646325
Position 3907: 0.024970249813268185
Position 3904: 0.023192584507737486
Position 3677: 0.01571568945866527
Position 5919: 0.015697776961480076
Position 3683: 0.014550114643169573
Position 3628: 0.014302465851150312
Position 661: 0.014222965496762751
Position 3277: 0.012158316942978266
Position 363: 0.011669189467691984
Position 5958: 0.011307432093619434
Position 7058: 0.011216415717816283
Position 3657: 0.01048793078979364
Position 4733: 0.009686631539594256
Position 5178: 0.008158461868232932
Position 650: 0.007533192100171319
Position 6574: 0.007414224518477694
Position 1116: 0.007136118037365116
Position 2741: 0.00679543380568193
Position 1259: 0.006436069481953057
Position 4571: 0.005864164552275601
Position 2743: 0.005578200089457887
Position 228: 0.005384485794388894
Position 2937: 0.005213557664859156
Position 3601: 0.0046371988911667735
Position 4843: 0.004612927732153176
Position 6503: 0.004552010586071696
Position 5725: 0.003959685182203588
Position 6525: 0.0035870985978100453
Position 5053: 0.0034828960348973546
Position 3597: 0.0032158912994600664
Position 926: 0.0031937280642652514
Position 5371: 0.003130369439174309
Position 460: 0.003119960076979352
Position 1023: 0.003109070074078029
Position 2085: 0.003040041773697196
Position 2951: 0.0029643933350146554
Position 3647: 0.002920690922565326
Position 5902: 0.0027524154868474294
Position 6245: 0.002348886914855506
Position 4615: 0.0022957614177318976
Position 3328: 0.0022710100024391717
Position 5096: 0.0022690699725555086
Position 5705: 0.00225949395725811
Position 4812: 0.00224087858263633
Position 827: 0.002187450332865934
Position 4061: 0.0020856226306562296
Position 6598: 0.002078981211534643
Position 529: 0.0020439009938320193
Position 6522: 0.0020225206518094214
Position 3734: 0.0020010927491219944
Position 3951: 0.0019352354506085604
Position 1678: 0.0019025854769391419
Position 2776: 0.001898889773661761
Position 2349: 0.0018945882989117413
Position 4048: 0.0017816376776968533
Position 1075: 0.0017574944484801205
Position 4069: 0.0017417809952252512
Position 5535: 0.0017357740326422193
Position 5888: 0.001673200760434281
Position 3882: 0.001614432965242845
Position 3808: 0.0015282087566846224
Position 5430: 0.0013798988333765987
Position 6895: 0.0013728855256171651
Position 1538: 0.0013010304868336996
Position 5451: 0.0012821348633285132
Position 5224: 0.001272373606153197
Position 5721: 0.0012098084350820027
Position 868: 0.00120314578945863
Position 1650: 0.0011147849087061092
Position 5937: 0.0011072325754327343
Position 884: 0.0010773426312469126
Position 3238: 0.0010715762889121601
Position 686: 0.0010687758419825218
Position 7108: 0.001063789623987951
Position 5355: 0.0010581097760189978
Position 6861: 0.0010146256887825294
Position 5760: 0.0010112319520501666
Position 257: 0.0009875579936134578
Position 4090: 0.0009714594056649511
Position 1444: 0.0009257370869203486
Position 5593: 0.0008167394205316494
Position 5855: 0.0007800012080007443
Position 4082: 0.0007762223944111828
Position 2611: 0.0007600167043540779
Position 1847: 0.0007357095464582313
Position 3954: 0.0007212455709764161
Position 2671: 0.0006905281530634592
Position 3249: 0.0006722722584588931
Position 4039: 0.000649168552656284
Position 366: 0.0006391967065156575
Position 495: 0.0006378280030671622
Position 5930: 0.0006359449548369432
Position 2372: 0.0006178385890293626
Position 3607: 0.0006035254692542868
Position 239: 0.0006007553966335794
Position 715: 0.0005731454506337864
Position 6176: 0.0005512462089054285
Position 1724: 0.0005453731784483428
Position 4108: 0.0005419745242991255
Position 3662: 0.0005318664258479001
Position 5551: 0.0005029589503469138
Position 3884: 0.0005023903011658668
Position 3888: 0.0005005614898835917
Position 5435: 0.0004954930102188836
Position 4057: 0.0004883463978534738
Position 4586: 0.0004802857318986091
Position 1782: 0.000478163420240864
Position 5871: 0.0004677798630417495
Position 4302: 0.0004581124391336324
Position 1835: 0.00044076231664054287
Position 941: 0.00043174048824034964
Position 973: 0.00042526417078064805
Position 2419: 0.0003872166003287944
Position 3651: 0.0003807073596516911
Position 708: 0.0003752566935643851
Position 1028: 0.00036618300786812695
Position 294: 0.0003413434919242049
Position 2413: 0.00033863290177965784
Position 4063: 0.00033857223181539857
Position 6535: 0.0003319961722121717
Position 3352: 0.00032652950630178646
Position 1568: 0.0003145809928815789
Position 995: 0.0002891306992550459
Position 6666: 0.0002889450714767211
Position 1333: 0.0002849437780569822
Position 4663: 0.00028375490133703284
Position 4444: 0.0002825350884922532
Position 491: 0.0002780564502938239
Position 690: 0.0002773879496247034
Position 6092: 0.0002728765754405736
Position 5634: 0.00027077417689394973
Position 263: 0.000249914587977635
Position 3788: 0.00024786840289436137
Position 3622: 0.0002458051432595886
Position 6892: 0.0002428567231194936
Position 1883: 0.00023672203034120218
Position 2337: 0.0002349296726037535
Position 4402: 0.0002308502770900254
Position 500: 0.00022512663526614335
Position 1283: 0.0002247663457698329
Position 3283: 0.00021295430631672655
Position 3445: 0.00020800800876146752
Position 5687: 0.00020501287606970937
Position 1528: 0.0001967523485000073
Position 6934: 0.00019454457712157983
Position 2021: 0.00018457991406444453
Position 6164: 0.00018436119506443375
Position 2425: 0.00018338283887055267
Position 232: 0.00018061485468184011
Position 5521: 0.00017947718591113093
Position 1371: 0.00017675891023439876
Position 5739: 0.0001730271465806807
Position 2147: 0.00016956238058632816
Position 6650: 0.00016901545809067009
Position 3666: 0.00016749992341973452
Position 3964: 0.00015531276577570539
Position 5456: 0.00015058361923464433
Position 2927: 0.00014974998987826626
Position 2584: 0.00014510094505194244
Position 281: 0.0001447194831871523
Position 4740: 0.0001407233882154738
Position 810: 0.00013898517838275805
Position 5666: 0.00013653187333011895
Position 5188: 0.0001359654493096436
Position 3360: 0.0001284868226990929
Position 4885: 0.00012568306511982668
Position 5465: 0.00012394122830570854
Position 3279: 0.00012217993186867617
Position 6131: 0.00012150236336957381
Position 836: 0.00012133501862592445
Position 1821: 0.00011950074360528891
Position 2392: 0.00011176746723515869
Position 2714: 0.0001055268733488774
Position 4105: 0.00010173927665363309
Position 3603: 9.73403136177517e-05
Position 6190: 9.51250211154868e-05
Position 409: 9.298480639022147e-05
Position 4905: 9.126607875269886e-05
Position 2221: 9.125810540275118e-05
Position 1655: 8.72519874222205e-05
Position 248: 8.616945047646782e-05
Position 4118: 8.409778236956561e-05
Position 4620: 8.107340916274573e-05
Position 4982: 7.804008821017738e-05
Position 2352: 7.71305555522652e-05
Position 890: 7.588414876433529e-05
Position 3927: 7.551980884897119e-05
Position 4890: 7.472455574187155e-05
Position 1851: 7.16363360251089e-05
Position 1123: 6.979481262639738e-05
Position 2378: 6.93120429295461e-05
Position 4567: 6.806900082076803e-05
Position 3970: 6.491333323402462e-05
Position 2813: 6.317497620630739e-05
Position 1685: 6.175574492848654e-05
Position 399: 6.142032245079263e-05
Position 1582: 5.971957322400801e-05
Position 310: 5.947274577868153e-05
Position 368: 5.314137874565909e-05
Position 3304: 5.281651688766713e-05
Position 1360: 4.887627275048481e-05
Position 3334: 4.847329878051402e-05
Position 1081: 4.789280400944241e-05
Position 4698: 4.744040294165495e-05
Position 274: 4.5848129970612105e-05
Position 1136: 4.502960624831641e-05
Position 2384: 4.416483875904263e-05
Position 4327: 4.365078300557836e-05
Position 1339: 4.307879918435245e-05
Position 268: 4.2339587452937826e-05
Position 546: 3.9654445250247916e-05
Position 6054: 3.80473631082483e-05
Position 5994: 3.7887498420670586e-05
Position 6126: 3.783382907908658e-05
Position 3075: 3.673896277134122e-05
Position 1704: 3.651031080923748e-05
Position 2169: 3.590812085832997e-05
Position 886: 3.58869142669464e-05
Position 471: 3.547896880210232e-05
Position 550: 3.5467397761418825e-05
Position 1922: 3.4754853083526115e-05
Position 2791: 3.459049564784062e-05
Position 5542: 3.351438304666938e-05
Position 2975: 3.047264608897711e-05
Position 3161: 3.042000639674208e-05
Position 2278: 2.992341706768278e-05
Position 1052: 2.9886439552947e-05
Position 1687: 2.9155750851948353e-05
Position 3300: 2.907340595568456e-05
Position 272: 2.7705719153962682e-05
Position 5409: 2.7331323741643617e-05
Position 2399: 2.7024155137669147e-05
Position 2314: 2.5831245232568146e-05
Position 1001: 2.2859745528924168e-05
Position 2917: 2.2808136944669928e-05
Position 4845: 2.1318242338151673e-05
Position 2491: 1.898692194981163e-05
Position 3286: 1.8873189259496723e-05
Position 562: 1.7806846253219703e-05
Position 2988: 1.7181390605555046e-05
Position 3474: 1.6999460898996104e-05
Position 2529: 1.686859113128461e-05
Position 4355: 1.6782068040505114e-05
Position 540: 1.6478452913560375e-05
Position 2703: 1.642473066809856e-05
Position 3533: 1.6078184976479234e-05
Position 5933: 1.5653522688064665e-05
Position 3771: 1.559909516792649e-05
Position 5067: 1.536276561874867e-05
Position 2234: 1.533548111789586e-05
Position 507: 1.522045938155604e-05
Position 1910: 1.4974983145664928e-05
Position 1681: 1.497395799078923e-05
Position 4237: 1.4393508365747867e-05
Position 3416: 1.4005136856237034e-05
Position 3022: 1.3635171661996342e-05
Position 189: 1.3531097938830067e-05
Position 1726: 1.3051350237563729e-05
Position 3016: 1.1583958735553323e-05
Position 3040: 1.1356846840045261e-05
Position 167: 1.1312521951071905e-05
Position 205: 1.1065550915834455e-05
Position 1092: 1.1062424852550676e-05
Position 1945: 1.101683759099237e-05
Position 147: 1.0847058646006811e-05
Position 1378: 1.0641421940782739e-05
Position 3157: 1.0430795572674515e-05
Position 2641: 1.0009217570490888e-05
Position 2632: 9.859980763460075e-06
Position 3211: 9.166871976254075e-06
Position 729: 8.74517658589811e-06
Position 212: 8.36886307913532e-06
Position 5392: 7.805204189090458e-06
Position 1037: 7.716886957980212e-06
Position 948: 7.654010803669354e-06
Position 544: 7.267217529205116e-06
Position 763: 7.255815913376843e-06
Position 432: 6.605664046251531e-06
Position 5461: 6.29667126623993e-06
Position 2678: 6.255512212917424e-06
Position 3309: 6.2035754084298895e-06
Position 3460: 5.8984916573183565e-06
Position 4123: 5.771582903262715e-06
Position 3252: 5.727171641368957e-06
Position 3322: 5.430558788541047e-06
Position 3510: 5.004241044440508e-06
Position 5123: 4.894394823775364e-06
Position 2701: 4.124152009217732e-06
Position 3061: 2.5709099340584547e-06
Position 416: 2.5153215341722084e-06
Position 6733: 2.5008629450603903e-06
Position 3471: 2.4723383430710723e-06
Position 441: 2.4672288515293562e-06
Position 3488: 2.27753125959892e-06
Position 209: 2.251416717476639e-06
Position 2965: 2.1604211626320373e-06
Position 2967: 2.111580904817637e-06
Position 2618: 2.10292552834719e-06
Position 2823: 2.008865031970344e-06
Position 376: 1.76516727033176e-06
Position 3196: 1.6270260742535764e-06
Position 3225: 1.5334324634582437e-06
Position 3115: 1.190448743071103e-06
Position 186: 1.0108893044388443e-06
Position 4312: 9.992148260696844e-07
Position 3340: 8.953634676096887e-07
Position 3089: 7.50676985095304e-07
Position 3111: 7.493313481426281e-07
