Gene = Pid1
index = 815
Annotated 5SS: [   305 125414]
Annotated 3SS: [125266 246137]
SMsplice 5SS: [   305  10607  39983  96859 104802 125414 140421 173088 205034 235776
 237583]
SMsplice 3SS: [ 10470  39875  96758 104669 125266 140278 173009 204951 235571 237481
 243882]
top_k =  1000
Partition function (log Z): -142.8527676674043

Sorted 5' Splice Sites (High to Low Probability):
Position 305: 0.9908803013334391
Position 10607: 0.73518475607889
Position 1831: 0.4675354638641087
Position 5183: 0.17086751682004464
Position 799: 0.12120238948338101
Position 586: 0.051912002909300946
Position 574: 0.023114488501213216
Position 1697: 0.019907835474518715
Position 895: 0.009773774848494966
Position 349: 0.003962350095136551
Position 371: 0.003785107443102438
Position 5449: 0.0036316289138475615
Position 5021: 0.003163861051072121
Position 1102: 0.002842640569571599
Position 1881: 0.0028268665425212245
Position 4697: 0.002473678507318094
Position 3648: 0.0021665367681449107
Position 1884: 0.001864381417277703
Position 2225: 0.0017854641156903792
Position 3201: 0.0015100180490449902
Position 3721: 0.0010367979595804627
Position 1798: 0.000960640554524264
Position 1835: 0.0008986661684728666
Position 1234: 0.0005503433627118177
Position 808: 0.0003839020726586784
Position 108: 0.0003019098754710701
Position 3535: 0.0002813099812114542
Position 669: 0.00026781462763808295
Position 2426: 0.0002619189994186995
Position 576: 0.00025309841009915857
Position 594: 0.0002529777602249486
Position 2616: 0.00024839633593015523
Position 918: 0.00024091173816191678
Position 8411: 0.0002405575378408121
Position 582: 0.00019525072209895038
Position 1274: 0.00019245691253033846
Position 513: 0.0001731543082817284
Position 565: 0.00015960318208318777
Position 662: 0.0001545565106901484
Position 783: 0.00015013795802976013
Position 4365: 0.00012691238279485627
Position 1020: 0.00012603141846492382
Position 362: 0.00011966158489630113
Position 1731: 9.656553236038053e-05
Position 1672: 8.965421230616206e-05
Position 1624: 7.553113754853046e-05
Position 580: 7.511287126416428e-05
Position 83: 7.461481896815278e-05
Position 1826: 7.256898308239922e-05
Position 2555: 7.022565572072692e-05
Position 2085: 6.621146500102994e-05
Position 975: 5.65387495374235e-05
Position 773: 4.512690435929005e-05
Position 920: 4.125690953540232e-05
Position 793: 4.059761864377219e-05
Position 1572: 3.809794206715924e-05
Position 942: 3.629158270753904e-05
Position 1241: 3.266179709169575e-05
Position 955: 2.9529443272731622e-05
Position 233: 2.65486537314249e-05
Position 449: 2.5964670030798972e-05
Position 1998: 2.5773377981444123e-05
Position 479: 2.343833477842817e-05
Position 1631: 2.3176468989026874e-05
Position 1308: 1.4128715099780161e-05
Position 481: 1.4118312375667223e-05
Position 244: 6.773757986230885e-06
Position 185: 2.218585771386117e-06
Position 356: 1.153714806283525e-06
Position 3292: 7.369431820302076e-07
Position 592: 7.332245153538395e-07
Position 1888: 3.9836402044634867e-07
Position 277: 3.64653268848901e-07
Position 2044: 2.4725554836343844e-07
Position 376: 1.9910568576103206e-07
Position 2075: 1.1097998854282395e-07
Position 427: 1.0170696689675293e-07
Position 1807: 7.450314170145232e-08
Position 1839: 6.820782762729425e-08
Position 40: 5.222945203609782e-08
Position 853: 3.341593096345234e-08
Position 1811: 2.831202135049381e-08
Position 1862: 1.6580166792086337e-08
Position 965: 1.5154062780112293e-08
Position 1814: 7.4195720951986795e-09
Position 2639: 6.0417511488488364e-09
Position 796: 5.038912979225559e-09
Position 987: 2.353143458630684e-09
Position 2281: 3.1168504393457114e-10
Position 2398: 3.04512142806847e-10
Position 2242: 2.958975127032884e-10
Position 708: 9.344044445124562e-11
Position 738: 2.9656023130261454e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10470: 0.7468750140366186
Position 1766: 0.4352539298519353
Position 17461: 0.26645804947586055
Position 15374: 0.22217709216126383
Position 17067: 0.15835690107645792
Position 715: 0.13771681585829812
Position 4983: 0.08454482381277711
Position 5619: 0.051553298586759715
Position 5096: 0.045385325676986915
Position 393: 0.043562862236288316
Position 427: 0.031482421961163416
Position 10903: 0.029988258644488296
Position 4918: 0.026979918472766148
Position 4880: 0.021061351870090315
Position 1651: 0.01938890640550759
Position 11821: 0.01920915658976215
Position 13951: 0.017844707316964362
Position 11798: 0.017347802047151587
Position 2708: 0.016262761232271848
Position 11394: 0.016248466393625708
Position 11351: 0.015665805386630715
Position 15870: 0.015444840160463075
Position 12694: 0.014271874966758153
Position 1540: 0.0109744524484516
Position 1784: 0.009713619319993736
Position 5009: 0.009442265507359035
Position 1571: 0.009114552332509863
Position 12449: 0.00839532930475724
Position 11950: 0.00829635312078359
Position 11265: 0.007938397978135465
Position 11713: 0.007871066821811637
Position 11164: 0.005449045293850164
Position 5368: 0.005359661040207635
Position 3398: 0.004886971122424999
Position 1719: 0.004809929738154606
Position 488: 0.004723072082969675
Position 8567: 0.004377002132745407
Position 11301: 0.0042070069370914905
Position 11975: 0.0037888765811602957
Position 13198: 0.0035952422549722193
Position 4569: 0.0034875342958967256
Position 5528: 0.003164732091705306
Position 1919: 0.0030846635487080435
Position 5795: 0.0029736177450617927
Position 8252: 0.0026581310154506145
Position 2130: 0.0023935861351216683
Position 1728: 0.0023574130684418217
Position 3580: 0.001943866369888628
Position 573: 0.0018620593890652528
Position 7103: 0.0016714724906236552
Position 3084: 0.00165312647028608
Position 7199: 0.0016263974400893219
Position 1604: 0.0015875217726171822
Position 4595: 0.0015374509959100334
Position 973: 0.001512572818807672
Position 12145: 0.0015116821105190903
Position 9978: 0.0014037807338002119
Position 3008: 0.0012597127317383401
Position 4452: 0.0011622796513243718
Position 1582: 0.0011407590921444176
Position 1968: 0.0011217930319158452
Position 11056: 0.001003814573589099
Position 3421: 0.0008718994266862741
Position 9710: 0.0008458021711480164
Position 11128: 0.0008445363789016354
Position 1169: 0.0008219575383388813
Position 4523: 0.0007316211609463835
Position 5415: 0.0007201237603549699
Position 3139: 0.0007171305542965319
Position 3612: 0.0007111607382915202
Position 2159: 0.0006653832977155519
Position 6066: 0.0005782546749154619
Position 1686: 0.0005768949553866555
Position 3909: 0.0005565239713842708
Position 3280: 0.0005454986790642423
Position 4298: 0.000506880957969227
Position 5776: 0.00048712398117600525
Position 6345: 0.0004531071121483085
Position 1725: 0.0004503095688703189
Position 1504: 0.0004470711015722424
Position 1557: 0.00043591467561935574
Position 4818: 0.00040306152720502494
Position 7557: 0.00039778912389672194
Position 8163: 0.0003841698781156249
Position 4225: 0.0003817900971417168
Position 9582: 0.0003785068306211768
Position 6114: 0.00034304373947394775
Position 493: 0.00034073325677822766
Position 673: 0.00032200399956727966
Position 1050: 0.0003059450348710516
Position 511: 0.00029172072893331776
Position 2498: 0.0002905398761746571
Position 688: 0.0002893941080612356
Position 2224: 0.0002797655241138497
Position 7338: 0.00026348561613605395
Position 4566: 0.00025701393710834817
Position 2554: 0.00020906856933286636
Position 7256: 0.0002054144572894484
Position 2678: 0.00016132241291882664
Position 5980: 0.00015947521166114641
Position 987: 0.00015800158915024506
Position 777: 0.00015246785246872274
Position 231: 0.0001523764129796817
Position 4766: 0.00015117070690441955
Position 8008: 0.00014309248611005598
Position 1397: 0.00014225625108478965
Position 1484: 0.0001404529971862665
Position 1934: 0.00011648448971217334
Position 5448: 0.00011515435062772541
Position 1384: 0.00010686013723562606
Position 2208: 9.77166625960835e-05
Position 3216: 9.503213846074493e-05
Position 1138: 8.93494903674445e-05
Position 2834: 8.441279322111189e-05
Position 3934: 8.418638065814324e-05
Position 202: 8.356659934331907e-05
Position 1512: 8.033329016792882e-05
Position 1494: 7.848703232816123e-05
Position 2370: 7.720076521385125e-05
