Gene = Bcas2
index = 172
Annotated 5SS: [ 211  386 1691 2847 4015 5765]
Annotated 3SS: [ 292 1619 2684 3963 5683 6699]
SMsplice 5SS: [ 211  386 1691 2847 5765]
SMsplice 3SS: [ 292 1619 2684 5683 6699]
top_k =  1000
Partition function (log Z): 8.244951265446442

Sorted 5' Splice Sites (High to Low Probability):
Position 211: 0.982836288537581
Position 5765: 0.9694078620727173
Position 1691: 0.9581505961674228
Position 386: 0.9253487766128417
Position 2847: 0.7259962620842584
Position 4015: 0.554451543005229
Position 6485: 0.19188162464752898
Position 5075: 0.14890085560266603
Position 2836: 0.10832785283775768
Position 6895: 0.0876728538818314
Position 403: 0.07179773746057935
Position 6937: 0.06054571033803053
Position 2916: 0.039854953086819474
Position 6510: 0.03697204294439229
Position 4886: 0.028493599270426585
Position 5179: 0.026870827872164146
Position 1712: 0.024166329355349472
Position 5498: 0.01694411937927286
Position 6713: 0.013357444264635036
Position 4295: 0.012882637606740846
Position 2268: 0.012361107694600047
Position 5505: 0.012306031847029069
Position 6840: 0.011771556844912972
Position 4995: 0.0106412517106666
Position 5494: 0.010192015366861776
Position 977: 0.008193496365310863
Position 6592: 0.007152659146005949
Position 4709: 0.006700947692989342
Position 148: 0.005865867751331817
Position 710: 0.005151733966921863
Position 2955: 0.004551728400815489
Position 6914: 0.003570863752299559
Position 6358: 0.003226955960292791
Position 5141: 0.003174725174105913
Position 3609: 0.0031272776511641984
Position 6884: 0.003011343785241068
Position 1864: 0.0027212980136832533
Position 6352: 0.0026518368326456936
Position 6519: 0.0022261660630017318
Position 3387: 0.0021790391430086286
Position 5220: 0.002091431043436161
Position 3143: 0.00206499025358564
Position 136: 0.0020080291839559413
Position 5769: 0.001996116737860975
Position 4570: 0.0019807413156617726
Position 1317: 0.0019571402804569003
Position 1701: 0.0018826125220116469
Position 5327: 0.0017001772598316568
Position 2782: 0.0016937952051073266
Position 4250: 0.0015884946130098271
Position 5080: 0.0015763590435753185
Position 154: 0.0015704480732663415
Position 5790: 0.0013671673317852346
Position 1236: 0.0012935162970175212
Position 6921: 0.0012845113856131114
Position 4961: 0.0012841169873481916
Position 5128: 0.0011956287053369774
Position 4931: 0.0011820886651200348
Position 1764: 0.0011707933286240605
Position 1332: 0.0011158715687372646
Position 6396: 0.0011117990771056351
Position 2838: 0.0011007256490916755
Position 4511: 0.001042740987940188
Position 811: 0.0010164387988902373
Position 628: 0.0009946762462570097
Position 6887: 0.0009584224544138138
Position 3938: 0.0008671388610185225
Position 660: 0.0007853755047881397
Position 2418: 0.0007763506240760118
Position 3193: 0.0007292068939455344
Position 1241: 0.0007171504808241618
Position 3744: 0.0006869839803467174
Position 626: 0.0006659119088949803
Position 6881: 0.0006166310740347634
Position 4143: 0.0006038005628310486
Position 6344: 0.0005849631895596108
Position 3344: 0.00048205049237153084
Position 2291: 0.00047445492999992746
Position 6150: 0.00043487363056410354
Position 7208: 0.0003991602305037125
Position 226: 0.000394472729689368
Position 2662: 0.0003837308228542501
Position 437: 0.0003826457723992786
Position 2473: 0.00036515212105280275
Position 5218: 0.0003573126027899183
Position 390: 0.00034739953684678987
Position 6448: 0.0003381399307771442
Position 518: 0.0003354527731117597
Position 5387: 0.000308357993144493
Position 2510: 0.00028575641589444694
Position 7011: 0.00028248439281685804
Position 512: 0.00026668813638335774
Position 6583: 0.00026656090741519994
Position 6717: 0.00026092031086270997
Position 3944: 0.0002487467607819394
Position 614: 0.00022948527812104893
Position 1214: 0.00022601096366091277
Position 616: 0.00022332135248301783
Position 1733: 0.000219083486079118
Position 6565: 0.00021802839288062424
Position 6300: 0.00021380875547340729
Position 1310: 0.00021078173316670698
Position 634: 0.0002090093542974397
Position 632: 0.00020500426347656978
Position 1217: 0.00020013407973921445
Position 6349: 0.0001953320846668729
Position 1058: 0.00018986595936703216
Position 1771: 0.00018470601902941745
Position 630: 0.00018452092332748712
Position 1224: 0.0001833296684563856
Position 4009: 0.00017584750028484363
Position 5773: 0.00017316822396426642
Position 2464: 0.00017015698621922716
Position 2241: 0.0001646247829472661
Position 636: 0.00016392848640945187
Position 5352: 0.00016346629503270304
Position 6285: 0.000162541778353132
Position 1440: 0.00015968905344862454
Position 1051: 0.000159156153673589
Position 694: 0.00014701959264636942
Position 592: 0.0001397531651851529
Position 638: 0.000130309114953908
Position 215: 0.00013016373128916633
Position 1144: 0.00012979929611601124
Position 1170: 0.00012756374515854207
Position 5112: 0.00012219351468217209
Position 1221: 0.00011827134095497262
Position 2675: 0.00010213385676184958
Position 6327: 0.00010212981549864765
Position 4129: 0.00010181749232462401
Position 2711: 9.975916098075666e-05
Position 5783: 9.694717448064292e-05
Position 4341: 9.425000819004389e-05
Position 950: 9.382430700255573e-05
Position 6458: 9.286568156868097e-05
Position 199: 8.537574698715276e-05
Position 3099: 8.488887293991347e-05
Position 4151: 7.659792126536818e-05
Position 2486: 7.531985283609102e-05
Position 640: 7.482700454454353e-05
Position 6539: 7.47259997064225e-05
Position 3796: 7.472027056506016e-05
Position 1760: 7.346574119953007e-05
Position 5792: 7.283898778959159e-05
Position 990: 6.814161151891389e-05
Position 2377: 6.772947907806827e-05
Position 5230: 6.606123163510447e-05
Position 2326: 6.356698013983794e-05
Position 5771: 6.333542073508959e-05
Position 561: 6.248779225659227e-05
Position 1166: 6.109144106019866e-05
Position 151: 6.0925559352797414e-05
Position 6361: 5.84574194882392e-05
Position 793: 5.49923862303557e-05
Position 221: 5.418815283907922e-05
Position 1108: 5.237651659076115e-05
Position 1270: 5.0398781554930814e-05
Position 606: 4.942482843738849e-05
Position 813: 4.8970220793137734e-05
Position 642: 4.891083825904984e-05
Position 477: 4.8520838764630914e-05
Position 516: 4.83085856432571e-05
Position 952: 4.7057142521747815e-05
Position 2289: 4.63334033878951e-05
Position 2563: 4.632293181040497e-05
Position 993: 4.479264812952549e-05
Position 1010: 4.1730437315672805e-05
Position 1004: 3.779806380018272e-05
Position 2494: 3.4486513759813577e-05
Position 235: 3.395469273218261e-05
Position 4683: 3.305133308650758e-05
Position 6924: 3.054312463679702e-05
Position 1444: 2.8478594939057092e-05
Position 1542: 2.645890049757769e-05
Position 2558: 2.428187375204345e-05
Position 4437: 2.399721209161848e-05
Position 526: 2.3025611167630804e-05
Position 746: 2.2538869653347572e-05
Position 1261: 2.1043774346673688e-05
Position 2597: 2.043106451202122e-05
Position 1124: 1.9818835467311567e-05
Position 2194: 1.8388908798224088e-05
Position 27: 1.5957997944353632e-05
Position 4107: 1.5155402504909826e-05
Position 1744: 1.4941146889799692e-05
Position 1024: 1.439242036103096e-05
Position 1089: 1.415143747201593e-05
Position 392: 1.3592361564358632e-05
Position 1555: 1.3169209554406597e-05
Position 4206: 1.2769296138178401e-05
Position 4019: 1.216884310014874e-05
Position 1730: 1.1855910235968192e-05
Position 1855: 1.1740325924692092e-05
Position 459: 1.1384408526964781e-05
Position 108: 1.1281241331048191e-05
Position 3165: 1.0803241146903454e-05
Position 1219: 1.0600922788834242e-05
Position 5869: 1.0234646594726438e-05
Position 454: 8.44116497237719e-06
Position 786: 7.89827929857851e-06
Position 1454: 7.38325686977819e-06
Position 2635: 6.825960681593709e-06
Position 2024: 6.810725518119885e-06
Position 2546: 6.321620806125124e-06
Position 835: 6.223757551383374e-06
Position 2443: 5.947151219255252e-06
Position 858: 5.883188618164639e-06
Position 2570: 5.796455568535739e-06
Position 1496: 5.687218543054368e-06
Position 803: 5.5292453187646385e-06
Position 861: 5.49408785132829e-06
Position 1155: 5.175738072814561e-06
Position 498: 4.888176650030532e-06
Position 1174: 4.5833573717497636e-06
Position 485: 4.5088255877127635e-06
Position 2224: 4.220006525726619e-06
Position 29: 4.126931084498822e-06
Position 1346: 4.026586127134499e-06
Position 2166: 4.009711835754834e-06
Position 1438: 3.663076451180616e-06
Position 2518: 3.449744362272081e-06
Position 873: 3.3474462574347256e-06
Position 36: 2.9145947274736892e-06
Position 6314: 2.485367491952833e-06
Position 2911: 2.2962048658506433e-06
Position 31: 2.1418440381576534e-06
Position 3774: 1.3244474358730684e-06
Position 2600: 3.2549634219557336e-07
Position 57: 2.432392400035625e-07
Position 752: 5.9261213440726504e-08
Position 3170: 4.006518438872397e-08
Position 646: 2.2936382022928305e-08
Position 522: 1.8281618564101915e-08
Position 3158: 1.1390160526266202e-08
Position 2270: 8.978741834940666e-09
Position 2272: 4.944153424197408e-09
Position 305: 1.6582605303306364e-09
Position 452: 1.3088791480302063e-09
Position 505: 1.5692306378261293e-10
Position 279: 1.2773599231820118e-11
Position 285: 4.624268271937165e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 292: 0.9885527331947936
Position 5683: 0.9731094445832154
Position 6699: 0.9430078453689881
Position 1619: 0.7890166474714301
Position 2684: 0.4479611596110481
Position 2710: 0.3468889556675759
Position 3847: 0.19434688908915768
Position 1578: 0.18769836516302407
Position 4851: 0.18317867253223125
Position 3963: 0.16577229182310835
Position 6380: 0.15444833634661118
Position 3920: 0.12287188140340183
Position 6217: 0.09732872239395315
Position 2766: 0.06141944962269778
Position 7301: 0.040910344869937935
Position 3929: 0.03807829379883739
Position 5112: 0.03385340826065894
Position 7045: 0.03370686433560201
Position 7371: 0.033228067538112305
Position 7048: 0.028049011957454188
Position 7100: 0.0247324246890943
Position 5372: 0.023134949960547654
Position 7005: 0.0180446323969541
Position 7063: 0.017282948791082123
Position 6484: 0.01717714526153196
Position 2600: 0.014547134449917393
Position 2191: 0.01125580759629154
Position 3868: 0.009107619917199515
Position 4880: 0.008043878526166401
Position 858: 0.0069930682748014636
Position 4165: 0.006489184372219887
Position 6270: 0.006280173519286793
Position 3905: 0.005872120857091955
Position 5440: 0.005342462911407669
Position 1155: 0.004972626176779894
