Gene = Chek1
index = 261
Annotated 5SS: [   96   862  2862  3898  4055  7155  8328 10233 12234 12976 13338 14617]
Annotated 3SS: [  779  2637  3832  3984  6965  8222 10136 12124 12797 13205 14514 16227]
SMsplice 5SS: [   96   862  7155 10233 12234 12976 13338 14617]
SMsplice 3SS: [  779  6965 10136 12124 12797 13205 14514 17409]
top_k =  1000
Partition function (log Z): 7.655377752091355

Sorted 5' Splice Sites (High to Low Probability):
Position 13338: 0.9980941874475842
Position 7155: 0.9529599354250344
Position 14617: 0.9361714365568081
Position 12234: 0.9325146381353421
Position 10233: 0.8934872149475928
Position 12976: 0.8367271914479335
Position 96: 0.749723777795832
Position 862: 0.6494883474819984
Position 4055: 0.42095583509515144
Position 3898: 0.38406047608989596
Position 8328: 0.3819710447266032
Position 14829: 0.2229539946537051
Position 2343: 0.2211051945453981
Position 7626: 0.2056044337778729
Position 15311: 0.1510924185838172
Position 12547: 0.15020517364237188
Position 8366: 0.14396444633990893
Position 15273: 0.14160512035581446
Position 993: 0.14096646057687034
Position 17516: 0.1396748254243714
Position 5417: 0.12814901719636992
Position 2862: 0.10607800170601064
Position 10560: 0.09480933060257372
Position 16303: 0.09376796633047382
Position 7680: 0.08948501807084489
Position 8502: 0.08703204735930836
Position 8059: 0.07625882366809597
Position 3946: 0.06335503091536651
Position 1187: 0.05633265927373375
Position 10468: 0.05400372639580421
Position 404: 0.052211879145765354
Position 3902: 0.04919890295788875
Position 5809: 0.04731839328209698
Position 648: 0.047164598011889027
Position 1398: 0.042928091371971115
Position 7372: 0.037443826746297905
Position 849: 0.032067230230226854
Position 6499: 0.02818106443109933
Position 276: 0.02781372525273253
Position 9685: 0.027532874045232223
Position 665: 0.022661097153741778
Position 726: 0.02230695830790591
Position 2290: 0.020442277953041835
Position 5378: 0.020326780224244584
Position 8655: 0.019417367809292388
Position 15307: 0.01724861846824378
Position 14838: 0.017009353566414892
Position 16351: 0.01633833617539083
Position 9965: 0.01564121849889107
Position 12608: 0.015299830795260412
Position 11309: 0.01492823558650918
Position 2128: 0.014049224599729996
Position 17909: 0.013375120997844176
Position 17120: 0.01289319736427351
Position 4479: 0.012556825905854857
Position 13904: 0.011828433654536613
Position 3597: 0.011121170560298802
Position 10210: 0.01024366842849532
Position 10043: 0.010238243041198714
Position 10272: 0.009679206373623224
Position 14417: 0.009548253085392236
Position 8362: 0.009500813138894075
Position 202: 0.009473319676128862
Position 2552: 0.008810122029233047
Position 16506: 0.007662633774440397
Position 644: 0.0074589947038559345
Position 8351: 0.007272736721424725
Position 8380: 0.007207103685321606
Position 412: 0.006784796878591144
Position 8617: 0.006601137022973174
Position 7001: 0.005861221252160061
Position 37: 0.004440433680933501
Position 5847: 0.004431317115997001
Position 4: 0.004177224837845112
Position 12155: 0.004119134391907265
Position 11107: 0.0038948874131911437
Position 1230: 0.003543203697465557
Position 16547: 0.003327662867616042
Position 13871: 0.0031055132545626495
Position 1402: 0.002969003582902594
Position 938: 0.0029415226309952107
Position 12956: 0.0028795971774975703
Position 12944: 0.0027431899697118595
Position 15035: 0.0026616447903502465
Position 4516: 0.0023107625729296296
Position 10629: 0.0022873651403570194
Position 289: 0.002217548746579656
Position 367: 0.0020775502153141156
Position 16137: 0.001991514539856015
Position 7734: 0.0018974414626895066
Position 10084: 0.0017041318074489955
Position 2268: 0.0016693929658901981
Position 2812: 0.0016082909459840015
Position 107: 0.0014752218720358312
Position 5412: 0.001354590282477231
Position 552: 0.0012565618729559241
Position 391: 0.0010079608946992995
Position 629: 0.0009907278852901691
Position 17541: 0.0009783472419052524
Position 16159: 0.000951173496699316
Position 956: 0.0008363662758921234
Position 7657: 0.0007290538554351583
Position 3014: 0.0006749243392835662
Position 14380: 0.0006667602301259958
Position 117: 0.00044577938212235133
Position 14213: 0.00041052744796655035
Position 634: 0.0003641454166194256
Position 17552: 0.0003420223058918265
Position 17943: 0.0003347543687269403
Position 315: 0.00031870963009532203
Position 1973: 0.0002878654020185464
Position 657: 0.00028430448814537046
Position 14328: 0.0002717276566886805
Position 436: 0.00025199772229381445
Position 2256: 0.00024265719461647362
Position 13327: 0.00021519604348843366
Position 12937: 0.00021281029721079768
Position 15049: 0.00021147569422121378
Position 7648: 0.0002112307373096925
Position 681: 0.00021009631617835263
Position 13342: 0.00018396517357883508
Position 12217: 0.00018042666560432388
Position 14804: 0.00015294403511682925
Position 13899: 0.0001425496218662961
Position 13347: 0.00014025506588008106
Position 13039: 0.00013614621761237427
Position 13985: 0.00013353680512576596
Position 623: 0.0001243970349148896
Position 2301: 0.0001199914949177156
Position 380: 0.00011620609999981899
Position 13084: 0.00011548657559511271
Position 12877: 0.00011254319445652712
Position 153: 0.00010321518794717981
Position 12918: 0.00010172869999688134
Position 14813: 8.749105837638677e-05
Position 7630: 8.108507849592807e-05
Position 604: 8.103367881739523e-05
Position 559: 8.057378131328844e-05
Position 830: 7.969541502504679e-05
Position 13908: 7.865195860120153e-05
Position 12889: 7.848357669026987e-05
Position 236: 6.791005284437591e-05
Position 589: 6.499119857306838e-05
Position 184: 6.322590775665732e-05
Position 16782: 5.9795713820792134e-05
Position 445: 4.8916382529715536e-05
Position 14596: 4.3062301967751506e-05
Position 14957: 3.88654987928946e-05
Position 1052: 3.860592727169014e-05
Position 55: 3.5979580155988865e-05
Position 684: 3.4188539595346444e-05
Position 752: 3.395329619583673e-05
Position 160: 3.327693480478992e-05
Position 6: 3.26864432372725e-05
Position 16144: 2.685427314932594e-05
Position 16288: 2.6490891771907972e-05
Position 13998: 2.4384928500293872e-05
Position 14422: 2.0841200617398927e-05
Position 13958: 2.0664107385587375e-05
Position 13324: 1.933338140810955e-05
Position 1224: 1.869832361770471e-05
Position 986: 1.790960923477218e-05
Position 14352: 1.6089624775762658e-05
Position 13301: 1.601482830775624e-05
Position 158: 1.3272891337479224e-05
Position 2272: 1.242466063720831e-05
Position 243: 1.1938904011638647e-05
Position 14572: 1.1657618338715505e-05
Position 181: 1.1446191992129018e-05
Position 981: 1.08921767917389e-05
Position 779: 1.082323546109571e-05
Position 385: 7.07314980453005e-06
Position 872: 6.9093068378379834e-06
Position 735: 6.378826694338743e-06
Position 803: 5.297959774377299e-06
Position 356: 4.35289457692876e-06
Position 714: 4.096177998715439e-06
Position 794: 3.007175687329421e-06
Position 866: 2.743964033634605e-06
Position 897: 2.5276719761915077e-06
