Gene = Ei24
index = 364
Annotated 5SS: [  181  4154  7614  9201 10911 11458 11861 12926 14661 15053]
Annotated 3SS: [ 4043  7467  9139 10843 11332 11740 12813 14548 14977 17123]
SMsplice 5SS: [  168  4154  7614 10911 11861 15053]
SMsplice 3SS: [ 4043  7467 10843 11740 14977 17760]
top_k =  1000
Partition function (log Z): -2.515252352019248

Sorted 5' Splice Sites (High to Low Probability):
Position 7614: 0.9845861691973193
Position 11861: 0.9672066145193751
Position 4154: 0.947999563104325
Position 15053: 0.6770835227422971
Position 10911: 0.5665761968213305
Position 14661: 0.4435217411763629
Position 11458: 0.36180937823008513
Position 168: 0.3445173785798067
Position 181: 0.27700854391411156
Position 12926: 0.27158464479808125
Position 14449: 0.2692907478820911
Position 14716: 0.2209579183344731
Position 6383: 0.14945158396395639
Position 11580: 0.14434789296916123
Position 10475: 0.13271599259373584
Position 137: 0.13169542143035076
Position 17304: 0.12733266962892772
Position 9201: 0.12583663806087814
Position 6413: 0.12567605866895495
Position 390: 0.11433856003839032
Position 15843: 0.07487705199517648
Position 5072: 0.05324416126426089
Position 670: 0.052210174913077
Position 1238: 0.05069847093844155
Position 10112: 0.0492826966627026
Position 1668: 0.04444580112170141
Position 8556: 0.04194713522221277
Position 1705: 0.037070302941891106
Position 10948: 0.033922139281781595
Position 4558: 0.029975117174070146
Position 13041: 0.027149284550995603
Position 16768: 0.025169859230949446
Position 660: 0.021809205287293902
Position 14901: 0.021533770897742666
Position 557: 0.019884472771816087
Position 14213: 0.017437594330898545
Position 16245: 0.014367045181451486
Position 15659: 0.014236337916448478
Position 11529: 0.012880144151473188
Position 18045: 0.01270536681793712
Position 530: 0.01116147076409443
Position 9943: 0.00889164480537809
Position 10915: 0.008083679258360479
Position 7967: 0.007896829042041184
Position 14453: 0.00730321634266442
Position 6633: 0.006054570278062871
Position 11462: 0.006006030204830212
Position 9345: 0.0059435346088272225
Position 674: 0.005390542655005387
Position 6549: 0.0050627716094465685
Position 564: 0.005027073842385485
Position 521: 0.004408959449894676
Position 1211: 0.004271862786165729
Position 738: 0.004211960989708725
Position 14727: 0.004114936089070957
Position 17691: 0.004103518143594662
Position 1695: 0.0037865398570094116
Position 283: 0.003671035623285348
Position 9446: 0.0036153734265232263
Position 17308: 0.0034938514324319475
Position 1567: 0.0032432154736121376
Position 185: 0.003098341335947886
Position 11900: 0.003081254216371587
Position 1490: 0.0028915188446200905
Position 11434: 0.002656533716016973
Position 1371: 0.0026025128857300483
