Gene = Zw10
index = 1209
Annotated 5SS: [  175  2165  5059  5333  5602  6733  8589 11230 13230 14200 16041 17760
 18537 19424 22042]
Annotated 3SS: [ 2029  4956  5254  5441  6579  8396 11065 13046 13960 15968 17589 18405
 19291 21838 22585]
SMsplice 5SS: [  175  2165  5379  6733 11230 13230 14370 16041 18537 19424]
SMsplice 3SS: [ 2029  5254  6579 11065 13046 14237 15968 18405 19291 22585]
top_k =  1000
Partition function (log Z): 19.814456079890746

Sorted 5' Splice Sites (High to Low Probability):
Position 19424: 0.998691350508351
Position 18537: 0.985616245641134
Position 175: 0.975393462448977
Position 2165: 0.9536330522836293
Position 6733: 0.9256139390441378
Position 16041: 0.9114146517423799
Position 5379: 0.7290610873143747
Position 13230: 0.6739958893816981
Position 11230: 0.6359392269443657
Position 22042: 0.48337010316350637
Position 8589: 0.4574038380332232
Position 14370: 0.4517842707949136
Position 5059: 0.4124265889263891
Position 14200: 0.3601595437744358
Position 5602: 0.32514533238016635
Position 3443: 0.3121745281515086
Position 17760: 0.26764618741212604
Position 5333: 0.2486634900859528
Position 20114: 0.24775670100063735
Position 3598: 0.24088079324958853
Position 4771: 0.17078003065918287
Position 12868: 0.15328630999811788
Position 18321: 0.14939178556512644
Position 9161: 0.13971841122954837
Position 8003: 0.1348518601409383
Position 3243: 0.13189968945579786
Position 5095: 0.12668465538334106
Position 923: 0.09552489682329408
Position 3456: 0.07969767388237636
Position 1934: 0.053289498661335276
Position 22520: 0.05315321180865858
Position 11132: 0.05299216741561164
Position 5618: 0.050708901273548664
Position 5092: 0.04476782245402508
Position 9124: 0.03771556794077184
Position 2188: 0.03683380106580332
Position 22046: 0.03403326843747631
Position 9714: 0.03328680546576048
Position 21245: 0.031081788792432404
Position 8978: 0.030353849444098132
Position 12884: 0.028379446125518636
Position 18739: 0.028194625039580274
Position 18710: 0.026633126259232646
Position 11284: 0.02565182787852866
Position 21241: 0.023128989575093347
Position 14187: 0.021205754807688562
Position 15816: 0.020115981475961754
Position 19960: 0.01856571535635742
Position 14036: 0.01833612350555306
Position 20315: 0.01788751074754047
Position 7019: 0.0172613645200432
Position 22904: 0.01400599400210022
Position 2310: 0.013468601130465777
Position 14143: 0.01247538791358201
Position 216: 0.011985857452315335
Position 4692: 0.01122971361673304
Position 4597: 0.011101677964254436
Position 20056: 0.01054417318668107
Position 3988: 0.010216698558258012
Position 19812: 0.010178549811239593
Position 3992: 0.009632569717551356
Position 20202: 0.009523082867461822
Position 22331: 0.009348096307379906
Position 5923: 0.009263331887146205
Position 18528: 0.009041825434248559
Position 11410: 0.008874802482754999
Position 409: 0.008751497946925927
Position 2574: 0.00795608368563468
Position 2064: 0.007739483336527391
Position 17805: 0.0076364089217478585
Position 7776: 0.007628667665973945
Position 960: 0.00752001958150812
Position 22799: 0.0074129299158075266
Position 21740: 0.007080937308190449
Position 22345: 0.0067257895233587325
Position 15600: 0.006724756342748294
Position 15809: 0.006570973749019737
Position 12667: 0.006554978462827219
Position 14926: 0.006497909127882727
Position 16777: 0.005981707877434821
Position 19863: 0.005939401256583512
Position 6136: 0.005902573191571504
Position 55: 0.005880104847028717
Position 8879: 0.005558862493644177
Position 16089: 0.004970489912895261
Position 14027: 0.004852748711653911
Position 4207: 0.004624679446817274
Position 734: 0.004286688047916738
Position 8042: 0.004230729859789707
Position 19176: 0.003908302570674872
Position 21959: 0.0037837455860463983
Position 10366: 0.0037748796962866174
Position 1689: 0.003408337341025688
Position 1930: 0.003400973517511891
Position 3640: 0.003383335807193321
Position 22940: 0.0032606162879974775
Position 10345: 0.003216028160437905
Position 6348: 0.0031869082240542877
Position 1711: 0.002999433227004482
Position 17829: 0.0028572057294114148
Position 3286: 0.0027759464146844366
Position 13176: 0.0027518570102580777
Position 4151: 0.0027078430453434587
Position 12150: 0.0026530276182323
Position 2452: 0.002652915155407597
Position 21509: 0.0024321882795151645
Position 4542: 0.0024151689453325814
Position 2284: 0.0022661960443118257
Position 21471: 0.002187354399689608
Position 5585: 0.001995113336562988
Position 2315: 0.001993717716144095
Position 12410: 0.0018671294311735196
Position 1754: 0.001780392813219803
Position 7282: 0.0017788685249173427
Position 7531: 0.001727387648494615
Position 6323: 0.0015923445379311643
Position 20475: 0.0014417830459540878
Position 13282: 0.0013549696639292381
Position 614: 0.0013249858135434022
Position 22535: 0.001276629569783165
Position 5941: 0.0012464295841094675
Position 2709: 0.0010513065410667993
Position 364: 0.0009873047267289288
Position 2111: 0.0009732904520793134
Position 14397: 0.0009665428279037125
Position 908: 0.0009460954544822883
Position 1867: 0.0009435603225957422
Position 1492: 0.0009381970413117528
Position 980: 0.0009303018762189851
Position 1165: 0.0009139845046352821
Position 17417: 0.0008800841906338504
Position 495: 0.0008742540490150701
Position 3531: 0.0008424242005112203
Position 18561: 0.0008371199120774452
Position 17738: 0.0008354490838477676
Position 21434: 0.0008134707805463249
Position 2758: 0.0007958211306702836
Position 2765: 0.000786027927922173
Position 8007: 0.0007849339102996499
Position 22280: 0.0007810594973760414
Position 5680: 0.0007685701393605028
Position 160: 0.0007642202684821858
Position 13292: 0.0007311622193104195
Position 4485: 0.0007166917882683415
Position 1488: 0.0007041641354519468
Position 11453: 0.0007000032836998473
Position 5577: 0.0006952713906235671
Position 681: 0.0006854371568031946
Position 21316: 0.0006685257190517201
Position 7077: 0.0006384998152458103
Position 21900: 0.0006379577370081213
Position 7364: 0.0006053221413509115
Position 1780: 0.0005874193075339446
Position 7675: 0.0005830194066867967
Position 5175: 0.0005822936193893292
Position 20412: 0.0005635133086916507
Position 1947: 0.0005209937140686696
Position 1670: 0.0005162235695818378
Position 3066: 0.0005057074381502048
Position 7631: 0.00048677826224612113
Position 21461: 0.0004857383094109451
Position 306: 0.0004805371653841607
Position 1534: 0.0004213858174693874
Position 20537: 0.00039589100558003393
Position 283: 0.00039346769955510345
Position 2181: 0.0003900466239053454
Position 3602: 0.00035882358837151354
Position 5086: 0.0003581348048794561
Position 8567: 0.00035402649854133236
Position 19950: 0.0003539263031203695
Position 18714: 0.00035187372603121957
Position 16403: 0.00033807031544080075
Position 22858: 0.00033633056857150956
Position 16568: 0.00033201485622039146
Position 17059: 0.0003271717181658298
Position 21513: 0.00031827560882380926
Position 2517: 0.00031668623378162063
Position 1018: 0.0003017023336003358
Position 20209: 0.0002945206952134081
Position 8475: 0.0002901916146800602
Position 4012: 0.0002754573546430131
Position 5927: 0.0002528658726852594
Position 13451: 0.0002480692785964052
Position 3786: 0.0002453817896443497
Position 1841: 0.00022861005335148306
Position 3984: 0.00022432552074352577
Position 3822: 0.00021682782891742158
Position 4174: 0.0002157804066135222
Position 5959: 0.00020770818907401716
Position 429: 0.00020233942620399335
Position 1734: 0.00018503739769733612
Position 13094: 0.00018038933067855077
Position 1832: 0.00017789174665599382
Position 2640: 0.00017608218820666782
Position 19884: 0.0001755911620663129
Position 1003: 0.00017328539099433654
Position 18816: 0.00015897211831942008
Position 3070: 0.00014894157319260534
Position 1746: 0.00014341933990484336
Position 3847: 0.00014322747945685023
Position 336: 0.00013861359459438116
Position 2294: 0.00013764514581605917
Position 966: 0.00013668084335606085
Position 2724: 0.00013298971466758143
Position 20999: 0.00012603535726388824
Position 1510: 0.00012239077920989179
Position 1349: 0.00012091142509915878
Position 6737: 0.00011896210610030944
Position 18625: 0.00011333969119018127
Position 1836: 0.00010360075617820432
Position 1427: 9.475190859865581e-05
Position 3240: 9.214934679816682e-05
Position 8052: 9.083843669709907e-05
Position 51: 8.025184490191169e-05
Position 1950: 7.771938624643975e-05
Position 3087: 6.687195647185666e-05
Position 19980: 6.434391990663641e-05
Position 1307: 6.388805989514872e-05
Position 3124: 6.11953092880887e-05
Position 1517: 4.983276267365155e-05
Position 512: 4.447722607233385e-05
Position 18630: 4.244508123946108e-05
Position 5283: 4.188373969007888e-05
Position 1295: 4.046243258244646e-05
Position 19711: 3.9076142759490586e-05
Position 19876: 3.903508237676823e-05
Position 1601: 3.236468735655311e-05
Position 565: 3.0873441307473895e-05
Position 19453: 3.038773733242713e-05
