Gene = AC151602.1
index = 85
Annotated 5SS: [ 156  515  774 1459]
Annotated 3SS: [ 343  608 1339 1672]
SMsplice 5SS: [ 156 1459]
SMsplice 3SS: [1339 1672]
top_k =  1000
Partition function (log Z): -0.17979182807330218

Sorted 5' Splice Sites (High to Low Probability):
Position 156: 0.8753569236633197
Position 1459: 0.721253006311181
Position 515: 0.4584499054683918
Position 774: 0.2947346816572417
Position 1484: 0.26373842391559565
Position 843: 0.21604547255466558
Position 1106: 0.07385787976411015
Position 171: 0.020865935308611853
Position 905: 0.01913457743133691
Position 544: 0.014659906821653976
Position 552: 0.008406814593706503
Position 1764: 0.006385158289014863
Position 63: 0.0038680474250168675
Position 1078: 0.0029729759190832085
Position 965: 0.0015451521963690204
Position 1005: 0.0015100035267063463
Position 894: 0.0013867457764252492
Position 925: 0.0013243906127069329
Position 661: 0.0011422871647707943
Position 1446: 0.001080818474793426
Position 1704: 0.000785992287544292
Position 1147: 0.0007794451045518431
Position 797: 0.0007070227261236092
Position 1023: 0.0004931175602365332
Position 837: 0.00041131663556507106
Position 1488: 0.000403268103796203
Position 696: 0.0003129283260495582
Position 249: 0.00019802311520767947
Position 7: 0.00019010906717612704
Position 230: 0.00018889537188970042
Position 1796: 0.00015924906154067076
Position 520: 0.00014297841006484513
Position 499: 0.0001399861945377112
Position 919: 0.0001239523864181754
Position 706: 0.00011904930750846965
Position 164: 0.00011347582557572927
Position 677: 0.00010804733699817897
Position 350: 7.139378026612061e-05
Position 307: 5.8708410866242295e-05
Position 1000: 4.377706797598275e-05
Position 1274: 4.294633972808356e-05
Position 1519: 4.109644131649735e-05
Position 1842: 3.7325046642783236e-05
Position 131: 3.367010792586267e-05
Position 1753: 3.2944797991509096e-05
Position 435: 3.16549878678953e-05
Position 1067: 3.141928293427093e-05
Position 913: 2.3754764507576955e-05
Position 1826: 2.0664889575647575e-05
Position 235: 1.7135694574783994e-05
Position 973: 1.4756443820536941e-05
Position 302: 1.3929903972630874e-05
Position 1018: 1.3058092466364724e-05
Position 380: 1.182289029127575e-05
Position 633: 1.1174192965720725e-05
Position 105: 1.069804165767271e-05
Position 371: 9.247010073366167e-06
Position 942: 8.334068974819763e-06
Position 605: 8.306168092924821e-06
Position 1467: 8.195480755524993e-06
Position 1026: 8.113870453188634e-06
Position 989: 6.823555304022149e-06
Position 41: 6.6568829347560945e-06
Position 1391: 5.526024777460075e-06
Position 257: 5.414374175447567e-06
Position 631: 5.311050005875347e-06
Position 343: 5.249601461303209e-06
Position 409: 5.022752555247567e-06
Position 1596: 4.499888326042637e-06
Position 897: 4.464273744793446e-06
Position 1508: 4.213013763118588e-06
Position 1811: 3.897017941404987e-06
Position 1677: 2.6743853839663072e-06
Position 444: 1.706795257536217e-06
Position 1082: 1.6437517641634435e-06
Position 1878: 1.6206837655116846e-06
Position 1101: 1.405928467643627e-06
Position 204: 1.0703896214774436e-06
Position 311: 8.902101887349322e-07
Position 280: 3.958663116225487e-07
Position 241: 1.1050868946953597e-07
Position 206: 9.367055264040225e-08
Position 1613: 6.173227958927913e-09
Position 1517: 1.3166365752509633e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1339: 0.9935615012688092
Position 1672: 0.8994653482304569
Position 723: 0.41217343681650565
Position 371: 0.2264588762941836
Position 608: 0.172772734359011
Position 343: 0.055979429377580575
Position 1697: 0.05161723109155159
Position 390: 0.022505234315436176
Position 409: 0.01951163745789908
Position 451: 0.017206869363011308
Position 248: 0.011015135405137046
Position 1793: 0.010089305725596086
Position 1560: 0.00982049464781865
Position 427: 0.007532476400553367
Position 457: 0.006671054802653518
Position 656: 0.006320968195985509
Position 773: 0.0055817390385436
Position 1826: 0.004770957397759284
Position 277: 0.004459311936155835
Position 254: 0.0043519158932423104
Position 355: 0.004119222826702866
Position 1581: 0.003805320637382699
Position 613: 0.0037833677742966816
Position 387: 0.003435844817623512
Position 1930: 0.0034254393494114375
Position 1391: 0.002888892643841024
Position 1005: 0.0024111090176264587
Position 1526: 0.0022870727583811272
Position 380: 0.0021917447129023607
Position 1568: 0.0018043000871558212
Position 1897: 0.0015100342623844637
Position 1585: 0.001430108896529583
Position 1878: 0.001419770417880892
Position 1360: 0.0012575974801865865
Position 955: 0.001065899603583457
Position 957: 0.001025355857784071
Position 923: 0.0009391417624016019
Position 725: 0.000932887322106225
Position 1037: 0.0008612147506394381
Position 1773: 0.0008444789699060736
Position 731: 0.0007952274610193907
Position 286: 0.000760592222084335
Position 1535: 0.0007178951974554434
Position 704: 0.0006753845283684991
Position 897: 0.0004905351817035489
Position 1717: 0.0004899535191267309
