Gene = Aimp2
index = 105
Annotated 5SS: [ 259 3291 5275]
Annotated 3SS: [3083 5042 6648]
SMsplice 5SS: [ 259 3897]
SMsplice 3SS: [3823 6648]
top_k =  1000
Partition function (log Z): -6.032334605445711

Sorted 5' Splice Sites (High to Low Probability):
Position 3897: 0.8323742309415971
Position 259: 0.7889519346575598
Position 3291: 0.5437035108721502
Position 5275: 0.2803076094504011
Position 139: 0.20776212505639852
Position 1960: 0.1319161944262843
Position 5409: 0.09371936426581173
Position 965: 0.04890208880272105
Position 4859: 0.037909894588040206
Position 4979: 0.02276906054376454
Position 5315: 0.020608036347335344
Position 1927: 0.020118309355153983
Position 523: 0.018632421947482505
Position 61: 0.017660591636245875
Position 5240: 0.011433755396963554
Position 283: 0.011408590722092861
Position 718: 0.009851115372179484
Position 1851: 0.00954427042013464
Position 1870: 0.008213102912372911
Position 2463: 0.008056756029372347
Position 2619: 0.008018345070399412
Position 4795: 0.006691580113715138
Position 5201: 0.005242407421368953
Position 5359: 0.004970548148222471
Position 1779: 0.004554290274518459
Position 1456: 0.0038815582162021476
Position 6718: 0.0037080346711520613
Position 3602: 0.0033169969149795977
Position 4535: 0.0027668404197310065
Position 3213: 0.0025097574795143645
Position 4849: 0.002131156052203901
Position 5926: 0.0017478571168348899
Position 5142: 0.0012267850540585354
Position 1123: 0.00117014881354914
Position 5914: 0.0011631245671333674
Position 3597: 0.0011457454942480497
Position 1848: 0.0010763554211649612
Position 2534: 0.0007842706373217122
Position 848: 0.0007396563866406496
Position 4869: 0.0007228437979233481
Position 6415: 0.0007210171254964133
Position 3358: 0.0006408579798305909
Position 6882: 0.0006322805831960498
Position 1795: 0.000609667825829116
Position 5953: 0.0005884570891493603
Position 1116: 0.0005216528550123992
Position 5281: 0.0005199413933576645
Position 3934: 0.0005158737881190554
Position 1373: 0.0005023535056512515
Position 4819: 0.0004576947582119941
Position 2874: 0.0004461987112851018
Position 6820: 0.0004228417240881973
Position 296: 0.00039988232193262986
Position 573: 0.0003730894309584737
Position 456: 0.0002962949789275401
Position 1931: 0.0002925342911367326
Position 531: 0.0002880596560129494
Position 613: 0.0002803592902085952
Position 388: 0.0002566063765735442
Position 71: 0.00024714861952303274
Position 4019: 0.0002359663197315984
Position 1867: 0.00022994910376914182
Position 5181: 0.0002217723503582859
Position 6920: 0.00019579584852405402
Position 2735: 0.00019456352934136133
Position 4778: 0.00018348210372313284
Position 5128: 0.00018149476801786145
Position 4873: 0.00017105389931531382
Position 508: 0.0001648578423124038
Position 668: 0.00015689161109475134
Position 2882: 0.0001568202852560109
Position 33: 0.00015435369761246663
Position 4862: 0.00015192122346760037
Position 3998: 0.0001414082491833332
Position 4740: 0.000129216842458239
Position 2044: 0.00012581151309346987
Position 2755: 0.0001238894464602756
Position 4517: 0.00012338774859299958
Position 2863: 0.00011693913762666008
Position 2846: 0.00010115579716578831
Position 4800: 9.511425046795704e-05
Position 4713: 9.357666027814551e-05
Position 4409: 7.004729655068027e-05
Position 975: 4.513531873721907e-05
Position 267: 4.016643716412935e-05
Position 420: 3.641745678788479e-05
Position 1108: 3.258834819358432e-05
Position 1411: 2.669062102215515e-05
Position 253: 2.5000605132404954e-05
Position 893: 2.217836098604634e-05
Position 211: 2.007119277969412e-05
Position 132: 1.9206463813173143e-05
Position 195: 1.897629230464626e-05
Position 764: 1.6999841175828036e-05
Position 371: 1.468262146108857e-05
Position 90: 1.3043282271555075e-05
Position 365: 1.2790678501313234e-05
Position 175: 1.1733856482686722e-05
Position 1610: 1.0694767884031766e-05
Position 54: 9.550197047178023e-06
Position 536: 9.304068212391303e-06
Position 1125: 8.32169352443888e-06
Position 84: 7.98088168276442e-06
Position 618: 7.890751772306218e-06
Position 329: 7.877801037847711e-06
Position 1353: 7.753636605258599e-06
Position 1588: 7.3989060455389e-06
Position 115: 6.2183816073899066e-06
Position 987: 5.064625514368216e-06
Position 553: 4.894584037869129e-06
Position 969: 4.14552396764168e-06
Position 655: 4.050258272263577e-06
Position 722: 4.039768944478607e-06
Position 933: 4.000245097398096e-06
Position 950: 3.499958611859611e-06
Position 6080: 1.7311437489842814e-06
Position 2145: 1.5423297913082408e-06
Position 4265: 1.5120165755861866e-06
Position 2022: 1.1443751904182577e-06
Position 1924: 8.791049191657969e-07
Position 6194: 7.622261308144597e-07
Position 588: 5.550013874890526e-07
Position 694: 2.997580431729376e-07
