Gene = Ung
index = 1166
Annotated 5SS: [ 588 1351 5036 5510 6406]
Annotated 3SS: [1254 4937 5420 6226 7309]
SMsplice 5SS: [ 175  588 1351 5036 5510]
SMsplice 3SS: [ 392 1254 4937 5420 6226]
top_k =  1000
Partition function (log Z): -1.2033289683731674

Sorted 5' Splice Sites (High to Low Probability):
Position 1351: 0.9316531167437256
Position 588: 0.8621248115755882
Position 5510: 0.7688496540148849
Position 5036: 0.7403660298515388
Position 6406: 0.5388186667137801
Position 175: 0.5102365510318368
Position 3803: 0.2130962186171149
Position 3931: 0.18082164439672094
Position 3674: 0.14563597686804675
Position 592: 0.11221954614430388
Position 5567: 0.053090381191226374
Position 4209: 0.05239690757635171
Position 5114: 0.04552646243632111
Position 235: 0.036095774758224855
Position 5174: 0.030526453515026947
Position 6110: 0.023424624808387678
Position 7024: 0.023348325646513596
Position 1811: 0.016456993241703344
Position 2182: 0.016135109887708686
Position 4938: 0.015060250565711098
Position 1421: 0.011137915728731606
Position 274: 0.010403087326497166
Position 5496: 0.010222066517502385
Position 6112: 0.009597227428171174
Position 201: 0.009345476168490078
Position 5237: 0.009200381538783142
Position 6144: 0.007177093095563284
Position 1709: 0.007076186087137035
Position 659: 0.006831955954507531
Position 7541: 0.006827302819819521
Position 5684: 0.005386559555097846
Position 167: 0.005281777841015803
Position 3887: 0.005255463893387795
Position 184: 0.004993814195545534
Position 8183: 0.004484614629599285
Position 4342: 0.004460394583341811
Position 4543: 0.004439682929840686
Position 5247: 0.004250211896399646
Position 1448: 0.004081380968028592
Position 790: 0.004076489809890393
Position 5801: 0.00404978615802148
Position 2886: 0.003961590676728229
Position 5278: 0.0037442486819331605
Position 4631: 0.0037158762919880465
Position 6566: 0.003549895653148483
Position 6913: 0.0035096782589330564
Position 4805: 0.0034811472294321508
Position 283: 0.003199381102765724
Position 7489: 0.003058136360282648
Position 90: 0.0029941439550273856
Position 4944: 0.0025970676247996133
Position 828: 0.0023784114211330117
Position 6114: 0.002188847102665704
Position 323: 0.002151197140365711
Position 768: 0.0020625329681290155
Position 977: 0.001989867824296489
Position 3704: 0.001875997243728051
Position 1398: 0.001853839607238399
Position 5965: 0.0016921530621286012
Position 6082: 0.0016466288493762389
Position 7020: 0.0015941024695994613
Position 1896: 0.0014985872840014606
Position 6156: 0.0014488734748988642
Position 5102: 0.0014381139788766928
Position 6067: 0.001393301405093801
Position 3709: 0.00136550455664201
Position 4801: 0.0013613932575834784
Position 177: 0.0012609612700080568
Position 6101: 0.0010944559711558903
Position 689: 0.0010662946858294895
Position 7670: 0.0010517265787327796
Position 24: 0.0009291043366822671
Position 602: 0.000854134514177818
Position 33: 0.0008170213894088334
Position 5973: 0.000810858254698121
Position 206: 0.0007693970046076578
Position 4539: 0.0006570970437663349
Position 7008: 0.0006471459194647955
Position 332: 0.0005553977986962943
Position 8258: 0.0005450250761805458
Position 554: 0.0005374509903287189
Position 1335: 0.0005079428615176539
Position 4050: 0.00047113729430804495
Position 1213: 0.0004519580857133908
Position 3807: 0.00043329818627690166
Position 1366: 0.00042620220295647734
Position 3744: 0.00042559348493550456
Position 1975: 0.0004243110401818797
Position 4448: 0.0004143285062348297
Position 3780: 0.00041193195842258363
Position 4915: 0.00040848581653548494
Position 8084: 0.0003979009101644954
Position 5675: 0.0003793240515857507
Position 5928: 0.00037327319920869547
Position 109: 0.0003397263122017938
Position 5989: 0.00033864627871667155
Position 2945: 0.0002808196270124647
Position 5259: 0.00025762703971387907
Position 3324: 0.0002241528424243589
Position 575: 0.0002141296605392117
Position 6132: 0.00021208766918547075
Position 7520: 0.00021036321350829913
Position 6321: 0.00018826403345275608
Position 6344: 0.00018176528075386877
Position 772: 0.0001729528927173642
Position 1161: 0.00016431534314646852
Position 868: 0.00015924799268694548
Position 1996: 0.00014592704024951812
Position 309: 0.00014396426709026706
Position 780: 0.00014094011798978037
Position 5571: 0.00013665282136676835
Position 943: 0.00012906663628967582
Position 5575: 0.00012835223547118062
Position 5573: 0.0001276748364644387
Position 258: 0.0001227342318725011
Position 516: 0.00012199448883233423
Position 8088: 0.00011531587177904086
Position 5579: 0.0001151437489224771
Position 5569: 0.00011407042302719693
Position 5577: 0.00011386514075905385
Position 8152: 0.00010839083495729328
Position 5715: 0.00010724920789173732
Position 1472: 0.00010686111583710699
Position 582: 0.00010307191283995397
Position 3795: 0.0001024332096777843
Position 5597: 9.861184256601409e-05
Position 563: 9.263302334636409e-05
Position 6164: 7.808888275762801e-05
Position 5005: 7.712607725232602e-05
Position 8266: 7.119404265693331e-05
Position 5549: 6.857957609836286e-05
Position 5581: 6.714451212534519e-05
Position 237: 5.587752360835412e-05
Position 1042: 5.545798202012564e-05
Position 60: 5.0518720804814294e-05
Position 5688: 4.792230500645808e-05
Position 1084: 3.998905805726405e-05
Position 620: 3.854192560568566e-05
Position 5708: 3.3831040239333704e-05
Position 881: 3.1651132039464566e-05
Position 5583: 3.019148690842882e-05
Position 1119: 2.5171040866180235e-05
Position 5768: 2.3669866614442263e-05
Position 1048: 2.206696700723742e-05
Position 2874: 2.014032260223657e-05
Position 417: 1.613368317657071e-05
Position 1062: 1.1378720337756095e-05
Position 7048: 1.089200557510978e-05
Position 999: 1.0081919836751998e-05
Position 7100: 9.866473234932866e-06
Position 1186: 9.721280785907983e-06
Position 6316: 9.720592597641133e-06
Position 6319: 9.132853748665885e-06
Position 1315: 9.019298961819293e-06
Position 1455: 7.5030253452376155e-06
Position 5752: 6.30224113225141e-06
Position 694: 4.280603691275768e-06
Position 1435: 4.2681803883491585e-06
Position 462: 3.832993130228058e-06
Position 1774: 3.825084454132282e-06
Position 1425: 2.944148015950373e-06
Position 1418: 2.3621177557695645e-06
Position 1482: 2.1191862820399833e-06
Position 6352: 2.0812857206801007e-06
Position 1824: 1.7785406821644574e-06
Position 1355: 1.6763861373442583e-06
Position 1392: 1.5551872529019568e-06
Position 6635: 1.3736549466367315e-06
Position 1413: 7.347804559831776e-07
Position 1486: 6.615739463387706e-07
Position 1484: 6.218678135256397e-07
Position 5726: 1.2034847287314248e-07
Position 1634: 3.105476419868515e-08
Position 818: 7.341832655184347e-09
Position 635: 1.061377929047133e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1254: 0.8290169053159682
Position 5420: 0.8241427067584088
Position 6226: 0.8155727435724326
Position 4937: 0.7579165413951897
Position 392: 0.5460870741232673
Position 3585: 0.17990121550428298
Position 8032: 0.17201352420693028
Position 3643: 0.12309044383141002
Position 5879: 0.11872517466055828
Position 3866: 0.10400745589930799
Position 8131: 0.08187659976755311
Position 6502: 0.07002639225043499
Position 3798: 0.06827782995987937
Position 7309: 0.06737088095010521
Position 7469: 0.05594427473682052
Position 4101: 0.05239088836704763
Position 4864: 0.04550436997326834
Position 1314: 0.04491931629412396
Position 3546: 0.04293792929891973
Position 1276: 0.0385527845731823
Position 5058: 0.03385114017489474
Position 7330: 0.03350372738035003
Position 6912: 0.024719209622759204
Position 1206: 0.023787496607965638
Position 7992: 0.021941894344504942
Position 7362: 0.02176802893422905
Position 6593: 0.019952801948228165
Position 8257: 0.0195085033162561
Position 6469: 0.0191599331815802
Position 1580: 0.01699567506659008
Position 4961: 0.012378282701352909
Position 7644: 0.01093563601515255
Position 5346: 0.010876582296677614
Position 1959: 0.010822713333966312
Position 5240: 0.010017778762351746
Position 7486: 0.009625908889793441
Position 3476: 0.00918662723543917
Position 6891: 0.00887775411683221
Position 7394: 0.00788019307610462
Position 4365: 0.006771710674900108
Position 8299: 0.006577445882021017
Position 3674: 0.006223203100941424
Position 473: 0.005903742629107846
Position 458: 0.005386979509882764
Position 6430: 0.005295716025439572
Position 5319: 0.005278565030347858
Position 4607: 0.005203816970357419
Position 3461: 0.005149144785533652
Position 499: 0.004560089604240672
Position 679: 0.00405223625964364
Position 397: 0.004049769147149348
