Gene = Spcs2
index = 1011
Annotated 5SS: [  214 10002 10679 14278]
Annotated 3SS: [ 9917 10517 14142 19093]
SMsplice 5SS: [  214 10002 14278]
SMsplice 3SS: [ 9917 14217 19093]
top_k =  1000
Partition function (log Z): -5.82948587918829

Sorted 5' Splice Sites (High to Low Probability):
Position 10002: 0.9848801441527073
Position 214: 0.8848375052053675
Position 14278: 0.875586338862206
Position 11198: 0.4981235672819514
Position 12278: 0.23452367802740534
Position 2794: 0.22107468984469283
Position 12587: 0.1928668173044418
Position 11937: 0.1699977273046391
Position 2798: 0.15010468237448588
Position 17382: 0.12722661901662757
Position 2784: 0.12439410915504162
Position 17387: 0.11602489277891904
Position 9821: 0.1153695449956084
Position 17136: 0.10949825272280815
Position 268: 0.10066435991252248
Position 12253: 0.1000596267659447
Position 17144: 0.10005841367439373
Position 2565: 0.08279147708407186
Position 18286: 0.07661190177708116
Position 16088: 0.05515115418099498
Position 10667: 0.035766846334494826
Position 6585: 0.0353597223201241
Position 1275: 0.030655629465079697
Position 8285: 0.03058810849954316
Position 7079: 0.025699820554065743
Position 10252: 0.02272642260643779
Position 571: 0.022412849437648943
Position 19325: 0.022378949486726703
Position 3732: 0.022259623997954395
Position 15820: 0.019605968922180306
Position 2779: 0.01619718551602074
Position 10465: 0.015252947338999531
Position 11084: 0.014992130909089693
Position 18701: 0.014871792911685543
Position 3891: 0.01456771728744153
Position 3467: 0.013329878504507746
Position 19364: 0.012777796372169845
Position 13116: 0.012063369092577284
Position 2823: 0.01124976800963711
Position 8228: 0.01099734292142262
Position 12269: 0.010883673779471076
Position 200: 0.010428014718687081
Position 12019: 0.01033834464156152
Position 1890: 0.01025508025016671
Position 11565: 0.008963884175118548
Position 4508: 0.008805920251414866
Position 18770: 0.007755009272792015
Position 1969: 0.007729245857901683
Position 2092: 0.006940479764278397
Position 4237: 0.006063782752409381
Position 10538: 0.005454982973145763
Position 12511: 0.0053363347354204544
Position 575: 0.005218064901358211
Position 5771: 0.005217168747387233
Position 4631: 0.0046641927180846345
Position 11166: 0.004630976368431798
Position 6059: 0.004333601152226484
Position 5423: 0.004214825357276789
Position 10011: 0.004209543228674586
Position 2802: 0.004148301213916189
Position 18000: 0.004120412440906971
Position 2563: 0.004061063786113832
Position 1428: 0.003957988807973687
Position 5427: 0.0035332016868918777
Position 14047: 0.0034216537049928594
Position 13312: 0.0033078768579291006
Position 10699: 0.003070682102819021
Position 15972: 0.002873522127909336
Position 13719: 0.0026938982895098763
Position 18710: 0.0025856411111574423
Position 122: 0.0023760873665548644
Position 12315: 0.002078813916503657
Position 6170: 0.002058362188627794
Position 16827: 0.0020308101640432695
Position 5940: 0.0020193773838508592
Position 6114: 0.0015518641807326897
Position 17744: 0.0014979597513035798
Position 444: 0.0013061471022546157
Position 18718: 0.001260229203254827
Position 1541: 0.0011946123985383562
Position 16730: 0.001023209605792831
Position 2252: 0.0009349470639132553
Position 657: 0.0009012006414980327
Position 2533: 0.0008369688364312421
Position 11097: 0.0007980978233864215
Position 5917: 0.0006958438864076633
Position 10048: 0.0006830460084408089
Position 17675: 0.000660734333374035
Position 5383: 0.0006042019489788891
Position 19329: 0.0005953784363688554
Position 14498: 0.000467429611452954
Position 630: 0.0003549797714990675
Position 4863: 0.00034276212397952677
Position 11227: 0.00033919912242954945
Position 1130: 0.00032001155649433486
Position 1140: 0.00030849875029088344
Position 10391: 0.0002965146579022596
Position 10646: 0.00028958786111602213
Position 1153: 0.0002870409400612123
Position 610: 0.00028096134604404675
Position 67: 0.00026605007907158705
Position 10187: 0.00025753364470648964
Position 11202: 0.00025139907530089683
Position 10092: 0.0002416415519856251
Position 10789: 0.00021615638784388917
Position 70: 0.00019359963022562592
Position 647: 0.000184952564934492
Position 2514: 0.0001633515919543501
Position 2215: 0.00014328998433271094
Position 719: 0.000135610406008109
Position 2075: 0.00011642713048455643
Position 2359: 0.00010137582325582654
Position 114: 7.895889200371152e-05
Position 137: 7.722877640747383e-05
Position 1694: 7.463468606237784e-05
Position 2635: 7.365794199709986e-05
Position 477: 7.193081107475816e-05
Position 2571: 6.523421297925953e-05
Position 1260: 5.500960267240551e-05
Position 1829: 5.3806625492555e-05
Position 2543: 5.116385768178457e-05
Position 2569: 4.591953049255349e-05
Position 2535: 3.672502271419676e-05
Position 11471: 3.597681543040279e-05
Position 1121: 3.4512301226681644e-05
Position 226: 3.339214247643153e-05
Position 967: 2.4468210806995778e-05
Position 10302: 1.8202465495442962e-05
Position 409: 1.757884917534999e-05
Position 149: 1.2356936620187672e-05
Position 1011: 1.1783439966231814e-05
Position 994: 1.1264030984199341e-05
Position 2172: 1.0647790366827184e-05
Position 10138: 1.057996330735163e-05
Position 348: 1.0475263770019841e-05
Position 608: 8.776799268449098e-06
Position 10040: 7.805786631312676e-06
Position 108: 6.9868693646923065e-06
Position 1782: 6.399061343056329e-06
Position 1459: 6.084826777405061e-06
Position 2164: 5.3836235839034455e-06
Position 1023: 5.09871212043421e-06
Position 1013: 4.440863006949182e-06
Position 1451: 3.675927414950703e-06
Position 675: 3.367366687977681e-06
Position 2395: 2.9412479726393327e-06
Position 1344: 2.517465140168356e-06
Position 2066: 2.4143532856647493e-06
Position 1611: 2.3863386351887143e-06
Position 1302: 2.3817436256719226e-06
Position 418: 1.723975619803252e-06
Position 327: 1.687028097925784e-06
Position 197: 1.1171739975562473e-06
Position 204: 9.365378395981486e-07
Position 395: 8.933720219521588e-07
Position 392: 7.862383045597725e-07
Position 901: 5.704668295982237e-07
Position 740: 5.11226065992185e-07
Position 486: 4.8541508754213e-07
Position 152: 2.2610687953568604e-07
Position 1102: 2.238963384622419e-07
Position 527: 2.0528558114565056e-07
Position 871: 2.0450512665292222e-07
Position 1029: 1.9643590344184517e-07
Position 877: 1.2400852742546236e-07
Position 368: 1.199890808975301e-07
Position 305: 1.1561370297224176e-07
Position 819: 7.214659817596331e-08
Position 815: 5.938858984844117e-08
Position 1778: 4.7603110847332084e-08
Position 803: 3.954234858917377e-08
Position 1072: 3.0706818133758546e-08
Position 2201: 1.163942389422401e-08
Position 778: 3.116487605740507e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9917: 0.9962634193942793
Position 14217: 0.8792847082312713
Position 19093: 0.7096862752316635
Position 2709: 0.4418313583915062
Position 12172: 0.32612003975176806
Position 11056: 0.3173223123147086
Position 17293: 0.2568124474126756
Position 12479: 0.1806953389696127
Position 11788: 0.15748233958093055
Position 16877: 0.12681359169067366
Position 2462: 0.12074366133517951
Position 9724: 0.11537374065831361
Position 11115: 0.10275589832824276
Position 10994: 0.08558627234772033
Position 17576: 0.08203385993776872
Position 16931: 0.08187907456017902
Position 18152: 0.06291507878006461
Position 18272: 0.051507893465426696
