Gene = Nup54
index = 774
Annotated 5SS: [  216  4181  4419  7120  9597 10946 12243 12738 15703 17439 17767]
Annotated 3SS: [ 4096  4265  6892  9408 10748 12187 12643 15594 17318 17655 18880]
SMsplice 5SS: [  216  4181  4419  9597 10946 12738 15703 17439 17767]
SMsplice 3SS: [ 4096  4265  9408 10748 12643 15594 17318 17655 19325]
top_k =  1000
Partition function (log Z): 5.577101388872301

Sorted 5' Splice Sites (High to Low Probability):
Position 4181: 0.9963987737212029
Position 17767: 0.9786332598485699
Position 216: 0.9108161497194304
Position 12738: 0.8585904426181187
Position 17439: 0.8227381092407795
Position 9597: 0.8147943161728374
Position 4419: 0.755046712451112
Position 10946: 0.6187305008368511
Position 19143: 0.4922097252185442
Position 7120: 0.49114787907514557
Position 15703: 0.4124955465362002
Position 6796: 0.3228043069647257
Position 1858: 0.2826859283033286
Position 713: 0.26917654990636614
Position 12243: 0.20813562385668724
Position 15743: 0.19382738337312552
Position 15820: 0.19272629745437092
Position 1292: 0.158228141468683
Position 13640: 0.15552549962679912
Position 18461: 0.12796697432450213
Position 998: 0.12704922728410886
Position 10821: 0.1201024982561729
Position 12377: 0.11854989751947899
Position 708: 0.11518958860145087
Position 5758: 0.09710132212373958
Position 13920: 0.08952038402013758
Position 16385: 0.08788200229123301
Position 10471: 0.08599127178282634
Position 13569: 0.08216381278354773
Position 4964: 0.07233403577585515
Position 3190: 0.07165278918613502
Position 10873: 0.05938890818412264
Position 6771: 0.05640526018094449
Position 10081: 0.05465265406880083
Position 872: 0.05409692255547909
Position 2213: 0.048006410876109955
Position 10001: 0.0466755090275735
Position 6044: 0.04623766462204602
Position 8030: 0.046158976247909
Position 13611: 0.0386560568831994
Position 567: 0.03846794970264149
Position 19137: 0.03754871448499533
Position 17482: 0.03746216975724717
Position 15729: 0.0365003065262292
Position 10976: 0.033232588134794024
Position 7488: 0.031223792739230156
Position 5941: 0.030197521121402098
Position 19403: 0.02955233481012984
Position 10678: 0.02902168479598525
Position 15982: 0.028013683565597785
Position 10327: 0.021173109518546954
Position 14483: 0.020597410140179354
Position 977: 0.01794610894635627
Position 5838: 0.01675804113576804
Position 11243: 0.016182653423995087
Position 3295: 0.015823475637496132
Position 12184: 0.015445453437733436
Position 11047: 0.01428847762267218
Position 11321: 0.014103104716433366
Position 7547: 0.012591605458664867
Position 9095: 0.012562835483164178
Position 50: 0.009855393627170476
Position 11998: 0.009696455614623994
Position 2812: 0.009502890619090305
Position 3285: 0.009007230589440291
Position 9559: 0.008341549353413698
Position 3273: 0.007923940275385346
Position 18094: 0.007685491088582452
Position 17479: 0.007180137369995836
Position 8738: 0.006883274615925429
Position 3495: 0.006762784799542994
Position 288: 0.006155574409341464
Position 10437: 0.005161436526097581
Position 5553: 0.004459390129906415
Position 13019: 0.0043150647313428174
Position 16914: 0.0037926872439238844
Position 4624: 0.0035586436921186577
Position 2806: 0.003337363955421604
Position 1026: 0.0030782899858647797
Position 12808: 0.0030431409754869358
Position 1015: 0.0027853613179684507
Position 2287: 0.0027322004381680246
Position 4610: 0.0023740953644282915
Position 12845: 0.002292721628094513
Position 15861: 0.0022362860906242525
Position 12696: 0.0021607270072165744
Position 10210: 0.002119080744993872
Position 5491: 0.0020854162288578837
Position 9856: 0.002064632339694654
Position 3714: 0.0020262984328804075
Position 7336: 0.0019955987085771114
Position 3153: 0.0013102129133337834
Position 3211: 0.0012974386279330685
Position 5846: 0.001288787077607685
Position 4944: 0.001170802835687657
Position 6364: 0.0010691492686949033
Position 11131: 0.0010673956893472417
Position 5558: 0.0010661598205320454
Position 11001: 0.0010392787697684823
Position 9601: 0.0010260181672700794
Position 18156: 0.0009113104388303676
Position 2406: 0.000834714995016079
Position 5548: 0.0007753510748778368
Position 19450: 0.0007002192520329544
Position 18756: 0.0006814733946645222
Position 4511: 0.0006783224518135083
Position 5147: 0.0006011570524620278
Position 4644: 0.0005752659890720642
Position 19467: 0.0005525963055051979
Position 4188: 0.0005282346443250175
Position 12397: 0.0005115710367403104
Position 5563: 0.00031973927562256365
Position 557: 0.0003152775777279095
Position 9514: 0.00031353391138308126
Position 9864: 0.0002851245988459623
Position 1586: 0.00024973372653100775
Position 4681: 0.0002139332152218598
Position 6127: 0.00017889053574331737
Position 4856: 0.00016650579830844862
Position 4871: 0.00015933678270053627
Position 18455: 0.00015929046061851737
Position 103: 0.0001587085980765158
Position 702: 0.00015210094026475333
Position 539: 0.000135271384400419
Position 4839: 0.00011301638373184906
Position 748: 0.0001122272166450323
Position 4988: 0.00011170062192379209
Position 4423: 0.00010162557183643423
Position 1440: 8.890137155196225e-05
Position 381: 7.777900823158779e-05
Position 4869: 7.022496335000456e-05
Position 301: 6.510465987147852e-05
Position 4997: 6.068237066970066e-05
Position 4097: 5.928164001629177e-05
Position 6303: 5.910411664620058e-05
Position 1019: 5.60504143751949e-05
Position 133: 4.6909711843772195e-05
Position 5641: 4.5370785282619246e-05
Position 18287: 4.441494759510897e-05
Position 220: 4.214886634039757e-05
