Gene = Commd4
index = 285
Annotated 5SS: [  60 1265 1557 1816 2160 2430 2920]
Annotated 3SS: [1192 1490 1775 2039 2348 2742 3050]
SMsplice 5SS: [  60 2160 2430 2920]
SMsplice 3SS: [2039 2266 2742 3050]
top_k =  1000
Partition function (log Z): -6.514134797638657

Sorted 5' Splice Sites (High to Low Probability):
Position 60: 0.9046129621478745
Position 2430: 0.811872922001338
Position 2160: 0.613144038922546
Position 2920: 0.5444863235594838
Position 1816: 0.2033827244830279
Position 944: 0.09991894619488907
Position 2857: 0.09549022272956245
Position 505: 0.042456399844469764
Position 967: 0.03683448811540369
Position 1557: 0.03013936590343837
Position 1448: 0.028383084226953254
Position 2130: 0.024308607168014456
Position 542: 0.0239282138522163
Position 586: 0.01926103979079796
Position 1453: 0.015953828316443583
Position 89: 0.015278650635920593
Position 2925: 0.014546507735049003
Position 2194: 0.011449902759859054
Position 1582: 0.009714795852146135
Position 331: 0.004421407595725184
Position 579: 0.004152217645650543
Position 2940: 0.0033965273652478496
Position 3112: 0.0031219097842101052
Position 1061: 0.0029997469579119288
Position 2907: 0.0029133531048389566
Position 2823: 0.0029019525395738905
Position 195: 0.002061979093773964
Position 2841: 0.001870391377245371
Position 1117: 0.0018378490263480788
Position 1853: 0.0015563225276035452
Position 1289: 0.001431333019434853
Position 225: 0.0013763657789754114
Position 107: 0.0009686378130179997
Position 1524: 0.000937374821002774
Position 2772: 0.0006581089448721309
Position 1457: 0.0006349174183396533
Position 1441: 0.0005488736203328113
Position 482: 0.0003987910804076041
Position 509: 0.00027775592507069905
Position 112: 0.0002563368698152592
Position 2418: 0.0002315171803708676
Position 1066: 0.0002311108284003744
Position 712: 0.00019889461729431982
Position 1008: 0.00017764784406569452
Position 3189: 0.00013976790688319883
Position 1195: 0.0001359712309962043
Position 171: 0.00012169531370575378
Position 205: 0.00011239859447525697
Position 1270: 0.00010963563377932847
Position 1992: 0.00010854002415715397
Position 84: 9.903991569652605e-05
Position 2582: 8.973690720695131e-05
Position 1357: 8.776454375530864e-05
Position 1543: 7.60606219939843e-05
Position 302: 5.610954063264159e-05
Position 2434: 4.9418684695245176e-05
Position 1265: 4.0504557773203734e-05
Position 1278: 3.781623060709699e-05
Position 1365: 3.6991441267340815e-05
Position 2874: 3.2969539625460116e-05
Position 2900: 3.088797163753271e-05
Position 1050: 2.8887583606167356e-05
Position 956: 2.5213647037327093e-05
Position 743: 2.508927314522195e-05
Position 297: 1.9563794851332887e-05
Position 1403: 1.6074668189331304e-05
Position 1232: 1.5766066074090316e-05
Position 1408: 1.444694401939667e-05
Position 1044: 1.421247843167166e-05
Position 3136: 1.1489532581697401e-05
Position 278: 1.0020540845166493e-05
Position 3: 9.391370522992762e-06
Position 804: 9.003863030580326e-06
Position 988: 8.960454989256992e-06
Position 177: 8.75960964827555e-06
Position 383: 8.756945279213282e-06
Position 1221: 8.483073056104133e-06
Position 553: 8.10871088077381e-06
Position 426: 6.012542553217684e-06
Position 859: 5.9264158042399186e-06
Position 696: 4.988155118288322e-06
Position 115: 4.9183215416889166e-06
Position 856: 1.8432545584294113e-06
Position 684: 1.8259043660405326e-06
Position 1083: 1.443967578538881e-06
Position 431: 1.0513122677298526e-06
Position 843: 5.466944164098285e-07
Position 17: 5.000254080844956e-07
Position 370: 1.2671194495848105e-07
Position 367: 1.0084827798355359e-07
Position 433: 7.932344073067462e-08
Position 2028: 2.0062825402797776e-08
Position 424: 1.899064376734661e-09
Position 1074: 1.133327495618383e-09
Position 656: 1.443667549815248e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3050: 0.893658539616482
Position 2039: 0.5265302133171538
Position 2742: 0.46527905297114536
Position 2348: 0.2355164994567976
Position 2266: 0.21963118714871344
