Gene = Pigg
index = 819
Annotated 5SS: [  470  1556  4864  6405  7429 14421 19584 20357 23953 26138 29496 31779]
Annotated 3SS: [ 1349  4653  6215  7286 14207 19365 20074 23494 25945 29185 31614 35227]
SMsplice 5SS: [  470  6405  7429 14421 20357 23953 26138 29496 31779]
SMsplice 3SS: [ 6294  7286 14207 20074 23752 25945 29185 31614 35280]
top_k =  1000
Partition function (log Z): -0.07927069597061598

Sorted 5' Splice Sites (High to Low Probability):
Position 6405: 0.9927124564090283
Position 23953: 0.9663668622578487
Position 26138: 0.9373242988690821
Position 31779: 0.8940493388739743
Position 29496: 0.8727850926278556
Position 14421: 0.799570982354029
Position 7429: 0.7476290189448921
Position 470: 0.6968911303358728
Position 20357: 0.6701815510749277
Position 10311: 0.49480355863352854
Position 3659: 0.34484198439489894
Position 4864: 0.3020555354239709
Position 31524: 0.30165561396451873
Position 1556: 0.2916639194295111
Position 8874: 0.26067325675484554
Position 15222: 0.24948463514457328
Position 32399: 0.2284960224127049
Position 24250: 0.22761488703077537
Position 19584: 0.19450541465598617
Position 14426: 0.19076330377793538
Position 25753: 0.17817632865845265
Position 4066: 0.1710303674277707
Position 364: 0.15568667151671453
Position 11989: 0.15548402759216132
Position 15379: 0.15094660805090188
Position 25683: 0.13042810578264907
Position 128: 0.11680245213039074
Position 23614: 0.10621776729991564
Position 8410: 0.09054672661805126
Position 34546: 0.08547081873814757
Position 25780: 0.07974372052252023
Position 33689: 0.07423806907612633
Position 27499: 0.0696816172685507
Position 7380: 0.06798141976511568
Position 32405: 0.062354892595214255
Position 29770: 0.05839902482273487
Position 1719: 0.05336430026589799
Position 11: 0.0462948849128789
Position 5630: 0.04385320698102253
Position 2214: 0.0410896971745377
Position 4993: 0.038598537955951875
Position 15102: 0.03846481145509306
Position 17209: 0.03475610947462692
Position 188: 0.032139001643886424
Position 12002: 0.031866994215922095
Position 20210: 0.03075724334163679
Position 7135: 0.030355402926363427
Position 31370: 0.028768036313886955
Position 27050: 0.028710739218321395
Position 7176: 0.028095836873541637
Position 24095: 0.025492988074277613
Position 7505: 0.024858948236847995
Position 35467: 0.023320063123765635
Position 10736: 0.023237581451021585
Position 8508: 0.022255442623388775
Position 26333: 0.019710971898077377
Position 23793: 0.017810496824663957
Position 19315: 0.01750738052557012
Position 19230: 0.016903326038263566
Position 26666: 0.01491262913389389
Position 179: 0.014377568734360772
Position 10913: 0.013061921621609105
Position 21485: 0.012406006193733667
Position 30144: 0.012344454425863136
Position 29526: 0.011526005337884983
Position 10891: 0.01082521690100726
Position 19473: 0.010559443356537454
Position 31328: 0.009817247003289975
Position 30122: 0.008953348802855818
Position 35144: 0.008931431149100486
Position 17957: 0.008838668914931782
Position 83: 0.008585896535176408
Position 3326: 0.008034702993853162
Position 6703: 0.007865194341446774
Position 35176: 0.007701130127002543
Position 31404: 0.007606376220833576
Position 11649: 0.0074843108578713504
Position 5105: 0.007208125875238308
Position 4017: 0.007023777042363062
Position 12044: 0.006850402216717416
Position 7745: 0.006721202201140091
Position 6695: 0.0066745148536986225
Position 1817: 0.006522702500824167
Position 19078: 0.0063947558645113655
Position 1452: 0.0063795250665236005
Position 6691: 0.0060037823273601885
Position 20703: 0.005790339609155733
Position 251: 0.005779693106288725
Position 25691: 0.0057085674274050015
Position 6699: 0.005683109851666042
Position 238: 0.0055352849654741135
Position 35164: 0.005532930239933082
Position 16107: 0.004876018244481619
Position 5462: 0.004479974484075079
Position 5289: 0.004290869085397986
Position 33278: 0.004231806503290595
Position 12077: 0.004052982284200947
Position 10595: 0.0038860477614227566
Position 25676: 0.0038281706538674004
Position 19997: 0.003757513614943342
Position 10082: 0.0037072407538557136
Position 28665: 0.0036375936068935234
Position 25507: 0.003614214531634154
Position 33842: 0.0035429645139906374
Position 10600: 0.0034788613837900668
Position 35189: 0.003475257381518932
Position 12007: 0.0028903118389941415
Position 10866: 0.002883739360616995
Position 4024: 0.002880051009864235
Position 4553: 0.0028391720283039838
Position 26806: 0.0027809792149696864
Position 30245: 0.0027379275051719132
Position 10879: 0.0027021997228286526
Position 29298: 0.002664986943422753
Position 6817: 0.0021793912857739697
Position 4557: 0.002091863477789442
Position 27216: 0.002032335821648469
Position 9950: 0.002000987842977264
Position 31390: 0.0018489632125009594
Position 749: 0.0018441496272115076
Position 1477: 0.001757567147792211
Position 257: 0.0017490731448766626
Position 35170: 0.0017195954120617358
Position 30939: 0.0015778152451261613
