Gene = 4930519G04Rik
index = 51
Annotated 5SS: [  195  3709  7322  7981  9886 16602 17147 18889 20685 24355 25935]
Annotated 3SS: [ 3657  7141  7926  9800 16490 17054 18863 20615 24300 25844 29130]
SMsplice 5SS: [  195  3280  4455  6536  9886 11929 16602 17147 18889 20685]
SMsplice 3SS: [ 3128  4342  6434  9800 11827 16490 17054 18863 20615 29130]
top_k =  1000
Partition function (log Z): -6.302763973299314

Sorted 5' Splice Sites (High to Low Probability):
Position 16602: 0.9033586527024262
Position 3280: 0.8865885315995623
Position 17147: 0.7591266995511518
Position 6536: 0.717103662106691
Position 11929: 0.6893714333881095
Position 18889: 0.6559812391072326
Position 9886: 0.6116195598578789
Position 4455: 0.6057928516544039
Position 3709: 0.593788574634024
Position 20685: 0.4600079266901643
Position 195: 0.386291265923882
Position 7981: 0.37925000312042106
Position 251: 0.3766847381815949
Position 20711: 0.3627573090283081
Position 24355: 0.27557727517856784
Position 26746: 0.23032218921957837
Position 25935: 0.21327509790358692
Position 4409: 0.19217499090020246
Position 7999: 0.1914221933160113
Position 7322: 0.19074964890015877
Position 22921: 0.18249078056810686
Position 16355: 0.1647472954911971
Position 211: 0.16062706228781856
Position 9328: 0.1179273728042942
Position 3064: 0.10023306877526761
Position 12428: 0.09178798159869296
Position 13545: 0.08343652656988597
Position 9241: 0.06483447101766662
Position 4680: 0.061007829170431765
Position 4717: 0.05199351595099483
Position 3226: 0.045181418358357754
Position 17313: 0.043289228735161125
Position 18328: 0.04247125352240778
Position 17: 0.0424318918045127
Position 8935: 0.039961061768872756
Position 4862: 0.03713308636975309
Position 2962: 0.03575310661922358
Position 8519: 0.035184160424813406
Position 24823: 0.028617132808926596
Position 89: 0.02473744144387272
Position 25931: 0.02260362073256012
Position 22107: 0.02153656202915015
Position 1896: 0.020571164678485243
Position 1876: 0.0183817839470003
Position 12433: 0.015011919020130163
Position 82: 0.014800048874788734
Position 8405: 0.014683582350018686
Position 19517: 0.013957608632333572
Position 3255: 0.01385732343290623
Position 8009: 0.013283056417430134
Position 9408: 0.01325012828529956
Position 146: 0.011445179978199384
Position 1442: 0.009875189211492415
Position 2423: 0.009817118076594428
Position 4741: 0.009358367826531001
Position 16321: 0.006682267125618686
Position 9187: 0.006352975256029217
Position 2471: 0.006046371255054355
Position 360: 0.0038886823889290366
Position 225: 0.0033281929429636163
Position 73: 0.003217016274960544
Position 3680: 0.003056489640878068
Position 2526: 0.0026895021636117998
Position 12328: 0.0025940409068330073
Position 29468: 0.002373173599277342
Position 5475: 0.0023118672737035303
Position 3664: 0.0022177067967404968
Position 1194: 0.0017335712187945375
Position 1250: 0.001419810370923478
Position 1163: 0.001337792159249159
Position 2449: 0.0009950138565482738
Position 2460: 0.0008822093881176041
Position 2213: 0.0008625630754885233
Position 6780: 0.0007278645320388774
Position 4080: 0.0007060896914643317
Position 4005: 0.0006451604825513381
Position 3658: 0.0006368191868752595
Position 1886: 0.000624303198394201
Position 213: 0.0005914209039787312
Position 32: 0.0005605217649414407
Position 3516: 0.0005264174066907515
Position 1244: 0.0004487988514234657
Position 916: 0.0004297185406993615
Position 1033: 0.00040941401203676946
Position 2482: 0.00039947152634790253
Position 2537: 0.0003738092894561438
Position 231: 0.0003498669891049678
Position 215: 0.00033240127904737426
Position 354: 0.00031473360927465274
Position 20: 0.00027940136131650686
Position 1358: 0.00019814802323897462
Position 1081: 0.0001961026098439745
Position 1222: 0.00019236988427432248
Position 2924: 0.00017366293237029153
Position 2493: 0.00015924033744518635
Position 3618: 0.00015663782880435864
Position 2515: 0.00015205831492388078
Position 3052: 0.00014842244851895524
Position 2559: 0.00011973236035476325
Position 3011: 0.00010929943623826479
Position 2578: 0.00010777920435644369
Position 750: 0.00010614370336663433
Position 870: 9.544456493561321e-05
Position 1213: 9.512131118592314e-05
Position 286: 9.435857330376393e-05
Position 3017: 9.110251428631766e-05
Position 1864: 8.639922092239057e-05
Position 1314: 8.634470246548087e-05
Position 8018: 8.526020896279524e-05
Position 3977: 6.97109029131775e-05
Position 5225: 1.4922904028627112e-05
Position 2589: 4.314095409507963e-06
Position 68: 1.546921462109062e-06
Position 742: 1.134247436982006e-06
Position 703: 1.0812502397223543e-06
Position 999: 7.35231113884528e-07
Position 1070: 6.854713899001005e-07
Position 319: 5.652734869349406e-07
Position 962: 5.20520380775883e-07
Position 284: 5.07763115398943e-07
Position 934: 4.6694101696116307e-07
Position 529: 4.2295723015895424e-07
Position 123: 4.0246582344909715e-07
Position 112: 3.7444354543804156e-07
Position 96: 3.517089780728738e-07
Position 125: 2.9785932873814357e-07
Position 3461: 2.582137377626419e-07
Position 1074: 2.3473531436183608e-07
Position 685: 1.8117688299581175e-07
Position 722: 1.7549456049193923e-07
Position 1165: 1.6320889719924236e-07
Position 567: 1.5660042974304764e-07
Position 641: 1.5332051135189581e-07
Position 329: 1.5145769109906826e-07
Position 941: 7.076600770385166e-08
Position 932: 6.177977159034917e-08
Position 327: 4.871538808810887e-08
Position 541: 4.788971574470668e-08
Position 814: 4.599266925126074e-08
Position 1320: 4.463137756326934e-08
Position 1050: 4.157165744423277e-08
Position 850: 4.0943126908894713e-08
Position 1036: 3.66431889434129e-08
Position 1308: 2.9413678413991606e-08
Position 956: 2.689138929927469e-08
Position 828: 6.8161234531689844e-09
Position 812: 6.720731752896073e-09
Position 562: 2.0796631539210884e-11
Position 593: 1.2985889577621909e-11
Position 901: 3.823066039709882e-13
Position 334: 3.024335787615096e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 29130: 0.907944909862436
Position 16490: 0.9035586829208349
Position 3128: 0.8746057537182311
Position 20615: 0.8252527263204927
Position 17054: 0.7180333214368995
Position 11827: 0.6862225056752187
Position 4342: 0.6419372715023975
Position 6434: 0.6188042659123277
Position 9800: 0.6116213050660151
Position 18863: 0.4848246432827235
Position 7926: 0.4412970493710429
Position 3572: 0.2989040097464369
Position 24300: 0.27618336325928944
Position 26670: 0.24282310507858196
Position 25844: 0.24061651010703847
Position 3657: 0.2093182416330391
Position 9108: 0.18069540697989306
Position 16292: 0.1466637102560201
Position 7253: 0.12232406676783526
Position 2923: 0.12031799762040622
Position 22755: 0.10463147417257758
Position 22778: 0.08662540610160042
Position 18668: 0.08623608292915592
Position 13404: 0.08344003020381827
Position 4562: 0.07856226046395798
Position 7729: 0.07047011231500935
Position 4360: 0.06351996258985047
Position 18691: 0.059543239086042914
Position 6460: 0.054741535237980574
Position 7141: 0.04828038809221138
Position 3102: 0.044589850703839605
Position 17216: 0.04330638973012991
Position 18149: 0.042558736857155006
Position 24593: 0.03833033038911787
Position 12103: 0.03748081423610306
Position 12223: 0.03558349438513877
Position 26852: 0.03479343285931756
Position 7803: 0.03384708639197749
Position 16860: 0.03302952667657157
Position 123: 0.032114844434754895
Position 12367: 0.029637482175103216
Position 4247: 0.02674604274042573
Position 18568: 0.025578092767194836
Position 8238: 0.02499114376303876
Position 16246: 0.024784120257820445
Position 4679: 0.024451138196832034
Position 8338: 0.023874503670993454
Position 8728: 0.021565408248154224
Position 1780: 0.021000036565842175
Position 3185: 0.02081347690902369
Position 21974: 0.020570454145617496
Position 6375: 0.02017445898023093
Position 3604: 0.01871415074325376
Position 4299: 0.018655305920116078
Position 9009: 0.01846811015180875
Position 4357: 0.01734688027131612
Position 3537: 0.017336848376692086
Position 4220: 0.017130731494952707
Position 4641: 0.016799354860368956
Position 8837: 0.016702347985559706
Position 7765: 0.01559828015177291
Position 3597: 0.014509316572556054
Position 7931: 0.014262182820862326
Position 2342: 0.013464573226991206
Position 26091: 0.013042372491870756
Position 4585: 0.012304203670257422
Position 7159: 0.012202452370132384
Position 6272: 0.0116982968305168
Position 3516: 0.010000741020065759
