Gene = Crcp
index = 294
Annotated 5SS: [  118  5659  8629 13011 19694]
Annotated 3SS: [ 5621  8529 12915 19635 30414]
SMsplice 5SS: [  627  5659  8629 13011 17572 19214 19694]
SMsplice 3SS: [ 5621  8529 12915 17474 19117 19635 30414]
top_k =  1000
Partition function (log Z): -2.7689621583893964

Sorted 5' Splice Sites (High to Low Probability):
Position 8629: 0.9984065828654355
Position 19694: 0.994891171391478
Position 5659: 0.9222182060482541
Position 17572: 0.8536132082418981
Position 13011: 0.5623214715120529
Position 627: 0.5327960702279134
Position 205: 0.42312855225803264
Position 13040: 0.31826286275028265
Position 22506: 0.29629372816044697
Position 15892: 0.2494412016263421
Position 1562: 0.20739302813027755
Position 2298: 0.18945400456666459
Position 18174: 0.1546632501543721
Position 4954: 0.13996843113594132
Position 19465: 0.12379630099213058
Position 22156: 0.11560355741433857
Position 118: 0.1153414899509131
Position 13015: 0.10926675093859568
Position 11462: 0.10283329970653778
Position 13312: 0.09876193920309302
Position 12737: 0.09789507945137864
Position 39: 0.09154460361066799
Position 3536: 0.08662161178414164
Position 12129: 0.08520689641095362
Position 19481: 0.07752604159772923
Position 9724: 0.06774005318572772
Position 9988: 0.06042328532873057
Position 2144: 0.056214003977899565
Position 21504: 0.055611301936862034
Position 2654: 0.048347326617465665
Position 1570: 0.04458666727356544
Position 23113: 0.043133978960656
Position 6119: 0.04123590415573733
Position 2199: 0.03835001468997264
Position 17406: 0.03830784987043228
Position 64: 0.038248471736633455
Position 7180: 0.037213074441676076
Position 15513: 0.034798365089002276
Position 2951: 0.031469552693668065
Position 12239: 0.029086640311996675
Position 19488: 0.029053517779384298
Position 10872: 0.026761992911217426
Position 4960: 0.022943365834491598
Position 1469: 0.022154845228788883
Position 15563: 0.0207595913280801
Position 89: 0.02011998747896164
Position 24097: 0.019988301511282783
Position 12541: 0.019403351555215387
Position 15899: 0.01755278142563052
Position 2161: 0.017002881645487387
Position 10123: 0.016825022814544587
Position 19218: 0.015168271188985307
Position 5754: 0.014521490567614757
Position 11766: 0.0141228695915113
Position 20558: 0.01369346313011978
Position 5842: 0.012931516601269065
Position 17952: 0.012759321470845492
Position 12771: 0.012292465138655916
Position 6623: 0.011968966412421065
Position 1318: 0.00958528327455324
