Gene = Slc50a1
index = 983
Annotated 5SS: [ 185  509  744 1521 1898]
Annotated 3SS: [ 430  619 1358 1777 1971]
SMsplice 5SS: [ 509  744 1898]
SMsplice 3SS: [ 619 1777 1971]
top_k =  1000
Partition function (log Z): -8.448217081984327

Sorted 5' Splice Sites (High to Low Probability):
Position 509: 0.7955499836363719
Position 1898: 0.6964066351414746
Position 744: 0.6055292332573535
Position 100: 0.49489413969504514
Position 1521: 0.350104809820971
Position 185: 0.059326359751016924
Position 1644: 0.02564164610730877
Position 55: 0.022351047511674105
Position 1119: 0.021358272760013536
Position 312: 0.019133092708749567
Position 1542: 0.015245051632865903
Position 549: 0.013748780293434218
Position 374: 0.009063798887226703
Position 1635: 0.003220623315277271
Position 1030: 0.0029891733897111396
Position 1337: 0.0028980811948825136
Position 1224: 0.00166293899112044
Position 527: 0.0010057092287740041
Position 246: 0.0009102019249322893
Position 150: 0.0007180842613047045
Position 170: 0.0006451341943083257
Position 219: 0.0005032083580626447
Position 191: 0.0002799690307946923
Position 142: 0.00027420331943109664
Position 2161: 0.00023130182510716095
Position 2052: 0.00020605750352287492
Position 193: 0.00019454618882594122
Position 2158: 0.00018052098893309444
Position 1363: 0.00017961323240855645
Position 1474: 0.00016787785491155244
Position 120: 0.00015088493250121532
Position 1325: 0.00014764209156318346
Position 517: 0.00014344021178689154
Position 1496: 0.00013917434078373814
Position 684: 0.00013061367189448893
Position 2127: 0.00011881654484969754
Position 637: 0.00011422566903109353
Position 360: 0.00010982746494307847
Position 1113: 0.00010444877724698911
Position 13: 0.00010206456005537238
Position 504: 7.074820109933732e-05
Position 515: 7.051704088882106e-05
Position 939: 5.636296138249605e-05
Position 465: 5.0179125002661056e-05
Position 520: 5.004972724290151e-05
Position 479: 4.385306832305509e-05
Position 287: 3.826671648377496e-05
Position 693: 3.447071517224685e-05
Position 357: 3.151185420587792e-05
Position 2133: 2.9964552305845006e-05
Position 789: 2.8342704724150933e-05
Position 733: 2.4274402000999832e-05
Position 645: 1.9120422022303873e-05
Position 1123: 1.5874916780941758e-05
Position 1255: 8.34692604776149e-06
Position 1103: 8.309157240477603e-06
Position 675: 8.301789713104496e-06
Position 956: 7.060243480480942e-06
Position 926: 6.554805577115138e-07
Position 883: 3.458239950950925e-07
Position 805: 2.1072160834410884e-07
Position 826: 9.5838791893146e-08
Position 1525: 1.654765147416758e-08
Position 1858: 1.0172580437827659e-08
Position 1431: 5.5115196774633136e-09
Position 1870: 5.01959356666729e-09
Position 866: 2.000034847630258e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 619: 0.5744609265019023
Position 1777: 0.5668266881402815
Position 1971: 0.5133626357748531
Position 430: 0.42455576736514233
Position 1358: 0.313529018535766
Position 1987: 0.23264475624222467
Position 1376: 0.0909354902145086
Position 1712: 0.05204081812680741
Position 1760: 0.04666001133776939
Position 988: 0.038589666850872124
Position 365: 0.03505945986495281
Position 1735: 0.03138629896326584
Position 442: 0.027406599851493654
Position 2028: 0.020511167864295105
Position 1330: 0.017807251336762236
Position 853: 0.017789475260369225
Position 1271: 0.016799839514937267
Position 2067: 0.010229396454449723
Position 2000: 0.0098052272775083
Position 587: 0.009457054065833954
Position 2038: 0.008671825300602419
Position 906: 0.007909568042570729
Position 2249: 0.007355757256616585
Position 1186: 0.006916828955805078
Position 1688: 0.006271515667784054
Position 682: 0.006027007294533299
Position 2210: 0.005803895926051736
Position 1783: 0.005231289946722611
Position 856: 0.004640435904963874
Position 584: 0.0032541419549547155
Position 1957: 0.002928084475554067
Position 1807: 0.002772733009622577
Position 2157: 0.00248626170872036
Position 1883: 0.0024038296579165985
Position 279: 0.0021135650448048464
Position 883: 0.0020154113864896545
Position 2079: 0.0014872661634389194
Position 1084: 0.0014312649391436682
Position 1477: 0.0013221391683019075
Position 1954: 0.0012206821122472216
Position 1728: 0.0012171658494701042
Position 1492: 0.001017978141424422
Position 2140: 0.0010091051802078319
Position 2280: 0.001006120906203575
Position 1658: 0.0009032662193079413
Position 1028: 0.000653910143115304
Position 2189: 0.0006443627404468977
Position 821: 0.0006441850587362414
Position 2044: 0.0006125731425200883
Position 733: 0.0005947969624321011
Position 1938: 0.0005100294137183547
Position 1664: 0.0004793561732092506
Position 2215: 0.0004280816211640931
Position 1616: 0.0004148257067108797
Position 1445: 0.0003117274539068485
Position 701: 0.00030087054139300146
Position 1677: 0.0002741439114146711
Position 2274: 0.0002499487116407608
Position 215: 0.000240132109902845
Position 2109: 0.00023073497966882064
Position 1457: 0.00022093253054504924
Position 452: 0.00019041766320243315
Position 653: 0.00018677380032679122
Position 1304: 0.0001697449139421566
Position 796: 0.0001576248165486152
Position 142: 0.00014123767174615623
Position 628: 0.00012545565229294826
Position 1019: 0.00011316267700725838
Position 1634: 0.00010951464061887764
Position 826: 0.00010881113038068163
Position 1307: 0.00010314730998657
Position 1128: 9.190857342017262e-05
Position 311: 8.714846540619038e-05
Position 1626: 8.25324776600175e-05
Position 2252: 8.142794890981163e-05
Position 2040: 6.471541382380088e-05
Position 1629: 5.5371798083047235e-05
Position 1460: 5.464656428846421e-05
Position 1281: 5.248955212988242e-05
Position 341: 4.462628671177295e-05
Position 189: 4.3021104402264286e-05
Position 348: 4.2898257894720155e-05
Position 385: 3.80339262104876e-05
Position 538: 2.9622251322172287e-05
Position 1221: 2.8261348085999612e-05
Position 1273: 2.0673072759948498e-05
Position 318: 1.8881405175279515e-05
Position 657: 1.7487461965927155e-05
Position 1201: 1.6064173024852882e-05
Position 1294: 1.4842814793031066e-05
Position 509: 1.2009865238349592e-05
Position 1581: 1.180991456979237e-05
Position 295: 1.0535794745554221e-05
Position 479: 9.45271608828014e-06
Position 191: 9.206016253341654e-06
Position 966: 9.079926791475416e-06
Position 287: 7.68606809560743e-06
Position 1309: 6.799708389498777e-06
Position 740: 5.3134163640673115e-06
Position 454: 3.058855592677268e-06
Position 219: 3.0308453219416984e-06
Position 908: 2.9720865220898307e-06
Position 544: 2.5192096767482396e-06
Position 463: 1.9752632216138755e-06
Position 1034: 1.4671047084293704e-06
Position 1567: 1.3485358837468458e-06
Position 1040: 1.1171312506039586e-06
Position 243: 8.813797920267605e-07
Position 233: 4.69452242130977e-07
Position 224: 4.2318255807806136e-07
Position 637: 3.1380668905943083e-07
Position 241: 2.5067542674093524e-07
Position 323: 1.6805686475064437e-07
Position 513: 1.2800405771295563e-07
Position 1311: 7.471779018104425e-08
Position 567: 5.720553396232779e-08
Position 555: 5.1365422545437906e-08
Position 645: 2.5219043972004155e-08
Position 515: 2.0824061796604647e-08
Position 557: 1.9534412185536314e-08
Position 126: 1.2635684756606218e-08
