Gene = Cenpl
index = 246
Annotated 5SS: [  590  4164  7714 12684]
Annotated 3SS: [ 3989  7461 12140 15220]
SMsplice 5SS: [ 590 4164 7714]
SMsplice 3SS: [ 3989  7461 12140]
top_k =  1000
Partition function (log Z): -8.23762280991651

Sorted 5' Splice Sites (High to Low Probability):
Position 590: 0.9854083630341041
Position 4164: 0.8963685527590033
Position 7714: 0.7656724510768327
Position 2666: 0.3224606479179293
Position 12684: 0.2926262433399174
Position 4523: 0.2890899067608269
Position 2925: 0.1990377884549796
Position 9244: 0.14161119925941312
Position 12199: 0.10580576607304804
Position 6580: 0.08997183921769093
Position 3005: 0.08361634124252885
Position 11476: 0.07728567153902358
Position 9408: 0.06508932951913345
Position 7118: 0.0613903844768966
Position 369: 0.054421878870853764
Position 9116: 0.04836600477644106
Position 12361: 0.04704921420127104
Position 707: 0.04668678658151378
Position 5334: 0.03586190982670327
Position 1635: 0.03168400783259261
Position 2112: 0.02145479304583749
Position 7144: 0.020717836698191987
Position 3655: 0.02065818940307479
Position 2198: 0.019332085891492025
Position 3230: 0.01889535183322599
Position 3359: 0.018160130940855054
Position 3669: 0.016686045875580032
Position 7093: 0.016514022871857287
Position 12949: 0.013607288111622286
Position 12924: 0.011386119319943221
Position 728: 0.008092820589961833
Position 11588: 0.007718564038143293
Position 713: 0.007194199862680162
Position 11298: 0.0071718744766193
Position 9839: 0.007053287283708504
Position 153: 0.007052362441167368
Position 7648: 0.006040933462054216
Position 4169: 0.0056478351954232535
Position 1066: 0.005427362571112547
Position 2874: 0.0044067963634655555
Position 11248: 0.004403135543122759
Position 1743: 0.004112716863555452
Position 3420: 0.003887253721097112
Position 6628: 0.003302925083559391
Position 1664: 0.0031793077599093817
Position 9386: 0.002906689257395391
Position 11407: 0.0022373688009511596
Position 2346: 0.0021862159849172515
Position 5338: 0.001970949967332706
Position 6249: 0.0019544154234980246
Position 3632: 0.0018617436332191589
Position 4960: 0.0017804415542668616
Position 7288: 0.0017457902159559579
Position 8434: 0.0017370037525286403
Position 14505: 0.0016898564333042872
Position 1381: 0.001658490230480231
Position 2476: 0.0014806070564692732
Position 756: 0.0014246555461053163
Position 8474: 0.0012388479902251234
Position 8707: 0.0011267707820822562
Position 137: 0.0010887388225138978
Position 98: 0.0010233572515448758
Position 1313: 0.0007303583870753952
Position 186: 0.0007177172356764228
Position 6654: 0.0006964970883302022
Position 362: 0.0006825491845400906
Position 396: 0.0006043902401227933
Position 258: 0.0005704589802522909
Position 223: 0.0005281380033570699
Position 70: 0.0005192972567248124
Position 4626: 0.00047637540785394486
Position 717: 0.0004185950359214391
Position 8380: 0.0003816176205103355
Position 814: 0.0003794914477165401
Position 4095: 0.0002934778338413013
Position 103: 0.0002851335158190138
Position 88: 0.00025182392852495623
Position 2043: 0.0002469465417006342
Position 4470: 0.00023956434902526802
Position 346: 0.00023781164668628313
Position 1627: 0.00022637620681921177
Position 1350: 0.00020804376936900984
Position 620: 0.00020532225884634762
Position 188: 0.0001853207933300585
Position 4063: 0.00016158248706917605
Position 2218: 0.00015943913133400779
Position 1428: 0.00015916365582683463
Position 817: 0.00015313797166772915
Position 4059: 0.00014698693989053272
Position 448: 0.00013253089952020833
Position 1582: 0.00013007187227177737
Position 282: 0.00011920155798859675
Position 981: 0.00011739701001330392
Position 732: 8.722353579849695e-05
Position 1355: 6.460075100236607e-05
Position 833: 6.209570377232687e-05
Position 808: 6.018109511994624e-05
Position 1391: 5.8541098489517534e-05
Position 2673: 5.83439990463412e-05
Position 181: 5.826171831843363e-05
Position 417: 5.155094408521835e-05
Position 2643: 2.8756150976712435e-05
Position 8253: 2.4069848704423264e-05
Position 9549: 2.1686517991016124e-05
Position 1192: 1.9880573711535188e-05
Position 604: 1.984690281804798e-05
Position 275: 1.6999339134916504e-05
Position 2541: 1.4063575950896155e-05
Position 2694: 1.374706764877911e-05
Position 1433: 1.3732436433825035e-05
Position 547: 1.2761912960338085e-05
Position 190: 1.1557142961568859e-05
Position 3009: 9.015510757204865e-06
Position 2935: 8.858439979636902e-06
Position 1957: 8.697816128628664e-06
Position 2906: 5.9046740024490265e-06
Position 2893: 5.246187444751371e-06
Position 3001: 5.050896692809169e-06
Position 2817: 4.752070097119726e-06
Position 2374: 4.571187219859313e-06
Position 568: 1.8713310236013817e-06
Position 507: 1.252159046145639e-06
Position 584: 1.247943028420069e-06
Position 515: 1.0454553713418879e-06
Position 3013: 7.931689529962228e-07
Position 570: 5.028519019607227e-07
Position 463: 2.9725605139975357e-07
Position 637: 2.6678927875429263e-07
Position 558: 2.6475379126011124e-07
Position 860: 1.2010701481999862e-07
Position 518: 6.171627125760497e-08
Position 1197: 5.5553776862039655e-08
Position 821: 4.178541736098864e-08
Position 1169: 2.8392053401989675e-08
Position 996: 2.2909295287605704e-08
Position 960: 1.5788144669141005e-08
Position 701: 1.5373968926334748e-08
Position 913: 1.5302934049886624e-08
Position 865: 1.0483494210871738e-08
Position 1015: 8.62804149255833e-09
Position 681: 6.1714573304319264e-09
Position 642: 4.521020063175699e-09
Position 683: 4.01318852121808e-09
Position 670: 3.638286757458959e-09
Position 648: 2.774715595371004e-09
Position 742: 2.278194343708467e-09
Position 942: 2.0485115448675073e-09
Position 819: 1.5250414603534301e-09
Position 618: 3.304838441922795e-11
Position 640: 2.7956882809955125e-12
Position 668: 8.74584876514627e-13
Position 651: 4.335677777956874e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 7461: 0.6836078092094752
Position 3989: 0.651531454175568
Position 12140: 0.41975468395534266
Position 15220: 0.3967158967850503
Position 2534: 0.3010438374430168
Position 4298: 0.2766950893922467
Position 2764: 0.27488414989286175
Position 12598: 0.2576785239520069
Position 11406: 0.24599016439577712
Position 9100: 0.14011867711013368
Position 4079: 0.10665606846869154
Position 4062: 0.08745265423078845
Position 7019: 0.08419604260065797
Position 9291: 0.06784879604558093
Position 12804: 0.0658385074806749
Position 678: 0.062184913988542576
Position 6528: 0.06006245548276861
Position 7561: 0.053965830837416615
Position 8998: 0.04979961003132242
Position 12457: 0.03891112963955762
Position 4014: 0.030537555893589266
Position 3541: 0.027924471113520078
Position 7602: 0.0277334549700023
Position 9635: 0.027695652881888102
Position 3125: 0.027426741121467743
Position 460: 0.02695582492115494
Position 11438: 0.02648974377860997
Position 5259: 0.025980976927096305
Position 1554: 0.021832423143015315
Position 1986: 0.020152578158759725
Position 463: 0.017599289012930622
Position 7571: 0.016783565509390717
Position 518: 0.0165386579371377
Position 2094: 0.01631933553330944
Position 4027: 0.016073650526123254
Position 6479: 0.014672195072702869
Position 5110: 0.012478722968938998
Position 6301: 0.012365445884993415
Position 11130: 0.011945551441175897
Position 4485: 0.010430017437091122
Position 3229: 0.008294945289514164
Position 14939: 0.007767432781066824
