Gene = 2410002F23Rik
index = 37
Annotated 5SS: [ 102 1574 2878 3338 3619]
Annotated 3SS: [1529 2819 3298 3586 3890]
SMsplice 5SS: [ 102  695 3619]
SMsplice 3SS: [ 515 3586 3890]
top_k =  1000
Partition function (log Z): -6.234107448299199

Sorted 5' Splice Sites (High to Low Probability):
Position 102: 0.7270251749874147
Position 695: 0.7233434573260082
Position 3619: 0.4873943744723855
Position 2328: 0.4190507712116854
Position 3338: 0.36801438947673415
Position 1574: 0.20086714238607872
Position 87: 0.16362621035708724
Position 2762: 0.14940500344706495
Position 326: 0.03947128160194016
Position 655: 0.030731496021245495
Position 4476: 0.027988825215869245
Position 4791: 0.021644892874878533
Position 2878: 0.019397188465677187
Position 92: 0.012859589397396122
Position 1521: 0.012420205039197434
Position 1013: 0.010876730115610918
Position 3258: 0.010503337323503269
Position 2608: 0.00659504297108515
Position 298: 0.005842935711474247
Position 129: 0.005329553239763727
Position 4323: 0.004529997249348999
Position 3770: 0.004142528891770027
Position 2936: 0.004121377674689461
Position 2882: 0.004086368583363593
Position 1342: 0.003217434610339909
Position 1880: 0.0028675702314396585
Position 4851: 0.0028026903150997445
Position 1530: 0.0021589965706703073
Position 1203: 0.00207498489814575
Position 817: 0.0015982860938761898
Position 82: 0.0013548771549529524
Position 2783: 0.0013099461210406638
Position 182: 0.0012900601410339942
Position 4890: 0.0012131014496722212
Position 3490: 0.0011386536474067477
Position 465: 0.0010130520207537069
Position 431: 0.0009550086508588347
Position 893: 0.0008411808002169661
Position 788: 0.0008267307349261625
Position 1891: 0.000713241547488348
Position 1188: 0.0006630218461593075
Position 1726: 0.0005523934734782196
Position 403: 0.0004516916323234283
Position 1678: 0.0004044718772284419
Position 1896: 0.0004031118885345547
Position 143: 0.00036636445654679103
Position 2429: 0.0003574659114380711
Position 1291: 0.00034878188657588247
Position 3461: 0.000319914286771856
Position 5012: 0.00025782599945643324
Position 1984: 0.00023691089747318397
Position 2348: 0.00020845816854163805
Position 410: 0.0002066953225798302
Position 196: 0.0002065847219543364
Position 172: 0.0002059327423937612
Position 1547: 0.0001962566890534206
Position 1228: 0.00019335990953842728
Position 1295: 0.00018976047415188263
Position 2910: 0.0001790415368820783
Position 1532: 0.00017545680639635314
Position 1280: 0.00016839294726114193
Position 3741: 0.0001640209708985162
Position 184: 0.00015100854754691807
Position 139: 0.000126170363461919
Position 3395: 0.0001246131906342423
Position 203: 0.00011320770177426327
Position 2315: 0.00010747499186910959
Position 2820: 9.735084571367565e-05
Position 516: 8.49656186843734e-05
Position 146: 8.306071773117451e-05
Position 205: 7.430676893841331e-05
Position 4083: 7.23588144234833e-05
Position 4085: 7.228858701324374e-05
Position 117: 6.545583634875015e-05
Position 415: 6.17225246763716e-05
Position 211: 5.958878618056364e-05
Position 1481: 5.955110283219641e-05
Position 1313: 5.88914885357233e-05
