Gene = Dnpep
index = 342
Annotated 5SS: [ 303  928 1097 1308 1693 2019 2293 2508 3274 4212 5233 5646 5846 8339]
Annotated 3SS: [ 833 1007 1193 1566 1887 2216 2399 3195 4127 5071 5605 5743 8170 8927]
SMsplice 5SS: [ 303  928 1097 1308 1693 2019 2293 2508 3274 4212 5233 5646 5846 8339
 8862]
SMsplice 3SS: [ 833 1007 1193 1566 1887 2216 2399 3195 4127 5071 5605 5743 8170 8693
 8927]
top_k =  1000
Partition function (log Z): 17.41555380319837

Sorted 5' Splice Sites (High to Low Probability):
Position 3274: 0.9884129869322759
Position 928: 0.9766825537786691
Position 5846: 0.949268844734146
Position 2019: 0.8902282793862343
Position 4212: 0.8830760945382292
Position 1308: 0.8572801538532427
Position 8862: 0.8321033955073848
Position 1097: 0.8151774322521486
Position 5646: 0.7678524419350067
Position 5233: 0.695135645121906
Position 2508: 0.6560812243009178
Position 303: 0.5489041009476557
Position 8339: 0.5447671121347171
Position 2293: 0.47324270925893364
Position 1693: 0.33612900690091235
Position 1696: 0.3110525173307404
Position 176: 0.3099588055244527
Position 8369: 0.2765765926117256
Position 9155: 0.2694311790783005
Position 2320: 0.11276608892778164
Position 8461: 0.10351725892394589
Position 1609: 0.10095636332280387
Position 7900: 0.09177647382947676
Position 747: 0.06117929346875508
Position 289: 0.05782078349818861
Position 1594: 0.05266081754780255
Position 9144: 0.04034889013345838
Position 6229: 0.038123519933793704
Position 1650: 0.03676433182061699
Position 9102: 0.02649770798011738
Position 9149: 0.02582804900152943
Position 1421: 0.02396251342719546
Position 2959: 0.019903861987975
Position 5917: 0.017793676458103223
Position 932: 0.015897669090303174
Position 6428: 0.014828805512423758
Position 2521: 0.014298105109162547
Position 412: 0.01125010756970656
Position 433: 0.010999524163248155
Position 2534: 0.010816148039162626
Position 2692: 0.010762997899025092
Position 6137: 0.010222800325147535
Position 1631: 0.010128419219271035
Position 5072: 0.009897814459548775
Position 9138: 0.009630954586997515
Position 4465: 0.008973092330117829
Position 2764: 0.008889890620649595
Position 159: 0.008599581150098297
Position 9427: 0.007482349792096334
Position 7269: 0.007012525157964838
Position 2746: 0.006865440255968706
Position 8828: 0.0066031153507193465
Position 1342: 0.006547277360487745
Position 3745: 0.00635762272647831
Position 8655: 0.006151235595254204
Position 81: 0.004937469832178311
Position 6410: 0.004920980758128088
Position 1247: 0.0041167716729044145
Position 4093: 0.004035950333610156
Position 9162: 0.0035733072880183843
Position 7686: 0.0035122175697540445
Position 2285: 0.0034784310210326207
Position 2757: 0.0032551824956759665
Position 5409: 0.0031476008756017053
Position 2586: 0.0030977829799655656
Position 493: 0.003085520530827039
Position 556: 0.0030293568853140937
Position 2539: 0.0028658036261008865
Position 4062: 0.002493760337427327
Position 1380: 0.002467808014036431
Position 1315: 0.0020780672893198748
Position 2370: 0.002051760885858853
Position 6472: 0.002032627903910918
Position 320: 0.001966679034088068
Position 2053: 0.0019663325644054034
Position 6141: 0.0018213184662182623
Position 1407: 0.0016440852306806053
Position 284: 0.0016133199408700305
Position 4544: 0.0015423680138258308
Position 248: 0.0015091269603780364
Position 1825: 0.0014832778678736398
Position 4235: 0.0014598778382840692
Position 4012: 0.001373457341652707
Position 8246: 0.001366926777549165
Position 2549: 0.0011919667905847663
Position 941: 0.0011112545638316269
Position 6458: 0.0010787198545700902
Position 5816: 0.0010783483454995006
Position 5498: 0.0010732185182257968
Position 2059: 0.0010690968021648043
Position 5182: 0.0010240728999630717
Position 9033: 0.001011523837403867
Position 5759: 0.0009946392176763668
Position 2455: 0.0009395272238845176
Position 265: 0.0009376002299159496
Position 4255: 0.0008734471727699626
Position 8767: 0.0008152865116024975
Position 8952: 0.0007957213133386284
Position 3372: 0.0007598107659466268
Position 7677: 0.000744810032515539
Position 4251: 0.0007351492316526677
Position 2555: 0.0007341896684147919
Position 2437: 0.0007211959850409619
Position 731: 0.0007191009564645722
Position 2531: 0.0006822541303350017
Position 3974: 0.0006696205337121564
Position 396: 0.0006639665103384142
Position 1082: 0.0006470498952028595
Position 9551: 0.0006435369139041137
Position 896: 0.0006360075722157705
Position 469: 0.0005885370112836468
Position 2997: 0.0005288165572382963
Position 2023: 0.0005157326534728006
Position 2418: 0.0005128086196117618
Position 404: 0.0005075420560151534
Position 9057: 0.0004567434921147515
Position 6365: 0.0004554121726498824
Position 8456: 0.00045048539131679183
Position 1753: 0.00044613852977401703
Position 342: 0.000428887270346208
Position 521: 0.0004222526897769808
Position 2515: 0.00041393341241576507
Position 726: 0.00041004905702837004
Position 719: 0.00038582517292451115
Position 3593: 0.0003687535575077977
Position 4805: 0.00035477726960613795
Position 658: 0.00028616971256210987
Position 2611: 0.00027387351509627265
Position 2921: 0.0002708581731038891
Position 1567: 0.00026731422894455927
Position 1772: 0.00026198626354222105
Position 2697: 0.00025179172667148396
Position 4452: 0.0002511470019708676
Position 4080: 0.00024109134930628968
Position 2041: 0.0002332168727897705
Position 6: 0.00023157367608915634
Position 41: 0.00022982082003897468
Position 5253: 0.00020389800782737532
Position 9493: 0.00019797401256018958
Position 7636: 0.00019709053609648613
Position 5328: 0.00018792104782536568
Position 4991: 0.0001810827191601208
Position 2142: 0.00017650222063969056
Position 501: 0.00016977965659611445
Position 1791: 0.0001696565995183307
Position 5077: 0.00016865561514365122
Position 2636: 0.00016720223985025565
Position 4179: 0.00016492128630609196
Position 8764: 0.00016490834885267644
Position 1778: 0.00016192755764896772
Position 1855: 0.00015801929827403274
Position 170: 0.00015196204797848347
Position 3431: 0.00014811361065714842
Position 3925: 0.00013838389410471172
Position 5237: 0.00013794862395175283
Position 4802: 0.0001376407517867947
Position 2674: 0.00012849734196416753
Position 1050: 0.00012665131036770105
Position 1785: 0.00010681147443500901
Position 9044: 0.00010210120251901346
Position 1112: 8.371523349455817e-05
Position 464: 7.610534634371253e-05
Position 3650: 7.261258941276748e-05
Position 1681: 7.129292996916996e-05
Position 1613: 6.635609692919614e-05
Position 307: 6.604188137787358e-05
Position 1477: 6.501450333406034e-05
Position 3: 6.466026708845699e-05
Position 1300: 5.65261765004807e-05
Position 1294: 4.879664114273165e-05
Position 2044: 4.858923285401596e-05
Position 49: 4.35381909343847e-05
Position 910: 4.294498556930999e-05
Position 900: 3.276114780017636e-05
Position 1770: 3.2269501787506185e-05
Position 1491: 3.0341628166784868e-05
Position 495: 2.857085042998519e-05
Position 2239: 2.8140628229825832e-05
Position 536: 2.4027291561868577e-05
Position 313: 2.355474865823083e-05
Position 2342: 2.327428914463024e-05
Position 593: 2.306538968323106e-05
Position 1357: 2.186996536128858e-05
Position 47: 1.5868152923437535e-05
Position 652: 1.491406122272127e-05
Position 1193: 1.3704964542642206e-05
Position 631: 1.2047207145011288e-05
Position 2112: 1.1404121502896231e-05
Position 305: 1.1037520378749934e-05
Position 5828: 8.026844016433328e-06
Position 1444: 7.661412037953656e-06
Position 6114: 7.528185532766721e-06
Position 1877: 6.999054895581868e-06
Position 6073: 5.8750126940774e-06
Position 1140: 5.680239912295463e-06
Position 498: 5.0588846022761e-06
Position 5834: 4.563841019978172e-06
Position 7355: 3.8816009913779e-06
Position 8796: 3.4399232699028227e-06
Position 8805: 3.36910383610413e-06
Position 1325: 3.120462675277792e-06
Position 2105: 2.8191414824839203e-06
Position 1236: 2.6799913744968886e-06
Position 3155: 2.4503111682097316e-06
Position 1142: 2.3380000671721123e-06
Position 6078: 2.150453101962678e-06
Position 1467: 1.6128815891188036e-06
Position 1385: 1.5767409884621957e-06
Position 1344: 1.2828302821879826e-06
Position 963: 1.013739763669265e-06
Position 8869: 8.851530024948255e-07
Position 1018: 2.549298060440378e-07
Position 957: 1.6326564921339012e-07
Position 1007: 3.44476612499472e-08
Position 1251: 3.161937468465154e-08
Position 1010: 5.224499776162558e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3195: 0.9862970557763372
Position 833: 0.9853273697184901
Position 8170: 0.8911450110114462
Position 1193: 0.8599330503541757
Position 4127: 0.8570712102774539
Position 8693: 0.8154828029726185
Position 1007: 0.7866041574182343
Position 5743: 0.782861170102058
Position 5605: 0.7168608715513474
Position 1566: 0.6834345212275136
Position 2399: 0.6795192705318455
Position 5071: 0.6763757172705229
Position 1887: 0.5505258144921974
Position 8927: 0.5499643570425359
Position 2216: 0.5220055124453172
Position 9461: 0.3445838059583884
Position 1900: 0.27421399371024713
Position 1535: 0.11342939457752989
Position 9094: 0.10930374719402058
Position 9469: 0.10216505676592647
Position 9517: 0.08517244857535736
Position 8750: 0.08269482778972366
Position 5708: 0.0814665472034778
Position 7793: 0.0655240760907436
Position 5573: 0.05565272254226126
Position 1521: 0.04871526406012573
Position 2236: 0.0412701426080064
Position 639: 0.03625651612471183
Position 6140: 0.034946941289827935
Position 1039: 0.02824011449869637
Position 1207: 0.02765990744964515
Position 2611: 0.024686041779337583
Position 9073: 0.02451960543312684
Position 2124: 0.024208699476072053
