Gene = Adcy10
index = 99
Annotated 5SS: [  153 18135 18870 21190 21533 25278 27984 30212 33221 34372 34751 36785
 39878 53352 54792 56478 58145 61472 63059 66177 66995 71118 71798 73479
 74120 76649 78945 79119 80199 82562 85632 87509 90513]
Annotated 3SS: [17926 18764 21150 21388 25071 27886 30122 33028 34252 34673 36594 39821
 53194 54598 56390 57869 61334 62932 65897 66703 71047 71565 73370 73943
 76494 78739 79021 80082 82443 85435 87319 90419 91355]
SMsplice 5SS: [  153  2144 18135 18870 21533 25278 27984 30212 33221 34372 36785 53352
 54792 56478 58098 61472 71118 73479 74120 76649 77164 78945 79119 82562
 85632 85806 87509]
SMsplice 3SS: [ 2021 17926 18764 21388 25071 27886 30122 33028 34252 36594 53235 54678
 56390 57869 61334 71047 73370 73943 76494 77083 78739 79021 82443 85435
 85717 87319 90419]
top_k =  1000
Partition function (log Z): -23.31339531907602

Sorted 5' Splice Sites (High to Low Probability):
Position 18870: 0.9999999999999991
Position 34372: 0.9928936094869516
Position 21533: 0.920272550518567
Position 25278: 0.8954455199261486
Position 36785: 0.8882125962650887
Position 2144: 0.8663278983214612
Position 33221: 0.833283279357365
Position 30212: 0.7155739369230012
Position 153: 0.6795112992958294
Position 27984: 0.6754528191623363
Position 22740: 0.5956773742899499
Position 1467: 0.5440815009004567
Position 4525: 0.5424136917496968
Position 30658: 0.5275576791732778
Position 14056: 0.5020730276481188
Position 3752: 0.442698015065209
Position 21190: 0.3930460817632553
Position 34751: 0.34528692573511205
Position 797: 0.33678350335311197
Position 30894: 0.25852088150783664
Position 6943: 0.250715112012014
Position 23: 0.23783278384789722
Position 8913: 0.22431004676572458
Position 9371: 0.17308647959150444
Position 3597: 0.16998629070542315
Position 33552: 0.14627325355784804
Position 30440: 0.14608330312561774
Position 34108: 0.14414722204576666
Position 22144: 0.11025495324233853
Position 30184: 0.1078041811707276
Position 1130: 0.09890922755481849
Position 29923: 0.08908006661444967
Position 33322: 0.0856621217710626
Position 35707: 0.08109668866991832
Position 35401: 0.06919528832089479
Position 22071: 0.0661248930608644
Position 39878: 0.057846459384854894
Position 14502: 0.05353409486274483
Position 377: 0.052690409724870095
Position 19439: 0.05042536775787204
Position 1100: 0.043441158568440684
Position 27567: 0.04170078050727642
Position 28151: 0.039660661542726384
Position 24861: 0.03885588002237549
Position 3593: 0.033830783093255226
Position 30459: 0.033593774590264434
Position 29400: 0.03272888816544546
Position 34732: 0.03240183787313916
Position 33263: 0.029257396745574243
Position 41141: 0.029073813278421495
Position 6563: 0.028977530922516436
Position 1110: 0.02833014399067744
Position 9757: 0.028175148202920722
Position 38827: 0.0279526165575592
Position 2320: 0.027575454238905884
Position 29710: 0.02457894656473645
Position 30058: 0.022999225828220678
Position 20246: 0.022100458360321838
Position 26350: 0.020564870437633817
Position 6165: 0.020481100932869797
Position 44503: 0.02011850796583882
Position 33674: 0.018133228259383252
Position 21277: 0.016728247050804324
Position 36755: 0.015773797049137183
Position 1772: 0.015756680411926433
Position 1046: 0.015565253957637432
Position 26346: 0.01399298979706093
Position 39516: 0.013482150111575195
Position 36795: 0.012405498071264974
Position 22411: 0.01211577845484175
Position 5640: 0.011339559906955139
Position 8078: 0.011320446727515058
Position 30507: 0.010561593624689607
Position 20172: 0.009915109302887522
Position 36049: 0.009908182703835927
Position 5066: 0.007927321109564964
Position 36020: 0.007910718719765205
Position 21084: 0.007787217931668917
Position 409: 0.007181547253561804
Position 24561: 0.006623838519851704
Position 2874: 0.006453955288574848
Position 286: 0.006402605769298138
Position 9337: 0.006084843131411351
Position 36515: 0.006071109710998129
Position 24962: 0.005513864774881533
Position 33258: 0.00530704403451359
Position 36651: 0.0051914711269098615
Position 1507: 0.005131550098609823
Position 21217: 0.004921698850970777
Position 31845: 0.004691125217561691
Position 20134: 0.004538657854213788
Position 38770: 0.004464109523407238
Position 2302: 0.004427541384058959
Position 164: 0.0035441354098037616
Position 36791: 0.0035099290218416684
Position 38805: 0.0033588700567711107
Position 35363: 0.0025151117793969775
Position 398: 0.0024786824688500003
Position 3585: 0.002390503142742611
Position 35058: 0.0022705334759714627
Position 36723: 0.0022601061566247934
Position 37136: 0.0019874966483776546
Position 40077: 0.0016663881475943274
Position 725: 0.0015132164269995422
Position 30644: 0.0015050636555289816
Position 40593: 0.0014612289113117263
Position 39629: 0.0012500018130585544
Position 21851: 0.001216405520154785
Position 945: 0.0011834927803293586
Position 34963: 0.0011673738128776883
Position 256: 0.0011101430261029012
Position 248: 0.0010880473490824094
Position 1095: 0.001071577960951602
Position 691: 0.0010513409696876269
Position 866: 0.0009920939217752745
Position 3140: 0.0009466418814980259
Position 831: 0.0007975619470881579
Position 34358: 0.0007777174542935274
Position 21856: 0.0007631072742156818
Position 35525: 0.0007436870281590266
Position 1471: 0.0007204368322986536
Position 1349: 0.0007137582448467422
Position 3603: 0.0006544586767813468
Position 24575: 0.0006305246110295309
Position 590: 0.000624271629495515
Position 36525: 0.0006142106293052482
Position 1808: 0.0005921781919122075
Position 3135: 0.0005772923921208743
Position 35297: 0.00056160684375305
Position 735: 0.0005491942813730508
Position 1445: 0.0005156537023087922
Position 18: 0.0004931424930573097
Position 1016: 0.00045809296678154436
Position 1480: 0.00040210753402864055
Position 1656: 0.00037786559771680906
Position 872: 0.0003655712138342453
Position 728: 0.00032371708356550034
Position 34669: 0.00031197279137900436
Position 21354: 0.00027746551336095364
Position 34743: 0.00022571728754143503
Position 34516: 0.0002027224546038504
Position 463: 0.0001930640848051946
Position 438: 0.00019170289725198427
Position 1942: 0.00018262137095164408
Position 170: 0.0001825739817544927
Position 1671: 0.0001783605147308955
Position 1663: 0.00016761018937040266
Position 1176: 0.00015273192838514748
Position 263: 9.48810642187774e-05
Position 4946: 9.051471936933639e-05
Position 776: 8.320861204759615e-05
Position 1669: 7.965972124453621e-05
Position 2834: 7.737665977674642e-05
Position 2717: 7.425608237662148e-05
Position 480: 6.095086696291523e-05
Position 572: 6.0160759595848826e-05
Position 1182: 5.455050795197915e-05
Position 38165: 4.92451553922142e-05
Position 1165: 4.6990524073429695e-05
Position 525: 3.6696844438012546e-05
Position 4570: 3.569115927865984e-05
Position 157: 3.1525606609121564e-05
Position 1195: 2.4631867367997404e-05
Position 4825: 1.953387587087753e-05
Position 306: 1.5581043042412806e-05
Position 4601: 1.0892502530320396e-05
Position 176: 9.908654676061747e-06
Position 107: 8.659071383932627e-06
Position 381: 8.02359825858117e-06
Position 563: 7.686540542403292e-06
Position 799: 7.479509037504932e-06
Position 523: 6.501004471393442e-06
Position 245: 5.1331273921822e-06
Position 319: 4.856675485957672e-06
Position 82: 4.449496719276464e-06
Position 456: 4.209250060148326e-06
Position 6: 3.6645398564807335e-06
Position 25417: 3.278134397621659e-06
Position 4804: 3.241073336136329e-06
Position 36783: 3.233952347336118e-06
Position 49: 3.0361645837335947e-06
Position 216: 2.6075006346875803e-06
Position 314: 2.0277588744226546e-06
Position 137: 1.8782012647209502e-06
Position 928: 1.5953375694550316e-06
Position 765: 1.4742989272882367e-06
Position 680: 1.3316112927141078e-06
Position 34678: 5.861221295533516e-07
Position 218: 2.7705307155663322e-08
Position 1154: 2.345071000562925e-08
Position 1014: 1.0976069280000327e-08
Position 993: 9.73655958053424e-09
Position 369: 3.870242864445169e-09
Position 350: 4.4431905453331876e-10
Position 355: 4.162291357841549e-10
Position 323: 4.1622606648720453e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 18764: 0.9999999999999988
Position 34252: 0.9603745637129149
Position 36594: 0.9525000637924406
Position 2021: 0.8694263717100863
Position 33028: 0.8685791062966902
Position 21388: 0.8622272510951512
Position 30122: 0.8105346088282993
Position 25071: 0.7622623480325741
Position 27886: 0.6747332466989573
Position 30562: 0.5048195951329938
Position 13783: 0.5020730276481192
Position 3702: 0.3656651989709953
Position 39821: 0.36531979572591006
Position 4418: 0.33705320235756026
Position 34598: 0.27675722068981445
Position 22638: 0.2685259144263207
Position 21150: 0.26321310976631396
Position 30738: 0.252107064458107
Position 8796: 0.22431004676572455
Position 3482: 0.22422112923226453
Position 1384: 0.2223170670261886
Position 1331: 0.22032170482005123
Position 30354: 0.20525022650885588
Position 9268: 0.17917132272291617
Position 41223: 0.1679478071534124
Position 21015: 0.16424218941549942
Position 22533: 0.16308276782191103
Position 6842: 0.15713846687903435
