Gene = Sec62
index = 960
Annotated 5SS: [  509  7365  8291 17152 17663 19482 21479]
Annotated 3SS: [ 7255  8184 16946 17569 19420 21358 25624]
SMsplice 5SS: [  509  1081  1308  7365  8291 17152 17663]
SMsplice 3SS: [  912  1205  7255  8184 16946 17569 28285]
top_k =  1000
Partition function (log Z): -4.854918525070378

Sorted 5' Splice Sites (High to Low Probability):
Position 8291: 0.9826164270446411
Position 17663: 0.9817127786360105
Position 1308: 0.95799792527474
Position 17152: 0.9419440444061878
Position 509: 0.7777440618909909
Position 7365: 0.7540126610255321
Position 1081: 0.6262442445383528
Position 11090: 0.40750410230757
Position 21479: 0.38701496183348566
Position 1831: 0.2046505282295241
Position 3015: 0.2025841764315772
Position 20761: 0.19571466262514822
Position 12331: 0.1844047110556119
Position 5529: 0.1598444836515169
Position 22882: 0.13998030771455058
Position 115: 0.12913568790133803
Position 1507: 0.12084061030936506
Position 200: 0.11847426136998059
Position 19482: 0.1026004686202934
Position 3247: 0.10200636607789124
Position 21514: 0.09770774257860043
Position 2842: 0.09494568724441431
Position 4178: 0.0910907221884276
Position 1453: 0.07008446524080626
Position 25379: 0.06702120883814483
Position 1527: 0.04168839344883251
Position 2768: 0.03506129263037309
Position 5165: 0.02967601722165695
Position 17498: 0.02859355585447083
Position 7151: 0.022326362694443914
Position 8832: 0.019366430689907586
Position 8744: 0.019250267320850417
Position 22121: 0.0172253196564369
Position 683: 0.015778007456862413
Position 1900: 0.01575496176848225
Position 24884: 0.014853014126297123
Position 7349: 0.01123483239932838
Position 18043: 0.01077792633806084
Position 916: 0.009006346884942621
Position 8749: 0.008576769869079778
Position 2269: 0.008138905835509962
Position 10712: 0.008102887635999137
Position 18014: 0.006114474364211093
Position 3806: 0.005570637203958698
Position 1254: 0.004336793821375589
Position 6821: 0.0042431776300741525
Position 1551: 0.004086609001435849
Position 920: 0.0033951912480329194
Position 3139: 0.0031677060072690935
Position 924: 0.002960726768364073
Position 21017: 0.0028356514614376097
Position 1985: 0.002382912986331107
Position 21412: 0.0023821967864817873
Position 8688: 0.0023251970763016046
Position 6147: 0.0020082406748965485
Position 853: 0.001790321106510732
Position 21727: 0.0017716900542597664
Position 133: 0.0016043427119329435
Position 5617: 0.0016016891033532182
Position 1063: 0.0016006975415109894
Position 147: 0.001456170003267384
Position 2576: 0.0009277874244016059
Position 123: 0.0008708381700149308
Position 5050: 0.0008256979401278492
Position 635: 0.0008170467709419837
Position 11831: 0.0007955479961712171
Position 4668: 0.000786148685809522
Position 1301: 0.0006396182308210354
Position 12070: 0.0005970279109987301
Position 8564: 0.0005026200887397185
Position 374: 0.0004476974723980588
Position 1879: 0.0003525447912738446
Position 1941: 0.0003508678210033443
Position 1592: 0.00034393273240667353
Position 1323: 0.00030442974256251614
Position 2998: 0.0002734959644218643
Position 444: 0.0002682955659919706
Position 607: 0.0002633960684189633
Position 1101: 0.000251263969077627
Position 1133: 0.00023545042816661984
Position 136: 0.00021680705239409903
Position 79: 0.0002117409973394299
Position 310: 0.0002077036305361181
Position 34: 0.0001903186255427173
Position 8601: 0.00018990052207855642
Position 822: 0.00016916678778872572
Position 307: 0.00016373778156769778
Position 1085: 0.000151577214327005
Position 74: 0.0001329518428276628
Position 3045: 0.00011082284570411952
Position 183: 0.00011074990586152713
Position 21: 0.00010811623582874659
Position 1294: 0.00010713785388764312
Position 618: 9.897385849305817e-05
Position 1369: 9.200313199233482e-05
Position 651: 7.467797723856599e-05
Position 833: 7.174110525399683e-05
Position 1312: 6.409772210154874e-05
Position 1334: 5.5607694986925226e-05
Position 968: 5.520434999146634e-05
Position 19575: 5.390303740106251e-05
Position 896: 4.8849212654791426e-05
Position 216: 4.629029882614325e-05
Position 1582: 4.4928855672295945e-05
Position 8304: 4.475019051130652e-05
Position 525: 4.1696468564783635e-05
Position 980: 3.98382891860817e-05
Position 687: 3.1015802473314904e-05
Position 211: 2.9652300583727467e-05
Position 1661: 2.7936132447977283e-05
Position 1315: 2.2543874507610333e-05
Position 267: 2.155363013155879e-05
Position 653: 1.9920992442194796e-05
Position 11: 1.851501330746603e-05
Position 978: 1.6841900022913324e-05
