Gene = Slc22a18
index = 978
Annotated 5SS: [  102  2570  5647  6145  6787 17189 18118 19207 23317 23695]
Annotated 3SS: [ 2333  5548  5983  6653 17075 18009 19105 23214 23573 25348]
SMsplice 5SS: [  102  6787  7726 17189 19207 23695]
SMsplice 3SS: [ 6653  7641 17075 19105 23573 25348]
top_k =  1000
Partition function (log Z): -9.324809739175052

Sorted 5' Splice Sites (High to Low Probability):
Position 19207: 0.9819533129249028
Position 7726: 0.9741933990253085
Position 6787: 0.8950368057204977
Position 17189: 0.8009118971393159
Position 102: 0.6394358588158834
Position 5647: 0.41545966159037634
Position 2570: 0.3895473046690458
Position 246: 0.37223378606535773
Position 23695: 0.36011463844100255
Position 2352: 0.3185053544457475
Position 6145: 0.19739225646995417
Position 11280: 0.15427224606273232
Position 3026: 0.13922433561567066
Position 23317: 0.1029564052717733
Position 3283: 0.07012598667792627
Position 1503: 0.06592092233665209
Position 783: 0.05978112060496221
Position 2028: 0.05737456359917588
Position 22233: 0.04328461571247878
Position 2273: 0.03648964217242655
Position 2201: 0.030516664387679894
Position 22183: 0.029534869488799458
Position 2289: 0.023847964129829275
Position 5652: 0.02233042774104262
Position 2237: 0.01939447775466789
Position 2207: 0.017393186063713297
Position 7526: 0.01688249138726832
Position 2428: 0.01347005043120163
Position 2267: 0.012636740806541235
Position 7318: 0.010669223753459139
Position 2182: 0.00881288307227513
Position 2089: 0.008473378675818917
Position 1304: 0.0065568044325631444
Position 791: 0.00577225782435306
Position 5938: 0.005727804539215714
Position 959: 0.004986824564126723
Position 2222: 0.0035573056019962265
Position 6210: 0.0034689356187014592
Position 5008: 0.0028373862469333183
Position 3981: 0.002820914894497324
Position 6823: 0.002663300407640331
Position 3578: 0.0025652039249591152
Position 537: 0.0024199140830980293
Position 2635: 0.0023073436046135943
Position 903: 0.0022199779223211996
Position 603: 0.001726986110919547
Position 1584: 0.0016853262999084828
Position 3908: 0.0015698038401955987
Position 98: 0.0012640060699660913
Position 2727: 0.0008714921004277206
Position 5669: 0.000670052338722913
Position 1343: 0.000608180119215709
Position 3836: 0.0005929212608929866
Position 2311: 0.0003535962571782596
Position 872: 0.00033600773695331563
Position 796: 0.00023980556463552169
Position 1900: 0.0002369207263392526
Position 1530: 0.00018935249671551827
Position 5628: 0.0001674337530221882
Position 106: 0.0001661814965642098
Position 5866: 0.00016546512723102362
Position 11685: 0.0001222142132541764
Position 714: 0.00011647336007225728
Position 1215: 0.0001073991020061615
Position 2422: 9.047947711015152e-05
Position 5656: 8.995969784753144e-05
Position 9962: 8.585430757483609e-05
Position 1140: 5.659502295981524e-05
Position 1373: 4.682546501239497e-05
Position 9440: 4.008665671859561e-05
Position 1556: 2.81731383302465e-05
Position 343: 2.4945536941000525e-05
Position 1570: 2.2257236394870296e-05
Position 2539: 2.2236327131348216e-05
Position 7669: 1.9882620354807604e-05
Position 1388: 1.8581672215907498e-05
Position 2301: 1.6847164823258926e-05
Position 9430: 1.570367610338373e-05
Position 1926: 1.543121428051138e-05
Position 1169: 1.3981608341371556e-05
Position 1955: 1.3184572286531267e-05
Position 9426: 1.3085150371620503e-05
Position 8928: 1.3028691079385837e-05
Position 2740: 1.281201820117734e-05
Position 366: 1.2413074160668581e-05
Position 1308: 1.1870014839638312e-05
Position 1348: 1.0211835727369137e-05
Position 2574: 8.633788132995966e-06
Position 1680: 7.247652228932732e-06
Position 8225: 6.860656122686934e-06
Position 1743: 6.797480116190511e-06
Position 9358: 6.590853115635818e-06
Position 71: 6.517863791202757e-06
Position 1129: 5.6886854125725065e-06
Position 804: 4.883353235669298e-06
Position 457: 2.1030282936651157e-06
Position 1006: 1.8588678732909593e-06
Position 2645: 1.670247669841634e-06
Position 866: 1.6015059654920916e-06
Position 1279: 1.4011791032862803e-06
Position 747: 1.3486709159229133e-06
Position 649: 1.2146875726807631e-06
Position 638: 1.164898470495647e-06
Position 3: 1.1382567764903176e-06
Position 25: 8.362652644410729e-07
Position 426: 3.6875536721765624e-07
Position 230: 2.5801082086037253e-07
Position 1368: 1.7185097189525956e-07
Position 125: 1.5657718342269587e-07
Position 1003: 1.0431505128751858e-07
Position 1001: 9.813970724139923e-08
Position 178: 7.068584448135856e-08
Position 716: 5.942515396759005e-08
Position 886: 4.171356959898112e-08
Position 757: 3.540320391975401e-08
Position 683: 9.70216911434533e-09
Position 677: 9.311827365485631e-09
Position 750: 5.2192472927006205e-09
Position 1014: 4.136932615276867e-09
Position 963: 4.016822976954783e-09
Position 830: 3.737780808036799e-09
Position 819: 5.785594930367146e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 19105: 0.9845011172490886
Position 17075: 0.8030440259489753
Position 7641: 0.772777855431293
Position 6653: 0.66136329112985
Position 5548: 0.4349165390701214
Position 23573: 0.42375652155201743
Position 25348: 0.3734012316020575
Position 6613: 0.23635818714324588
Position 7588: 0.1912772025619101
Position 5983: 0.1903680658961778
Position 2200: 0.18752721562915098
Position 1985: 0.18224829248797447
Position 2427: 0.17248934860532042
Position 23214: 0.16439780679499727
Position 2333: 0.14906199230645745
Position 22314: 0.1409203772340575
Position 23875: 0.12530945313599173
Position 11122: 0.12396682096946908
Position 2912: 0.12358468046494128
Position 22118: 0.1008676165198641
Position 22743: 0.09514350681198454
Position 2140: 0.07164199461038835
Position 3108: 0.06115412546829981
Position 2554: 0.05386211795138209
Position 2494: 0.044703566188476436
Position 21945: 0.03912937784880348
Position 2002: 0.03320043822464428
Position 536: 0.027654169892111988
Position 2780: 0.024099358715651196
Position 1396: 0.021200759224208846
Position 11154: 0.01983652488612483
Position 1094: 0.017401681603958604
Position 7369: 0.01603712645516051
Position 196: 0.014069377341070258
Position 1471: 0.013992690727563376
Position 1468: 0.012893016890550162
Position 5760: 0.012858816712942311
Position 638: 0.011515664505478878
Position 20440: 0.011100309316260064
Position 21046: 0.010402593519816445
Position 2266: 0.0094008944309513
Position 11057: 0.008762863640307884
Position 20794: 0.008354949849806514
Position 19537: 0.007952214832288845
Position 2472: 0.007002834479169276
Position 683: 0.006987526278707325
