Gene = Cdv3
index = 242
Annotated 5SS: [ 787 1866 5965 9561]
Annotated 3SS: [ 1788  5821  9400 10526]
SMsplice 5SS: [ 787 1866 5965]
SMsplice 3SS: [ 1788  5821 11552]
top_k =  1000
Partition function (log Z): -7.645817745946794

Sorted 5' Splice Sites (High to Low Probability):
Position 5965: 0.7816188918267298
Position 1866: 0.7784087146405526
Position 787: 0.6773764526603753
Position 6209: 0.4719894344845068
Position 4035: 0.4579563668313443
Position 8944: 0.4402447553931453
Position 3342: 0.3012408629550574
Position 9561: 0.2446136316654285
Position 224: 0.21860726627592608
Position 10705: 0.18222995883005455
Position 5937: 0.15973545862118974
Position 7505: 0.151609778045903
Position 1693: 0.13375195523182762
Position 1378: 0.1241839838646479
Position 2656: 0.11178375046807668
Position 3491: 0.09557673211606335
Position 3507: 0.0941773460133052
Position 5349: 0.07563842383142727
Position 1893: 0.06088310996949512
Position 7536: 0.06057625116178329
Position 4109: 0.045785094196391804
Position 5914: 0.03507064542883639
Position 678: 0.0348374706791866
Position 642: 0.029340508818322304
Position 5295: 0.02507220605592055
Position 3691: 0.02432066449031819
Position 4294: 0.024241888543304835
Position 5053: 0.023523932175438373
Position 4113: 0.02204903141261878
Position 3748: 0.0219285966960848
Position 2813: 0.019633607500973004
Position 2515: 0.01704876794083833
Position 4088: 0.0166709780282279
Position 3375: 0.015039289338712543
Position 3726: 0.014755512750435091
Position 8931: 0.011329318487536736
Position 738: 0.011171581679696153
Position 4442: 0.010759468859838202
Position 2826: 0.009075390257605521
Position 4096: 0.008251729803297067
Position 11466: 0.00790121217700028
Position 3035: 0.0071343996487352335
Position 10226: 0.007094492459994939
Position 2549: 0.006896365929108546
Position 3468: 0.006750070130194724
Position 987: 0.004593940920048666
Position 11609: 0.00444659731022057
Position 10845: 0.004440671992409215
Position 714: 0.004369357220256197
Position 5958: 0.003934758862729234
Position 9613: 0.003003506389777822
Position 1300: 0.0029865545771723297
Position 1054: 0.002845831934279333
Position 548: 0.002617422748832019
Position 4895: 0.0025548867484410237
Position 5881: 0.002427742362962768
Position 2746: 0.0024238401210163983
Position 300: 0.0020728312682950535
Position 4732: 0.0019516518512229526
Position 2076: 0.0019082438544008344
Position 6720: 0.001727779435173393
Position 4926: 0.001595548501408796
Position 116: 0.0015433552564869816
Position 2349: 0.0015202605184005853
Position 3055: 0.0015018222254147542
Position 1519: 0.0014710710883522383
Position 793: 0.0014191040301523314
Position 1506: 0.001412404402197394
Position 9565: 0.0013833114771229277
Position 2269: 0.0013802435847210148
Position 10362: 0.0011792979626868468
Position 2848: 0.0011777664231340556
Position 1873: 0.0010274602409964082
Position 1319: 0.0009711909814134856
Position 5325: 0.0009005417394176463
Position 849: 0.0008445504596876665
Position 9247: 0.0008102346823646297
Position 2672: 0.0007753533914368546
Position 635: 0.0007725331958770303
Position 5018: 0.000758716306552155
Position 4098: 0.000743655743219368
Position 1684: 0.0007373523314756408
Position 2335: 0.0007074293795911759
Position 4148: 0.0006619117591047765
Position 4735: 0.0006515894745484168
Position 6213: 0.0006398798675320768
Position 1308: 0.0005704609484553402
Position 2422: 0.0005453825689847549
Position 929: 0.0004487733635702173
Position 1652: 0.00044719852685477514
Position 979: 0.00041448212062469364
Position 970: 0.0003923542509991057
Position 2254: 0.00034656653157408843
