Gene = Ice2
index = 556
Annotated 5SS: [  148  1182  2676  9461 10474 12344 12984 13561 14478 18456 19204 23885
 27836 28996 30669]
Annotated 3SS: [ 1039  2570  9210 10353 12205 12866 13400 14295 17431 19027 23754 27750
 28944 30409 34134]
SMsplice 5SS: [   77  1813  2676  9461 12344 12984 18456 19204 23885 27836 30669 34260]
SMsplice 3SS: [ 1725  2570  9358 12205 12866 18350 19027 23754 27750 30576 34134 35189]
top_k =  1000
Partition function (log Z): 6.180171626592973

Sorted 5' Splice Sites (High to Low Probability):
Position 23885: 0.9857741895660267
Position 30669: 0.9749259380453746
Position 2676: 0.9714081958281126
Position 12984: 0.9084195491462693
Position 27836: 0.8974214109789171
Position 9461: 0.8696263478102703
Position 1813: 0.8515545322700566
Position 12344: 0.8466113249434982
Position 19204: 0.7747236754415855
Position 18456: 0.7296824846455112
Position 34260: 0.48842791718429107
Position 25594: 0.47639620869971866
Position 14478: 0.45349110655149955
Position 18907: 0.43343852680699707
Position 17499: 0.41996277669464505
Position 10474: 0.3967978927071203
Position 29094: 0.39364349349656597
Position 77: 0.37203999788703224
Position 544: 0.35527665606978864
Position 25752: 0.3394461937424364
Position 3604: 0.28399449921930225
Position 27683: 0.2655089884444381
Position 13561: 0.20088759987372473
Position 1182: 0.19848984733732705
Position 27486: 0.18915369899984477
Position 32081: 0.18621959551592632
Position 594: 0.184166611564463
Position 2458: 0.18195467464497928
Position 148: 0.17596920980074554
Position 19235: 0.15537084813214191
Position 3600: 0.1545135619126819
Position 18852: 0.14141308089684865
Position 30382: 0.12751995958219056
Position 31642: 0.11133672017623074
Position 2256: 0.102261880406698
Position 28996: 0.09525594151857578
Position 27854: 0.08923493156429406
Position 26937: 0.07825722050884107
Position 22603: 0.07745408402927541
Position 20514: 0.06672889869196198
Position 6778: 0.059740724645500475
Position 15986: 0.054761091246304704
Position 25414: 0.05464955307843496
Position 8673: 0.05359317027951258
Position 24313: 0.05229256939080641
Position 426: 0.05116141369140819
Position 772: 0.04858847775925922
Position 4817: 0.046296896254862024
Position 34921: 0.04456583534587076
Position 17448: 0.0438555564628587
Position 23053: 0.04304610990140949
Position 2432: 0.03783718917957653
Position 23465: 0.03657459212000308
Position 26212: 0.03624356431874003
Position 18927: 0.03551979130913422
Position 12364: 0.03482949261271662
Position 32940: 0.0332999766897201
Position 31674: 0.029851305481543338
Position 1231: 0.028030378214650573
Position 16475: 0.027335920063892634
Position 16343: 0.02408597764118535
Position 31580: 0.01945369817736846
Position 26663: 0.01870176249402374
Position 13776: 0.01857668203686273
Position 17528: 0.018333484663221208
Position 9732: 0.017676488182276625
Position 1876: 0.014466357429452523
Position 226: 0.013621792066837399
Position 29100: 0.01315593120293285
Position 25073: 0.011327377628955077
Position 27383: 0.010541508601022908
Position 14607: 0.00980351771037072
Position 35017: 0.009288290439395625
Position 22851: 0.009187555564053885
Position 1895: 0.008869754146528392
Position 14472: 0.00870001418314196
Position 12453: 0.00812050551310582
Position 1660: 0.007623642177956253
Position 11969: 0.00730644311021925
Position 27480: 0.007157974937065419
Position 2477: 0.006582933918676711
Position 23129: 0.006423675973357193
Position 19843: 0.006242633137330644
Position 2483: 0.00622303400333184
Position 12136: 0.005985753942566793
Position 963: 0.005921243972738759
Position 19670: 0.005743127800847848
Position 16968: 0.0053531809805260466
Position 22755: 0.0051310317953389166
Position 16419: 0.005048934010372218
Position 24266: 0.004938609937166596
Position 20973: 0.0048101913272898976
Position 95: 0.004805369011975502
Position 34557: 0.004204555821069324
Position 3060: 0.003628878372177668
Position 10648: 0.0033662388549487755
Position 27087: 0.003102726366864798
Position 1001: 0.0030626359867599964
Position 26362: 0.0030169498143416957
Position 1643: 0.002508180183761572
Position 16349: 0.0024243254999940646
Position 24532: 0.0024141816940635853
Position 285: 0.00232526670484222
Position 27880: 0.0022631469508037835
Position 15992: 0.002188276149437231
Position 2414: 0.002097714623915195
Position 16851: 0.0018614115821315334
Position 13573: 0.0017167098162325966
Position 20720: 0.0016558493908571535
Position 184: 0.0016513307121071008
Position 569: 0.0016297009410969887
Position 22847: 0.0016245634639928867
Position 14482: 0.0016238269334065537
Position 25727: 0.0016213451042078738
Position 2405: 0.001474153978062648
Position 34447: 0.001451739330293846
Position 33848: 0.0014073360733831844
Position 15087: 0.0014043456738060322
Position 12995: 0.0013506707988740162
Position 13168: 0.0013464993198958597
Position 433: 0.00122595365566346
Position 26641: 0.0011680989381684082
Position 600: 0.001113178510084863
Position 2165: 0.0010977398532207305
Position 28206: 0.0009976834498260055
Position 34795: 0.0009820491707200612
Position 26174: 0.000979746367740041
Position 32066: 0.0009782890366496085
Position 31184: 0.0009426873753149154
Position 5623: 0.0009050887434099099
Position 25872: 0.0008627980314796253
Position 4711: 0.0008626906587472857
Position 32948: 0.0008591595554335393
Position 1235: 0.0008486802291657525
Position 13533: 0.0008444527203991905
Position 63: 0.0007392335050983679
Position 26575: 0.0006959344381285179
Position 3789: 0.0006866107260325988
Position 360: 0.0006727823194365202
Position 13071: 0.0006411619352839534
Position 13754: 0.0006188855082312595
Position 26150: 0.0006107129320978824
Position 1960: 0.000546374975785517
Position 780: 0.0005059392226116566
Position 669: 0.0004929701343771761
Position 1836: 0.00048137145533483936
Position 16454: 0.00045153418115038356
Position 3140: 0.0004158010243953247
Position 81: 0.00036507803745428643
Position 1827: 0.00035955592721383545
Position 731: 0.0003595150214478325
Position 1863: 0.0003520955305816594
Position 27: 0.0003334751290444021
Position 27885: 0.00032760464350252265
Position 24216: 0.0003254853513132963
Position 4569: 0.00032393796477209175
Position 15718: 0.0003195596477307564
Position 1010: 0.0002977188379188468
Position 1979: 0.0002645590098931504
Position 287: 0.00022053318955959615
Position 548: 0.0002119959032804992
Position 2017: 0.00020495202376444435
Position 812: 0.00019812296058903094
Position 617: 0.0001899056447765233
Position 24456: 0.00017397375520032473
Position 943: 0.0001535314855365027
Position 556: 0.00015094445288401504
Position 502: 0.0001354000893412469
Position 1799: 0.00012557053453139528
Position 641: 0.00011860802256669527
Position 3148: 0.00010929822425036767
Position 3227: 9.791688731298507e-05
Position 2690: 9.502663095220759e-05
Position 2645: 9.38762816955602e-05
Position 845: 8.950836455678645e-05
Position 6300: 8.701979480331243e-05
Position 6198: 8.06129110862185e-05
Position 6393: 7.441892428358693e-05
Position 3055: 7.419709158507895e-05
Position 430: 6.860459971011002e-05
Position 2148: 6.08587051892987e-05
Position 1624: 6.0298441509414624e-05
Position 2202: 5.719888960514481e-05
Position 378: 5.551473582835865e-05
Position 1323: 5.3298639274790646e-05
